Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,-215.5869,337.93967,627.61841,-225.59337,383.03574,549.64838,-174.27048,318.15805,514.17291
2,0.008,-215.5869,337.93967,627.61841,-225.60675,383.16937,549.58124,-174.27048,318.15805,514.17291
3,0.017,-215.5869,337.93967,627.61841,-225.60547,383.65192,549.70392,-174.27048,318.15805,514.17291
4,0.025,-215.5869,337.93967,627.61841,-225.38788,383.30948,549.8576,-174.27048,318.15805,514.17291
5,0.033,-214.8745,337.70581,627.7821,-225.60675,383.16937,549.58124,-174.27048,318.15805,514.17291
6,0.042,-214.58824,337.5723,627.63843,-225.60675,383.16937,549.58124,-174.27048,318.15805,514.17291
7,0.05,-214.58824,337.5723,627.63843,-224.90317,383.10635,548.97034,-174.27048,318.15805,514.17291
8,0.058,-214.58824,337.5723,627.63843,-224.90317,383.10635,548.97034,-174.27048,318.15805,514.17291
9,0.067,-214.4456,337.55804,627.3017,-224.90317,383.10635,548.97034,-174.27048,318.15805,514.17291
10,0.075,-214.4456,337.55804,627.3017,-224.81741,382.46268,548.84613,-174.69997,318.94897,513.88269
11,0.083,-214.38855,337.41238,627.18298,-224.81741,382.46268,548.84613,-174.28986,318.5152,513.83704
12,0.092,-214.25429,337.44977,627.10315,-224.62827,382.62512,549.11255,-174.05247,318.16602,513.90967
13,0.1,-214.3441,336.98383,627.46552,-224.77634,382.10925,548.48053,-173.77359,317.93484,514.12878
14,0.108,-214.5004,336.95291,627.54657,-224.62302,382.09793,548.92786,-174.05247,318.16602,513.90967
15,0.117,-214.3441,336.98383,627.46552,-223.95422,382.27124,549.45056,-173.77359,317.93484,514.12878
16,0.125,-214.5004,336.95291,627.54657,-223.94217,381.9166,549.81458,-173.77359,317.93484,514.12878
17,0.133,-214.5004,336.95291,627.54657,-224.03264,381.98334,549.67712,-173.77359,317.93484,514.12878
18,0.142,-214.5004,336.95291,627.54657,-223.57162,381.93732,549.57605,-173.77359,317.93484,514.12878
19,0.15,-214.5004,336.95291,627.54657,-223.56412,381.80444,549.80054,-173.77359,317.93484,514.12878
20,0.158,-214.5004,336.95291,627.54657,-223.56412,381.80444,549.80054,-173.77359,317.93484,514.12878
21,0.167,-214.5004,336.95291,627.54657,-223.56412,381.80444,549.80054,-173.77359,317.93484,514.12878
22,0.175,-214.45787,337.4566,627.7041,-223.86374,382.2045,549.58801,-173.77359,317.93484,514.12878
23,0.183,-214.45787,337.4566,627.7041,-223.95422,382.27124,549.45056,-173.77359,317.93484,514.12878
24,0.192,-214.45787,337.4566,627.7041,-223.99931,382.84671,549.67651,-173.77359,317.93484,514.12878
25,0.2,-214.45787,337.4566,627.7041,-223.99931,382.84671,549.67651,-173.77359,317.93484,514.12878
26,0.208,-214.45787,337.4566,627.7041,-224.59619,383.21109,549.78394,-174.52071,318.62762,513.99451
27,0.217,-214.58824,337.5723,627.63843,-224.7972,382.95401,549.66626,-174.52071,318.62762,513.99451
28,0.225,-214.58824,337.5723,627.63843,-224.79814,383.13492,549.66333,-174.52071,318.62762,513.99451
29,0.233,-214.84824,337.18527,627.6712,-224.91843,383.24753,549.60223,-174.52071,318.62762,513.99451
30,0.242,-214.84824,337.18527,627.6712,-225.33385,383.16946,549.49017,-174.69997,318.94897,513.88269
31,0.25,-214.84824,337.18527,627.6712,-225.33385,383.16946,549.49017,-174.69997,318.94897,513.88269
32,0.258,-214.84824,337.18527,627.6712,-225.34535,383.3454,549.81116,-174.69997,318.94897,513.88269
33,0.267,-214.84824,337.18527,627.6712,-225.1447,383.33182,549.75647,-174.69997,318.94897,513.88269
34,0.275,-214.58824,337.5723,627.63843,-225.33385,383.16946,549.49017,-174.69997,318.94897,513.88269
35,0.283,-214.58824,337.5723,627.63843,-225.33385,383.16946,549.49017,-172.83469,318.88855,513.83325
36,0.292,-214.58824,337.5723,627.63843,-225.2482,383.22281,549.41376,-172.83469,318.88855,513.83325
37,0.3,-214.58824,337.5723,627.63843,-225.42683,383.23938,549.45831,-172.83469,318.88855,513.83325
38,0.308,-214.58824,337.5723,627.63843,-225.42683,383.23938,549.45831,-172.83469,318.88855,513.83325
39,0.317,-214.58824,337.5723,627.63843,-225.42683,383.23938,549.45831,-172.83469,318.88855,513.83325
40,0.325,-214.98085,337.69254,627.50378,-225.42683,383.23938,549.45831,-172.83469,318.88855,513.83325
41,0.333,-215.24091,337.30551,627.5365,-225.42683,383.23938,549.45831,-172.83469,318.88855,513.83325
42,0.342,-215.54669,337.42221,627.55255,-225.42683,383.23938,549.45831,-172.83469,318.88855,513.83325
43,0.35,-215.84703,337.55267,627.65112,-225.7406,383.26282,549.54199,-172.83469,318.88855,513.83325
44,0.358,-215.84703,337.55267,627.65112,-225.53452,383.18304,549.54486,-172.83469,318.88855,513.83325
45,0.367,-216.05032,337.63498,627.64105,-225.7406,383.26282,549.54199,-172.83469,318.88855,513.83325
46,0.375,-216.47836,338.02841,627.45776,-225.62582,383.30942,549.46185,-172.83469,318.88855,513.83325
47,0.383,-216.47836,338.02841,627.45776,-225.82486,383.37955,549.46545,-172.83469,318.88855,513.83325
48,0.392,-216.91814,338.11475,626.97058,-226.03957,383.42621,549.32751,-172.83469,318.88855,513.83325
49,0.4,-216.91814,338.11475,626.97058,-226.03957,383.42621,549.32751,-172.83469,318.88855,513.83325
50,0.408,-216.56755,338.50372,626.66876,-226.08345,383.55017,549.177,-172.78331,319.07413,513.67065
51,0.417,-216.66751,338.80533,626.62274,-226.14871,383.24838,548.33722,-172.78331,319.07413,513.67065
52,0.425,-216.65926,338.75433,626.36597,-225.93585,383.19284,548.04803,-172.78331,319.07413,513.67065
53,0.433,-216.65926,338.75433,626.36597,-226.29919,383.60928,547.49487,-172.7319,319.25995,513.50818
54,0.442,-216.55385,338.81741,626.27155,-226.09561,383.52615,547.29285,-172.60596,319.48102,513.06232
55,0.45,-216.57149,339.10739,626.07666,-226.09561,383.52615,547.29285,-172.60596,319.48102,513.06232
56,0.458,-216.57149,339.10739,626.07666,-226.09561,383.52615,547.29285,-172.60596,319.48102,513.06232
57,0.467,-216.10492,339.07889,625.79749,-226.09561,383.52615,547.29285,-172.57506,319.77118,512.87915
58,0.475,-215.46643,338.8526,625.80872,-226.05981,382.94855,547.15277,-172.60596,319.48102,513.06232
59,0.483,-215.24712,338.45743,626.03564,-225.6581,382.97308,547.35541,-172.81825,318.99191,512.69971
60,0.492,-215.23579,338.06738,625.66309,-225.05849,382.95493,547.46527,-174.40918,318.88171,512.3736
61,0.5,-215.23579,338.06738,625.66309,-224.99586,382.85236,547.60681,-174.40918,318.88171,512.3736
62,0.508,-214.81888,337.67554,625.85809,-224.88954,381.84695,547.27509,-174.40918,318.88171,512.3736
63,0.517,-214.75252,337.56598,625.93921,-224.80247,382.09512,547.43628,-174.40918,318.88171,512.3736
64,0.525,-214.46687,337.73059,625.92487,-224.80247,382.09512,547.43628,-174.40918,318.88171,512.3736
65,0.533,-214.36679,337.42865,625.97076,-224.80247,382.09512,547.43628,-174.40918,318.88171,512.3736
66,0.542,-214.37822,337.81873,626.34326,-224.80247,382.09512,547.43628,-174.40918,318.88171,512.3736
67,0.55,-214.36679,337.42865,625.97076,-224.80247,382.09512,547.43628,-173.99913,318.448,512.32794
68,0.558,-214.37822,337.81873,626.34326,-224.61418,382.06183,547.6239,-174.14107,319.20035,513.15863
69,0.567,-214.37822,337.81873,626.34326,-224.51256,382.2323,547.95868,-173.73106,318.76663,513.11298
70,0.575,-214.37822,337.81873,626.34326,-224.51256,382.2323,547.95868,-173.4937,318.41751,513.18561
71,0.583,-214.37822,337.81873,626.34326,-224.56223,383.02945,548.04529,-174.14107,319.20035,513.15863
72,0.592,-214.00562,338.04623,626.52106,-224.49767,382.25641,548.20142,-173.73106,318.76663,513.11298
73,0.6,-214.00562,338.04623,626.52106,-224.26614,383.36676,548.36224,-174.14107,319.20035,513.15863
74,0.608,-214.00562,338.04623,626.52106,-224.26614,383.36676,548.36224,-174.17075,319.02042,513.40979
75,0.617,-213.76164,337.99438,626.72852,-224.54735,383.05356,548.2879,-174.14107,319.20035,513.15863
76,0.625,-214.00562,338.04623,626.52106,-224.54735,383.05356,548.2879,-174.14107,319.20035,513.15863
77,0.633,-214.00562,338.04623,626.52106,-224.54735,383.05356,548.2879,-174.14107,319.20035,513.15863
78,0.642,-214.10574,338.34808,626.47516,-224.56223,383.02945,548.04529,-174.14107,319.20035,513.15863
79,0.65,-214.10574,338.34808,626.47516,-224.56223,383.02945,548.04529,-174.14107,319.20035,513.15863
80,0.658,-214.10574,338.34808,626.47516,-224.56223,383.02945,548.04529,-174.14107,319.20035,513.15863
81,0.667,-214.47832,338.12064,626.2973,-224.56223,383.02945,548.04529,-174.14107,319.20035,513.15863
