Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,-1225.98474,209.98872,318.79398,-1343.01624,213.28432,77.36331,-1295.7157,124.05449,111.86185
2,0.008,-1225.12634,210.19807,318.38208,-1342.94519,213.25935,77.45628,-1295.7157,124.05449,111.86185
3,0.017,-1224.1344,209.92651,317.83987,-1342.87476,213.23,77.62993,-1297.11475,122.86466,113.32156
4,0.025,-1223.49756,209.72408,317.4675,-1342.89087,213.30797,78.01057,-1296.00525,123.15691,113.02109
5,0.033,-1221.70825,209.7114,317.64838,-1343.04004,213.01965,78.38414,-1295.8252,123.03689,112.39858
6,0.042,-1221.29944,209.55849,317.41013,-1343.04749,212.79169,78.48566,-1295.8252,123.03689,112.39858
7,0.05,-1220.69006,208.65659,317.22891,-1342.43689,212.55367,78.30225,-1294.90332,121.62206,111.7358
8,0.058,-1219.8269,209.11415,316.09311,-1342.50244,212.65527,78.38691,-1295.4104,120.77191,113.0125
9,0.067,-1218.07275,208.96017,316.27588,-1342.23547,212.19839,78.50002,-1295.04553,120.96446,112.0527
10,0.075,-1217.31201,209.24197,316.20468,-1342.33618,211.92822,78.51012,-1295.04553,120.96446,112.0527
11,0.083,-1215.97571,210.18974,315.17755,-1342.04932,211.90573,78.59299,-1294.33179,121.65417,110.06968
12,0.092,-1214.88049,209.33252,314.77399,-1341.97498,211.68416,78.70159,-1293.08179,121.62994,110.23528
13,0.1,-1212.91089,208.13809,314.46185,-1341.78333,211.56567,78.99887,-1292.83582,119.44446,111.97176
14,0.108,-1209.82605,208.1837,314.08334,-1341.54663,210.63289,79.07907,-1292.12195,120.134,109.98911
15,0.117,-1209.64966,208.18761,313.43542,-1341.40259,210.5271,79.18413,-1291.0625,121.4081,109.95721
16,0.125,-1208.15222,206.70485,313.01474,-1341.31226,210.5462,79.35613,-1290.97766,121.19643,109.77509
17,0.133,-1206.58545,206.25153,312.60605,-1341.26062,210.07043,79.98881,-1290.9635,119.11181,110.8014
18,0.142,-1204.87878,205.9175,311.84952,-1340.73413,209.74054,80.25384,-1290.9635,119.11181,110.8014
19,0.15,-1202.7594,207.20212,311.29874,-1339.88232,208.70752,80.85122,-1289.32788,118.85062,110.99455
20,0.158,-1203.17346,206.27859,310.33496,-1339.55432,208.84721,80.84099,-1290.58521,118.2017,109.49664
21,0.167,-1199.02002,205.55385,310.11636,-1338.53345,208.09979,81.41293,-1289.98413,118.00876,108.97679
22,0.175,-1197.27405,204.12534,310.7601,-1339.05542,207.63287,81.72884,-1289.98413,118.00876,108.97679
23,0.183,-1196.62292,204.12903,310.42526,-1338.9408,207.60136,82.38342,-1289.98413,118.00876,108.97679
24,0.192,-1195.17749,204.51561,309.74274,-1338.80688,207.59818,82.93021,-1287.67615,115.2646,109.7344
25,0.2,-1192.63074,204.54892,309.40588,-1338.4707,207.77994,83.88526,-1288.4386,116.13773,111.63908
26,0.208,-1191.70789,202.40793,308.65903,-1337.67224,207.91716,84.05352,-1287.18506,116.48843,111.61819
27,0.217,-1189.21606,203.06104,307.97766,-1337.51489,206.39897,84.58602,-1287.1803,113.88068,112.12085
28,0.225,-1187.09741,202.36984,308.23221,-1338.34863,206.61145,85.59679,-1286.35608,114.77261,112.30267
29,0.233,-1184.52515,202.11028,307.91977,-1338.4054,205.11594,87.39397,-1284.2561,113.38599,113.25088
