Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,-1616.56226,-122.45252,293.14749,-1708.20288,-149.53284,60.98094,-1664.97974,-54.24214,91.10876
2,0.008,-1615.88696,-122.66602,292.67447,-1708.15759,-149.63435,61.05767,-1664.97974,-54.24214,91.10876
3,0.017,-1615.22852,-123.09866,292.64679,-1707.9928,-149.43625,61.21102,-1664.59399,-54.46965,91.11329
4,0.025,-1615.02966,-123.25648,292.56985,-1708.16821,-149.3513,61.13176,-1663.94324,-54.48786,90.83002
5,0.033,-1614.24255,-122.57024,292.49216,-1708.16821,-149.3513,61.13176,-1664.1073,-54.31217,90.81718
6,0.042,-1611.9939,-123.70464,292.21841,-1708.19812,-149.24103,61.04499,-1664.0072,-54.14406,91.67258
7,0.05,-1612.22815,-123.36999,291.92145,-1708.02283,-149.32597,61.12425,-1663.88757,-53.97778,91.72603
8,0.058,-1611.08459,-123.48749,291.86517,-1708.20288,-149.53284,60.98094,-1663.04993,-54.71382,91.13378
9,0.067,-1609.72864,-123.09603,291.16336,-1708.02283,-149.32597,61.12425,-1661.37097,-56.20965,90.56006
10,0.075,-1608.80725,-122.72383,290.79636,-1708.02856,-149.61752,61.06109,-1663.0332,-54.31878,90.76242
11,0.083,-1608.61938,-122.5678,290.63962,-1708.02856,-149.61752,61.06109,-1662.80847,-54.32631,90.70487
12,0.092,-1608.6084,-122.53445,290.51587,-1708.02856,-149.61752,61.06109,-1662.89819,-54.15945,90.58223
13,0.1,-1607.99768,-122.69843,290.54401,-1708.02856,-149.61752,61.06109,-1662.50281,-54.66209,90.05053
14,0.108,-1607.48096,-122.72947,290.50378,-1708.02283,-149.32597,61.12425,-1662.9519,-54.11269,90.49294
15,0.117,-1606.73169,-123.31725,290.26837,-1707.81934,-149.332,61.17102,-1662.9519,-54.11269,90.49294
16,0.125,-1605.0802,-124.12325,289.8952,-1707.69666,-149.34105,61.24205,-1661.9408,-54.4371,89.90453
17,0.133,-1602.90283,-124.69563,289.21454,-1706.75598,-149.17065,61.37555,-1662.53796,-54.18879,90.45373
18,0.142,-1602.26196,-124.07533,288.42722,-1706.75598,-149.17065,61.37555,-1662.12598,-54.28394,89.87237
19,0.15,-1602.03284,-123.95267,288.67484,-1707.02588,-148.53604,61.33819,-1661.90906,-53.85808,89.85104
20,0.158,-1601.80481,-123.84167,288.44028,-1706.97876,-148.52272,61.42754,-1661.70862,-53.85671,89.75123
21,0.167,-1600.18054,-123.02602,287.55063,-1706.51318,-148.19827,61.13527,-1660.81995,-54.42709,88.89228
22,0.175,-1598.50671,-123.18035,286.57086,-1706.51318,-148.19827,61.13527,-1660.81995,-54.42709,88.89228
23,0.183,-1596.85034,-123.38206,286.31607,-1706.51318,-148.19827,61.13527,-1661.22913,-53.87276,88.89882
24,0.192,-1596.16699,-122.92524,285.79431,-1706.51318,-148.19827,61.13527,-1661.2749,-53.77376,88.84225
25,0.2,-1595.51392,-123.02711,285.80423,-1706.21655,-148.30496,61.139,-1661.06519,-53.27652,88.46997
26,0.208,-1593.90417,-123.40854,285.48431,-1706.21655,-148.30496,61.139,-1660.89111,-53.57286,88.36942
27,0.217,-1591.74194,-124.2757,285.02475,-1706.71204,-148.18774,61.66843,-1660.85168,-53.07603,88.52589
28,0.225,-1591.05713,-123.89796,284.3186,-1706.53015,-148.07289,62.02798,-1660.85168,-53.07603,88.52589
29,0.233,-1589.94971,-123.45303,283.50214,-1706.84375,-148.30743,62.59785,-1660.52393,-53.18766,88.57514
30,0.242,-1589.58105,-123.72079,283.2355,-1707.19934,-148.40669,63.07988,-1660.52393,-53.18766,88.57514
31,0.25,-1588.10095,-123.69228,283.2348,-1706.14856,-148.27473,62.5177,-1660.76672,-52.70302,88.76566
32,0.258,-1585.94067,-123.00611,283.28955,-1706.26733,-148.42313,63.29835,-1660.77625,-52.56358,88.79525
33,0.267,-1588.17834,-121.16135,283.40283,-1703.96997,-149.27174,61.72779,-1660.56274,-52.55685,88.76156
34,0.275,-1587.57117,-121.25348,282.97665,-1704.41638,-149.57634,62.04805,-1660.56274,-52.55685,88.76156
35,0.283,-1585.23291,-122.63779,282.15714,-1704.97119,-148.24355,62.82415,-1659.43335,-52.16849,88.10731
36,0.292,-1584.42627,-122.2704,282.21835,-1704.94507,-148.34911,62.86467,-1659.40405,-52.28593,88.12462
37,0.3,-1581.91138,-122.41943,281.68939,-1705.14014,-148.00748,62.98883,-1659.27966,-52.25563,88.66793
38,0.308,-1581.4646,-122.4254,281.32993,-1705.37122,-148.00298,63.55012,-1657.18188,-53.59479,88.05276
39,0.317,-1579.7063,-123.31446,281.11969,-1705.41064,-147.41487,63.49643,-1656.96753,-53.21729,88.58351
40,0.325,-1578.01331,-121.74377,280.54828,-1704.84851,-147.61766,64.11934,-1658.46851,-51.63575,88.79533
41,0.333,-1576.5481,-121.7992,280.01483,-1705.63757,-147.20978,65.90459,-1658.23633,-51.59322,88.94575
42,0.342,-1575.10913,-121.63837,280.52396,-1706.40356,-147.22015,66.31181,-1655.92651,-52.73636,88.79964
43,0.35,-1573.22314,-122.54765,280.39157,-1706.00159,-147.25638,66.72849,-1655.76172,-52.59522,89.23859
44,0.358,-1571.97754,-122.28946,279.88239,-1705.11877,-146.77658,67.01037,-1656.67395,-50.26259,89.87006
45,0.367,-1569.27649,-122.31511,279.70419,-1704.64221,-145.84628,68.47026,-1655.66077,-50.74245,90.13592
46,0.375,-1567.57776,-122.46271,279.25134,-1703.81494,-145.4449,68.56143,-1654.32251,-50.10833,90.6532
47,0.383,-1565.41309,-121.93702,279.30807,-1703.15283,-145.58051,69.8606,-1653.2074,-50.74286,91.1335
48,0.392,-1563.95837,-119.96787,279.45111,-1702.76917,-144.31836,70.96207,-1652.21558,-50.12692,92.65244
49,0.4,-1558.8125,-120.26375,279.73926,-1703.06921,-143.90887,73.06467,-1651.33276,-49.6461,93.70876
50,0.408,-1557.46985,-120.88118,280.26828,-1703.60474,-144.06683,75.43233,-1649.97644,-48.98356,95.08445
51,0.417,-1553.99268,-120.71674,281.15732,-1703.4552,-142.89694,77.55592,-1647.59045,-49.27258,95.87157
52,0.425,-1549.85828,-121.59306,282.10022,-1701.64697,-142.53426,79.91729,-1646.96667,-49.624,98.78581
53,0.433,-1547.59924,-121.81015,282.8833,-1700.26282,-141.76358,82.35358,-1643.0929,-50.508,100.42822
54,0.442,-1541.14954,-123.08456,282.82977,-1700.02112,-141.48347,85.5173,-1641.30066,-50.01395,102.21574
55,0.45,-1537.86499,-122.24776,284.0899,-1698.68372,-141.479,88.63216,-1638.99512,-51.31602,104.50455
56,0.458,-1532.3927,-123.455,284.24457,-1694.93762,-141.36432,91.61367,-1637.64563,-51.63198,107.00552
57,0.467,-1527.16699,-125.5843,283.6622,-1694.66077,-141.99068,95.68966,-1634.38599,-52.05735,110.79336
58,0.475,-1521.79871,-127.46857,284.90405,-1691.84473,-142.11377,99.76781,-1631.39429,-52.60744,113.16408
59,0.483,-1517.51086,-128.31502,286.02679,-1689.14221,-142.94901,104.12045,-1628.06433,-54.05811,116.26077
60,0.492,-1506.78052,-132.50574,286.892,-1685.41272,-143.98953,108.10479,-1624.10669,-54.7077,120.6097
61,0.5,-1498.46912,-134.87968,288.79422,-1683.55103,-144.66869,113.90146,-1619.23523,-57.22094,123.2021
