Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-321.89355,-177.71875,1025.88867,-340.01511,34.98213,1089.99719,-460.55365,-116.30901,1023.05554,-460.40503,10.55376,1040.30859,-509.46619,-116.28518,924.24023
2,0.008,-322.06821,-177.83322,1026.0022,-340.01511,34.98213,1089.99719,-460.70584,-116.38877,1022.86115,-460.6702,10.69347,1040.30176,-509.31415,-116.4146,924.50098
3,0.017,-322.06821,-177.83322,1026.0022,-340.01511,34.98213,1089.99719,-460.28864,-116.82781,1023.45093,-459.30548,10.97988,1042.10718,-508.72757,-116.49663,924.37384
4,0.025,-322.06821,-177.83322,1026.0022,-340.01511,34.98213,1089.99719,-460.90927,-116.38541,1022.69501,-460.56906,11.53656,1041.14673,-509.00336,-116.46965,924.46527
5,0.033,-322.18573,-178.0018,1026.04614,-340.25089,34.87579,1090.46912,-460.90927,-116.38541,1022.69501,-460.56906,11.53656,1041.14673,-509.31415,-116.4146,924.50098
6,0.042,-322.18573,-178.0018,1026.04614,-340.25089,34.87579,1090.46912,-461.01483,-116.06556,1022.62329,-460.57651,11.40601,1041.3269,-509.46619,-116.28518,924.24023
7,0.05,-322.27423,-178.02734,1026.15576,-340.25089,34.87579,1090.46912,-461.01483,-116.06556,1022.62329,-461.13922,10.84584,1041.479,-509.31415,-116.4146,924.50098
8,0.058,-322.50317,-178.11581,1026.19409,-342.05664,34.52812,1090.64404,-461.01483,-116.06556,1022.62329,-461.13922,10.84584,1041.479,-509.46619,-116.28518,924.24023
9,0.067,-322.71536,-178.23058,1026.34143,-342.05664,34.52812,1090.64404,-461.16187,-116.59257,1022.68219,-461.38766,10.63254,1041.62537,-509.60114,-116.32435,924.16132
10,0.075,-323.02237,-178.02216,1026.4425,-342.05664,34.52812,1090.64404,-461.05634,-116.91232,1022.75391,-461.78806,10.42537,1041.71008,-509.46619,-116.28518,924.24023
11,0.083,-323.39188,-178.0757,1026.40259,-343.0094,34.84245,1090.70483,-461.36475,-116.78854,1022.65778,-461.78806,10.42537,1041.71008,-510.06485,-116.57529,924.29492
12,0.092,-323.1951,-178.00307,1026.78638,-344.25925,34.62711,1090.75403,-461.39386,-116.75826,1022.815,-461.78806,10.42537,1041.71008,-510.06485,-116.57529,924.29492
13,0.1,-323.26825,-178.32484,1026.62781,-344.6853,34.1721,1090.91882,-461.39386,-116.75826,1022.815,-461.43796,10.78423,1041.81714,-510.06485,-116.57529,924.29492
14,0.108,-323.71729,-178.05478,1026.74561,-344.6853,34.1721,1090.91882,-461.39386,-116.75826,1022.815,-461.98782,10.70665,1041.50183,-510.15991,-116.75528,924.15039
15,0.117,-324.08249,-177.94008,1026.65466,-344.6853,34.1721,1090.91882,-461.62491,-116.72485,1022.67279,-462.08109,10.73608,1041.35608,-510.62363,-117.00736,924.28448
16,0.125,-324.38516,-178.04709,1026.58154,-344.6853,34.1721,1090.91882,-461.83722,-116.35427,1022.53381,-462.242,10.3782,1040.98596,-510.55978,-117.4801,923.95477
17,0.133,-324.38516,-178.04709,1026.58154,-344.25925,34.62711,1090.75403,-461.97556,-116.21098,1022.51569,-462.242,10.3782,1040.98596,-510.73773,-117.6092,923.90265
18,0.142,-324.29224,-177.8988,1026.66284,-344.25925,34.62711,1090.75403,-461.97556,-116.21098,1022.51569,-462.242,10.3782,1040.98596,-510.73773,-117.6092,923.90265
19,0.15,-324.48807,-177.68201,1026.54944,-344.25925,34.62711,1090.75403,-462.16357,-116.28759,1022.56012,-462.37027,10.38348,1040.86646,-510.74603,-117.81995,923.84784
20,0.158,-324.64392,-177.73674,1026.5802,-344.25925,34.62711,1090.75403,-462.16357,-116.28759,1022.56012,-462.37027,10.38348,1040.86646,-510.92682,-117.99353,923.6842
21,0.167,-324.64447,-177.56796,1026.5957,-345.36612,33.54242,1090.96899,-462.24628,-116.19878,1022.40265,-462.37027,10.38348,1040.86646,-511.01016,-117.97215,923.61871
22,0.175,-324.71872,-177.47253,1026.61548,-345.36612,33.54242,1090.96899,-462.44577,-116.16631,1022.45288,-462.71802,10.40161,1041.08521,-511.08716,-117.68221,923.52478
23,0.183,-324.62579,-177.32422,1026.6969,-345.36612,33.54242,1090.96899,-462.53735,-116.32936,1022.31488,-462.85718,10.14529,1040.88953,-511.08716,-117.68221,923.52478
24,0.192,-324.71872,-177.47253,1026.61548,-345.36612,33.54242,1090.96899,-462.7832,-116.40008,1022.26007,-463.13007,10.32852,1040.83557,-511.14334,-117.45056,923.40521
25,0.2,-324.71872,-177.47253,1026.61548,-345.52322,33.0777,1090.59167,-462.88824,-116.2382,1022.29364,-463.54813,10.45112,1040.96484,-511.16925,-117.17326,923.4104
26,0.208,-324.97079,-177.42226,1026.63232,-345.36612,33.54242,1090.96899,-463.02249,-116.09269,1022.28204,-463.7984,10.52627,1041.18921,-511.16925,-117.17326,923.4104
27,0.217,-324.97079,-177.42226,1026.63232,-345.35367,32.83834,1090.86279,-463.15991,-115.80534,1022.27173,-464.0694,10.51126,1041.32898,-511.16925,-117.17326,923.4104
28,0.225,-325.0719,-177.44003,1026.729,-345.35367,32.83834,1090.86279,-463.49448,-116.08002,1022.02563,-464.48773,10.63437,1041.4585,-511.16098,-116.96249,923.46521
29,0.233,-325.13174,-177.51735,1026.72949,-345.35367,32.83834,1090.86279,-463.49448,-116.08002,1022.02563,-464.48773,10.63437,1041.4585,-511.16098,-116.96249,923.46521
30,0.242,-325.33957,-177.23967,1026.60779,-345.35367,32.83834,1090.86279,-464.18353,-115.86196,1022.23022,-464.48773,10.63437,1041.4585,-511.16098,-116.96249,923.46521
31,0.25,-325.32419,-178.04695,1027.25867,-345.35367,32.83834,1090.86279,-464.18353,-115.86196,1022.23022,-464.76099,10.81838,1041.40479,-511.41843,-116.68135,923.61407
32,0.258,-325.45505,-178.00034,1027.16663,-345.36612,33.54242,1090.96899,-464.18353,-115.86196,1022.23022,-464.99918,11.19752,1041.37329,-511.49701,-116.5228,923.66229
33,0.267,-325.38284,-178.1465,1027.38074,-346.04172,34.61888,1091.51355,-464.18353,-115.86196,1022.23022,-465.17352,11.23614,1041.24744,-511.72583,-116.49049,923.36987
