Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,115.509,97.22427,1051.57544,100.72444,42.11006,1069.40076,141.59064,11.45858,1079.98901,186.02925,-14.0015,1090.08508,192.79608,69.32244,1087.60486,230.01361,9.69328,1097.47717,259.23273,-21.56833,1098.49512
2,0.008,115.67986,97.13327,1051.59387,102.17277,41.64001,1070.35645,142.89514,9.93991,1080.16833,186.02925,-14.0015,1090.08508,193.63223,69.09209,1088.00696,230.68253,9.78479,1097.44177,259.52615,-21.56666,1098.38428
3,0.017,115.89193,97.32333,1052.75928,102.79715,42.94838,1070.9231,143.25145,9.68925,1081.03784,187.2077,-13.66354,1089.91663,194.31685,68.9804,1087.68396,231.29771,10.32834,1097.14624,259.9032,-21.88209,1097.69653
4,0.025,116.8718,97.37988,1052.52466,104.21881,44.6317,1072.14148,143.70473,9.28345,1081.61353,188.7375,-12.93101,1089.87378,195.27539,68.97269,1086.90393,231.06796,12.67118,1096.72559,260.9921,-23.16903,1096.04419
5,0.033,118.01046,98.24539,1052.0708,104.90514,45.06628,1073.10205,145.04556,9.98426,1082.47327,188.70656,-12.86818,1089.4187,196.46278,69.11018,1086.35986,232.49141,12.88248,1095.55786,261.4863,-21.72488,1094.72595
6,0.042,118.14532,98.48006,1052.0929,105.45365,45.51423,1073.83362,144.92804,10.15846,1082.62683,189.12053,-12.6795,1089.51648,198.09962,70.18679,1085.73682,233.38594,14.2831,1094.41296,262.80185,-21.19222,1094.02026
7,0.05,119.18515,99.73035,1052.12634,106.5985,46.19115,1074.03064,145.24603,11.23421,1083.10864,190.53912,-12.77245,1090.27393,198.95572,70.83794,1085.15759,235.00165,11.95098,1094.14355,263.37927,-21.379,1094.06848
8,0.058,119.27451,100.06576,1052.80469,106.51917,46.6926,1074.65833,145.95578,12.682,1083.68994,190.6734,-12.52978,1090.36511,198.99123,71.18536,1085.06421,235.55878,11.87585,1094.38794,264.52664,-20.55813,1093.60388
9,0.067,119.92527,100.24908,1052.65039,106.63225,46.85479,1074.7312,146.07671,12.60984,1083.70166,190.55786,-12.49885,1091.04541,199.08244,71.91529,1084.70044,235.74713,13.77082,1094.63184,264.92102,-19.33374,1094.62341
10,0.075,119.90085,100.52129,1051.58179,106.75084,46.77425,1074.77112,146.87717,13.8999,1084.35645,192.23094,-10.63148,1092.05981,199.37431,72.64899,1084.77393,236.32106,13.88116,1095.39758,265.38974,-18.63038,1095.5238
