Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,-64.85851,188.97519,1044.85339,50.66923,178.81947,1022.04913,59.88844,68.53488,1046.39648
2,0.008,-66.06512,189.11987,1045.42029,50.5516,178.87489,1023.37701,60.76379,68.18265,1045.82214
3,0.017,-64.39189,188.22531,1046.99548,50.59789,178.8083,1024.02502,60.86153,67.82821,1046.93848
4,0.025,-64.47016,188.35191,1047.12549,51.07323,178.81032,1024.56152,61.78069,69.1618,1047.9613
5,0.033,-64.47581,188.09726,1047.89612,51.40258,179.39642,1024.82239,62.51015,69.89507,1048.97705
6,0.042,-64.37035,187.91936,1048.11035,51.62874,179.56491,1024.896,62.64259,69.62504,1049.17542
7,0.05,-64.02743,188.80673,1048.50244,51.74997,179.76445,1025.04956,63.22577,71.15566,1050.46606
8,0.058,-63.90557,188.92894,1048.58374,51.92386,179.86124,1024.33301,63.806,71.84615,1051.31116
9,0.067,-63.90557,188.92894,1048.58374,52.01689,179.97308,1024.14819,64.69853,72.11455,1051.58215
10,0.075,-63.87144,188.75507,1048.62988,52.18082,179.96455,1023.58704,64.80876,72.2629,1051.53345
11,0.083,-63.6397,188.90659,1048.65564,52.17476,179.90733,1023.35779,65.3675,72.44494,1051.80896
12,0.092,-63.60984,189.06055,1048.77795,52.49915,180.18851,1022.96075,66.9977,73.86263,1050.35242
13,0.1,-63.32074,188.91496,1048.85657,52.67927,180.07491,1022.43469,67.24119,74.02943,1050.49133
14,0.108,-62.71593,188.74352,1049.19629,52.76178,180.01648,1022.85028,66.8166,73.56387,1050.49548
15,0.117,-62.43418,188.57564,1049.00708,53.00598,180.19034,1022.94556,67.2169,73.87914,1050.3645
16,0.125,-62.51465,188.41098,1049.28821,53.68346,179.88777,1023.40454,67.25356,72.98736,1049.96667
17,0.133,-62.23202,186.77884,1049.79468,54.23197,179.86702,1024.41272,68.3431,71.92921,1049.61292
18,0.142,-60.78414,185.59424,1050.93335,54.31621,179.64095,1024.47437,69.99213,72.98858,1049.67395
19,0.15,-60.47985,184.96526,1052.23291,54.98192,179.63661,1025.26514,70.43348,72.51525,1049.73047
20,0.158,-60.50679,184.75812,1052.94214,55.60115,179.61398,1025.84583,71.61776,70.54443,1049.4032
21,0.167,-60.50869,184.43423,1053.14465,57.1474,178.10811,1027.83118,71.9478,68.30626,1049.33398
22,0.175,-59.90816,182.90491,1054.08984,56.64105,177.20485,1029.1261,72.08256,67.33658,1049.38647
23,0.183,-58.38713,181.66689,1055.44409,56.75577,176.77687,1030.08032,72.83201,66.94559,1050.15198
24,0.192,-58.47736,179.99191,1055.10388,57.37072,176.28807,1030.85693,73.59497,65.84718,1047.3125
25,0.2,-58.1768,178.74069,1056.0531,57.99236,175.61852,1031.31177,74.84948,65.33073,1047.92468
26,0.208,-58.10356,178.55351,1055.90784,57.98083,175.29938,1032.25574,74.77909,65.00527,1047.7948
27,0.217,-58.03441,178.15518,1055.69202,57.97937,174.35896,1032.11829,75.07361,64.90904,1048.12231
28,0.225,-58.15537,177.37518,1055.58044,58.21719,174.02426,1032.03308,75.17274,63.07838,1048.5332
29,0.233,-58.2061,176.59578,1055.45496,57.9052,173.93919,1031.61938,76.73956,61.73105,1048.87402
30,0.242,-58.25718,176.12294,1055.31812,58.03854,172.93721,1031.63721,76.66148,61.4692,1048.73462
31,0.25,-58.17833,175.7599,1054.84998,57.8605,173.28928,1030.68579,76.28896,61.4031,1048.9447
32,0.258,-58.29903,175.51093,1054.38953,57.72831,172.03833,1029.51855,75.06839,60.36446,1047.58972
33,0.267,-57.99946,175.25551,1054.57849,57.9309,171.64394,1029.06873,75.29675,60.56224,1048.90137
34,0.275,-57.96186,175.16547,1054.67407,57.84979,170.69202,1028.53064,74.13722,60.16967,1048.90295
35,0.283,-57.93695,174.83321,1054.84241,57.80975,169.9967,1028.32007,73.75662,59.54722,1048.81653
36,0.292,-57.93695,174.83321,1054.84241,57.79201,169.69579,1028.41028,73.52363,59.52612,1048.92969
37,0.3,-58.0076,174.83559,1054.54944,57.98298,168.59569,1028.4397,73.31741,59.05101,1049.00732
38,0.308,-58.10823,174.16441,1054.50891,58.16401,168.4261,1028.61133,73.99363,59.23638,1050.22461
39,0.317,-57.96943,173.77635,1054.60278,58.48114,168.2494,1028.8219,73.01054,59.12206,1051.21655
40,0.325,-58.05046,173.21257,1054.79382,58.831,167.53392,1028.79309,74.26248,58.29889,1051.04199
41,0.333,-57.66255,172.37659,1054.73132,59.06452,166.78867,1029.25513,74.10727,58.19912,1050.95459
