Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-344.33243,-328.96448,899.32269,-287.9838,-406.61749,710.46277,-346.10938,-355.1907,658.04681
2,0.008,-344.41733,-328.98227,899.56091,-287.72974,-407.1405,710.57227,-346.2164,-355.57587,658.78772
3,0.017,-344.20969,-328.98529,899.46002,-287.72974,-407.1405,710.57227,-346.2164,-355.57587,658.78772
4,0.025,-344.20969,-328.98529,899.46002,-287.72974,-407.1405,710.57227,-346.2164,-355.57587,658.78772
5,0.033,-344.41733,-328.98227,899.56091,-287.72974,-407.1405,710.57227,-346.2164,-355.57587,658.78772
6,0.042,-344.41733,-328.98227,899.56091,-287.48734,-407.1554,710.54834,-346.2164,-355.57587,658.78772
7,0.05,-344.41733,-328.98227,899.56091,-287.48734,-407.1554,710.54834,-345.96884,-355.38312,658.65778
8,0.058,-344.41733,-328.98227,899.56091,-287.35547,-407.23975,710.57379,-345.96884,-355.38312,658.65778
9,0.067,-344.77893,-329.05316,899.44238,-287.314,-407.082,710.45673,-345.99762,-355.55872,658.54614
10,0.075,-344.79733,-329.10403,899.70929,-287.314,-407.082,710.45673,-345.96884,-355.38312,658.65778
11,0.083,-345.05991,-329.1283,899.63678,-287.35547,-407.23975,710.57379,-345.96884,-355.38312,658.65778
12,0.092,-344.92371,-329.23819,899.6618,-286.50656,-406.96384,710.79236,-345.96884,-355.38312,658.65778
13,0.1,-344.86407,-328.81302,899.62292,-286.32635,-406.35486,710.742,-345.37469,-355.45261,658.77161
14,0.108,-344.90253,-329.00552,899.55023,-286.32635,-406.35486,710.742,-345.76801,-355.42773,658.83704
15,0.117,-344.75479,-328.89084,899.42517,-286.06558,-406.25513,710.70148,-345.37469,-355.45261,658.77161
16,0.125,-344.85678,-328.58005,899.4386,-286.12073,-406.05972,710.79071,-345.98657,-355.10873,658.49603
17,0.133,-344.85678,-328.58005,899.4386,-286.12073,-406.05972,710.79071,-345.3924,-355.17825,658.60986
18,0.142,-344.69571,-328.90765,899.37488,-286.12073,-406.05972,710.79071,-345.3924,-355.17825,658.60986
19,0.15,-344.80453,-328.71017,899.35138,-286.12073,-406.05972,710.79071,-345.78574,-355.15341,658.67535
20,0.158,-344.96707,-328.52948,899.12115,-286.06558,-406.25513,710.70148,-345.94669,-355.06952,658.2113
21,0.167,-344.98221,-328.71664,899.04059,-286.27484,-406.02521,710.67194,-345.94669,-355.06952,658.2113
22,0.175,-344.98413,-328.20081,898.8963,-286.57266,-405.6604,710.46387,-346.0206,-354.72543,658.36945
23,0.183,-345.10648,-328.06201,898.98029,-286.62738,-405.42035,710.34741,-346.0206,-354.72543,658.36945
24,0.192,-345.23285,-328.19623,898.9328,-286.5112,-405.60529,710.30017,-346.0206,-354.72543,658.36945
25,0.2,-345.36227,-328.40625,898.81885,-286.76154,-405.5513,710.3111,-346.06049,-354.76459,658.65424
26,0.208,-345.23285,-328.19623,898.9328,-286.93024,-405.79312,710.5282,-346.0206,-354.72543,658.36945
27,0.217,-345.23285,-328.19623,898.9328,-286.86029,-405.33954,710.1701,-345.9371,-354.18597,658.41656
28,0.225,-345.40518,-328.56476,898.75702,-287.14642,-405.6058,710.33923,-345.9823,-353.44131,658.17749
29,0.233,-345.80563,-328.43265,898.56055,-287.23337,-405.20355,710.39862,-345.85736,-353.3302,657.59845
30,0.242,-346.09964,-328.37714,898.54449,-287.23337,-405.20355,710.39862,-345.9823,-353.44131,658.17749
31,0.25,-346.09964,-328.37714,898.54449,-287.62643,-405.14694,710.29797,-346.06949,-353.43176,658.03851
32,0.258,-346.80594,-328.30228,898.76898,-287.90601,-405.01425,710.14972,-346.06949,-353.43176,658.03851
33,0.267,-347.14694,-328.36368,898.80377,-287.69394,-405.04208,710.19104,-345.94452,-353.32068,657.45947
34,0.275,-347.1962,-328.25079,898.94806,-288.02625,-405.00146,710.2027,-345.94452,-353.32068,657.45947
35,0.283,-347.24411,-327.9986,899.0874,-287.85477,-404.51376,710.11523,-346.01535,-352.81232,657.4245
36,0.292,-347.46674,-328.07397,898.88019,-287.98965,-404.66693,710.06195,-346.01535,-352.81232,657.4245
37,0.3,-348.01035,-327.99631,898.80664,-287.82715,-404.57126,709.86395,-346.01535,-352.81232,657.4245
38,0.308,-348.01035,-327.99631,898.80664,-287.69226,-404.41809,709.91724,-346.01535,-352.81232,657.4245
39,0.317,-348.03482,-328.06891,898.51538,-287.81601,-404.37799,710.00751,-346.24652,-352.76712,657.25824
40,0.325,-348.19363,-327.89862,898.56915,-287.79022,-404.4306,709.84064,-346.31525,-352.28992,657.04388
41,0.333,-348.44571,-327.87921,898.6427,-288.09677,-404.73004,709.75769,-346.69656,-352.18155,656.92114
42,0.342,-348.44571,-327.87921,898.6427,-288.43893,-404.78757,709.84869,-346.7699,-351.95081,656.99652
43,0.35,-349.03406,-327.76849,898.61053,-288.51776,-404.65292,709.8913,-346.7699,-351.95081,656.99652
44,0.358,-348.97742,-327.91064,898.49213,-288.51776,-404.65292,709.8913,-347.0939,-351.90607,656.88568
45,0.367,-349.38196,-327.55731,898.53693,-288.93799,-404.49854,709.99054,-347.0939,-351.90607,656.88568
46,0.375,-349.46356,-327.49182,898.37653,-289.25772,-404.46167,709.9527,-347.39539,-351.90524,657.0542
47,0.383,-349.5885,-327.44528,898.30774,-289.80621,-404.65683,709.95544,-348.49646,-351.27802,657.54565
48,0.392,-350.08746,-327.55621,898.59314,-289.87378,-404.55197,709.84857,-348.65924,-351.10846,657.53131
