Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,252.45897,117.95694,52.62802,448.05588,186.63144,56.46931,391.92166,162.44441,96.70518
2,0.008,251.19933,118.8351,53.05282,448.57104,186.25455,56.30215,392.01318,162.32191,96.67072
3,0.017,251.31538,119.15589,52.90968,448.64691,186.2235,56.22061,392.01938,162.45233,96.78743
4,0.025,251.31538,119.15589,52.90968,448.80054,186.38937,56.0205,392.09991,162.75842,96.9971
5,0.033,251.35606,119.40002,52.95844,448.77148,186.4187,56.18009,392.18344,163.19005,96.93303
6,0.042,250.99802,120.04224,52.87393,448.27039,186.79659,56.47445,391.90292,163.65733,97.1693
7,0.05,250.94009,120.12292,52.67303,448.09995,186.88501,56.5895,391.46942,164.48366,97.27092
8,0.058,252.13332,118.42608,53.29377,447.56625,187.75334,57.22152,391.18225,164.49135,97.00184
9,0.067,251.93933,118.58799,52.57793,447.22455,188.14374,57.55355,390.46912,164.64612,97.314
10,0.075,251.60715,118.92818,52.27029,446.54944,188.43686,57.52612,390.06448,164.52888,97.14766
11,0.083,251.7231,118.70924,51.65782,446.43433,188.67079,57.76949,389.86072,164.35435,97.12813
12,0.092,251.65338,118.4673,51.19265,445.67322,189.0305,57.97696,389.63748,164.17735,96.86383
13,0.1,251.41272,118.23949,50.71864,445.54782,189.07005,57.96741,389.38501,163.48314,96.80325
14,0.108,251.08772,117.73929,50.63119,445.44376,188.76094,58.28775,389.35355,163.16879,96.7336
15,0.117,253.49754,113.9377,49.53491,445.38461,188.92984,58.4049,389.38861,163.25214,96.82446
16,0.125,254.62038,112.17661,49.18423,445.4624,188.84613,58.45535,389.32205,162.95123,96.97159
17,0.133,254.4799,112.14397,49.32764,445.35181,188.88661,58.16623,389.41718,162.82652,96.94559
18,0.142,253.81743,112.94398,50.14269,445.61807,188.65536,57.99118,389.28275,162.94699,96.92099
19,0.15,253.71019,113.97115,51.30776,446.62448,187.77049,57.74885,390.13196,162.75055,97.06526
20,0.158,254.33089,114.32766,52.88835,447.18372,187.11343,57.576,391.15601,162.26213,96.73495
21,0.167,253.87502,114.19467,52.59574,447.5415,186.96379,57.65809,391.49155,162.43677,96.67434
22,0.175,253.34142,115.25801,53.37056,448.00021,187.08838,57.15596,391.49155,162.43677,96.67434
23,0.183,253.58684,115.37044,53.46254,447.84409,187.4538,56.59891,391.57187,162.60785,96.76409
24,0.192,253.86046,115.72559,53.56797,447.90768,187.25662,56.29437,391.75323,162.64136,96.76821
25,0.2,251.49051,118.61961,52.92739,448.2052,186.61079,56.41359,391.91391,162.47629,96.70147
26,0.208,251.19933,118.8351,53.05282,448.63547,186.19879,56.4301,391.91391,162.47629,96.70147
27,0.217,251.31538,119.15589,52.90968,448.64691,186.2235,56.22061,392.10867,162.5484,96.89283
28,0.225,252.3615,117.51136,53.80368,448.59241,186.30646,55.89447,392.33759,162.91441,96.89692
29,0.233,251.91566,118.20816,54.15493,448.69077,186.44815,55.90075,392.30594,163.19023,97.09875
30,0.242,252.42911,119.23006,54.74186,448.65414,186.45642,55.66093,392.07443,163.72533,97.0623
31,0.25,252.05637,119.60187,54.4256,448.83524,186.46191,56.03669,391.92218,163.97766,97.24104
32,0.258,251.99728,119.63446,54.00801,448.19,187.3824,56.15174,391.4747,164.57172,97.19921
33,0.267,252.0596,119.35151,53.48071,447.88864,187.82031,56.15105,390.99872,165.00883,97.18475
34,0.275,252.16949,118.69601,53.32412,447.4711,188.22124,56.45121,390.92456,165.13609,97.21587
35,0.283,251.51506,118.92291,52.78055,446.47162,188.50499,56.79096,390.18085,165.06332,97.10709
36,0.292,251.89975,118.85057,51.81625,446.27563,188.71727,57.137,389.9133,164.96539,97.09922
37,0.3,251.47748,118.59669,51.56572,445.83371,188.91182,57.28569,389.60648,164.5074,97.1357
38,0.308,251.41272,118.23949,50.71864,445.53796,189.17601,57.78682,389.42996,163.81653,96.81411
39,0.317,251.08772,117.73929,50.63119,445.46606,188.93916,57.95402,389.31604,163.23424,96.68855
40,0.325,251.84526,116.21587,49.51056,445.55801,188.81352,58.07555,389.3511,163.31758,96.7794
41,0.333,252.18422,115.16725,49.85662,445.44376,188.76094,58.28775,389.32205,162.95123,96.97159
42,0.342,253.98457,112.77203,49.33336,445.54028,188.73904,57.94072,389.36942,163.12819,96.82571
43,0.35,253.17305,113.65337,49.86924,445.59967,188.80873,57.58267,389.36011,162.94112,96.85827
44,0.358,252.56108,114.82636,50.20452,446.35681,188.01601,57.25504,389.65176,163.10652,96.87187
45,0.367,253.60693,114.54426,51.53791,446.75909,187.57542,57.22618,391.12967,162.06793,96.69638
46,0.375,253.18539,115.46822,52.68988,447.59772,186.98325,57.16557,391.64468,162.13339,96.49638
47,0.383,253.46974,115.11368,53.21458,447.99231,186.63457,56.56057,391.74088,162.24922,96.49818
48,0.392,253.58684,115.37044,53.46254,448.17694,186.70894,56.3404,391.91327,162.27304,96.50494
49,0.4,253.86046,115.72559,53.56797,448.15863,186.7346,56.15265,391.99808,162.20941,96.44662
50,0.408,253.76839,115.7204,54.07763,448.66171,186.47749,56.06034,392.19458,161.99066,96.5803
51,0.417,253.76839,115.7204,54.07763,448.73758,186.12657,56.08368,392.11899,162.12041,96.56351
52,0.425,251.19933,118.8351,53.05282,448.71692,185.87997,55.84901,392.21655,162.29463,96.64655
53,0.433,252.24506,117.1272,53.99583,448.79855,185.96944,55.78403,392.24393,162.45685,96.76316
