Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-402.81799,57.91807,602.55029,-196.45212,-128.98439,611.40234,-193.81094,227.20895,606.95282
2,0.008,-402.81799,57.91807,602.55029,-197.1888,-128.49861,610.6723,-193.83028,227.46326,607.23242
3,0.017,-402.42502,58.40219,602.64636,-196.36259,-128.94597,611.41022,-193.54613,227.3181,606.9762
4,0.025,-401.9938,58.75436,602.62158,-196.31425,-128.97588,611.68127,-193.69167,227.36848,606.98846
5,0.033,-401.9938,58.75436,602.62158,-196.68533,-128.29715,610.66211,-193.3857,227.53107,606.89624
6,0.042,-401.9938,58.75436,602.62158,-196.42738,-128.61082,611.13959,-193.25378,227.46815,606.67633
7,0.05,-402.12408,57.89207,602.6037,-195.81087,-128.77441,611.67102,-193.43037,227.7812,606.83356
8,0.058,-402.01129,58.07933,602.8103,-195.81087,-128.77441,611.67102,-193.90446,227.45901,606.66589
9,0.067,-402.49014,57.65332,602.87689,-196.01343,-128.89244,611.77155,-194.20496,227.6696,606.63239
10,0.075,-402.75293,57.15672,602.99072,-196.62994,-128.72888,611.24017,-194.15977,227.34106,606.64038
11,0.083,-402.88507,56.95694,602.82056,-196.01343,-128.89244,611.77155,-194.22292,227.59247,606.75195
12,0.092,-402.88507,56.95694,602.82056,-196.01343,-128.89244,611.77155,-194.15977,227.34106,606.64038
13,0.1,-402.75293,57.15672,602.99072,-196.01343,-128.89244,611.77155,-194.22292,227.59247,606.75195
14,0.108,-402.88507,56.95694,602.82056,-196.20435,-129.13496,612.05719,-194.29498,227.40517,606.63385
15,0.117,-402.88507,56.95694,602.82056,-195.52304,-128.66267,612.17908,-194.38896,227.3528,606.20129
16,0.125,-402.88507,56.95694,602.82056,-194.90784,-128.82607,612.71051,-194.68982,227.26802,605.80389
17,0.133,-402.88507,56.95694,602.82056,-195.52304,-128.66267,612.17908,-193.92401,226.92627,605.81598
18,0.142,-403.01791,56.86649,603.05951,-195.52304,-128.66267,612.17908,-195.13847,227.46599,605.49158
19,0.15,-402.88507,56.95694,602.82056,-194.90784,-128.82607,612.71051,-194.98332,227.38281,605.50897
20,0.158,-402.88507,56.95694,602.82056,-195.01802,-128.81778,612.85541,-195.11386,227.46437,605.48236
21,0.167,-403.06049,56.99299,602.67975,-194.90784,-128.82607,612.71051,-195.12241,227.42635,605.36615
22,0.175,-403.06049,56.99299,602.67975,-195.52304,-128.66267,612.17908,-194.89275,227.27872,605.15234
23,0.183,-402.88507,56.95694,602.82056,-195.52304,-128.66267,612.17908,-194.64612,227.24898,605.22443
24,0.192,-403.06049,56.99299,602.67975,-195.52304,-128.66267,612.17908,-194.22643,227.2912,605.16583
25,0.2,-403.06049,56.99299,602.67975,-196.31425,-128.97588,611.68127,-194.20647,227.5266,605.3927
26,0.208,-403.06049,56.99299,602.67975,-196.31425,-128.97588,611.68127,-194.14468,227.27141,605.29303
27,0.217,-403.06049,56.99299,602.67975,-196.31425,-128.97588,611.68127,-193.89064,227.68639,605.39996
28,0.225,-403.06049,56.99299,602.67975,-196.31425,-128.97588,611.68127,-193.89064,227.68639,605.39996
29,0.233,-403.67145,57.41661,602.57147,-196.20435,-129.13496,612.05719,-193.89064,227.68639,605.39996
30,0.242,-403.67145,57.41661,602.57147,-196.20435,-129.13496,612.05719,-193.89064,227.68639,605.39996
31,0.25,-403.06049,56.99299,602.67975,-195.52304,-128.66267,612.17908,-194.21742,227.83789,605.52667
32,0.258,-403.06049,56.99299,602.67975,-195.52304,-128.66267,612.17908,-194.27254,227.95412,605.16199
33,0.267,-403.06049,56.99299,602.67975,-195.52304,-128.66267,612.17908,-194.71844,228.07971,605.03583
34,0.275,-403.06049,56.99299,602.67975,-195.52304,-128.66267,612.17908,-194.85997,228.42458,604.96155
35,0.283,-402.88507,56.95694,602.82056,-195.51988,-128.57597,612.28296,-195.0793,228.51637,604.91248
36,0.292,-403.49612,57.38057,602.71222,-195.51988,-128.57597,612.28296,-195.16466,228.60054,604.8028
37,0.3,-403.69739,57.56985,602.70276,-195.76184,-128.24146,612.08954,-195.16466,228.60054,604.8028
38,0.308,-403.67145,57.41661,602.57147,-195.9574,-128.23242,611.7569,-195.48492,228.48688,604.68457
39,0.317,-403.69739,57.56985,602.70276,-195.9574,-128.23242,611.7569,-195.43776,228.61615,604.63831
40,0.325,-403.65488,57.44334,603.0824,-194.96762,-128.22493,612.62622,-195.22369,228.51599,604.60645
41,0.333,-403.04382,57.01968,603.19073,-196.11226,-128.25203,611.922,-195.22369,228.51599,604.60645
42,0.342,-403.8302,57.47941,602.94165,-196.35423,-127.91747,611.72858,-195.04147,228.70876,604.63861
43,0.35,-403.69739,57.56985,602.70276,-195.49574,-128.41559,612.45331,-195.04147,228.70876,604.63861
44,0.358,-403.65488,57.44334,603.0824,-195.64131,-128.57559,612.43207,-195.04147,228.70876,604.63861
45,0.367,-403.65488,57.44334,603.0824,-195.64131,-128.57559,612.43207,-194.78104,228.60245,604.6333
46,0.375,-403.8302,57.47941,602.94165,-195.64131,-128.57559,612.43207,-194.09737,227.909,604.68298
47,0.383,-403.67145,57.41661,602.57147,-195.64131,-128.57559,612.43207,-193.85614,227.80031,604.67792
48,0.392,-403.67145,57.41661,602.57147,-195.64131,-128.57559,612.43207,-193.72826,227.77557,604.64697
49,0.4,-403.67145,57.41661,602.57147,-195.64131,-128.57559,612.43207,-193.52774,227.81383,604.68152
50,0.408,-402.88507,56.95694,602.82056,-195.51988,-128.57597,612.28296,-193.38292,227.75719,604.67621
