Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,-1550.28601,-114.08579,602.17975,-1466.17957,-34.04824,520.3902,-1527.52527,-78.70992,458.62991,-1523.84082,29.40739,460.81903
2,0.008,-1548.47583,-113.29948,602.11115,-1465.34167,-34.12486,519.22961,-1525.37402,-78.59187,458.42578,-1522.05505,29.35283,461.05197
3,0.017,-1544.64307,-112.605,602.56824,-1463.28833,-33.86485,518.56482,-1524.3031,-78.61449,458.6185,-1519.80212,29.38797,460.68665
4,0.025,-1542.63184,-112.08698,602.13855,-1460.27795,-33.91415,518.20087,-1523.21545,-78.11864,458.73669,-1517.8512,29.23803,459.50583
5,0.033,-1539.04651,-111.0517,603.01196,-1458.08472,-33.91513,517.65344,-1521.62317,-79.88021,458.86328,-1515.26636,29.88329,459.05441
6,0.042,-1535.12842,-110.3726,602.45129,-1453.76514,-35.14805,517.56128,-1519.68384,-78.76928,457.63593,-1511.85376,28.697,459.42587
7,0.05,-1531.27112,-111.38071,602.50946,-1451.26062,-33.84748,515.87256,-1516.9126,-78.58585,457.85208,-1510.35669,30.00066,458.47043
8,0.058,-1529.53174,-110.42381,602.58142,-1448.01208,-35.56878,514.58508,-1513.88257,-79.17371,458.24619,-1504.1156,28.59078,457.89273
9,0.067,-1525.64917,-110.38643,602.96149,-1447.45117,-35.96795,512.40118,-1512.30859,-79.02062,458.17905,-1498.84253,27.18645,457.97015
10,0.075,-1518.91028,-110.37,602.2442,-1442.78284,-35.71635,512.03021,-1507.38354,-79.2318,456.32791,-1493.45068,25.65251,456.78992
11,0.083,-1516.68469,-110.17783,602.5423,-1439.60486,-34.54052,511.76587,-1504.52588,-78.20026,456.17966,-1497.71716,29.96617,454.47403
12,0.092,-1510.96021,-109.65546,601.63757,-1433.40417,-35.09857,510.08481,-1501.07214,-77.96798,456.07861,-1494.78003,30.46549,454.58432
13,0.1,-1503.97437,-108.75521,600.9787,-1431.86084,-34.71024,509.7142,-1497.66492,-77.75988,455.02463,-1491.12244,31.27721,453.42429
14,0.108,-1501.43457,-108.57064,599.7774,-1426.79102,-33.76966,508.90945,-1494.50806,-77.46729,455.19931,-1487.33936,30.96888,454.4928
15,0.117,-1495.60974,-107.7987,599.586,-1424.72668,-34.37951,507.75522,-1492.63367,-77.3586,455.40829,-1482.80298,31.54778,453.08511
16,0.125,-1489.44104,-107.68615,599.53656,-1421.23645,-33.42068,506.18768,-1487.29663,-78.15024,454.40088,-1479.71387,31.7513,451.65015
17,0.133,-1485.81812,-107.83609,599.03613,-1415.98816,-33.12914,505.48456,-1483.11792,-77.0645,453.30328,-1476.51404,32.62389,451.22864
18,0.142,-1479.20251,-107.08144,598.61823,-1411.33484,-32.97436,504.81342,-1477.91956,-75.91988,451.50775,-1472.06299,32.78742,450.57047
19,0.15,-1472.16394,-106.15262,597.45905,-1405.40796,-32.0075,503.91934,-1475.67773,-75.77435,451.58435,-1467.05981,32.8045,449.70291
20,0.158,-1467.60901,-106.05747,596.94281,-1403.11768,-32.77381,501.97882,-1473.23022,-75.10925,451.48141,-1461.9541,33.18181,448.56314
21,0.167,-1460.03418,-105.53636,597.18652,-1399.78271,-30.85955,501.00424,-1465.92737,-75.07259,450.60486,-1458.79517,34.40062,448.60983
