Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,-1500.74243,177.40454,308.81082,-1677.58557,186.86938,170.74405,-1643.54663,97.67732,169.87865
2,0.008,-1484.89697,176.59911,308.13513,-1654.50452,188.13133,163.28819,-1621.81995,99.04712,164.09158
3,0.017,-1469.33252,177.69221,308.07956,-1632.96692,189.89278,156.55602,-1601.02783,100.00951,158.57205
4,0.025,-1450.84729,175.07117,308.10632,-1610.51379,190.91071,150.12422,-1580.52979,101.11694,152.60915
5,0.033,-1436.13757,175.17349,307.29871,-1588.54126,191.45963,143.5262,-1557.474,101.99304,146.36017
6,0.042,-1420.38953,174.23401,306.45233,-1564.39771,191.80238,136.27473,-1534.52649,102.27745,141.32179
7,0.05,-1404.45032,172.91196,305.82309,-1541.62402,191.99313,129.61948,-1510.42908,102.49128,135.76045
8,0.058,-1388.65991,171.38654,306.05298,-1517.57495,192.58145,123.03304,-1489.19238,101.8078,130.10828
9,0.067,-1373.38501,170.99364,305.10394,-1494.64587,192.62941,117.54942,-1465.88196,102.4481,125.60762
10,0.075,-1358.33398,169.54553,304.39468,-1471.70654,193.00755,111.69121,-1443.01086,103.21481,121.00424
11,0.083,-1343.87109,170.6624,304.40909,-1447.17834,192.62135,107.07754,-1418.95837,102.82048,116.56805
12,0.092,-1330.29004,168.60336,305.20718,-1424.02747,192.83731,102.28983,-1396.90942,103.1,113.88019
13,0.1,-1316.28589,167.55138,304.55026,-1400.63074,193.39977,97.98996,-1376.09204,102.83691,109.91251
14,0.108,-1303.30591,166.75624,304.1481,-1379.99011,193.90872,94.15759,-1354.41614,102.35349,107.31825
15,0.117,-1290.15002,167.58606,302.44632,-1358.46008,193.86209,91.5844,-1335.72192,102.23195,104.65971
16,0.125,-1278.11804,168.04536,302.33163,-1339.25732,192.89638,87.70071,-1315.41553,101.30547,103.1601
17,0.133,-1266.61584,167.15602,302.06601,-1319.22083,191.65625,86.14694,-1297.23267,100.48434,101.40469
18,0.142,-1257.43274,167.43268,301.95187,-1303.66821,192.02321,83.65446,-1281.00867,100.29617,99.68082
19,0.15,-1247.25745,167.28986,301.43121,-1287.21533,190.56618,82.46761,-1266.27405,98.68862,98.90797
20,0.158,-1236.97949,166.17201,300.52762,-1274.33899,190.34073,80.31147,-1253.4917,98.36331,98.68175
21,0.167,-1227.96069,165.93005,299.16312,-1262.86255,188.80006,79.18484,-1240.52295,97.91328,97.0509
22,0.175,-1220.43079,164.83662,298.77884,-1253.49365,188.61131,77.98654,-1232.20959,96.62959,94.88887
23,0.183,-1212.28174,162.70648,296.75998,-1244.97656,188.30075,76.75562,-1225.39014,96.73795,92.65536
24,0.192,-1205.99365,160.90613,294.13831,-1242.98743,188.93188,75.68916,-1223.41833,96.06728,90.41724
25,0.2,-1200.26648,158.17407,290.76462,-1245.25,188.44391,74.50069,-1227.54468,94.79519,88.3119
26,0.208,-1195.09937,156.62924,288.92798,-1247.52686,187.37567,74.55917,-1228.57092,93.84229,88.07761
27,0.217,-1189.01514,156.18938,288.85266,-1247.53564,187.15018,76.8596,-1227.35889,94.32019,89.85188
28,0.225,-1184.15515,155.73589,289.9198,-1243.55298,188.03075,78.26649,-1226.27124,94.39248,90.76037
29,0.233,-1178.59436,156.3826,290.56564,-1242.36401,188.52742,77.69197,-1224.93115,95.92017,91.08804
