Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,-1737.60217,115.84161,152.20822,-1557.03015,169.85197,57.25146,-1583.7666,136.7413,114.96155
2,0.008,-1715.91919,119.29902,142.33267,-1531.57251,170.0419,56.87624,-1561.0946,137.8134,112.87151
3,0.017,-1694.41345,120.26067,134.06717,-1505.60107,170.25362,53.33355,-1538.16602,138.98778,109.54794
4,0.025,-1670.0542,121.92204,124.2549,-1479.50574,170.26468,53.31225,-1515.26685,140.24791,106.85073
5,0.033,-1646.99878,122.41714,115.37687,-1454.19617,171.4597,51.66325,-1489.58643,140.09282,103.35278
6,0.042,-1625.65942,123.20974,106.56863,-1427.29224,171.41423,50.01112,-1465.52258,140.71147,100.00384
7,0.05,-1600.00354,123.81107,96.73637,-1400.92249,172.17348,48.23102,-1441.36279,141.43423,97.75703
8,0.058,-1579.13928,125.09685,88.63359,-1375.37524,172.96709,47.50051,-1416.95959,141.68703,94.62106
9,0.067,-1551.35461,124.7625,82.27614,-1349.44287,172.73921,45.39039,-1392.6405,142.8195,91.14072
10,0.075,-1525.4314,124.73051,73.07983,-1322.58386,171.63499,44.73782,-1370.39917,141.2677,89.63448
11,0.083,-1502.22961,126.09393,67.20135,-1297.98572,171.61862,43.94802,-1344.20959,140.84531,87.44416
12,0.092,-1476.47742,125.97478,61.09726,-1272.67847,170.55431,43.57729,-1320.94763,138.5811,84.93333
13,0.1,-1454.85486,127.39468,55.12405,-1246.79297,169.07607,44.63586,-1297.02478,138.37265,84.50662
14,0.108,-1429.30713,126.09268,49.37073,-1223.16016,167.79781,45.58499,-1274.84717,138.19545,83.47884
15,0.117,-1407.27405,126.73037,44.94676,-1200.39905,165.48488,47.00931,-1253.73145,136.73717,83.46615
16,0.125,-1386.08191,125.70065,39.89654,-1178.97424,165.0329,50.32097,-1232.6925,135.40001,84.42982
17,0.133,-1365.27124,124.93473,35.84419,-1159.43604,163.40622,52.84639,-1215.11121,135.42288,85.42899
18,0.142,-1347.24048,123.82783,32.35907,-1141.16272,163.85881,56.66713,-1198.35181,135.32246,87.14582
19,0.15,-1330.00781,123.58487,29.78917,-1123.6886,164.21069,60.89367,-1183.09912,134.70854,87.51055
20,0.158,-1316.48035,122.45234,27.08308,-1109.33594,164.28851,62.80518,-1169.89453,133.41431,88.40206
21,0.167,-1304.03247,121.87922,26.28549,-1096.27527,163.12799,63.51226,-1158.72253,133.25024,86.59676
22,0.175,-1295.6825,121.06227,28.06672,-1087.4209,163.05803,62.30858,-1149.08582,129.84688,85.09544
23,0.183,-1293.84802,121.14008,29.88534,-1082.46069,160.88058,56.9439,-1143.89209,127.7701,79.13618
24,0.192,-1294.7135,121.7284,31.61639,-1081.81494,155.91177,47.189,-1141.59082,124.36666,73.16747
25,0.2,-1296.80115,123.08166,28.94463,-1085.10095,152.78394,43.99694,-1141.99561,122.1948,70.48276
26,0.208,-1299.60181,124.17758,27.51215,-1088.35168,148.41095,42.68666,-1146.01196,121.45111,72.66166
27,0.217,-1297.87708,123.75727,29.52857,-1088.73083,146.1349,44.59644,-1146.52026,121.92226,74.26037
28,0.225,-1297.34521,125.15029,31.05296,-1088.35608,147.83998,45.97088,-1142.70752,122.21045,71.34171
29,0.233,-1296.58105,126.46936,31.39619,-1085.25171,149.21655,42.03002,-1140.95764,121.9173,70.71523
30,0.242,-1296.38867,126.89519,31.77839,-1081.71924,150.83723,34.56016,-1141.57849,122.4437,71.10557
31,0.25,-1296.75403,127.13911,32.25485,-1079.97778,150.34195,34.28088,-1140.8363,122.1778,70.75925
32,0.258,-1296.27466,126.93864,32.00014,-1081.91077,148.92252,37.22864,-1140.00183,122.04946,70.2874
33,0.267,-1296.68579,126.94167,32.32022,-1083.73108,148.02847,38.68344,-1140.1665,121.89131,70.18328
34,0.275,-1295.11047,125.80663,31.95079,-1084.35767,146.828,36.65746,-1139.94751,121.80737,69.9952
35,0.283,-1295.11047,125.80663,31.95079,-1083.0636,146.25659,34.7924,-1139.97632,121.28213,69.73218
36,0.292,-1295.11047,125.80663,31.95079,-1080.76807,147.78856,34.78782,-1140.27197,121.48757,69.04577
37,0.3,-1295.19202,125.72209,31.99854,-1081.1416,148.37422,35.51778,-1140.05347,121.76797,68.65777
38,0.308,-1295.19202,125.72209,31.99854,-1082.77759,147.90128,34.9726,-1140.00281,122.01282,68.65205
39,0.317,-1296.29114,126.6787,31.9372,-1083.5415,147.09796,34.64726,-1140.16772,121.85508,68.74628
40,0.325,-1296.29114,126.6787,31.9372,-1082.84338,146.69228,34.84194,-1140.05481,122.23225,68.92551
41,0.333,-1296.29114,126.6787,31.9372,-1082.33435,148.05688,34.93553,-1139.91907,122.30665,68.74786
42,0.342,-1295.19202,125.72209,31.99854,-1082.11401,148.49823,34.49296,-1139.99731,122.16364,68.6867
43,0.35,-1295.19202,125.72209,31.99854,-1082.29871,148.46127,34.57653,-1139.91907,122.30665,68.74786
44,0.358,-1295.19202,125.72209,31.99854,-1082.43079,147.89455,34.37178,-1139.88293,122.34856,68.79498
45,0.367,-1296.3728,126.59419,31.98493,-1082.78662,147.9032,34.39394,-1139.9342,122.435,68.82154
46,0.375,-1296.45959,126.6842,32.03101,-1082.77954,148.32872,34.60913,-1139.65808,122.73363,69.14423
47,0.383,-1296.45959,126.6842,32.03101,-1082.73267,149.18765,34.41615,-1139.60071,122.72948,69.21619
48,0.392,-1296.97107,126.82092,31.92694,-1082.50757,148.40344,34.2989,-1139.63318,122.8,69.25016
49,0.4,-1297.02917,127.02592,32.52529,-1082.49585,148.505,34.33286,-1139.52783,123.7004,69.1766
50,0.408,-1297.03894,127.07897,32.73398,-1083.11682,149.32454,34.43909,-1139.26929,123.87917,69.16074
51,0.417,-1297.39319,127.22814,32.93648,-1083.05469,149.3882,34.46244,-1139.72034,124.28819,69.08488
52,0.425,-1296.92883,126.94028,32.86704,-1082.87305,149.95341,34.31383,-1140.06946,124.67657,69.04227
53,0.433,-1297.32458,126.76194,33.02591,-1082.84119,149.99513,34.38039,-1139.79272,124.84505,69.02125
54,0.442,-1297.2998,126.84077,33.11138,-1082.79517,150.08061,34.46122,-1139.20398,124.61818,69.09181
55,0.45,-1298.13953,125.77523,32.61378,-1082.67786,150.23296,34.43721,-1139.20398,124.61818,69.09181
56,0.458,-1297.95789,127.09327,33.82713,-1082.44312,150.38489,34.40507,-1139.00366,124.32988,68.92979
57,0.467,-1296.84839,126.6884,34.03929,-1082.24475,150.75749,34.38474,-1139.14148,124.66243,68.675
58,0.475,-1293.61609,123.85388,35.25549,-1082.11597,150.73299,34.21969,-1139.14148,124.66243,68.675
59,0.483,-1293.45801,123.84193,35.5142,-1082.41492,151.02863,34.19089,-1136.84485,124.18941,69.26743
60,0.492,-1297.17688,126.83803,35.08602,-1082.26733,150.92989,34.05564,-1138.74048,124.42589,68.68999
61,0.5,-1293.19141,124.16385,35.83292,-1082.32568,151.16525,34.11533,-1138.56299,124.31883,68.85326
62,0.508,-1292.64111,125.46576,37.059,-1082.32568,151.16525,34.11533,-1138.37903,124.49397,68.91083
63,0.517,-1292.86353,124.22231,36.62934,-1082.32568,151.16525,34.11533,-1138.56299,124.31883,68.85326
64,0.525,-1293.11426,123.44283,36.38,-1081.98022,151.18842,34.08039,-1138.15173,124.43739,68.82201
65,0.533,-1292.95276,123.43222,36.63282,-1082.10864,151.13844,34.19488,-1137.91479,124.46956,68.91181
66,0.542,-1292.95276,123.43222,36.63282,-1082.15527,150.93011,34.02452,-1137.84399,124.23364,68.5394
67,0.55,-1292.87146,123.17374,36.94894,-1082.00256,150.98857,34.0094,-1138.35486,123.95261,68.91611
68,0.558,-1293.32397,122.29115,37.60966,-1081.97717,151.28822,34.27328,-1138.29224,124.09746,68.85168
69,0.567,-1293.01172,122.77064,37.72493,-1082.09644,151.22781,34.15589,-1138.22461,124.18011,69.01631
70,0.575,-1293.21143,121.7292,39.09827,-1082.10767,151.38763,34.03823,-1137.57849,124.47855,69.10491
71,0.583,-1293.48071,121.79601,40.13027,-1082.2124,151.31676,33.94379,-1137.66125,124.04401,69.21613
72,0.592,-1292.90234,122.03882,40.67183,-1082.12244,151.49791,33.89706,-1137.62488,123.95323,69.17308
73,0.6,-1292.9408,122.4894,41.75088,-1081.9209,151.27515,33.46689,-1137.57764,124.08244,69.06016
74,0.608,-1292.72229,121.81358,41.86052,-1081.93884,151.52791,33.78434,-1137.44482,124.25957,69.05857
75,0.617,-1292.21375,121.26041,43.02119,-1081.76477,151.53006,33.65869,-1136.89551,125.1661,68.93304
76,0.625,-1291.00696,120.2129,45.53235,-1081.25879,151.28386,33.44715,-1136.12842,125.63461,69.15662
77,0.633,-1290.68054,119.00727,47.09474,-1081.17725,151.26872,33.47486,-1135.51721,125.0949,69.55757
78,0.642,-1290.78369,120.13409,48.12455,-1080.9928,151.20705,33.29984,-1134.85608,125.04446,69.53915
79,0.65,-1289.48401,119.13296,52.45483,-1080.93872,151.30504,33.24675,-1133.48132,125.66925,70.00095
80,0.658,-1288.50964,119.25993,55.33424,-1081.16931,150.96507,32.96325,-1132.82288,126.28986,69.84891
81,0.667,-1287.26208,119.51077,58.22039,-1081.05872,151.41675,32.79577,-1131.89539,126.50565,70.91827
82,0.675,-1286.30872,119.56917,63.4368,-1080.62109,151.76978,32.59846,-1129.77002,126.29719,71.66589
83,0.683,-1285.33191,120.8256,67.87722,-1080.25903,151.30862,32.5869,-1127.7821,128.47723,72.79599
84,0.692,-1283.52356,121.90472,74.81381,-1079.69348,151.22662,32.31384,-1126,129.26837,73.6729
85,0.7,-1279.69043,123.50304,82.17909,-1079.53259,151.1947,32.30802,-1122.91785,129.92287,74.78336
86,0.708,-1276.65332,125.76039,90.32298,-1079.10315,150.75876,32.08868,-1119.40308,130.5778,76.27157
87,0.717,-1271.70117,125.79605,100.24581,-1078.37866,150.90558,31.87596,-1115.60254,132.27046,78.18961
88,0.725,-1264.39856,126.44302,110.74089,-1076.82227,151.74182,31.73107,-1110.49353,132.79994,79.68742
89,0.733,-1257.0918,127.07972,121.67072,-1077.25476,151.39864,31.9496,-1105.07568,133.89133,80.62081
90,0.742,-1246.46155,128.12878,133.08276,-1074.82202,151.30725,32.39313,-1098.92029,133.87071,81.82359
91,0.75,-1234.80652,127.21049,145.17706,-1073.26892,150.69005,32.20104,-1092.14172,134.10349,82.78941
92,0.758,-1223.4552,127.46741,156.03677,-1071.02222,149.00807,31.85758,-1084.35632,134.14357,82.9051
93,0.767,-1211.40344,129.38583,167.23022,-1067.64075,148.93243,32.75527,-1076.6532,132.66985,85.63489
94,0.775,-1199.75708,132.40646,178.27374,-1062.26404,149.17554,35.82772,-1067.5238,135.93953,90.64012
95,0.783,-1188.75671,133.40179,186.76411,-1053.76965,150.12981,39.74302,-1058.27649,135.20692,97.45943
96,0.792,-1176.40625,132.3597,194.72737,-1042.66846,153.04158,43.4363,-1047.46814,135.88002,104.66242
97,0.8,-1163.08167,132.81845,200.91881,-1028.70959,157.30304,48.42051,-1034.08667,138.5672,110.8945
98,0.808,-1148.61694,130.64151,204.64102,-1013.3692,162.93282,51.60155,-1019.13861,140.29657,115.81085
99,0.817,-1133.07336,128.60854,207.42003,-996.44464,168.08684,54.67495,-1003.23828,141.55486,118.8791
100,0.825,-1118.28442,126.50173,208.96411,-978.89032,172.15068,57.53814,-986.79645,142.65266,121.02755
101,0.833,-1100.23743,126.84668,207.35423,-960.57172,172.26514,60.30989,-967.41699,143.8092,122.37921
102,0.842,-1082.92139,126.59796,205.71182,-941.45282,175.47548,62.34579,-948.73627,146.49156,123.42995
103,0.85,-1065.42871,126.83698,201.20221,-918.29327,177.62036,62.6679,-928.2666,146.21082,124.12266
104,0.858,-1046.55908,127.54891,196.42195,-895.49323,178.29494,62.33274,-907.36255,146.77135,122.77103
105,0.867,-1027.25171,128.05661,190.51463,-869.61652,179.84734,62.74642,-885.4234,147.38475,123.05699
106,0.875,-1007.02808,128.92397,184.11584,-844.17383,179.50905,61.97492,-861.9444,147.629,122.86132
107,0.883,-986.48615,130.34933,176.20067,-818.02325,179.02817,61.80302,-838.74066,147.4971,120.05224
108,0.892,-964.56946,130.56969,167.96759,-792.53406,178.45442,59.91581,-814.46179,148.63326,118.73556
109,0.9,-942.00397,132.099,159.25529,-765.47827,177.45572,58.90136,-790.26489,146.78166,116.56234
110,0.908,-919.61218,131.74376,150.38924,-737.79803,176.69838,58.19184,-765.46985,147.08775,114.26518
111,0.917,-896.2467,132.73802,141.91113,-710.2085,175.69121,57.14846,-740.0365,146.51511,112.07774
112,0.925,-872.59753,133.53024,132.86603,-683.03632,174.87769,56.33747,-715.44861,145.9556,109.79116
113,0.933,-848.46106,132.99648,123.27554,-655.53491,174.2657,54.95694,-689.96301,145.6734,107.24135
114,0.942,-823.9079,134.42656,115.22635,-627.84314,173.634,54.84689,-665.30225,145.53363,104.74382
115,0.95,-797.45966,133.82063,106.54582,-600.84058,174.50328,54.14021,-639.99365,145.11951,102.68738
116,0.958,-773.06964,133.31761,98.77509,-572.81293,173.13255,53.2673,-614.70636,145.45094,100.10255
117,0.967,-749.00916,133.68167,91.37971,-546.84857,173.88004,52.50228,-589.51111,145.07603,98.11503
118,0.975,-721.784,132.58214,83.8105,-519.97577,173.50298,52.21199,-565.03491,145.32889,96.04819
119,0.983,-696.32434,132.07869,77.42294,-493.86554,173.7402,51.97041,-539.09192,145.35574,93.99462
120,0.992,-670.42603,131.49683,70.83799,-467.57788,174.44942,51.51554,-513.86981,144.92424,92.44698
121,1,-645.35583,131.34462,65.01911,-440.80093,174.01166,51.28016,-489.14835,144.30649,91.3693
122,1.008,-619.69745,131.13976,59.84499,-416.03052,174.0011,51.95601,-464.60718,143.89276,90.52502
123,1.017,-595.46515,130.7041,55.59488,-390.70334,173.18134,52.66547,-441.1189,143.49245,89.80502
124,1.025,-571.35406,130.10252,51.55619,-366.41061,172.29277,53.62946,-418.03085,142.99315,89.77285
125,1.033,-548.00073,129.43204,47.85038,-343.08875,170.44077,55.27166,-395.51251,141.97563,90.09293
126,1.042,-525.27814,129.30472,44.49699,-321.73434,169.63034,58.62184,-374.22659,141.35916,91.27757
127,1.05,-504.49002,127.43207,42.765,-300.72076,168.6637,61.97503,-354.77832,140.68466,93.1552
128,1.058,-484.63187,126.63243,39.72799,-281.29727,167.66763,66.28495,-335.89258,139.74002,95.32075
129,1.067,-465.80377,124.89999,37.27345,-262.70267,167.97037,70.63589,-319.73795,139.3065,97.60178
