Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,-1525.46814,-21.50949,300.53369,-1639.35706,-35.14064,75.31576,-1602.41492,47.99358,89.20934
2,0.008,-1524.06213,-21.69919,300.55457,-1639.34253,-35.12014,75.19664,-1603.61584,48.17488,89.82761
3,0.017,-1524.06213,-21.69919,300.55457,-1638.77576,-35.29169,75.37173,-1599.93689,47.6067,88.70698
4,0.025,-1524.06213,-21.69919,300.55457,-1638.45959,-35.14466,75.79033,-1601.5304,47.81897,89.66645
5,0.033,-1523.04529,-21.65475,300.64429,-1637.94177,-34.92749,76.31507,-1599.72375,48.79893,89.97262
6,0.042,-1522.60986,-21.63522,300.68271,-1637.51672,-34.67418,76.36517,-1599.72375,48.79893,89.97262
7,0.05,-1519.76343,-22.01414,300.50705,-1637.39563,-34.58027,76.58122,-1599.62524,49.76182,90.16812
8,0.058,-1519.69385,-19.79096,300.57742,-1637.495,-34.2488,77.09964,-1598.06238,49.59196,89.50733
9,0.067,-1513.94629,-23.93022,298.28473,-1637.25574,-33.99924,77.48171,-1597.55298,50.26888,89.8359
10,0.075,-1512.84119,-23.70439,297.82993,-1637.08386,-33.97182,77.62652,-1596.75879,49.72526,89.63252
11,0.083,-1510.86462,-23.98016,297.62927,-1636.58704,-34.15929,78.06087,-1595.7627,49.3128,89.09462
12,0.092,-1509.19287,-21.48366,297.58444,-1636.57227,-33.13177,78.94866,-1596.36499,50.49428,89.93793
13,0.1,-1508.70129,-21.01475,295.11505,-1636.38782,-33.05296,79.06604,-1594.09827,49.53175,88.2037
14,0.108,-1503.81555,-21.77238,293.98535,-1635.80408,-32.94296,79.46463,-1595.52979,50.65824,90.30985
15,0.117,-1503.43909,-20.37097,294.27844,-1636.07263,-32.18763,80.58522,-1594.62366,50.80481,90.72887
16,0.125,-1501.39294,-19.92352,293.42548,-1635.78625,-31.61642,81.70898,-1592.77747,50.22395,90.29074
17,0.133,-1498.88367,-18.98842,294.20483,-1635.23169,-31.36004,81.93679,-1592.23291,50.1648,90.70168
18,0.142,-1497.72815,-17.54966,293.7681,-1634.47046,-31.18293,82.49658,-1591.52771,50.41489,90.93783
19,0.15,-1490.89087,-20.98474,292.94766,-1634.09131,-30.41954,83.70409,-1590.82703,50.31233,91.10525
20,0.158,-1490.57373,-20.45507,292.53503,-1633.68896,-30.41308,84.56451,-1591.44836,51.87909,92.68895
21,0.167,-1487.58679,-19.28875,291.7905,-1633.60413,-30.21656,85.19006,-1590.67017,52.16182,93.08812
22,0.175,-1484.66162,-18.03246,292.05954,-1633.34399,-29.78932,87.16615,-1589.91748,52.46326,93.67268
23,0.183,-1481.42322,-16.92904,291.87729,-1631.8761,-29.68605,88.42048,-1589.72034,52.71543,95.29415
24,0.192,-1476.85034,-18.08185,291.79398,-1631.11438,-29.48227,89.91827,-1587.14661,51.58404,96.53632
25,0.2,-1472.37988,-19.18157,291.55331,-1629.15747,-30.68338,91.71915,-1585.01697,50.57716,96.87995
26,0.208,-1466.42102,-20.11696,290.58765,-1628.15027,-30.63343,94.24677,-1584.19434,50.4243,98.98207
