Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,-1470.00696,239.13132,644.39447,-1428.30774,225.65625,487.84741,-1403.60132,117.42523,483.77847
2,0.008,-1460.05627,238.04425,646.18188,-1418.63806,224.24634,491.2764,-1395.05884,116.57978,487.7886
3,0.017,-1451.55774,237.39616,647.66571,-1408.73499,223.69122,492.82648,-1385.08252,115.36626,488.66891
4,0.025,-1444.12585,236.48572,648.54095,-1397.9624,221.80464,493.43533,-1373.07776,112.76839,491.69794
5,0.033,-1436.4209,235.09218,650.03717,-1389.00842,220.98816,494.95419,-1365.21191,111.97115,493.93985
6,0.042,-1426.26453,234.21109,650.31665,-1377.93274,218.58452,495.54184,-1356.78235,110.47014,496.58948
7,0.05,-1419.85876,233.84146,651.02142,-1369.91064,216.98099,496.78238,-1348.43567,109.12088,497.94177
8,0.058,-1411.15796,233.26198,651.36902,-1360.76794,215.1684,496.16544,-1342.08008,106.92157,498.63876
9,0.067,-1404.39355,232.58884,651.46777,-1353.71777,213.56738,497.39453,-1336.36487,105.52685,500.09073
10,0.075,-1396.42395,232.29616,650.30518,-1344.85278,212.88937,496.38544,-1330.78235,105.52106,499.5798
11,0.083,-1389.24304,231.23924,650.19427,-1338.51221,211.0499,496.26843,-1325.29895,102.96981,498.35205
12,0.092,-1383.8833,231.6217,649.06262,-1332.03845,209.44737,495.18918,-1319.33472,101.924,498.42542
13,0.1,-1376.24902,230.80008,648.10217,-1324.6051,209.09326,494.85291,-1315.88184,100.39554,496.05637
14,0.108,-1370.08984,230.30222,646.72565,-1317.22717,207.23929,493.43991,-1310.85852,98.08239,494.38303
15,0.117,-1365.64099,230.02812,645.27441,-1313.75647,206.52614,492.40836,-1305.0011,96.81538,492.87189
16,0.125,-1358.3385,230.20486,643.49371,-1308.74536,206.0847,490.53265,-1301.13403,96.4824,490.8248
17,0.133,-1351.38232,229.69193,640.01904,-1302.27075,204.31337,488.32709,-1296.11304,94.52204,486.74487
18,0.142,-1344.88928,230.12556,638.02124,-1296.05005,202.97346,487.40707,-1293.92334,92.41479,485.44513
19,0.15,-1339.6615,229.7399,635.68842,-1290.0791,202.16756,484.96979,-1287.57227,90.37025,483.52689
20,0.158,-1333.0437,229.90611,631.80603,-1283.47034,202.69478,484.04218,-1281.44714,90.45377,480.72653
21,0.167,-1325.32666,230.32414,629.50281,-1277.68396,201.13815,482.20139,-1276.76709,89.63463,479.72394
22,0.175,-1318.79712,229.74184,627.29614,-1270.68225,199.40331,479.95319,-1270.64478,88.7303,478.55762
23,0.183,-1312.72583,229.6725,623.88037,-1263.33508,200.0679,478.73941,-1263.86853,87.28249,477.68707
24,0.192,-1304.23962,229.01721,621.60083,-1252.68628,197.82645,477.32251,-1257.24792,86.96942,476.67007
25,0.2,-1295.54285,228.32022,620.52472,-1244.46558,198.20238,477.54071,-1249.50049,85.30759,476.2981
26,0.208,-1286.71924,226.30138,620.50525,-1232.9248,197.96503,477.3493,-1240.80273,85.31888,476.27112
27,0.217,-1278.12097,225.16306,621.10339,-1221.11707,196.87064,478.23749,-1230.41235,84.79071,478.37097
28,0.225,-1264.41394,223.04285,624.84937,-1211.64282,197.24997,478.78503,-1218.51648,85.73853,479.68466
29,0.233,-1252.24023,223.37434,628.79272,-1203.55872,197.4342,479.84283,-1207.4978,87.49834,481.00055
30,0.242,-1239.92932,223.05904,632.32056,-1196.60229,197.3922,479.29242,-1197.92322,90.77471,480.88318
31,0.25,-1231.54968,225.43756,634.01276,-1188.97986,196.66307,478.59406,-1189.38477,91.85287,482.69547
32,0.258,-1226.47974,227.51714,633.89868,-1183.16296,198.32217,478.56876,-1181.86157,93.64857,482.31976
33,0.267,-1220.85388,228.6689,633.77936,-1178.75073,198.82526,477.59988,-1175.62756,95.56253,482.04874
34,0.275,-1217.84595,230.58189,632.29285,-1173.69958,199.53819,476.11221,-1171.11707,96.81017,481.17203
35,0.283,-1213.96753,231.82381,629.00934,-1170.60645,200.65561,474.2579,-1166.84619,96.54274,479.19824
