Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-1716.54358,35.96397,992.42499,-1491.60229,-86.07153,959.61609,-1507.49805,177.40878,968.21069
2,0.008,-1710.07019,36.92011,992.91382,-1484.76135,-87.76725,960.9397,-1500.27893,177.05724,967.99139
3,0.017,-1702.64343,37.31491,993.75977,-1477.11426,-88.63681,959.55017,-1493.04553,178.05788,968.46106
4,0.025,-1695.58167,37.08676,994.26709,-1468.34314,-88.41052,960.07288,-1485.98145,177.3217,969.05072
5,0.033,-1688.07031,36.97084,994.82825,-1462.63489,-88.66962,960.57355,-1480.57666,176.59329,969.53156
6,0.042,-1681.5697,37.89801,995.63617,-1455.30054,-88.32751,959.68982,-1472.25964,177.15047,969.72528
7,0.05,-1675.19556,38.23585,995.88739,-1448.14539,-88.01726,958.84351,-1465.78564,177.11404,969.50098
8,0.058,-1667.96924,38.57024,996.57867,-1440.42139,-87.74999,958.84338,-1457.51172,177.72932,969.0907
9,0.067,-1660.42224,38.85923,996.39056,-1433.68945,-86.41846,959.59503,-1451.52405,178.47105,970.03241
10,0.075,-1653.47388,39.95409,996.69141,-1425.58472,-86.43965,959.09119,-1443.71472,179.38832,969.39551
11,0.083,-1645.77722,39.54182,996.4541,-1418.82678,-86.25113,957.65454,-1435.85461,178.83284,969.19244
12,0.092,-1639.45715,40.7538,996.42474,-1410.17444,-85.07457,956.22919,-1429.729,180.5275,969.14197
13,0.1,-1631.72168,41.03316,996.22552,-1402.10486,-84.5331,956.15204,-1422.03833,181.09355,967.8844
14,0.108,-1624.32166,41.84885,995.7002,-1394.65381,-82.95113,955.10724,-1413.90576,180.95552,966.68964
15,0.117,-1617.66333,43.42023,994.55505,-1389.20923,-83.38261,954.38293,-1405.89539,181.58064,966.39563
16,0.125,-1609.1145,43.90644,993.7215,-1382.30322,-83.00563,953.27393,-1398.30688,183.40233,965.33649
