Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,28.12718,-312.86655,989.79388,106.75496,-284.8606,949.7016,84.51321,-215.12526,991.22131
2,0.008,28.36927,-312.96948,989.67761,106.75496,-284.8606,949.7016,84.51321,-215.12526,991.22131
3,0.017,28.6793,-313.25406,989.82587,107.77513,-282.76395,949.31439,84.86035,-215.88594,991.71094
4,0.025,28.64753,-312.65994,989.08856,106.75496,-284.8606,949.7016,84.19803,-213.61816,989.84167
5,0.033,28.73929,-313.02188,989.5882,107.84922,-281.52777,948.64838,85.02502,-215.2899,991.00629
6,0.042,28.73929,-313.02188,989.5882,106.9632,-284.08264,948.88068,84.51321,-215.12526,991.22131
7,0.05,28.79585,-312.76892,988.73181,107.77513,-282.76395,949.31439,85.02502,-215.2899,991.00629
8,0.058,28.79585,-312.76892,988.73181,107.84922,-281.52777,948.64838,85.02502,-215.2899,991.00629
9,0.067,28.64753,-312.65994,989.08856,108.10911,-281.70438,948.45416,85.02502,-215.2899,991.00629
10,0.075,28.5554,-312.29715,988.58942,108.10911,-281.70438,948.45416,85.02502,-215.2899,991.00629
11,0.083,28.70373,-312.40613,988.23254,107.84922,-281.52777,948.64838,85.02502,-215.2899,991.00629
12,0.092,28.70373,-312.40613,988.23254,107.97828,-282.5397,948.26227,85.02502,-215.2899,991.00629
13,0.1,28.5554,-312.29715,988.58942,107.97828,-282.5397,948.26227,84.19803,-213.61816,989.84167
14,0.108,28.70373,-312.40613,988.23254,107.97828,-282.5397,948.26227,85.31907,-215.14171,990.48773
15,0.117,29.01372,-312.6907,988.38086,107.97828,-282.5397,948.26227,84.19803,-213.61816,989.84167
16,0.125,29.01372,-312.6907,988.38086,108.10911,-281.70438,948.45416,85.02502,-215.2899,991.00629
17,0.133,29.01372,-312.6907,988.38086,108.10911,-281.70438,948.45416,85.31907,-215.14171,990.48773
18,0.142,29.01372,-312.6907,988.38086,107.97828,-282.5397,948.26227,85.02502,-215.2899,991.00629
19,0.15,29.01372,-312.6907,988.38086,108.10911,-281.70438,948.45416,85.02502,-215.2899,991.00629
20,0.158,29.01372,-312.6907,988.38086,107.97828,-282.5397,948.26227,84.91875,-214.89397,990.7157
21,0.167,29.01372,-312.6907,988.38086,108.10911,-281.70438,948.45416,85.47945,-215.20146,991.12909
22,0.175,29.01372,-312.6907,988.38086,107.97828,-282.5397,948.26227,85.31907,-215.14171,990.48773
