Frame#,Time,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z
82,0.675,1500.22205,231.55025,1000.37433
83,0.683,1494.1687,230.72699,999.58472
84,0.692,1487.84351,231.01117,999.78253
85,0.7,1485.61768,231.85512,999.38086
86,0.708,1478.9873,231.79434,997.88007
87,0.717,1472.11633,230.17085,997.80939
88,0.725,1468.2677,230.07043,996.29065
89,0.733,1461.60352,229.472,995.73627
90,0.742,1456.79907,228.06117,995.14294
91,0.75,1451.82739,227.67258,993.64209
92,0.758,1449.72241,227.92889,993.36078
93,0.767,1443.7782,227.93332,993.10516
94,0.775,1439.15857,226.54984,992.02209
95,0.783,1433.81982,227.03357,992.3761
96,0.792,1431.24634,226.29523,991.93231
97,0.8,1424.17114,224.01137,989.91583
98,0.808,1418.66687,223.00827,989.22809
99,0.817,1413.35339,222.25101,988.7348
100,0.825,1411.26501,221.69249,988.15332
101,0.833,1404.94946,221.7205,987.33838
102,0.842,1401.42578,221.11586,985.79675
103,0.85,1397.18579,219.40488,986.01898
104,0.858,1392.05579,219.23244,985.23755
105,0.867,1384.90344,216.75415,983.82202
106,0.875,1382.46375,216.08827,984.02179
107,0.883,1376.63855,215.48157,983.06671
108,0.892,1370.11523,214.03506,981.96307
109,0.9,1367.66614,212.67648,982.51147
110,0.908,1355.93628,208.69678,983.37231
111,0.917,1351.00671,207.17567,981.97412
112,0.925,1345.1333,206.40857,981.08362
113,0.933,1346.1748,206.99867,980.07007
114,0.942,1336.59106,203.94266,979.60455
115,0.95,1333.6897,203.93405,979.35242
116,0.958,1329.56836,203.20847,979.47394
117,0.967,1324.54163,201.06064,979.80627
118,0.975,1317.03845,198.85126,979.50262
119,0.983,1313.52808,198.14148,980.87628
120,0.992,1305.99805,196.78549,981.33044
121,1,1304.54944,196.90941,981.53406
122,1.008,1295.4856,193.26416,982.15649
123,1.017,1292.18921,191.83261,983.65991
124,1.025,1286.08582,190.67361,983.82739
125,1.033,1281.32654,189.55769,985.65375
126,1.042,1275.47974,188.49675,987.24762
127,1.05,1270.40247,185.62202,988.19366
128,1.058,1265.90161,184.14642,989.00879
129,1.067,1262.37158,183.13579,990.03448
130,1.075,1252.59167,179.19214,991.30682
131,1.083,1249.28076,178.57469,992.73462
132,1.092,1246.96985,177.94958,993.96301
133,1.1,1240.71448,175.14301,995.56378
134,1.108,1234.05176,172.46841,996.98645
135,1.117,1230.62866,171.34987,997.61273
136,1.125,1225.42529,169.81596,998.85712
137,1.133,1218.50867,166.31747,998.16113
138,1.142,1214.62451,165.24835,999.24481
139,1.15,1209.49976,163.20308,999.63715
140,1.158,1204.67249,163.10881,999.79272
141,1.167,1199.54395,160.35233,1000.0528
142,1.175,1191.04712,158.40302,1001.2453
143,1.183,1191.04712,158.40302,1001.2453
144,1.192,1186.72498,157.35777,1001.4104
145,1.2,1181.88928,155.63785,1001.91821
146,1.208,1180.30725,156.62708,1003.34943
147,1.217,1171.12292,153.3587,1003.62085
148,1.225,1169.68018,153.41087,1003.64301
149,1.233,1165.71777,151.32423,1004.64069
150,1.242,1161.27759,150.53752,1004.79755
151,1.25,1160.69373,152.51978,1005.2951
152,1.258,1157.17126,150.25082,1006.53912
153,1.267,1150.79956,149.69296,1006.47705
154,1.275,1149.46265,149.46873,1007.23358
155,1.283,1143.76453,147.18524,1007.97998
156,1.292,1139.89844,147.4073,1008.20538
157,1.3,1135.3916,145.6774,1008.50458
158,1.308,1130.52478,144.60149,1008.89795
159,1.317,1129.66321,144.69102,1008.41803
160,1.325,1124.65247,144.9958,1010.74664
161,1.333,1121.32629,144.58398,1010.69409
162,1.342,1118.79834,144.46947,1010.18713
163,1.35,1113.29968,144.34576,1008.46417
164,1.358,1108.74329,143.33737,1008.08533
165,1.367,1103.72815,144.35913,1009.4743
166,1.375,1100.80542,143.96141,1009.19452
167,1.383,1098.46558,144.28841,1008.99786
168,1.392,1092.5531,144.62633,1009.41174
169,1.4,1088.81738,142.78203,1007.5954
170,1.408,1080.96497,143.63687,1007.95746
171,1.417,1080.3844,143.94069,1007.59271
172,1.425,1073.88696,143.28075,1006.82117
173,1.433,1072.16589,144.91454,1005.90479
174,1.442,1065.15051,144.2262,1005.42236
175,1.45,1061.15906,144.76271,1005.60437
176,1.458,1056.047,144.72011,1005.63977
177,1.467,1052.31116,145.6138,1004.64923
178,1.475,1045.59607,145.85028,1004.0509
179,1.483,1041.77039,145.57388,1003.32953
180,1.492,1036.15125,146.99681,1002.42859
181,1.5,1029.13037,147.08844,1000.91309
182,1.508,1026.48865,148.63513,1001.16785
183,1.517,1020.45422,148.16617,1000.80884
184,1.525,1012.85553,149.40642,998.26947
185,1.533,1009.55939,151.76404,997.927
186,1.542,1002.96674,151.40062,996.36914
187,1.55,998.52911,152.92648,995.29584
188,1.558,991.58124,153.25592,993.93585
189,1.567,984.14722,155.42212,992.72028
190,1.575,981.24573,155.28845,992.49933
191,1.583,973.79224,156.15968,991.32227
192,1.592,966.875,158.04907,989.57489
193,1.6,962.97998,160.89322,988.3056
194,1.608,956.49066,160.35741,986.78015
195,1.617,949.94055,162.03752,986.72412
196,1.625,943.49261,163.24658,985.49072
197,1.633,936.38751,164.19905,984.48389
198,1.642,932.35803,166.88213,984.04889
199,1.65,925.53595,167.93755,983.32153
200,1.658,917.6546,168.41373,983.39142
201,1.667,912.23676,169.90625,983.54022
202,1.675,905.46521,171.12062,983.10352
203,1.683,899.7207,172.51205,983.45477
204,1.692,893.77606,174.68686,984.37457
205,1.7,886.94946,175.34958,983.88269
206,1.708,879.79449,177.59177,985.51862
207,1.717,872.29327,177.20792,985.52686
208,1.725,867.04877,179.3511,987.01324
209,1.733,859.94604,180.77113,987.30029
210,1.742,855.11237,182.55345,989.42432
211,1.75,848.02332,184.55409,989.96417
212,1.758,841.45105,185.5947,991.37579
213,1.767,836.03436,187.80902,992.45197
214,1.775,826.12891,188.42079,992.91528
215,1.783,824.19336,191.85052,993.48517
216,1.792,815.00299,192.59004,995.10248
217,1.8,811.20282,193.88924,995.08594
218,1.808,800.39392,194.8035,996.69843
219,1.817,796.82843,198.92154,997.38721
220,1.825,792.49768,200.41328,997.17267
221,1.833,783.59674,201.71106,997.84802
222,1.842,775.70514,202.73853,997.82141
223,1.85,772.07721,205.45396,999.02289
224,1.858,764.46448,207.37238,999.61011
225,1.867,756.25385,209.36716,999.08972
226,1.875,752.27386,210.93884,999.1546
227,1.883,742.37537,209.76169,1000.18903
228,1.892,737.4668,212.33109,1000.12158
229,1.9,730.13226,214.23166,1000.08716
230,1.908,723.15552,216.38728,1000.50751
231,1.917,720.79132,217.09598,1001.271
232,1.925,713.42096,219.01901,1001.2406
233,1.933,704.90582,219.16129,1001.90784
234,1.942,699.58643,219.56133,1003.20477
235,1.95,695.14624,222.36089,1002.8476
236,1.958,692.24561,222.73248,1003.08099
237,1.967,684.14795,225.06628,1002.96655
238,1.975,679.6203,223.60765,1003.56592
239,1.983,674.91693,226.49579,1003.67828
240,1.992,667.55682,225.92569,1002.98724
241,2,663.19226,227.1004,1002.71661
242,2.008,657.80164,227.52774,1004.02509
243,2.017,653.26935,227.84502,1002.85846
244,2.025,647.20056,227.04126,1002.77344
245,2.033,640.10913,228.7077,1001.1416
246,2.042,635.71301,227.91737,1002.02777
247,2.05,632.5993,229.05269,1000.7088
248,2.058,624.62488,228.6488,1000.32306
249,2.067,621.26715,228.3893,999.68481
250,2.075,614.04163,228.85919,999.29199
251,2.083,610.03198,229.17842,999.03271
252,2.092,605.75452,229.04399,998.42255
253,2.1,599.00641,227.49767,995.98285
254,2.108,592.95715,228.0748,996.46899
255,2.117,591.90033,228.22662,995.909
256,2.125,583.95544,226.07944,994.51788
257,2.133,575.10443,224.77917,992.80566
258,2.142,575.10443,224.77917,992.80566
259,2.15,568.61713,224.94525,991.05164
260,2.158,562.91595,223.18153,991.02295
261,2.167,560.30298,222.31842,989.28186
262,2.175,553.77692,221.16182,989.03723
263,2.183,548.2981,221.17058,987.83478
264,2.192,545.66742,220.30368,986.08392
265,2.2,537.74603,217.50552,986.43158
266,2.208,531.13538,217.66325,984.64557
267,2.217,529.94946,216.5497,984.17706
268,2.225,522.37939,214.53241,982.47864
269,2.233,521.28741,214.68575,981.90283
270,2.242,516.36621,213.54225,981.96826
271,2.25,511.53757,210.71178,980.76837
272,2.258,500.85526,208.15097,979.63519
273,2.267,500.85526,208.15097,979.63519
274,2.275,494.02814,207.52763,979.48767
275,2.283,489.10767,205.60004,978.08191
276,2.292,483.8923,203.19969,976.30975
277,2.3,479.05896,202.01488,976.97363
278,2.308,471.7782,200.78934,976.34351
279,2.317,467.52286,199.60042,975.53821
280,2.325,459.3111,196.71844,975.86145
281,2.333,454.42081,195.52048,976.52692
282,2.342,450.48416,193.12563,977.29266
283,2.35,444.74957,191.74803,977.5993
284,2.358,439.96991,189.17033,978.00494
285,2.367,435.04068,187.9614,978.67615
286,2.375,428.11588,185.08675,981.58344
287,2.383,426.15839,184.50562,982.33746
288,2.392,420.75269,182.27582,983.74994
289,2.4,417.78931,180.74211,986.01367
290,2.408,412.28934,179.8224,986.70117
291,2.417,404.73883,177.05888,987.41528
292,2.425,401.02496,175.10692,988.56726
293,2.433,395.47696,173.09344,990.75861
294,2.442,395.47696,173.09344,990.75861
295,2.45,389.60281,169.992,993.8031
296,2.458,386.67145,169.58206,995.10583
297,2.467,381.89185,168.71376,995.66821
298,2.475,375.69354,165.52603,996.16473
299,2.483,372.24496,164.66547,996.08533
300,2.492,365.70355,163.25687,996.66315
301,2.5,360.47092,162.05896,995.28888
302,2.508,355.97333,160.44955,996.42133
303,2.517,352.76752,160.49095,996.95435
304,2.525,347.51218,157.47507,996.38605
305,2.533,344.14243,157.97191,997.63409
306,2.542,339.11304,155.85878,997.0683
307,2.55,335.50345,154.38312,996.1861
308,2.558,329.6019,155.12805,997.26746
309,2.567,327.52026,154.77815,998.50439
310,2.575,322.42099,153.99153,998.71539
311,2.583,319.49918,152.57837,998.85602
312,2.592,319.34622,153.13397,999.28088
313,2.6,311.42828,151.31578,1001.1568
314,2.608,309.49777,149.69806,1000.96765
315,2.617,307.6532,149.05499,1001.0896
316,2.625,302.74963,148.60847,1002.34485
317,2.633,297.66217,146.4785,1001.78522
318,2.642,294.4599,148.56854,1001.10699
319,2.65,290.39001,147.51685,1002.71576
320,2.658,287.1394,146.03014,1002.03278
321,2.667,281.25699,145.96043,1001.48523
322,2.675,279.39536,145.31343,1001.60846
323,2.683,275.13583,143.53603,1003.18231
324,2.692,270.04507,144.17021,1002.70941
325,2.7,268.11673,144.59645,1003.32135
326,2.708,261.89941,143.66246,1002.59723
327,2.717,259.36566,144.15227,1001.26233
328,2.725,253.28708,142.99806,1001.38751
329,2.733,250.48981,142.27113,999.89069
330,2.742,244.582,144.1917,1000.08063
331,2.75,240.90738,143.4113,1000.38776
332,2.758,237.5993,141.91441,999.69861
333,2.767,231.72881,143.59534,1000.80554
334,2.775,229.16231,145.31763,1000.61035
335,2.783,222.85207,143.15582,998.72571
336,2.792,220.82913,145.51706,997.41541
337,2.8,215.27963,146.39203,997.94971
338,2.808,211.90149,145.9043,997.67865
339,2.817,206.39999,146.68744,997.12408
340,2.825,201.89467,147.86079,996.24304
341,2.833,195.19455,148.35916,995.0769
342,2.842,190.06403,149.81963,994.28979
343,2.85,185.10828,149.85428,994.15338
344,2.858,180.00395,149.95601,993.6123
345,2.867,174.64386,151.22411,991.75275
346,2.875,168.72002,152.25098,989.45233
347,2.883,162.82031,153.39072,989.25421
348,2.892,158.43565,153.35811,989.26251
349,2.9,151.74518,155.6947,987.25458
350,2.908,145.62648,155.67029,986.33167
351,2.917,139.98405,157.8217,986.12579
352,2.925,135.21376,158.19591,984.64813
353,2.933,126.23011,160.41978,983.45105
354,2.942,121.95266,161.45551,981.78766
355,2.95,114.75872,163.60727,980.7182
356,2.958,107.7597,165.56233,979.53802
357,2.967,104.82938,166.85548,977.9411
358,2.975,96.52917,168.5567,978.01941
359,2.983,91.92068,168.40172,975.56238
360,2.992,85.03563,172.17332,975.89343
361,3,79.18697,173.28754,975.88776
362,3.008,71.98145,174.99445,974.27045
363,3.017,65.27634,178.0394,976.77356
364,3.025,60.34985,176.32835,975.62292
365,3.033,51.06442,179.30667,975.71429
366,3.042,43.2148,180.72871,975.77039
367,3.05,39.18267,181.82898,976.31879
368,3.058,30.20391,185.45503,976.09692
369,3.067,25.64209,184.91176,976.89386
370,3.075,17.35185,187.25838,978.81763
371,3.083,15.33008,188.3604,980.14471
372,3.092,8.49717,192.44411,980.44965
373,3.1,-0.054,193.62585,982.06586
374,3.108,-5.92935,194.58353,981.70361
375,3.117,-9.28577,197.29156,983.00488
376,3.125,-17.61288,198.74675,984.11395
377,3.133,-23.60297,200.21753,985.31671
378,3.142,-29.5914,202.53497,985.07806
379,3.15,-34.63466,204.0889,986.94324
380,3.158,-44.22132,206.86819,987.8891
381,3.167,-48.61116,208.21185,988.40656
382,3.175,-55.78373,210.50374,987.87634
383,3.183,-62.51647,214.38618,989.13727
384,3.192,-67.67419,214.74649,990.3244
385,3.2,-75.13811,216.12549,989.7851
386,3.208,-78.98802,222.89877,991.24524
387,3.217,-88.2136,219.2869,991.67676
388,3.225,-98.38594,222.59084,989.99756
389,3.233,-106.01286,222.67769,988.20447
390,3.242,-110.24104,225.64339,990.41852
391,3.25,-119.31705,228.32396,990.50262
392,3.258,-124.74627,229.3365,990.38452
393,3.267,-128.41962,233.1955,991.95715
394,3.275,-138.21516,232.33858,991.14532
395,3.283,-142.38759,234.98624,992.08484
396,3.292,-148.62216,234.82103,993.22565
397,3.3,-153.0336,237.87309,993.51379
398,3.308,-159.08257,239.12314,993.30927
399,3.317,-166.84378,239.82085,992.95056
400,3.325,-171.28725,241.65927,993.70886
401,3.333,-175.72295,243.97423,994.90576
402,3.342,-183.75476,243.74234,994.54504
403,3.35,-187.23547,243.84804,994.27277
404,3.358,-194.51381,245.30981,995.08801
405,3.367,-200.49226,245.79372,995.21997
406,3.375,-205.17996,247.01353,994.31042
407,3.383,-210.95712,248.43053,993.97565
408,3.392,-217.07693,249.73137,993.7785
409,3.4,-222.90201,247.56436,993.46381
410,3.408,-226.27422,249.95625,993.185
411,3.417,-234.59412,248.8569,993.62463
412,3.425,-238.49261,249.61856,993.94318
413,3.433,-244.18834,249.49646,993.69678
414,3.442,-250.40648,250.95517,992.89453
415,3.45,-255.51488,250.36549,990.64368
416,3.458,-261.08313,250.62288,990.83618
417,3.467,-266.75412,248.05177,990.57867
418,3.475,-271.79236,246.86462,989.32953
419,3.483,-277.65466,249.55258,990.21979
420,3.492,-283.047,249.09949,987.53741
421,3.5,-287.9711,248.00806,987.34393
422,3.508,-292.90652,246.91667,987.15057
423,3.517,-298.69119,247.07585,986.28418
424,3.525,-302.04498,246.31487,985.80035
425,3.533,-307.11646,244.96451,982.82263
426,3.542,-311.59186,245.81554,982.7146
427,3.55,-317.26297,246.07117,982.90918
428,3.558,-321.01514,247.04593,982.12506
429,3.567,-325.23962,244.77472,981.56342
430,3.575,-330.83249,243.38916,979.23718
431,3.583,-337.13586,240.58121,977.89801
432,3.592,-342.74802,241.53693,978.74707
433,3.6,-348.28406,239.75107,978.70752
434,3.608,-352.25821,238.51453,977.52106
435,3.617,-356.59985,237.52702,976.63574
436,3.625,-361.18808,235.05188,976.16541
437,3.633,-367.76947,232.30067,974.96051
438,3.642,-373.52423,231.35707,975.33594
439,3.65,-377.16306,230.47923,973.76068
440,3.658,-382.32306,229.35353,973.55017
441,3.667,-386.73645,228.35194,972.6554
442,3.675,-391.08273,225.84105,970.31622
443,3.683,-397.83084,224.52609,970.42902
444,3.692,-402.93811,224.06532,970.87549
445,3.7,-408.66833,222.22437,970.82648
446,3.708,-411.66046,221.32236,971.09955
447,3.717,-419.78677,216.65616,971.74408
448,3.725,-423.49387,211.57037,971.46777
449,3.733,-428.60889,212.16107,971.75397
450,3.742,-433.50717,209.64577,972.5473
451,3.75,-439.88007,207.55951,973.23297
452,3.758,-442.86874,205.08154,976.21057
453,3.767,-448.89566,202.65665,978.27344
454,3.775,-453.49805,203.3817,978.79425
455,3.783,-458.75534,201.02815,979.4126
456,3.792,-462.56702,197.95372,980.93604
457,3.8,-467.75,197.72894,982.72675
458,3.808,-474.68719,194.6492,982.77167
459,3.817,-477.08115,194.71506,983.34418
460,3.825,-481.93564,191.93193,985.15796
461,3.833,-486.98474,190.48866,988.37018
462,3.842,-491.02097,185.81367,989.2218
463,3.85,-495.54587,183.6423,989.62634
464,3.858,-499.66953,183.25594,991.23297
465,3.867,-504.52493,180.32777,990.28943
466,3.875,-509.11893,178.33578,991.60938
467,3.883,-515.14209,177.30588,993.33911
468,3.892,-521.5954,175.76064,993.41589
469,3.9,-522.42743,174.65245,994.41058
470,3.908,-528.71619,172.90132,993.59204
471,3.917,-533.12451,172.23878,994.71472
472,3.925,-536.60455,168.92113,994.61322
473,3.933,-541.82159,168.48,994.58362
474,3.942,-547.29132,168.43588,995.39447
475,3.95,-549.43542,166.57129,996.54907
476,3.958,-553.93317,166.36403,996.49896
477,3.967,-556.1424,163.94218,996.62823
478,3.975,-560.65961,163.56561,997.11163
479,3.983,-563.28064,161.76488,996.87268
480,3.992,-568.09003,161.55127,998.50037
481,4,-568.03424,160.13821,997.93683
482,4.008,-574.38153,160.71283,999.44287
483,4.017,-578.49585,158.00046,1000.14288
484,4.025,-581.74481,157.13097,1000.21399
485,4.033,-587.6593,156.04736,1001.02344
486,4.042,-589.08405,156.43295,1001.13123
487,4.05,-594.81567,155.19894,1000.64441
488,4.058,-597.37128,152.89113,999.57697
489,4.067,-602.21088,151.31856,1000.60889
490,4.075,-605.06732,150.07027,999.33661
491,4.083,-608.0661,151.12863,999.06665
492,4.092,-614.65442,149.2805,1000.24127
493,4.1,-618.41931,148.19223,999.99341
494,4.108,-621.21185,148.03882,999.83685
495,4.117,-627.84662,146.66736,1000.5329
496,4.125,-628.55194,147.12593,1000.32874
497,4.133,-633.703,148.60033,999.96552
498,4.142,-640.20898,147.87296,1000.31781
499,4.15,-641.18494,146.29944,999.93329
500,4.158,-646.86029,146.03851,999.41254
501,4.167,-652.66351,146.60907,998.69482
502,4.175,-652.72131,146.00386,997.49707
503,4.183,-660.06268,144.46136,998.90314
504,4.192,-664.80328,144.29083,998.84943
505,4.2,-662.19464,143.77679,997.68219
506,4.208,-673.70709,145.96284,997.9895
507,4.217,-677.41602,146.05663,997.24347
508,4.225,-682.88751,146.93759,996.4494
509,4.233,-689.69916,146.9828,994.24567
510,4.242,-693.31647,147.16895,994.23334
511,4.25,-697.2041,147.33804,993.91132
512,4.258,-703.52448,146.87282,993.75934
513,4.267,-706.96185,147.55312,992.36316
514,4.275,-713.63293,146.98254,992.07794
515,4.283,-719.51117,144.93777,992.15997
516,4.292,-724.92621,147.74953,991.34052
517,4.3,-730.74121,147.3354,990.2865
518,4.308,-737.20026,150.28072,989.42212
519,4.317,-740.43835,151.12173,989.16199
520,4.325,-749.25024,151.16957,987.93243
521,4.333,-750.76404,149.71867,986.83582
522,4.342,-757.31262,152.87717,985.52777
523,4.35,-764.22363,151.75777,984.99994
524,4.358,-768.81177,152.1712,984.29279
525,4.367,-774.86719,155.49625,983.9632
526,4.375,-781.35779,154.39308,982.7179
527,4.383,-790.7356,158.21887,982.99561
528,4.392,-792.94995,156.77614,982.96637
529,4.4,-802.3443,158.95226,981.85327
530,4.408,-805.32635,158.82713,981.81934
531,4.417,-816.6792,161.79837,980.64801
532,4.425,-822.00354,162.01625,980.56671
533,4.433,-828.79388,162.82205,980.62384
534,4.442,-835.61322,163.95168,979.89063
535,4.45,-846.64685,168.80565,979.97455
536,4.458,-856.30151,170.243,979.2793
537,4.467,-858.75464,169.42749,980.50214
538,4.475,-865.3255,169.93687,982.15826
539,4.483,-871.99524,170.32903,982.30829
540,4.492,-879.32544,171.9982,981.56421
541,4.5,-883.75494,171.25105,982.31116
