Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z
78,0.642,1469.94556,373.66312,894.52747
79,0.65,1464.27734,373.81262,894.41382
80,0.658,1458.54614,373.50549,894.36084
81,0.667,1453.03955,374.56058,894.13928
82,0.675,1448.80505,374.01236,893.46967
83,0.683,1442.49634,374.38718,893.17474
84,0.692,1436.6261,374.60837,892.23749
85,0.7,1431.51563,374.40283,891.78778
86,0.708,1426.30176,372.50803,890.0744
87,0.717,1422.05676,373.20578,889.88513
88,0.725,1416.7002,371.814,889.6911
89,0.733,1411.07288,371.31488,889.05328
90,0.742,1407.27722,371.7818,888.67444
91,0.75,1403.23486,371.65656,888.17572
92,0.758,1398.55029,370.7551,886.54443
93,0.767,1393.85144,370.87897,885.40533
94,0.775,1388.6156,370.27679,884.62982
95,0.783,1383.59521,368.32892,883.98761
96,0.792,1378.19141,367.85477,883.03558
97,0.8,1374.67004,366.92059,882.8797
98,0.808,1369.68896,366.24728,880.90253
99,0.817,1364.49597,365.48492,880.80859
100,0.825,1359.09998,363.82828,879.20587
101,0.833,1354.39771,363.57574,878.86707
102,0.842,1350.40918,361.96866,878.54169
103,0.85,1345.3739,361.64102,878.2196
104,0.858,1340.71216,360.10123,877.5705
105,0.867,1337.27979,360.94568,876.2934
106,0.875,1332.83203,358.09393,875.21161
107,0.883,1327.81482,358.64056,875.03754
108,0.892,1322.8468,356.63275,874.5578
109,0.9,1318.07507,356.52646,874.51605
110,0.908,1313.22229,354.77185,873.80762
111,0.917,1308.47974,352.75763,873.20508
112,0.925,1303.37866,352.02701,873.33606
113,0.933,1299.45605,350.98273,873.00409
114,0.942,1294.46692,350.85461,873.11584
115,0.95,1289.49109,349.44925,872.24701
116,0.958,1284.55981,347.32092,872.39307
117,0.967,1279.77942,345.58255,873.22406
118,0.975,1275.49072,345.11426,873.18732
119,0.983,1270.48474,344.41129,873.38818
120,0.992,1266.04285,342.76508,874.73236
121,1,1260.599,340.78653,875.98309
122,1.008,1255.54456,340.35556,876.26385
123,1.017,1250.94092,339.20178,876.82477
124,1.025,1245.77368,337.71146,877.76935
125,1.033,1241.62292,336.79654,879.33826
126,1.042,1236.99915,334.46732,880.26752
127,1.05,1230.2998,333.26993,881.63409
128,1.058,1226.23535,331.793,882.11969
129,1.067,1222.19824,330.82242,884.70667
130,1.075,1216.47583,328.46469,885.86359
131,1.083,1212.10559,326.47812,886.24738
132,1.092,1207.14795,325.53815,888.41913
133,1.1,1202.55505,323.14218,889.14288
134,1.108,1198.54565,321.15546,890.039
135,1.117,1194.78015,320.70505,891.38855
136,1.125,1189.74609,318.78738,892.53375
137,1.133,1185.78076,316.85248,893.87073
138,1.142,1182.2428,315.51514,893.35162
139,1.15,1177.66626,313.84821,893.79205
140,1.158,1171.82495,312.12823,894.64594
141,1.167,1167.57996,310.89624,894.95782
142,1.175,1164.47229,309.71234,895.24298
143,1.183,1159.67139,308.72855,895.61621
144,1.192,1154.83423,307.07202,896.67896
145,1.2,1151.59924,305.54956,897.14954
146,1.208,1147.20251,304.01611,897.34912
147,1.217,1144.29639,303.69479,897.43182
148,1.225,1139.64124,302.68912,898.30225
149,1.233,1135.28589,302.15244,898.28394
150,1.242,1131.18982,300.48227,899.19257
151,1.25,1127.30261,299.62329,899.10413
152,1.258,1125.05469,299.24261,900.17999
153,1.267,1120.47449,297.78491,900.05853
154,1.275,1115.90454,297.6951,901.16895
155,1.283,1112.80383,296.62201,901.75952
156,1.292,1109.14453,295.77298,901.56012
157,1.3,1106.21497,294.81375,901.69165
158,1.308,1101.92041,295.21057,901.87805
159,1.317,1098.92615,294.14395,902.38934
160,1.325,1096.35376,294.43729,902.38141
161,1.333,1092.19727,293.68427,902.86963
162,1.342,1089.30505,294.09247,902.16663
163,1.35,1086.87061,293.44812,902.80322
164,1.358,1081.66943,293.81451,902.47632
165,1.367,1079.17078,292.97763,902.03815
166,1.375,1076.33044,293.6069,901.88507
167,1.383,1071.96533,293.58353,901.74701
168,1.392,1069.30737,293.17902,902.1709
169,1.4,1064.23987,294.78107,902.63019
170,1.408,1061.79626,294.97775,902.8136
171,1.417,1056.77991,295.49628,902.23901
172,1.425,1053.68872,295.67105,901.90063
173,1.433,1051.33508,295.17776,901.40155
174,1.442,1045.72632,296.99951,901.47925
175,1.45,1041.94312,296.5163,900.91443
176,1.458,1037.02832,298.3222,901.38336
177,1.467,1034.11047,297.63309,900.98871
178,1.475,1030.06372,298.21527,900.12732
179,1.483,1025.58252,298.83578,898.71619
180,1.492,1019.86029,300.35361,898.49762
181,1.5,1016.13092,300.43686,897.80872
182,1.508,1010.38745,301.07291,897.49036
183,1.517,1005.76898,301.90576,896.57635
184,1.525,1001.02222,302.94507,894.82733
185,1.533,995.21423,303.97675,894.00598
186,1.542,990.95758,304.61176,892.21606
187,1.55,984.31506,306.30511,892.13226
188,1.558,979.13635,307.10294,890.70471
189,1.567,973.79529,308.01505,890.07684
190,1.575,967.44061,309.15125,887.85828
191,1.583,961.61285,309.51236,887.00714
192,1.592,955.95795,310.56357,885.83588
193,1.6,950.14374,312.2157,883.52502
194,1.608,942.82239,313.94592,883.19861
195,1.617,936.46539,314.89023,882.39038
196,1.625,930.21539,315.84396,880.59509
197,1.633,923.40704,317.54712,879.90558
198,1.642,917.00684,319.11255,879.2879
199,1.65,909.70184,320.07205,879.17029
200,1.658,903.57855,320.17239,878.25775
201,1.667,896.33521,321.76645,877.91956
202,1.675,888.53021,323.50479,878.48981
203,1.683,881.89697,324.80453,877.45654
204,1.692,875.19714,325.42456,877.76855
205,1.7,866.81177,326.14822,877.815
206,1.708,860.229,327.06857,878.63135
207,1.717,852.68347,327.93121,879.17047
208,1.725,846.13922,329.0686,879.20416
209,1.733,837.66528,330.82703,880.5755
210,1.742,830.78296,331.54266,880.95044
211,1.75,823.72925,332.34784,882.07953
212,1.758,816.38062,333.55841,882.84912
213,1.767,807.67578,334.97702,883.61823
214,1.775,800.67017,336.67981,884.13733
215,1.783,793.06244,338.21515,885.30408
216,1.792,785.64441,340.36658,886.0069
217,1.8,778.55298,342.03326,887.00507
218,1.808,770.77301,342.24448,886.83173
219,1.817,762.9425,344.95496,888.11615
220,1.825,755.96381,346.83365,888.37427
221,1.833,747.18518,348.71353,890.56201
222,1.842,740.65607,349.89413,890.00934
223,1.85,731.98682,351.71713,891.20953
224,1.858,725.02948,353.94812,891.07068
225,1.867,717.46515,354.67877,892.02167
226,1.875,710.45966,356.37842,892.77429
227,1.883,703.25964,359.18829,894.49017
228,1.892,694.32635,359.59985,894.70337
229,1.9,687.81006,360.69891,895.51385
230,1.908,681.94061,362.70993,896.59247
231,1.917,673.61426,364.17459,897.19897
232,1.925,666.03339,364.76184,896.52551
233,1.933,659.21942,364.83496,897.42395
234,1.942,652.59393,366.76364,899.20398
235,1.95,645.61017,366.71414,898.92828
236,1.958,638.25732,367.29239,899.9223
237,1.967,631.93079,368.46802,900.26013
238,1.975,625.03662,368.99976,899.6571
239,1.983,617.80804,369.04196,900.32581
240,1.992,611.28864,370.2587,900.23602
241,2,605.07178,370.69003,900.17102
242,2.008,599.13324,370.19778,900.01019
243,2.017,591.86963,369.59412,900.138
244,2.025,585.80261,371.05612,899.78815
245,2.033,578.88574,370.03311,898.83173
246,2.042,573.36804,370.14569,899.17065
247,2.05,567.03229,369.59781,898.67145
248,2.058,561.51715,370.13828,898.18494
249,2.067,555.68195,368.86487,897.82648
250,2.075,548.91663,369.56741,896.70691
251,2.083,542.68018,369.2485,896.31964
252,2.092,538.38837,368.29193,896.32214
253,2.1,532.33978,367.3591,895.49603
254,2.108,526.95648,366.09305,893.85468
255,2.117,520.9126,365.34439,892.81781
256,2.125,515.9834,364.62988,892.50256
257,2.133,510.06161,364.52432,891.68042
258,2.142,504.70764,362.61777,890.89032
259,2.15,499.39453,361.82477,888.91199
260,2.158,495.04468,361.0498,888.1308
261,2.167,488.87396,358.62698,887.64453
262,2.175,483.72253,358.22565,886.90936
263,2.183,477.7858,356.88788,885.98444
264,2.192,473.06445,356.48831,883.95605
265,2.2,468.22186,354.58737,882.92908
266,2.208,463.02499,353.21588,882.1452
267,2.217,458.90158,351.79468,881.32782
268,2.225,453.2453,350.96622,880.16119
269,2.233,447.30814,350.34409,879.3822
270,2.242,442.70044,349.54221,878.56494
271,2.25,437.51434,346.60861,878.20752
272,2.258,432.92111,345.64563,877.35828
273,2.267,428.47037,344.5618,876.1579
274,2.275,423.22943,342.7023,875.12866
275,2.283,418.89566,341.36243,874.50079
276,2.292,414.06982,340.57224,873.78735
277,2.3,410.12015,338.82101,872.57959
278,2.308,404.93176,337.22446,872.5603
279,2.317,401.07986,336.41891,872.73798
280,2.325,396.5321,333.88785,872.98444
281,2.333,391.73819,333.25659,873.72675
282,2.342,386.83197,331.55511,873.56232
283,2.35,382.99506,330.61423,873.8797
284,2.358,378.72131,329.31805,874.53534
285,2.367,373.40759,326.66586,874.92065
286,2.375,370.27139,327.07507,876.44104
287,2.383,364.74057,323.67145,877.75647
288,2.392,362.73788,322.21371,878.94507
289,2.4,358.68542,321.36942,879.35291
290,2.408,354.85056,320.79694,881.57471
291,2.417,350.7269,319.23746,882.70215
292,2.425,346.63132,317.35895,882.77606
293,2.433,343.23044,315.8587,884.1087
294,2.442,339.3273,314.6059,885.21234
295,2.45,336.23749,313.20053,887.10742
296,2.458,332.79904,312.49442,887.58051
297,2.467,329.37689,312.37582,888.41888
298,2.475,325.15112,310.6618,889.24744
299,2.483,321.93094,309.44382,890.76086
300,2.492,319.81686,309.18951,891.1001
301,2.5,314.6933,307.31363,890.93005
302,2.508,313.32892,307.59305,891.05817
303,2.517,308.77698,305.4194,891.05634
304,2.525,306.02371,305.52542,891.26337
305,2.533,303.04626,305.84219,892.34625
306,2.542,299.56412,303.18442,892.21765
307,2.55,296.73453,303.96399,892.59979
308,2.558,292.69672,302.61823,892.24402
309,2.567,290.10165,301.95068,892.93109
310,2.575,287.12387,302.17474,893.46051
311,2.583,283.08661,300.68555,893.26917
312,2.592,281.58072,300.33511,894.75458
313,2.6,277.97476,300.21124,894.43359
314,2.608,274.07538,298.32834,895.32379
315,2.617,272.04926,298.53589,895.40161
316,2.625,269.00223,297.33743,896.17896
317,2.633,265.8576,295.21735,895.31824
318,2.642,263.00879,296.29944,895.40997
319,2.65,259.4379,295.81467,895.81323
320,2.658,255.73882,294.84839,895.17792
321,2.667,253.7104,295.034,895.03534
322,2.675,250.31203,294.8089,896.03217
323,2.683,246.01796,293.24945,895.09296
324,2.692,244.21104,293.93088,895.54303
325,2.7,240.33046,294.05862,895.74561
326,2.708,237.5085,292.92001,894.92242
327,2.717,234.82248,293.07251,895.15289
328,2.725,231.09358,293.96222,895.03674
329,2.733,227.62991,293.19244,894.24451
330,2.742,223.23071,294.49866,893.24719
331,2.75,220.37178,294.70126,893.52167
332,2.758,216.30962,294.39899,893.07996
333,2.767,213.3817,294.47025,892.40338
334,2.775,208.78383,296.14432,892.03839
335,2.783,204.2184,295.05649,891.19623
336,2.792,200.37006,295.19818,890.64478
337,2.8,196.0114,297.16766,890.03632
338,2.808,191.87799,296.25888,889.18274
339,2.817,187.9021,296.2496,888.84253
340,2.825,183.48915,298.06586,888.3302
341,2.833,178.64919,297.46494,887.89392
342,2.842,175.20973,298.37302,887.38049
343,2.85,168.97726,300.84048,885.92279
344,2.858,164.14554,301.41376,885.27032
345,2.867,158.99486,303.1308,884.34015
346,2.875,154.52905,303.62802,884.17487
347,2.883,148.70226,303.99216,882.71838
348,2.892,144.31165,305.21356,881.51361
349,2.9,138.12244,306.35599,880.4549
350,2.908,132.25543,307.91394,879.89917
351,2.917,127.06338,307.79498,878.66669
352,2.925,120.83743,309.70526,876.19556
353,2.933,114.715,311.50586,876.38837
354,2.942,108.33311,312.83282,874.37042
355,2.95,102.24583,314.54953,872.40289
356,2.958,96.86349,316.60217,872.00122
357,2.967,89.15606,317.22159,871.49188
358,2.975,82.57702,319.89642,869.75024
359,2.983,75.78057,320.77408,868.14941
360,2.992,69.54601,323.09137,867.49835
361,3,61.53587,324.09277,867.56995
362,3.008,55.58841,326.20084,867.41089
363,3.017,48.51736,326.37869,867.00177
364,3.025,41.15672,327.98123,866.42554
365,3.033,34.67454,329.06247,866.86646
366,3.042,28.2718,330.65179,866.55536
367,3.05,21.20403,332.13083,867.30988
368,3.058,13.44715,333.71133,867.72705
369,3.067,5.91395,336.51035,868.0733
370,3.075,0.2446,335.58481,868.58411
371,3.083,-8.46498,337.87439,869.02484
372,3.092,-14.98533,339.1824,869.62805
373,3.1,-22.14084,339.98596,870.48358
374,3.108,-29.69285,342.28577,871.72156
375,3.117,-35.92758,343.41653,872.58282
376,3.125,-45.02116,346.20172,872.7821
377,3.133,-51.49173,347.94839,874.41418
378,3.142,-58.73477,349.50018,875.12946
379,3.15,-67.13517,352.30948,875.61719
380,3.158,-73.28716,352.77963,876.46808
381,3.167,-80.69305,356.62128,876.95477
382,3.175,-88.71,357.5267,878.74298
383,3.183,-95.76917,360.11255,879.19183
384,3.192,-102.91979,362.09854,880.11591
385,3.2,-110.65554,363.18317,880.74762
386,3.208,-118.43258,366.89529,881.18622
387,3.217,-126.18877,369.34027,882.33771
388,3.225,-132.85588,370.05887,882.77454
389,3.233,-141.3201,372.63388,883.15302
390,3.242,-148.67839,373.94745,883.8089
391,3.25,-155.73322,375.57932,884.29962
392,3.258,-163.42046,379.16101,885.53241
393,3.267,-169.75909,379.07538,886.48956
394,3.275,-178.15047,380.14688,887.34509
395,3.283,-185.69702,382.35553,887.75928
396,3.292,-192.74998,383.4014,888.07098
397,3.3,-199.89798,384.7052,888.96942
398,3.308,-206.6503,385.67981,889.46515
399,3.317,-213.67105,386.54648,889.81946
400,3.325,-220.79585,386.66068,890.05286
401,3.333,-228.21344,388.47818,890.39233
402,3.342,-234.53351,388.05981,890.68646
403,3.35,-241.64511,388.82895,891.42114
404,3.358,-249.15335,390.81494,891.90808
405,3.367,-256.27991,389.23233,892.20337
406,3.375,-261.10526,390.36694,892.24884
407,3.383,-268.5022,391.24921,892.50983
408,3.392,-275.66113,392.48218,892.48389
409,3.4,-282.35739,390.44943,891.25751
410,3.408,-288.31595,391.89636,891.33661
411,3.417,-294.0546,392.6066,891.53503
412,3.425,-300.70679,390.62762,891.22101
413,3.433,-307.89957,391.68295,891.17572
414,3.442,-312.74057,390.94598,891.38556
415,3.45,-319.91443,394.02487,891.71851
416,3.458,-326.96472,392.05469,890.73022
417,3.467,-332.37137,390.45639,887.92334
418,3.475,-338.25577,389.72516,888.42108
419,3.483,-344.36581,389.17575,888.9173
420,3.492,-348.48972,388.68668,888.51654
421,3.5,-353.84998,385.91562,886.46368
422,3.508,-359.96411,386.82065,886.23358
423,3.517,-365.60263,386.36627,884.21649
424,3.525,-370.77542,385.41235,883.83185
425,3.533,-376.26974,384.75577,883.44232
426,3.542,-383.51617,383.98569,883.57916
427,3.55,-387.27609,384.57639,882.76776
428,3.558,-393.29568,382.03418,881.38892
429,3.567,-398.418,380.00522,880.30768
430,3.575,-403.99759,379.83887,879.27991
431,3.583,-408.90634,380.17654,878.98285
432,3.592,-413.92108,378.32294,877.84265
433,3.6,-418.31866,376.82611,877.065
434,3.608,-422.90372,374.75745,876.00238
435,3.617,-428.10324,372.86078,874.9425
436,3.625,-433.11047,373.2738,874.62091
437,3.633,-439.13263,372.19794,874.6759
438,3.642,-443.53638,371.40353,873.54675
439,3.65,-447.50867,368.55243,872.33148
440,3.658,-451.00699,365.98691,871.9303
441,3.667,-456.37286,363.89252,870.69476
442,3.675,-461.32684,364.87833,870.67902
443,3.683,-467.20773,362.85428,869.74762
444,3.692,-470.42303,361.15686,869.61237
445,3.7,-474.39099,359.51563,869.24097
446,3.708,-478.61835,358.14185,868.62622
447,3.717,-483.70099,355.41336,869.14294
448,3.725,-488.06717,354.12051,868.90112
449,3.733,-491.57083,352.81705,870.23132
450,3.742,-496.74664,350.07367,871.00916
451,3.75,-500.48999,351.66193,872.6062
452,3.758,-504.3504,347.77966,872.12378
453,3.767,-507.26596,346.77148,874.22003
454,3.775,-512.31927,343.61652,874.99902
455,3.783,-515.11224,342.84976,876.80389
456,3.792,-519.02789,339.60355,877.19366
457,3.8,-522.2558,339.73038,878.29346
458,3.808,-526.85345,336.95233,879.0647
459,3.817,-529.97693,336.84042,881.76196
460,3.825,-534.25311,336.20419,882.43671
461,3.833,-538.23407,333.84219,883.37177
462,3.842,-540.52069,333.08176,884.55902
463,3.85,-545.08112,331.0004,885.57544
464,3.858,-548.65228,330.496,887.13086
465,3.867,-551.04688,327.66202,887.38464
466,3.875,-554.7735,326.20639,887.5686
467,3.883,-558.82556,324.79962,888.85864
468,3.892,-562.54755,324.69254,888.78601
469,3.9,-564.98584,322.89899,889.49823
470,3.908,-569.08038,321.22537,889.37756
471,3.917,-571.8222,321.04752,889.33936
472,3.925,-575.39008,318.97562,890.599
473,3.933,-578.45978,317.98462,891.21393
474,3.942,-581.79944,317.97809,892.46326
475,3.95,-585.09607,315.20694,891.97174
476,3.958,-588.94092,315.7572,892.5188
477,3.967,-592.59369,313.68555,894.00708
478,3.975,-595.52112,313.34027,893.3985
479,3.983,-597.54474,312.94742,894.51447
480,3.992,-602.11102,311.13333,894.86157
481,4,-605.13013,309.96777,895.27112
482,4.008,-608.4566,308.88071,896.30182
483,4.017,-611.82806,307.40952,895.82544
484,4.025,-615.43909,308.29678,896.97949
485,4.033,-618.2392,306.81396,896.89563
486,4.042,-622.04486,305.80438,896.4585
487,4.05,-624.27179,305.54318,896.23029
488,4.058,-628.17535,304.56808,896.98206
489,4.067,-631.05609,303.36877,896.30603
490,4.075,-634.62189,302.7153,896.31909
491,4.083,-638.24158,301.50278,896.82129
492,4.092,-641.54559,300.83954,896.90216
493,4.1,-643.81787,301.50421,897.00873
494,4.108,-647.67511,300.29831,896.48029
495,4.117,-650.89307,299.47775,896.41034
496,4.125,-654.39984,298.69995,896.56946
497,4.133,-657.0954,298.13959,895.70227
498,4.142,-663.49835,298.51904,896.065
499,4.15,-664.69031,298.94009,895.61993
500,4.158,-669.8692,297.3699,895.42468
501,4.167,-673.20728,297.0715,895.33167
502,4.175,-676.29144,297.80835,894.73639
503,4.183,-680.92432,299.77066,895.50555
504,4.192,-685.74316,297.78305,894.38824
505,4.2,-688.04694,297.54147,893.90137
506,4.208,-692.53387,298.20316,893.57526
507,4.217,-699.82281,297.15054,893.22784
508,4.225,-702.33289,298.86523,892.88458
509,4.233,-706.50073,299.3035,893.276
510,4.242,-711.79901,297.31729,891.71356
511,4.25,-717.28082,300.31073,892.17822
512,4.258,-722.29871,300.50089,892.09155
513,4.267,-726.83142,298.38849,889.60358
514,4.275,-731.92297,300.98816,889.75958
515,4.283,-737.65991,301.42551,889.1142
516,4.292,-743.6156,300.62494,888.82147
517,4.3,-747.29895,302.0531,887.09003
518,4.308,-753.82416,301.95065,887.2641
519,4.317,-759.93994,302.28061,886.00702
520,4.325,-765.22308,303.17374,884.83752
521,4.333,-771.75677,303.13489,884.50525
522,4.342,-777.61353,305.186,883.70007
523,4.35,-782.85571,306.01678,884.00043
524,4.358,-791.15979,306.80853,881.93536
525,4.367,-797.56433,307.68719,882.10449
526,4.375,-804.0163,308.63065,880.6767
527,4.383,-811.0011,309.27386,880.72498
528,4.392,-817.55743,312.53723,879.50537
529,4.4,-824.48114,310.88684,879.09961
530,4.408,-830.73962,312.27448,878.13416
531,4.417,-838.44019,313.44272,877.36633
532,4.425,-845.38269,314.04071,876.63428
533,4.433,-853.19452,315.9783,877.00562
534,4.442,-860.33838,316.47592,875.40283
535,4.45,-866.83728,317.39752,875.99915
536,4.458,-874.18085,315.96664,876.90991
537,4.467,-882.97681,320.60654,877.10468
538,4.475,-891.13806,319.3877,876.8606
539,4.483,-897.29187,320.81882,877.12781
540,4.492,-904.62946,321.98877,878.55695
541,4.5,-915.69,323.50449,879.31775
