Frame#,Time,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
80,0.658,1559.59473,126.32093,1331.46899
81,0.667,1555.25281,126.57973,1332.25366
82,0.675,1550.11804,126.15802,1330.53296
83,0.683,1545.05627,126.26399,1330.42676
84,0.692,1541.2229,126.98669,1331.1217
85,0.7,1535.20557,126.24093,1329.68237
86,0.708,1530.72485,127.30893,1329.58997
87,0.717,1526.17993,126.19421,1329.43237
88,0.725,1521.36096,126.29579,1328.79932
89,0.733,1516.0885,125.99979,1327.32935
90,0.742,1511.59668,126.35406,1327.13843
91,0.75,1506.80286,126.65735,1326.32434
92,0.758,1501.94678,125.77077,1326.40979
93,0.767,1496.15625,125.81262,1325.38379
94,0.775,1492.6156,125.25053,1324.62817
95,0.783,1488.37634,123.67804,1323.9342
96,0.792,1482.29736,122.80117,1323.11743
97,0.8,1477.79553,121.58253,1322.11865
98,0.808,1472.69141,121.59055,1321.39539
99,0.817,1468.33228,121.13151,1320.453
100,0.825,1462.75525,120.04674,1319.95667
101,0.833,1457.82617,119.37218,1318.94287
102,0.842,1453.02771,117.88565,1318.4071
103,0.85,1447.52368,116.13659,1316.85779
104,0.858,1441.96436,115.66674,1316.40845
105,0.867,1437.26416,113.73776,1315.26697
106,0.875,1431.87158,112.20681,1314.52722
107,0.883,1426.82947,111.04015,1312.86829
108,0.892,1420.72205,109.58687,1312.10645
109,0.9,1417.06396,107.5908,1311.91003
110,0.908,1411.49768,106.01718,1310.28247
111,0.917,1406.12195,103.57041,1309.38281
112,0.925,1400.22412,101.86638,1308.72351
113,0.933,1395.19702,100.51013,1308.33557
114,0.942,1389.63757,98.42701,1307.31189
115,0.95,1383.71973,96.64063,1307.43518
116,0.958,1377.97241,95.21317,1307.56604
117,0.967,1372.08765,93.26971,1307.21436
118,0.975,1366.4502,91.45842,1307.41064
119,0.983,1360.22522,90.90138,1307.59692
120,0.992,1354.89185,88.54425,1307.44604
121,1,1348.6886,87.14498,1308.20508
122,1.008,1342.09741,85.2473,1308.18152
123,1.017,1336.80884,83.63651,1309.46179
124,1.025,1330.9325,81.59135,1310.20251
125,1.033,1325.97681,80.12038,1310.37244
126,1.042,1320.17444,78.22762,1311.8717
127,1.05,1314.60608,75.97803,1312.71143
128,1.058,1308.96411,74.69267,1313.38293
129,1.067,1302.91089,72.76273,1315.31482
130,1.075,1298.52502,70.59326,1315.73596
131,1.083,1294.13965,68.81321,1317.65381
132,1.092,1287.67151,67.40086,1317.78198
133,1.1,1282.02563,63.65611,1318.5542
134,1.108,1276.78748,63.18367,1320.76697
135,1.117,1272.04675,60.77039,1320.78235
136,1.125,1266.81384,58.15767,1321.60608
137,1.133,1261.54956,57.30924,1322.59412
138,1.142,1255.84082,55.06235,1322.65979
139,1.15,1251.70947,53.81315,1323.57422
140,1.158,1246.86121,51.899,1324.94897
141,1.167,1241.69543,50.02844,1325.24841
142,1.175,1237.0791,48.7895,1325.88855
143,1.183,1231.48547,47.86126,1326.56665
144,1.192,1227.37183,45.28672,1326.70483
145,1.2,1222.35315,44.23075,1327.34607
146,1.208,1217.51404,43.19679,1327.64954
147,1.217,1212.39478,42.15952,1328.43713
148,1.225,1207.06531,40.80223,1329.19617
149,1.233,1201.9679,39.90769,1329.58154
150,1.242,1197.43103,38.75209,1330.63977
151,1.25,1192.84546,37.22424,1330.62488
152,1.258,1188.07361,36.71636,1331.04419
153,1.267,1183.15906,35.20959,1331.36646
154,1.275,1178.24158,34.35067,1332.53064
155,1.283,1173.23169,30.55297,1332.20288
156,1.292,1168.98206,32.43599,1333.39673
157,1.3,1165.89978,28.34511,1332.35095
158,1.308,1160.55273,30.39159,1333.58228
159,1.317,1155.08545,28.22618,1334.14221
160,1.325,1150.65417,27.91759,1334.07922
161,1.333,1145.91016,27.60125,1333.30066
162,1.342,1141.43787,27.46008,1333.90698
163,1.35,1136.00879,24.88104,1332.10742
164,1.358,1131.91504,25.03075,1332.06018
165,1.367,1128.20679,25.31098,1331.64111
166,1.375,1123.28992,25.16267,1332.51367
167,1.383,1117.93896,24.92834,1332.8772
168,1.392,1113.54858,24.92053,1332.59265
169,1.4,1107.66211,25.56686,1330.36621
170,1.408,1104.23438,24.56842,1332.00964
171,1.417,1098.4696,24.85219,1332.17053
172,1.425,1093.94324,24.77918,1331.56506
173,1.433,1088.6145,25.18142,1330.97717
174,1.442,1083.63428,24.88908,1329.89783
175,1.45,1078.45483,26.32801,1330.11731
176,1.458,1074.40234,25.01776,1329.02991
177,1.467,1069.16077,25.99027,1328.47302
178,1.475,1063.48706,26.28853,1327.88953
179,1.483,1059.24255,27.06842,1326.81592
180,1.492,1052.81543,28.43085,1326.03442
181,1.5,1048.94836,29.21288,1325.40637
182,1.508,1043.604,30.90136,1324.18494
183,1.517,1037.98328,31.03732,1323.56982
184,1.525,1033.00073,31.79012,1322.38831
185,1.533,1027.61121,33.53344,1321.22351
186,1.542,1022.08411,34.27301,1319.01819
187,1.55,1018.61084,34.4567,1317.75171
188,1.558,1011.79791,35.90585,1317.08997
189,1.567,1006.40247,37.16882,1315.50354
190,1.575,999.83508,39.44577,1314.72791
191,1.583,995.62799,40.26401,1314.08972
192,1.592,989.02753,44.02621,1313.62305
193,1.6,983.2597,45.14401,1312.49402
194,1.608,979.10553,46.24538,1310.21619
195,1.617,972.05939,48.80573,1310.18848
196,1.625,966.7287,51.3586,1310.07214
197,1.633,961.16498,52.06849,1309.62439
198,1.642,954.7254,54.00124,1308.82056
199,1.65,950.263,53.76147,1308.43018
200,1.658,943.70953,55.50765,1308.86926
201,1.667,937.98804,60.22945,1309.52966
202,1.675,932.78516,59.89664,1308.56616
203,1.683,927.38715,60.27424,1309.17725
204,1.692,921.63806,64.91841,1310.30603
205,1.7,915.11102,64.54751,1310.31299
206,1.708,910.37286,69.65847,1312.21338
207,1.717,904.78131,68.59189,1313.41211
208,1.725,900.02979,73.676,1314.58325
209,1.733,894.21191,75.04318,1315.4021
210,1.742,889.12128,76.09761,1315.62354
211,1.75,883.17285,79.45776,1317.00952
212,1.758,877.55054,81.25745,1316.97253
213,1.767,870.85657,83.77399,1318.4657
214,1.775,865.58276,84.48911,1320.17444
215,1.783,860.48297,86.68326,1320.93604
216,1.792,854.83582,87.94228,1321.07056
217,1.8,849.12775,90.38976,1321.70959
218,1.808,842.97028,92.84382,1322.47131
219,1.817,837.6687,93.53635,1323.35498
220,1.825,832.29584,95.93337,1323.68713
221,1.833,826.78278,97.09378,1325.42285
222,1.842,821.08221,99.2634,1324.9386
223,1.85,815.75543,100.43317,1326.3512
224,1.858,809.60999,101.85376,1326.67456
225,1.867,804.23334,102.79681,1326.33374
226,1.875,798.01874,105.02761,1327.19995
227,1.883,793.86285,106.17397,1327.96448
228,1.892,787.40491,106.78413,1328.39648
229,1.9,783.59418,108.46088,1329.09949
230,1.908,776.08148,110.55315,1329.8822
231,1.917,771.28278,111.24789,1330.12805
232,1.925,765.53595,112.23899,1331.20898
233,1.933,760.41095,111.84218,1331.20996
234,1.942,755.98462,114.74923,1332.26221
235,1.95,750.02136,115.02229,1332.49329
236,1.958,744.94501,116.54073,1333.23499
237,1.967,739.42694,117.17117,1333.15833
238,1.975,734.4433,116.52003,1333.5802
239,1.983,728.94702,118.40789,1334.32336
240,1.992,724.53827,118.58775,1334.2511
241,2,720.14398,119.1076,1333.25134
242,2.008,714.65759,120.39777,1333.21069
243,2.017,710.02319,121.09582,1333.46606
244,2.025,704.75787,121.33484,1333.4613
245,2.033,699.81934,120.97002,1333.58789
246,2.042,693.86072,121.70851,1333.02747
247,2.05,689.57483,121.73763,1332.56311
248,2.058,684.90118,122.28915,1332.60608
249,2.067,680.034,122.45379,1331.81055
250,2.075,675.49695,120.88287,1331.69543
251,2.083,670.31238,122.34451,1331.1488
252,2.092,664.79395,121.42536,1331.16248
253,2.1,659.29633,121.04047,1330.69299
254,2.108,656.11035,121.38175,1329.61475
255,2.117,648.82324,121.70304,1328.37939
256,2.125,644.14801,120.04804,1327.85474
257,2.133,639.99994,120.28918,1327.86206
258,2.142,633.86975,120.76273,1326.85779
259,2.15,628.92053,118.29123,1325.69788
260,2.158,624.69012,119.35693,1325.46179
261,2.167,619.88373,116.60475,1323.57324
262,2.175,614.65118,116.18925,1323.1095
263,2.183,608.63202,115.75338,1322.50842
264,2.192,604.39832,114.74534,1321.72485
265,2.2,599.32703,112.97237,1320.01038
266,2.208,593.50958,112.31908,1319.49719
267,2.217,589.2027,109.94581,1318.35742
268,2.225,584.79572,108.82368,1317.69507
269,2.233,578.90338,106.60136,1316.14526
270,2.242,573.03986,106.03867,1316.55273
271,2.25,568.17816,104.5091,1314.93372
272,2.258,561.61176,102.39835,1312.87573
273,2.267,557.42596,102.19472,1312.875
274,2.275,551.90131,99.86624,1311.40173
275,2.283,545.72412,97.18523,1310.27466
276,2.292,541.04437,95.5854,1310.40515
277,2.3,536.0166,93.38911,1309.90808
278,2.308,530.49963,91.64487,1308.76904
279,2.317,525.72821,89.66409,1309.92505
280,2.325,519.85516,88.09588,1309.7146
281,2.333,514.2489,86.05978,1308.66223
282,2.342,508.83929,83.41543,1308.15295
283,2.35,502.61359,82.38497,1310.00122
284,2.358,496.18408,81.60427,1310.53235
285,2.367,490.23807,81.16521,1311.52539
286,2.375,484.51611,77.9405,1311.83826
287,2.383,479.2507,75.41949,1312.62427
288,2.392,472.5874,74.82043,1313.84851
289,2.4,468.77728,73.09515,1314.88635
290,2.408,463.74484,71.02882,1316.60852
291,2.417,458.33722,69.09603,1317.4447
292,2.425,452.35468,66.80809,1318.50061
293,2.433,447.12747,64.04984,1319.37769
294,2.442,441.4996,62.06384,1319.72034
295,2.45,437.24332,61.06906,1320.63831
296,2.458,432.13522,59.89091,1320.42151
297,2.467,425.81363,59.49598,1321.22424
298,2.475,420.93835,56.67405,1321.58252
299,2.483,416.83282,55.70599,1322.62915
300,2.492,411.64948,54.30808,1322.40723
301,2.5,405.89005,52.31918,1323.02527
302,2.508,400.87521,50.71519,1324.82898
303,2.517,397.73752,49.71428,1324.08838
304,2.525,392.86923,49.019,1325.36877
305,2.533,386.62756,46.46087,1325.25281
306,2.542,382.28159,45.74224,1325.24475
307,2.55,376.46869,45.51868,1327.30554
308,2.558,371.14685,43.09876,1325.93103
309,2.567,367.30148,43.35872,1326.73352
310,2.575,362.09024,41.88864,1326.46191
311,2.583,359.03845,41.24086,1326.91638
312,2.592,353.30594,39.90428,1328.62781
313,2.6,346.25214,40.43919,1328.63013
314,2.608,343.53387,38.05582,1329.43958
315,2.617,339.35269,36.48928,1329.40527
316,2.625,334.13531,35.82563,1328.63525
317,2.633,329.34314,34.5504,1328.99792
318,2.642,325.42874,32.19602,1329.36145
319,2.65,319.7142,31.24969,1329.27881
320,2.658,314.98361,32.02734,1329.16443
321,2.667,309.62817,32.03548,1330.22449
322,2.675,305.53476,32.80624,1330.44165
323,2.683,300.05927,32.31888,1330.27429
324,2.692,297.04517,31.55075,1330.50793
325,2.7,291.8082,32.94468,1330.27795
326,2.708,285.94644,30.98108,1330.64917
327,2.717,283.43872,30.69897,1330.11902
328,2.725,276.28629,32.74612,1329.98389
329,2.733,273.00488,30.9921,1329.07568
330,2.742,267.82846,30.01136,1328.42529
331,2.75,261.7204,31.24703,1329.29114
332,2.758,257.67133,31.67389,1328.03955
333,2.767,252.93935,30.80606,1327.1095
334,2.775,247.34683,31.85486,1326.96582
335,2.783,241.50783,31.80968,1326.6554
336,2.792,237.85875,32.22361,1326.28918
337,2.8,231.56085,33.36109,1325.80603
338,2.808,227.75377,32.96753,1324.49316
339,2.817,219.84476,35.32062,1324.57153
340,2.825,216.54608,34.74871,1324.24097
341,2.833,211.53371,34.85519,1322.63745
342,2.842,206.1698,36.35911,1322.11292
343,2.85,200.86455,37.45108,1322.39624
344,2.858,194.66824,38.3687,1320.8269
345,2.867,189.40851,39.78186,1319.53271
346,2.875,183.97093,41.55446,1318.94006
347,2.883,179.53981,41.58361,1316.48706
348,2.892,173.06573,44.62587,1316.18567
349,2.9,166.70244,45.33886,1316.38525
350,2.908,163.39407,46.95458,1315.42432
351,2.917,158.1395,45.86748,1311.52234
352,2.925,151.47641,49.27698,1311.83679
353,2.933,146.57227,49.36056,1310.13599
354,2.942,140.18793,53.92705,1309.50586
355,2.95,135.20108,56.2603,1309.073
356,2.958,128.60358,58.51148,1307.30029
357,2.967,123.33829,59.63499,1306.05176
358,2.975,117.11538,63.15392,1305.32947
359,2.983,112.3185,63.25281,1303.98706
360,2.992,105.46638,64.30415,1303.18066
361,3,100.53201,67.24302,1303.06689
362,3.008,94.91961,69.53379,1304.04944
363,3.017,87.70757,72.38512,1304.70618
364,3.025,84.38491,72.85872,1304.47278
365,3.033,78.45672,75.3187,1305.04785
366,3.042,70.37331,79.21403,1305.68091
367,3.05,65.63242,78.96806,1305.90576
368,3.058,59.28134,82.13078,1305.29578
369,3.067,54.8118,83.39553,1305.80151
370,3.075,48.43423,85.67444,1307.91125
371,3.083,43.28732,88.15245,1308.44202
372,3.092,38.77155,89.11952,1309.92651
373,3.1,31.17797,91.26818,1309.08691
374,3.108,26.71433,92.69279,1309.84851
375,3.117,20.30581,93.90466,1310.50525
376,3.125,14.72088,97.9696,1312.71948
377,3.133,8.5279,98.91801,1313.09631
378,3.142,3.89283,100.19142,1313.43152
379,3.15,-3.02704,102.49413,1314.46094
380,3.158,-7.99173,105.2231,1314.85461
381,3.167,-13.99851,107.77519,1315.50964
382,3.175,-19.4861,108.15037,1315.82581
383,3.183,-25.50377,110.25841,1316.2052
384,3.192,-31.93132,113.09427,1317.30212
385,3.2,-38.00803,113.51696,1316.54395
386,3.208,-43.25843,116.31927,1317.89136
387,3.217,-48.5517,118.21662,1318.00049
388,3.225,-53.99788,117.78288,1318.76184
389,3.233,-59.257,120.60965,1319.2981
390,3.242,-63.4913,121.76039,1319.22534
391,3.25,-71.58347,124.12456,1319.7572
392,3.258,-76.26997,125.1264,1320.13208
393,3.267,-81.95197,127.13377,1321.23718
394,3.275,-87.14787,127.69415,1320.99255
395,3.283,-92.63207,128.66017,1321.18176
396,3.292,-97.82774,130.04694,1321.59131
397,3.3,-102.63472,131.66959,1322.1488
398,3.308,-107.6916,130.98093,1321.76721
399,3.317,-114.23713,133.42813,1323.7616
400,3.325,-119.4655,133.75122,1323.5498
401,3.333,-123.43052,135.69707,1324.84192
402,3.342,-129.3427,136.40497,1324.65063
403,3.35,-134.88466,137.71152,1325.56335
404,3.358,-139.92262,136.94719,1324.68005
405,3.367,-145.98515,141.29082,1325.43518
406,3.375,-150.60048,139.6613,1325.02185
407,3.383,-156.12134,140.75153,1326.23792
408,3.392,-161.01688,141.73779,1324.72119
409,3.4,-165.60912,140.18013,1325.0343
410,3.408,-169.33778,140.31747,1324.37256
411,3.417,-174.71877,140.50075,1323.32202
412,3.425,-179.12125,140.57077,1323.44312
413,3.433,-184.30699,143.09895,1323.34521
414,3.442,-189.66351,141.63597,1323.42688
415,3.45,-194.67676,141.42566,1323.20654
416,3.458,-200.9408,143.1998,1323.16272
417,3.467,-204.75134,143.18872,1322.30554
418,3.475,-209.48936,141.10814,1320.78992
419,3.483,-215.50807,141.47194,1320.30481
420,3.492,-220.86766,141.47081,1320.39453
421,3.5,-224.95256,141.71107,1319.66077
422,3.508,-229.35509,138.83931,1318.54236
423,3.517,-235.1711,138.95088,1317.66003
424,3.525,-238.39981,137.80716,1316.98193
425,3.533,-243.90051,136.19394,1317.22253
426,3.542,-249.34532,136.12952,1316.00085
427,3.55,-255.00957,134.48433,1313.70361
428,3.558,-259.56229,133.95892,1313.84741
429,3.567,-265.2594,134.08977,1314.37366
430,3.575,-269.81461,133.2885,1312.84082
431,3.583,-275.19513,130.06966,1310.47937
432,3.592,-277.98547,129.17827,1310.02698
433,3.6,-284.0838,127.27061,1310.12195
434,3.608,-289.30499,128.67162,1310.55835
435,3.617,-294.94946,125.17472,1307.43652
436,3.625,-299.80627,125.36417,1306.60876
437,3.633,-304.76694,123.96494,1307.02112
438,3.642,-311.20392,120.51662,1304.72424
439,3.65,-315.10608,117.79316,1302.755
440,3.658,-320.93234,117.09309,1303.15405
441,3.667,-326.28265,114.68002,1303.12292
442,3.675,-331.52954,112.24,1301.4812
443,3.683,-336.53058,112.25989,1300.93738
444,3.692,-341.63205,107.7713,1300.28491
445,3.7,-347.23575,106.56337,1300.74512
446,3.708,-352.8515,104.66425,1301.72778
447,3.717,-359.07764,101.79167,1301.78796
448,3.725,-365.16696,98.81998,1302.24146
449,3.733,-371.2485,98.29069,1303.07361
450,3.742,-377.31134,97.55221,1302.60596
451,3.75,-383.52084,94.04034,1303.49756
452,3.758,-389.98361,90.58491,1304.29541
453,3.767,-395.8363,92.59078,1304.52698
454,3.775,-401.62808,89.84077,1305.85828
455,3.783,-407.69861,86.30899,1306.71265
456,3.792,-411.77808,80.57103,1305.74597
457,3.8,-415.99707,81.99377,1307.31396
458,3.808,-422.95477,79.47771,1309.07471
459,3.817,-429.41083,76.15301,1310.06909
460,3.825,-434.71506,77.75998,1310.0675
461,3.833,-439.7598,73.8521,1312.49817
462,3.842,-445.63626,70.26642,1313.56409
463,3.85,-449.68515,67.33953,1312.17529
464,3.858,-456.33682,68.18512,1314.74255
465,3.867,-462.27109,64.93372,1313.73547
466,3.875,-465.96704,62.79013,1315.48218
467,3.883,-470.10687,60.0051,1315.2262
468,3.892,-476.34314,57.1476,1315.43665
469,3.9,-482.1994,59.8191,1316.70227
470,3.908,-488.3526,58.08689,1317.20715
471,3.917,-490.92206,54.29286,1316.63708
472,3.925,-496.08514,53.28759,1317.33044
473,3.933,-502.38889,49.88781,1319.40625
474,3.942,-507.8248,52.17953,1320.90747
475,3.95,-510.71143,46.9488,1319.01086
476,3.958,-515.11462,48.86003,1319.95361
477,3.967,-520.90588,45.91172,1321.1427
478,3.975,-525.19995,45.38866,1320.77515
479,3.983,-531.3385,41.62196,1321.16492
480,3.992,-535.31573,43.6532,1320.96997
481,4,-540.5473,41.28626,1323.08582
482,4.008,-544.04346,40.38312,1321.75403
483,4.017,-549.41516,36.57959,1321.8335
484,4.025,-554.9975,37.01891,1322.64819
485,4.033,-558.31921,34.94577,1323.23242
486,4.042,-562.6701,32.99833,1324.01709
487,4.05,-568.41949,32.62688,1323.8584
488,4.058,-570.76965,33.80618,1323.43567
489,4.067,-575.86224,29.29108,1323.85461
490,4.075,-581.52985,32.39318,1325.39783
491,4.083,-587.22644,28.70903,1324.06592
492,4.092,-590.58582,29.35665,1323.04834
493,4.1,-595.67505,25.58788,1322.20801
494,4.108,-600.25293,26.41807,1323.05469
495,4.117,-604.42963,25.78126,1323.3595
496,4.125,-607.9068,24.61455,1323.45764
497,4.133,-613.19305,26.32183,1324.56885
498,4.142,-618.99725,24.21953,1323.10498
499,4.15,-624.55933,25.9661,1322.96265
500,4.158,-628.11353,18.12109,1321.17834
501,4.167,-632.50391,18.126,1321.52002
502,4.175,-637.21442,20.18766,1321.58337
503,4.183,-643.5636,18.5652,1321.81714
504,4.192,-645.77753,18.12928,1321.2074
505,4.2,-653.62311,18.63562,1319.91687
506,4.208,-657.38318,17.81264,1318.98743
507,4.217,-662.17389,18.26611,1319.10864
508,4.225,-668.01392,18.08501,1319.0061
509,4.233,-672.66266,18.55484,1318.50439
510,4.242,-676.25641,19.17909,1317.18909
511,4.25,-683.04517,17.95452,1315.7334
512,4.258,-688.0733,20.21036,1315.96802
513,4.267,-693.49146,20.16172,1315.8175
514,4.275,-697.32458,18.46446,1314.78821
515,4.283,-703.06488,19.54843,1314.01477
516,4.292,-707.48627,20.41763,1312.70715
517,4.3,-714.66791,20.05075,1311.99219
518,4.308,-718.6485,21.41092,1311.77417
519,4.317,-724.03015,22.90525,1311.83655
520,4.325,-732.49524,19.83891,1309.12756
521,4.333,-735.70538,23.55063,1308.81421
522,4.342,-740.21729,24.07338,1309.02661
523,4.35,-749.58801,23.75422,1309.05103
524,4.358,-752.12994,25.36446,1307.09778
525,4.367,-756.57794,26.1748,1306.68726
526,4.375,-762.55005,28.08986,1306.37671
527,4.383,-770.29071,27.93554,1305.5531
528,4.392,-775.41718,29.53918,1305.66748
529,4.4,-781.35828,38.02815,1302.51807
530,4.408,-788.68835,35.35335,1302.14819
531,4.417,-795.14081,38.93478,1302.60876
532,4.425,-800.13892,42.37623,1303.95203
533,4.433,-807.06219,45.27743,1303.50171
534,4.442,-814.67377,45.12397,1303.89539
535,4.45,-820.24365,46.23056,1304.69653
536,4.458,-825.85437,49.81722,1305.08875
537,4.467,-832.03552,49.51293,1305.20605
538,4.475,-841.33691,51.63725,1303.50049
539,4.483,-846.78949,53.20427,1304.33545
540,4.492,-851.99402,57.7554,1306.28088
541,4.5,-856.95569,59.11301,1306.72742
