Frame#,Time,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z
28,0.225,1880.66785,18.63484,1235.91455,1778.18152,196.99063,1180.61523
29,0.233,1874.54285,20.94868,1234.9104,1771.72156,197.22595,1177.71362
30,0.242,1869.46582,22.53944,1234.45642,1763.53064,198.51244,1175.09009
31,0.25,1864.31006,24.03898,1234.14819,1757.09888,199.03714,1174.93518
32,0.258,1858.12354,26.1194,1233.52588,1751.28296,201.04665,1174.29163
33,0.267,1852.76697,28.45024,1233.05432,1746.26038,203.91476,1173.54529
34,0.275,1847.33752,30.19746,1233.12805,1738.01196,203.4809,1173.771
35,0.283,1841.51416,32.06432,1232.95898,1731.41809,204.55243,1172.70203
36,0.292,1835.98718,34.53881,1233.07031,1724.81421,205.62811,1171.63403
37,0.3,1830.22864,35.78183,1232.97192,1721.21362,209.77902,1173.94824
38,0.308,1825.34888,37.95532,1233.69885,1715.24292,211.55846,1173.62573
39,0.317,1819.10889,40.05862,1233.79309,1708.11414,213.37573,1173.40405
40,0.325,1813.33167,41.84602,1234.54749,1703.50952,215.22054,1173.94507
41,0.333,1808.15564,43.91124,1234.66211,1699.19934,217.71429,1174.35645
42,0.342,1802.66455,46.61054,1236.21887,1690.66113,217.92345,1174.25916
43,0.35,1796.9856,47.50315,1236.8512,1683.09875,219.58519,1174.96326
44,0.358,1791.66968,49.6681,1237.6875,1677.96802,220.96295,1176.41895
45,0.367,1786.23193,52.36998,1239.2207,1674.24072,224.10063,1177.37878
46,0.375,1780.15979,54.28869,1239.82092,1667.60266,226.67281,1179.80505
47,0.383,1775.17615,56.21191,1240.49634,1665.21216,229.26118,1180.70349
48,0.392,1768.79858,58.90353,1241.90137,1658.15063,230.34615,1181.47266
49,0.4,1763.6134,61.07891,1242.24194,1650.50623,230.91515,1184.06641
50,0.408,1758.17834,62.5139,1243.43079,1643.00244,232.9803,1184.85046
51,0.417,1752.55713,64.8191,1244.41003,1638.46204,235.40904,1185.35278
52,0.425,1747.00916,67.62148,1245.4585,1632.64661,236.74803,1187.0498
53,0.433,1741.52258,69.23577,1246.36829,1627.6947,238.91605,1187.85706
54,0.442,1736.6167,71.4507,1247.16321,1620.36865,240.30832,1188.2782
55,0.45,1730.73254,73.60017,1247.89099,1614.13147,241.60001,1190.04065
56,0.458,1726.08398,75.73861,1249.13147,1607.6554,243.26358,1189.89526
57,0.467,1720.2489,77.09459,1249.52136,1600.65576,244.53485,1190.52893
58,0.475,1714.84265,79.44944,1250.203,1595.526,246.29756,1190.58374
59,0.483,1709.43469,81.11832,1251.07983,1589.60229,247.88788,1191.52051
60,0.492,1704.61157,82.94664,1251.22241,1583.42627,249.41473,1191.92529
61,0.5,1698.68433,85.2691,1251.50159,1576.75061,250.34349,1191.66479
62,0.508,1694.45862,86.77224,1252.13501,1569.3999,251.87729,1192.86865
63,0.517,1689.34534,87.50581,1252.85486,1565.06738,252.83896,1193.35254
64,0.525,1683.94141,89.00179,1254.4751,1557.5968,252.20364,1193.18677
65,0.533,1680.03271,90.3243,1254.07336,1551.68555,254.00056,1193.17151
66,0.542,1673.53918,91.9058,1255.07568,1547.10461,254.64621,1194.30188
67,0.55,1669.51599,93.43887,1255.5321,1539.92834,255.22804,1195.11865
68,0.558,1666.07153,94.66209,1256.91943,1533.67322,255.82407,1195.17102
69,0.567,1658.97815,95.69831,1257.00134,1527.95569,257.75696,1196.10437
70,0.575,1656.92102,97.61015,1257.10217,1522.78198,257.88162,1195.27856
71,0.583,1650.77466,98.23436,1258.60645,1515.76855,257.12732,1196.01416
72,0.592,1647.09253,99.78942,1258.41357,1510.67883,258.58551,1196.75122
73,0.6,1641.83374,100.78452,1259.64258,1506.04858,259.83694,1196.85254
74,0.608,1636.4873,99.36584,1259.88867,1500.12756,260.23102,1197.24158
75,0.617,1631.55505,101.0918,1259.53442,1493.8208,260.97076,1198.03662
76,0.625,1627.26501,103.25891,1259.6217,1489.79639,260.99741,1196.83777
77,0.633,1622.38,103.11835,1259.98206,1485.57324,262.46686,1196.94604
78,0.642,1617.27539,104.13583,1259.19458,1479.55054,262.57391,1197.52441
79,0.65,1612.89197,104.4213,1258.62292,1473.56213,263.16867,1197.5603
80,0.658,1608.28003,104.53791,1259.75659,1468.17834,263.08813,1196.703
81,0.667,1602.81287,105.44851,1258.75952,1464.27136,262.94046,1196.00391
82,0.675,1597.71521,104.41492,1258.11035,1459.79102,264.40228,1196.68835
83,0.683,1594.58569,104.79261,1258.69312,1454.24084,263.51654,1195.09021
84,0.692,1589.30859,104.29581,1258.72546,1448.91956,263.8703,1195.69873
85,0.7,1584.0592,105.13326,1257.88123,1443.58423,262.7662,1194.35681
86,0.708,1579.90198,104.891,1257.18726,1437.5332,262.55939,1193.40698
87,0.717,1575.09875,104.38384,1257.10315,1435.21643,263.82532,1193.77698
88,0.725,1569.64673,104.35175,1256.05652,1429.1095,263.30591,1192.77087
89,0.733,1564.9176,104.55596,1255.67871,1424.48828,261.85028,1192.59985
90,0.742,1560.07031,104.84865,1255.45764,1420.72302,263.4353,1192.08911
91,0.75,1554.76746,105.13326,1254.57874,1415.62793,261.60007,1191.31274
92,0.758,1549.66479,104.14687,1253.64209,1410.12561,260.8573,1190.1051
93,0.767,1545.42664,104.43766,1252.81543,1405.73169,260.31964,1188.66003
94,0.775,1541.18262,103.34879,1252.4718,1402.5896,260.76047,1188.0791
95,0.783,1535.52039,102.33179,1251.43616,1398.17358,260.82486,1187.78088
96,0.792,1530.19971,101.53301,1250.23865,1391.23547,258.52014,1187.31299
97,0.8,1526.1106,101.07261,1249.78467,1387.76819,259.18039,1185.71545
98,0.808,1520.85364,100.24062,1248.62585,1381.91455,257.11713,1185.75085
99,0.817,1516.19043,99.40054,1248.06543,1378.29871,257.2825,1184.96558
100,0.825,1511.02722,97.96892,1247.03381,1372.67664,256.14343,1184.75842
101,0.833,1505.52734,96.69693,1245.68689,1366.3551,254.92387,1184.0144
102,0.842,1500.17053,96.03298,1245.09631,1363.86829,254.95161,1183.30591
103,0.85,1495.09924,95.32191,1243.80774,1357.77991,252.8196,1182.72632
104,0.858,1490.58936,93.48637,1242.99451,1352.82202,252.84673,1181.95154
105,0.867,1484.93518,92.86095,1241.48523,1348.33032,251.25594,1181.34253
106,0.875,1480.79553,91.49704,1240.40051,1344.43811,249.9248,1181.14294
107,0.883,1473.69177,89.74651,1239.974,1337.71826,248.71104,1179.69177
108,0.892,1468.67932,88.12878,1238.68225,1332.53247,247.71439,1179.41309
109,0.9,1462.95752,86.82481,1237.09534,1327.08167,246.08917,1178.75378
110,0.908,1458.21863,83.86402,1235.95911,1322.42664,244.13503,1178.24951
111,0.917,1451.87048,83.16328,1235.50281,1317.03821,242.00571,1178.23022
112,0.925,1447.047,81.0902,1234.72839,1310.96814,241.63217,1177.15308
113,0.933,1441.13196,78.92818,1234.14856,1306.14624,240.18756,1177.74048
114,0.942,1435.10376,77.48624,1233.47437,1301.97742,238.62212,1177.03296
115,0.95,1429.66321,75.63951,1233.17468,1296.09534,236.9583,1176.86804
116,0.958,1424.60437,73.42294,1232.65527,1291.05322,235.05429,1177.16846
117,0.967,1418.88489,73.15142,1232.59448,1285.94092,233.87115,1177.36414
118,0.975,1412.78345,71.10142,1232.67798,1279.32349,231.75684,1177.11902
119,0.983,1406.78528,69.59901,1232.22131,1273.76306,230.47316,1176.37842
120,0.992,1401.302,67.18895,1232.83862,1267.72107,228.18571,1177.57935
121,1,1395.9967,66.32411,1232.76123,1261.71985,225.75085,1177.99353
122,1.008,1389.37231,65.89672,1233.8479,1256.40173,225.96483,1177.78455
123,1.017,1383.29382,63.53251,1234.0033,1250.495,223.89394,1179.80945
124,1.025,1378.38416,62.06711,1234.50269,1244.67883,222.00293,1180.0271
125,1.033,1372.35144,60.34373,1236.0354,1237.77625,220.07169,1181.31946
126,1.042,1366.55017,57.99301,1236.9447,1232.09924,219.12561,1182.099
127,1.05,1361.61316,56.67775,1237.39917,1226.9613,217.10538,1182.38306
128,1.058,1355.61609,54.06048,1239.01904,1223.70996,215.63303,1184.5929
129,1.067,1350.50635,52.32634,1239.58862,1217.38367,213.62108,1186.44983
130,1.075,1344.42407,50.59291,1240.64905,1212.94458,211.95914,1186.66113
131,1.083,1339.7301,47.89834,1242.13025,1208.54504,209.63579,1187.80444
132,1.092,1333.57166,46.2237,1243.20447,1203.32178,208.45267,1190.09668
133,1.1,1327.86011,44.23876,1244.38794,1198.8844,206.26804,1191.34778
134,1.108,1323.07458,41.81438,1244.67712,1194.48718,204.14023,1191.547
135,1.117,1318.13269,39.45178,1246.06238,1190.24866,203.10313,1192.70667
136,1.125,1312.84045,37.72272,1246.88025,1186.40613,202.3116,1194.39282
137,1.133,1307.78088,35.01935,1247.60059,1181.36523,199.95137,1193.87671
138,1.142,1301.92737,33.9255,1247.86975,1177.86963,199.28503,1195.15967
139,1.15,1297.86292,31.76902,1248.61548,1171.27429,196.33279,1195.00513
140,1.158,1292.6947,29.91899,1249.07507,1164.81653,195.33308,1195.74097
141,1.167,1287.97229,28.47887,1250.15198,1163.44873,194.93768,1197.00366
142,1.175,1283.69141,26.49777,1250.3064,1159.50366,194.0957,1196.77075
143,1.183,1277.40454,25.28542,1251.23022,1154.20789,190.84505,1198.24231
144,1.192,1273.43567,22.88511,1251.47107,1149.51355,190.96397,1197.64014
145,1.2,1267.84802,22.00579,1252.07422,1144.03015,188.9471,1198.18628
146,1.208,1263.26343,20.92808,1253.01611,1140.04797,189.41734,1198.86743
147,1.217,1258.72461,18.89721,1253.80444,1135.17603,187.62126,1199.60986
148,1.225,1253.7467,17.2819,1254.34302,1130.01257,186.47226,1198.90991
149,1.233,1248.95605,16.52608,1254.57617,1125.08032,186.42897,1199.92297
150,1.242,1244.71851,15.38829,1255.54688,1120.84937,184.03709,1200.91797
151,1.25,1240.37964,14.00925,1256.43201,1116.78369,183.71532,1201.19434
152,1.258,1234.81177,12.63867,1256.60767,1110.96179,181.884,1201.11096
153,1.267,1228.85522,12.07654,1256.979,1106.45166,181.69144,1201.11926
154,1.275,1225.28357,10.31027,1258.23438,1104.00708,182.57654,1202.24731
155,1.283,1220.44958,8.37843,1258.51147,1099.40234,179.94417,1201.65918
156,1.292,1215.78357,8.40436,1258.98865,1095.60559,179.90979,1201.40991
157,1.3,1210.80786,7.00128,1258.4519,1090.67236,179.58533,1203.08276
158,1.308,1205.77209,6.16328,1259.10913,1086.34326,178.37885,1203.3385
159,1.317,1202.41663,5.13178,1258.77893,1084.41907,178.38054,1202.92749
160,1.325,1197.62854,4.71869,1259.02808,1079.71863,178.23772,1203.53418
161,1.333,1192.3335,2.6741,1259.58899,1076.3175,176.98026,1203.78271
162,1.342,1187.56104,1.84075,1259.86609,1070.93286,177.51555,1204.33423
163,1.35,1183.56995,2.58708,1259.28406,1069.28992,178.36676,1204.98401
164,1.358,1180.06946,0.56431,1259.18835,1064.49622,176.80186,1203.96118
165,1.367,1173.64331,0.87077,1258.54517,1060.20569,176.28592,1204.25159
166,1.375,1169.4281,0.10484,1258.26868,1055.93335,177.15398,1204.28589
167,1.383,1164.97449,1.00869,1258.97449,1050.84045,175.63896,1203.4751
168,1.392,1161.13818,0.0716,1258.07849,1048.6571,175.85741,1203.63062
169,1.4,1154.89294,0.24053,1257.86047,1044.11182,176.81271,1203.50378
170,1.408,1150.06165,-0.39625,1257.40967,1039.40808,177.528,1203.43591
171,1.417,1145.03967,0.03801,1256.97937,1034.06787,176.28392,1202.95544
172,1.425,1140.55347,-0.47107,1257.82825,1029.97791,176.50967,1202.32849
173,1.433,1135.94397,0.22789,1256.89294,1025.0199,177.53091,1202.44739
174,1.442,1130.7887,-0.388,1256.09277,1019.50903,176.12605,1201.65515
175,1.45,1125.54846,0.54366,1255.5448,1014.56744,177.58104,1201.13074
176,1.458,1119.85229,1.23709,1254.89563,1011.69763,178.54985,1200.40076
177,1.467,1115.11304,1.74824,1253.80981,1005.69653,178.29335,1199.36157
178,1.475,1110.33032,2.16447,1253.42212,1002.06158,177.95996,1198.14514
179,1.483,1105.22705,3.03518,1252.43713,997.30194,178.96817,1197.97253
180,1.492,1099.50781,3.35688,1251.87317,992.54718,179.9828,1197.802
181,1.5,1094.1001,4.76881,1251.09265,986.21783,181.27571,1196.11877
182,1.508,1089.948,4.95424,1250.02441,981.1496,181.44414,1196.7146
183,1.517,1084.24561,5.67993,1248.95093,976.20514,183.29501,1195.84888
184,1.525,1078.22742,6.22637,1247.80469,970.72809,183.25052,1194.54517
185,1.533,1073.64319,7.67281,1246.89941,965.48346,183.98312,1192.73108
186,1.542,1067.77625,10.0562,1245.50488,960.06409,185.51018,1191.25256
187,1.55,1062.83801,10.34956,1244.67517,955.17645,187.03955,1190.02722
188,1.558,1057.10107,10.92519,1243.87708,949.58429,185.67305,1189.27734
189,1.567,1052.1272,13.54718,1242.65735,943.86719,188.34911,1188.22095
190,1.575,1046.28992,15.18098,1240.8241,938.64105,190.36824,1187.79675
191,1.583,1040.72791,16.53526,1239.76831,933.58423,192.7155,1186.24365
192,1.592,1034.87537,18.15911,1238.49377,925.8866,191.96225,1184.75952
193,1.6,1029.30054,19.21178,1237.17676,920.27246,194.37241,1183.97412
194,1.608,1023.79163,20.70331,1236.72266,914.57379,195.55836,1183.51025
195,1.617,1017.94373,22.94728,1235.88538,909.1261,197.17679,1182.51477
196,1.625,1012.68939,25.15021,1235.10657,903.1366,198.1951,1180.87244
197,1.633,1007.36401,27.54021,1234.91687,896.7193,200.68597,1180.6261
198,1.642,1002.12769,29.21291,1234.68591,891.09143,202.26041,1179.73389
199,1.65,996.47772,31.05013,1234.99561,883.08704,202.77295,1179.05627
200,1.658,990.92053,32.40466,1234.15869,876.94116,203.6693,1178.55774
201,1.667,984.85718,33.7438,1234.75562,871.76349,206.125,1178.05371
202,1.675,979.29651,36.24019,1235.07751,866.49377,209.07309,1177.90771
203,1.683,973.24969,38.20531,1235.5105,857.81708,208.39233,1179.08826
204,1.692,967.59711,40.05429,1235.12427,852.24817,209.70451,1179.6687
205,1.7,962.27289,41.70719,1236.18054,846.58551,212.25797,1179.61475
206,1.708,956.25098,43.97473,1237.34375,840.38153,214.56558,1180.67444
207,1.717,950.01105,45.71219,1237.66516,832.7149,215.61369,1181.66248
208,1.725,944.90167,47.51991,1238.46033,826.74396,217.4017,1181.52747
209,1.733,939.01575,49.28733,1239.43396,821.63947,218.99039,1183.17957
210,1.742,933.48779,51.6115,1240.37317,815.50537,218.69911,1182.95789
211,1.75,927.18774,53.30987,1241.50891,809.48376,222.30904,1185.02881
212,1.758,920.98853,55.64415,1241.90674,803.31586,224.7681,1187.15601
213,1.767,915.57599,57.89049,1242.82031,796.89819,226.48753,1186.96973
214,1.775,909.83838,60.22067,1243.72729,790.42102,225.86151,1187.4425
215,1.783,904.63245,60.92257,1244.97424,785.20605,227.68321,1188.70251
216,1.792,898.54993,63.16414,1245.50208,776.922,231.70517,1191.27637
217,1.8,892.91736,65.4015,1246.3844,771.7558,232.03554,1191.5116
218,1.808,887.05347,67.34174,1246.7124,766.15997,233.85529,1191.70215
219,1.817,881.50629,71.08395,1247.41431,758.8775,235.38928,1192.50647
220,1.825,876.15009,72.62105,1247.83167,751.67865,236.51016,1193.42664
221,1.833,870.56372,73.77557,1249.13074,746.23889,236.60326,1193.84143
222,1.842,865.22583,75.18755,1249.91162,739.97839,238.96083,1195.33618
223,1.85,860.48914,77.11764,1250.66833,732.20996,241.181,1194.63953
224,1.858,855.44653,79.01151,1251.18433,726.22009,242.22638,1194.83118
225,1.867,849.95502,80.72401,1250.99658,720.4364,243.11592,1194.95679
226,1.875,845.2345,81.06664,1252.05896,713.40295,243.41777,1195.6947
227,1.883,839.0976,83.30532,1253.32849,706.63574,245.12292,1196.59448
228,1.892,834.35535,85.67758,1253.79358,700.52118,245.82695,1196.88928
229,1.9,829.47064,85.49256,1254.18359,693.5,245.93021,1197.48767
230,1.908,823.77625,87.77214,1254.86218,688.69452,246.95091,1197.099
231,1.917,818.64667,88.39783,1255.35144,682.08356,247.32555,1197.35632
232,1.925,813.39032,88.39342,1255.88049,676.50281,248.0616,1198.38403
233,1.933,808.54388,91.19676,1257.74121,670.45343,249.89764,1198.75916
234,1.942,804.18561,93.84126,1258.01111,663.90057,250.47125,1198.90271
235,1.95,798.67572,93.9417,1258.22839,659.06787,251.48943,1199.20276
236,1.958,793.16931,94.23255,1258.80615,653.26392,253.83324,1200.1582
237,1.967,787.91101,95.75308,1258.4873,647.28937,251.84438,1199.79395
238,1.975,783.39276,97.13048,1259.19836,641.80182,253.13515,1199.79614
239,1.983,778.3642,96.68887,1259.42908,635.62524,253.01984,1200.04907
240,1.992,773.81573,97.24625,1259.55627,631.12744,253.30804,1200.92944
241,2,768.36462,98.65142,1259.10339,624.67896,254.48845,1201.73938
242,2.008,763.80756,98.78628,1259.80408,618.27753,253.37396,1201.32996
243,2.017,758.73169,100.10796,1259.51599,613.22003,255.47305,1200.29297
244,2.025,753.98853,100.5102,1259.58435,609.1142,255.79797,1200.03821
245,2.033,748.7464,100.8844,1259.47205,603.26672,256.33377,1200.18701
246,2.042,744.56244,101.4783,1258.88647,599.01648,256.07983,1200.25818
247,2.05,739.79291,101.18887,1258.98364,593.11829,255.99077,1199.7373
248,2.058,734.10443,101.25155,1258.82117,587.82172,255.79346,1198.82825
249,2.067,729.39429,101.66033,1258.70386,582.73962,255.86761,1198.43811
250,2.075,723.89606,102.0143,1258.43567,577.48206,255.22,1197.45703
251,2.083,719.33032,101.70523,1257.85095,574.18451,256.23303,1197.14771
252,2.092,714.89349,101.43829,1257.03296,566.36493,255.44374,1196.20386
253,2.1,709.49976,101.48316,1256.95117,563.47034,255.31891,1195.63025
254,2.108,704.01215,101.46273,1256.77063,556.83447,254.08034,1192.97766
255,2.117,697.87952,101.33751,1255.08325,552.69586,254.72328,1193.21667
256,2.125,693.34735,101.4204,1255.1228,547.30634,253.20714,1193.37195
257,2.133,689.66052,99.46975,1254.39172,543.17792,253.40889,1193.04285
258,2.142,684.87921,99.08598,1253.58728,538.39862,250.42592,1190.75415
259,2.15,679.78735,97.82229,1252.56177,534.70953,251.00053,1190.33777
260,2.158,674.93262,96.0607,1252.01758,527.3739,250.16724,1189.26807
261,2.167,669.45758,96.20206,1251.4137,523.23444,251.20168,1188.51477
262,2.175,664.11353,95.60735,1249.96655,517.77509,248.71539,1187.64441
263,2.183,659.19141,94.08635,1249.08557,512.52405,250.54591,1187.01331
264,2.192,653.60162,92.87457,1247.7373,508.39914,246.91612,1185.29041
265,2.2,648.34796,92.17097,1246.59985,504.88065,246.88985,1185.7074
266,2.208,643.21368,90.72632,1246.26331,497.41461,246.12077,1185.52344
267,2.217,637.76959,89.45728,1245.09485,493.50882,244.40564,1184.44568
268,2.225,632.61426,88.17873,1243.18445,488.40027,242.34274,1182.50366
269,2.233,627.49634,85.95612,1242.23181,482.79019,241.02423,1182.61633
270,2.242,622.76111,84.34708,1241.86243,478.91559,241.96831,1181.44067
271,2.25,617.17926,83.95303,1241.2345,473.34357,239.16891,1180.46277
272,2.258,610.81812,80.50212,1239.78455,468.85315,238.60341,1179.9314
273,2.267,606.34564,79.04053,1238.67944,463.91873,237.04691,1179.80762
274,2.275,600.40332,77.98737,1237.37488,459.21237,234.09509,1177.49036
275,2.283,595.24042,76.22696,1236.21277,453.76221,233.25984,1177.21765
276,2.292,589.875,72.44528,1235.86597,448.58286,231.05493,1175.49133
277,2.3,583.59265,72.03601,1234.53833,441.44644,230.96634,1175.72266
278,2.308,578.29138,70.28141,1234.18176,436.46008,228.8638,1175.30774
279,2.317,572.8974,68.32468,1233.88855,432.07083,226.85936,1175.28284
280,2.325,567.33075,66.69065,1234.30359,427.29837,224.10814,1175.72534
281,2.333,560.93903,65.05939,1234.2168,422.42731,223.39172,1176.93237
282,2.342,554.92645,63.43643,1234.27966,415.93628,221.4958,1176.1239
283,2.35,549.5116,61.9211,1234.22583,408.63409,219.86708,1176.88989
284,2.358,543.66718,59.93887,1234.94739,404.53815,220.39827,1177.48889
285,2.367,537.72736,57.8324,1236.22705,398.09293,217.34055,1178.29114
286,2.375,531.89795,56.77266,1236.55505,393.18628,213.3028,1178.89954
287,2.383,526.30566,55.27914,1237.89111,387.23401,214.02711,1179.63147
288,2.392,521.18182,53.9229,1238.92004,381.40009,212.24265,1180.82263
289,2.4,515.61163,53.09458,1240.01343,375.06259,210.44458,1183.26343
290,2.408,510.06906,50.06133,1240.5238,370.48779,208.35402,1183.54858
291,2.417,504.65311,48.62466,1242.00476,366.32562,207.56642,1184.23315
292,2.425,498.93057,46.2479,1242.45972,360.16837,206.32455,1186.00916
293,2.433,494.05746,44.2134,1243.8457,356.02219,202.45906,1187.58484
294,2.442,488.61856,41.9313,1244.91736,351.73737,202.21782,1188.69556
295,2.45,483.56595,39.47005,1245.35693,348.16693,201.42741,1189.17126
296,2.458,478.11752,39.1148,1245.87256,343.62878,200.06764,1190.18433
297,2.467,472.71359,38.1204,1246.44812,339.04895,198.54475,1191.44299
298,2.475,468.04126,35.00411,1247.13794,335.00076,197.63503,1191.67322
299,2.483,463.37,33.11898,1247.24609,331.61166,195.85141,1192.31824
300,2.492,458.23773,31.81853,1247.54382,327.14951,194.86099,1192.5658
301,2.5,452.33008,30.42616,1247.80212,322.20621,192.87537,1192.3988
302,2.508,448.14832,29.16471,1248.65149,318.54337,192.88725,1192.63098
303,2.517,442.97888,26.24641,1248.974,313.6983,191.19264,1193.6842
304,2.525,438.11578,24.9511,1249.21436,309.85779,191.58156,1194.2002
305,2.533,433.04309,23.39207,1249.4502,306.48111,189.06477,1193.77124
306,2.542,428.91846,23.87313,1249.94617,302.40298,189.23622,1193.9502
307,2.55,423.15036,21.89917,1250.54053,297.36896,188.97795,1193.63696
308,2.558,417.96408,20.52589,1250.61633,293.09421,188.80644,1194.30933
309,2.567,414.11008,19.30292,1251.48438,288.62863,187.4908,1194.41577
310,2.575,409.27139,18.26871,1251.62207,284.57071,186.74168,1195.19824
311,2.583,404.23691,16.38709,1253.21667,279.37698,186.50916,1195.65271
312,2.592,398.89737,15.82859,1253.34143,274.77451,185.44788,1196.56396
313,2.6,394.75522,15.21833,1253.96509,272.19644,184.33435,1196.53772
314,2.608,389.57007,13.38241,1254.1488,266.88663,182.98164,1197.58191
315,2.617,386.06549,11.7699,1254.75549,263.61023,181.57079,1197.23145
316,2.625,380.65826,12.0407,1255.21252,259.68542,180.97676,1197.20764
317,2.633,376.25854,10.95754,1255.64624,255.45157,181.18037,1197.96472
318,2.642,371.47937,9.67011,1255.89233,250.02667,180.74416,1197.2262
319,2.65,366.66101,8.17708,1256.04993,247.25725,180.03587,1197.50952
320,2.658,361.25677,6.14204,1255.83289,242.27969,178.55905,1197.31445
321,2.667,356.66745,7.43679,1255.57751,239.61235,180.47855,1197.54736
322,2.675,351.76453,6.24391,1255.90002,236.01308,180.56781,1197.63501
323,2.683,346.83871,4.97894,1256.03125,231.06651,178.93298,1197.76648
324,2.692,342.16953,4.8987,1255.93079,228.22902,178.43166,1197.43176
325,2.7,337.51352,5.25382,1256.20007,224.92323,179.2193,1197.02051
326,2.708,333.04868,5.14817,1255.85962,220.88721,178.94641,1196.37134
327,2.717,328.36182,3.4518,1255.76929,216.47855,178.87601,1195.46228
328,2.725,323.80597,3.95857,1255.86279,211.08243,178.088,1195.71741
329,2.733,318.66888,2.95847,1255.22083,209.25377,179.16226,1195.31946
330,2.742,313.66241,4.01641,1254.82629,205.6434,177.15752,1194.69788
331,2.75,308.71207,3.0755,1254.62537,199.27782,180.33272,1196.23828
332,2.758,304.12442,3.2065,1254.28821,195.45204,179.67004,1193.95459
333,2.767,298.81439,4.14149,1253.49011,190.50769,180.05118,1193.1543
334,2.775,293.64883,3.0937,1253.21265,185.78694,182.82767,1194.09619
335,2.783,288.52429,4.07972,1252.78259,181.24091,181.36079,1193.27734
336,2.792,283.94345,4.81368,1252.70178,176.3374,182.83099,1193.41528
337,2.8,278.54681,4.75264,1252.23035,171.05084,181.48875,1190.47998
338,2.808,272.98196,5.29772,1252.08704,165.62601,182.06578,1190.16272
339,2.817,267.81418,6.31337,1251.15369,160.10204,181.80522,1190.31445
340,2.825,262.88876,7.38377,1250.36768,156.20744,184.19168,1190.39417
341,2.833,258.08929,8.09061,1249.5636,148.09642,186.61591,1188.57129
342,2.842,252.71529,9.7403,1248.49438,144.27101,186.77466,1187.94788
343,2.85,247.35583,10.54987,1248.2063,138.70523,186.86453,1188.23254
344,2.858,242.36934,10.5959,1247.24255,133.92484,186.38307,1186.81445
345,2.867,236.6355,11.93147,1246.06909,128.50037,188.22699,1184.83191
346,2.875,231.17047,13.38188,1245.30383,123.63718,190.14253,1184.84631
347,2.883,225.58466,14.62702,1244.01538,118.48562,192.69141,1185.37756
348,2.892,220.50508,16.99537,1242.77161,111.07439,191.79488,1181.67517
349,2.9,214.3744,17.63715,1242.0238,106.16163,194.31639,1181.3136
350,2.908,209.1445,20.05683,1241.35229,101.14339,192.60977,1181.01807
351,2.917,204.27292,21.38427,1239.74072,95.9956,197.4601,1179.88391
352,2.925,198.28711,22.24959,1238.30432,90.86891,196.64307,1177.81531
353,2.933,192.88177,24.95033,1236.87585,84.27882,199.42165,1177.86658
354,2.942,187.76059,26.65991,1235.67664,78.09587,199.91977,1175.63464
