Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z
91,0.75,1366.1554,114.85161,1303.40149
92,0.758,1361.0636,114.95935,1303.39441
93,0.767,1356.4895,114.65762,1302.62549
94,0.775,1351.34924,114.42165,1301.93115
95,0.783,1346.05603,113.45345,1301.04541
96,0.792,1340.99377,113.28191,1300.62781
97,0.8,1336.51135,113.19144,1299.70044
98,0.808,1330.9259,111.57136,1298.93018
99,0.817,1325.83044,110.26813,1298.51794
100,0.825,1321.20105,110.04196,1297.89221
101,0.833,1315.9585,109.11362,1297.11816
102,0.842,1310.92603,109.18379,1296.91772
103,0.85,1305.52625,107.92409,1296.13525
104,0.858,1301.01318,106.54115,1295.65393
105,0.867,1295.14404,104.90922,1295.21326
106,0.875,1290.23108,103.80173,1294.07434
107,0.883,1285.1051,102.4987,1293.79749
108,0.892,1279.44788,101.54288,1292.46313
109,0.9,1274.18884,99.00992,1292.12195
110,0.908,1269.50818,98.25991,1291.75
111,0.917,1263.16101,96.34155,1290.31592
112,0.925,1258.33789,95.48578,1290.31067
113,0.933,1252.3877,92.84805,1289.14905
114,0.942,1246.79626,92.21075,1289.10022
115,0.95,1241.01489,90.15919,1289.3717
116,0.958,1234.45874,89.21925,1289.41345
117,0.967,1229.02026,86.47052,1289.07239
118,0.975,1223.84229,85.12385,1289.36511
119,0.983,1217.08252,82.97921,1288.75671
120,0.992,1211.25781,81.02579,1288.60071
121,1,1205.5863,79.145,1289.13171
122,1.008,1199.16785,77.23843,1289.56885
123,1.017,1194.16016,76.41588,1290.51892
124,1.025,1188.1637,74.45948,1291.64783
125,1.033,1183.12915,72.81001,1292.85754
126,1.042,1177.77429,70.80994,1293.07214
127,1.05,1172.70532,68.78969,1293.34131
128,1.058,1166.34924,67.78097,1296.32129
129,1.067,1162.58264,65.47105,1297.13501
130,1.075,1155.18188,62.56393,1298.67896
131,1.083,1150.33667,62.4666,1298.7157
132,1.092,1145.67004,59.3555,1299.82031
133,1.1,1139.84973,58.7961,1301.89929
134,1.108,1134.73267,57.13118,1302.97534
135,1.117,1129.51257,57.94395,1303.94946
136,1.125,1123.59399,53.51786,1304.16223
137,1.133,1118.79016,53.01375,1305.40417
138,1.142,1114.34497,51.72681,1306.72278
139,1.15,1108.36475,51.95425,1307.12805
140,1.158,1103.91956,48.87535,1307.12317
141,1.167,1099.24463,49.40574,1307.76147
142,1.175,1094.27771,46.72091,1307.50366
143,1.183,1088.84192,47.568,1308.43225
144,1.192,1084.22424,44.73227,1308.52356
145,1.2,1079.24561,45.12236,1308.48865
146,1.208,1073.72449,43.91642,1308.86304
147,1.217,1069.41443,42.72319,1308.43274
148,1.225,1065.20691,41.39658,1309.80237
149,1.233,1059.06592,41.79369,1310.16467
150,1.242,1055.17603,41.65168,1310.05603
151,1.25,1049.67932,38.62317,1309.82092
152,1.258,1044.85547,39.53185,1309.91248
153,1.267,1040.4519,37.15529,1310.17188
154,1.275,1034.62073,38.43792,1310.73572
155,1.283,1031.63989,37.9206,1311.3313
156,1.292,1026.22632,37.14829,1311.56372
157,1.3,1022.99548,36.21878,1310.96777
158,1.308,1017.6861,35.69587,1311.25757
159,1.317,1013.70514,34.97173,1311.63513
160,1.325,1008.18787,35.45419,1311.59387
161,1.333,1004.61261,34.84957,1311.60437
162,1.342,999.57568,35.17166,1311.73938
163,1.35,994.64618,36.30649,1311.98706
164,1.358,989.60571,33.40751,1311.51379
165,1.367,985.48358,34.70526,1311.22607
166,1.375,981.43201,36.09767,1311.54321
167,1.383,975.83844,33.30066,1310.83569
168,1.392,970.95782,35.04559,1309.64368
169,1.4,966.70831,36.70963,1309.38257
170,1.408,960.97192,34.06133,1309.3606
171,1.417,956.45996,35.24193,1309.18359
172,1.425,952.00922,34.64532,1308.2356
173,1.433,947.04639,34.59396,1307.87988
174,1.442,942.20532,36.29954,1307.65808
175,1.45,937.32275,35.42952,1306.63708
176,1.458,931.54999,35.42433,1305.55249
177,1.467,927.50598,36.47202,1305.16882
178,1.475,921.88391,37.84555,1304.54089
179,1.483,916.78937,36.88914,1304.40173
180,1.492,911.25928,39.13395,1303.81604
181,1.5,907.37146,39.70729,1302.90686
182,1.508,901.15967,39.74202,1301.64209
183,1.517,896.76038,42.28643,1301.10083
184,1.525,891.84412,42.83584,1300.5105
185,1.533,885.47327,43.97075,1298.94238
186,1.542,880.49622,43.75895,1298.48267
187,1.55,875.84174,44.69401,1297.26721
188,1.558,870.53979,46.65602,1296.39038
189,1.567,864.27258,46.76274,1295.42041
190,1.575,858.45526,48.13829,1294.49536
191,1.583,853.09912,50.01058,1293.18933
192,1.592,847.68909,51.44749,1292.74707
193,1.6,841.48938,52.78637,1291.61462
194,1.608,836.34766,54.93278,1290.69763
195,1.617,830.41339,56.77011,1289.90356
196,1.625,823.97839,57.2636,1289.50427
197,1.633,818.70398,58.2316,1288.92004
198,1.642,813.31586,60.72853,1287.78943
199,1.65,807.81274,62.15269,1288.09961
200,1.658,801.92853,63.86699,1287.06836
201,1.667,796.11157,65.57307,1287.75244
202,1.675,790.06818,66.04678,1288.87061
203,1.683,785.0799,70.14281,1289.33923
204,1.692,779.31085,71.11577,1289.65759
205,1.7,773.48438,71.69404,1290.14966
206,1.708,767.99066,74.00462,1291.69995
207,1.717,762.81458,76.50948,1292.38745
208,1.725,757.54297,77.8856,1293.93457
209,1.733,751.41553,79.15844,1295.04639
210,1.742,746.23682,81.59712,1296.43201
211,1.75,740.72772,82.25251,1298.23889
212,1.758,734.90723,85.40017,1299.12439
213,1.767,728.85852,85.3762,1300.79565
214,1.775,723.08112,87.03229,1302.40833
215,1.783,718.2428,88.22742,1302.46765
216,1.792,712.25775,89.58698,1303.32886
217,1.8,706.54657,91.97942,1304.58167
218,1.808,701.40912,94.07843,1305.8009
219,1.817,695.9649,93.36712,1305.92932
220,1.825,690.479,94.32127,1306.46094
221,1.833,685.31665,96.41238,1307.33801
222,1.842,679.62134,97.09122,1307.57544
223,1.85,674.84705,98.02059,1308.75586
224,1.858,669.33655,99.07494,1309.23486
225,1.867,663.56201,100.15035,1309.05054
226,1.875,657.82593,100.80412,1309.20227
227,1.883,652.6286,101.84776,1308.99878
228,1.892,646.44366,102.52305,1308.1687
229,1.9,641.81952,102.5114,1309.0752
230,1.908,636.4187,104.21175,1309.32056
231,1.917,631.25653,104.34415,1309.82495
232,1.925,626.16449,104.35398,1309.98657
233,1.933,620.91083,104.3644,1309.88354
234,1.942,614.86743,105.28135,1310.48352
235,1.95,609.8913,105.37665,1310.63843
236,1.958,605.19537,105.42359,1310.80627
237,1.967,600.00439,106.53811,1311.24304
238,1.975,594.8797,106.62728,1311.5553
239,1.983,589.96979,107.5926,1311.59888
240,1.992,585.03827,107.76368,1311.64343
241,2,579.98395,108.33578,1311.56934
242,2.008,574.88879,108.4493,1311.19324
243,2.017,569.82825,108.66936,1310.70959
244,2.025,565.29144,109.10397,1310.60547
245,2.033,560.03497,107.83937,1310.099
246,2.042,554.94495,108.94538,1309.46484
247,2.05,550.99506,108.87916,1309.34778
248,2.058,545.53247,109.2414,1309.6145
249,2.067,540.43463,109.20018,1308.8717
250,2.075,535.88672,109.0566,1307.9397
251,2.083,530.24841,108.65607,1307.57727
252,2.092,525.4483,108.20097,1306.20117
253,2.1,520.7348,108.42822,1305.67493
254,2.108,515.8501,107.40633,1304.99841
255,2.117,510.88211,107.42336,1304.48096
256,2.125,505.56174,107.93867,1303.39258
257,2.133,500.61957,107.29411,1302.15991
258,2.142,496.02036,106.26385,1301.61584
259,2.15,490.84109,105.84108,1300.9873
260,2.158,485.32037,104.34332,1300.25562
261,2.167,480.35284,104.40768,1299.2699
262,2.175,474.86508,103.82616,1299.00623
263,2.183,470.37915,102.44668,1297.64465
264,2.192,465.02069,102.68945,1296.97131
265,2.2,460.37909,100.04243,1295.41895
266,2.208,454.86829,99.8253,1295.41272
267,2.217,449.91446,98.34056,1294.05542
268,2.225,444.50101,97.71083,1293.73706
269,2.233,438.56311,96.09652,1292.85852
270,2.242,433.92444,95.4984,1291.43774
271,2.25,428.55795,94.13002,1290.62183
272,2.258,423.33029,93.16504,1290.15039
273,2.267,417.63675,91.22087,1289.74292
274,2.275,412.12396,89.23459,1288.75879
275,2.283,406.87885,88.05319,1287.90906
276,2.292,401.23288,86.33624,1287.60425
277,2.3,396.38724,85.38252,1286.61609
278,2.308,390.62827,83.44382,1286.59729
279,2.317,384.57919,81.73154,1286.36597
280,2.325,378.59668,80.69122,1286.75952
281,2.333,373.04169,77.77189,1286.37939
282,2.342,367.81857,76.67515,1287.32275
283,2.35,360.93716,74.08736,1287.38892
284,2.358,355.3248,72.72729,1287.83142
285,2.367,349.71637,71.47738,1288.52905
286,2.375,344.56619,69.52387,1288.95508
287,2.383,338.72076,67.13393,1290.18567
288,2.392,332.48669,66.14832,1291.70093
289,2.4,328.07993,64.75664,1292.55945
290,2.408,322.42285,62.73042,1294.18018
291,2.417,316.84348,61.94302,1295.05115
292,2.425,311.09198,59.76676,1296.45984
293,2.433,306.69058,58.47427,1297.50598
294,2.442,300.88971,56.31981,1298.67944
295,2.45,295.59613,55.99495,1299.47424
296,2.458,289.92834,54.14698,1300.27356
297,2.467,285.42697,53.6314,1300.6488
298,2.475,280.42865,52.10062,1302.2417
299,2.483,275.38525,50.59857,1302.86487
300,2.492,270.30933,50.91976,1303.17456
301,2.5,265.27621,48.56239,1303.71399
302,2.508,260.46756,48.03696,1304.05249
303,2.517,255.17169,47.89281,1303.89148
304,2.525,250.40192,47.13337,1304.35046
305,2.533,246.03342,46.54348,1304.06409
306,2.542,241.0284,45.59984,1304.33008
307,2.55,235.78,45.0067,1304.02417
308,2.558,231.25752,43.76577,1304.27051
309,2.567,226.60643,43.9952,1304.37268
310,2.575,221.92708,42.89452,1304.11597
311,2.583,217.21512,43.5003,1304.76038
312,2.592,211.48221,43.28876,1304.95044
313,2.6,206.80257,41.89011,1305.63831
314,2.608,202.20374,41.99422,1305.35815
315,2.617,198.31335,41.26584,1305.7196
316,2.625,193.51073,41.16671,1305.79663
317,2.633,188.46983,41.41576,1305.49695
318,2.642,184.34486,40.64527,1305.4668
319,2.65,180.18915,40.73769,1305.60254
320,2.658,175.25734,40.63914,1305.62122
321,2.667,170.17029,39.86794,1306.47314
322,2.675,165.40247,39.91188,1306.16638
323,2.683,160.83521,40.403,1305.79871
324,2.692,155.77432,40.5369,1305.77551
325,2.7,150.81447,40.36438,1305.19946
326,2.708,146.63573,40.25111,1305.29968
327,2.717,142.23146,40.31261,1304.68762
328,2.725,137.57208,41.39965,1304.61353
329,2.733,132.53252,41.55035,1304.01843
330,2.742,127.28395,41.60339,1303.23132
331,2.75,122.74932,41.89712,1302.83191
332,2.758,117.6605,42.45414,1302.29919
333,2.767,112.39455,42.65263,1302.02686
334,2.775,107.62613,43.25545,1300.72717
335,2.783,102.3835,43.90283,1300.44409
336,2.792,97.3324,44.77472,1299.89282
337,2.8,91.97242,45.52476,1299.2738
338,2.808,87.25659,45.95395,1298.52905
339,2.817,81.96563,46.78325,1297.61292
340,2.825,76.53928,46.96212,1297.22766
341,2.833,71.3786,47.9694,1296.2821
342,2.842,66.34635,48.48014,1295.86304
343,2.85,60.71553,49.45444,1294.94531
344,2.858,55.45747,50.97265,1294.47302
345,2.867,49.96305,51.38864,1293.69885
346,2.875,44.23437,53.08846,1292.59058
347,2.883,38.69132,53.5566,1291.97375
348,2.892,33.79337,54.34114,1290.9657
349,2.9,28.79859,57.28245,1290.79224
350,2.908,22.76252,57.41631,1288.8772
351,2.917,17.77921,59.33645,1287.98975
352,2.925,11.35128,60.13253,1287.38269
353,2.933,6.2882,61.7821,1285.86475
354,2.942,0.03238,62.04181,1285.13611
355,2.95,-5.33072,64.25142,1284.1947
356,2.958,-10.87059,67.59499,1283.45056
357,2.967,-16.70691,68.09206,1282.30432
358,2.975,-21.89597,69.49007,1282.07471
359,2.983,-27.76794,71.2263,1280.65723
360,2.992,-33.69003,72.4686,1280.60522
361,3,-39.74192,75.59339,1280.19592
362,3.008,-45.42485,76.63452,1280.04749
363,3.017,-51.88488,78.23184,1280.61523
364,3.025,-58.12707,79.3119,1280.82056
365,3.033,-63.05703,81.33987,1280.80908
366,3.042,-68.72211,84.16559,1280.57153
367,3.05,-75.21542,85.51291,1282.72632
368,3.058,-80.70584,86.82249,1283.1311
369,3.067,-86.82452,88.06693,1283.53088
370,3.075,-92.29825,90.28376,1285.22095
371,3.083,-97.08793,92.74413,1286.91431
372,3.092,-102.84107,93.414,1287.37012
373,3.1,-108.99221,95.60487,1289.76404
374,3.108,-114.43829,96.67306,1290.18835
375,3.117,-120.9482,99.50023,1291.68469
376,3.125,-126.22216,101.78137,1292.86328
377,3.133,-132.01111,102.78438,1294.22253
378,3.142,-137.59758,104.30948,1295.00549
379,3.15,-143.73085,105.056,1296.48669
380,3.158,-149.79372,106.72721,1296.33667
381,3.167,-155.59708,108.70347,1297.47644
382,3.175,-161.62659,110.54674,1298.02173
383,3.183,-166.70807,112.0228,1298.1488
384,3.192,-172.95984,112.89876,1298.19287
385,3.2,-178.50111,114.59851,1299.13257
386,3.208,-184.14734,115.25845,1299.06177
387,3.217,-189.71849,115.18122,1299.83667
388,3.225,-195.86038,116.335,1300.0072
389,3.233,-201.61732,117.65321,1299.65564
390,3.242,-207.11827,119.06996,1299.82813
391,3.25,-212.17392,119.84756,1300.00818
392,3.258,-217.98657,120.54993,1300.11035
393,3.267,-223.23947,122.03049,1300.85364
394,3.275,-228.30971,122.88783,1301.16956
395,3.283,-233.93697,122.89371,1300.84436
396,3.292,-239.55844,123.07643,1300.55042
397,3.3,-243.37088,123.33853,1300.64258
398,3.308,-248.46487,124.41273,1300.96826
399,3.317,-254.2457,124.3801,1301.58789
400,3.325,-258.61792,124.87246,1301.92346
401,3.333,-264.22903,124.4426,1302.05322
402,3.342,-268.763,125.15185,1301.96069
403,3.35,-274.36639,125.81486,1302.18835
404,3.358,-279.35776,126.42542,1302.66711
405,3.367,-285.41196,126.14789,1302.08398
406,3.375,-289.85602,126.82056,1302.49915
407,3.383,-295.41248,127.08941,1302.5813
408,3.392,-299.93234,126.4656,1302.28381
409,3.4,-304.42639,126.6748,1302.53638
410,3.408,-310.31079,126.6048,1301.84583
411,3.417,-314.00922,127.52168,1301.83154
412,3.425,-320.07687,126.73856,1301.74744
413,3.433,-325.17337,126.66673,1301.02625
414,3.442,-329.77396,127.20355,1300.44604
415,3.45,-334.76358,126.77621,1299.98315
416,3.458,-339.09738,126.92902,1299.68079
417,3.467,-344.61594,126.28589,1298.91846
418,3.475,-350.11392,125.76972,1298.1991
419,3.483,-354.93604,126.38484,1297.44116
420,3.492,-359.43201,125.65166,1296.81702
421,3.5,-364.44199,125.24059,1296.34863
422,3.508,-369.35947,124.81405,1295.65955
423,3.517,-374.95886,124.67593,1294.97656
424,3.525,-379.19513,123.56329,1294.46619
425,3.533,-384.36502,122.91055,1293.23767
426,3.542,-389.11212,122.90185,1292.76074
427,3.55,-393.58273,121.28675,1292.39368
428,3.558,-399.13144,120.2569,1291.38098
429,3.567,-403.36865,119.8632,1290.30811
430,3.575,-408.59387,119.34445,1289.84399
431,3.583,-413.84769,118.67784,1289.23779
432,3.592,-419.26053,117.15359,1288.56372
433,3.6,-423.6026,116.90403,1287.36584
434,3.608,-428.7803,115.06026,1286.74951
435,3.617,-434.43042,113.46865,1286.02197
436,3.625,-439.60034,112.57935,1285.48547
437,3.633,-445.1586,111.31926,1284.49988
438,3.642,-450.12198,110.5221,1284.53882
439,3.65,-455.30295,109.27818,1283.29407
440,3.658,-461.06439,107.56573,1282.55957
441,3.667,-466.35669,105.58832,1281.71387
442,3.675,-472.24207,104.39404,1281.39246
443,3.683,-477.98602,102.63306,1281.27148
444,3.692,-483.77536,100.42725,1280.5166
445,3.7,-489.96579,98.7457,1280.58459
446,3.708,-495.65833,96.98994,1280.74841
447,3.717,-501.81335,94.96445,1281.8783
448,3.725,-507.38449,92.80141,1281.59424
449,3.733,-513.23505,91.25414,1282.23645
450,3.742,-518.54004,88.72017,1282.51843
451,3.75,-524.85583,86.84361,1282.90991
452,3.758,-530.54309,85.61552,1283.86145
453,3.767,-537.25226,82.99792,1284.46716
454,3.775,-542.83173,81.6022,1285.41223
455,3.783,-549.00342,79.38362,1286.69592
456,3.792,-554.42383,78.33273,1287.18506
457,3.8,-560.25256,75.53715,1289.0188
458,3.808,-565.15802,73.43462,1289.53308
459,3.817,-570.75305,72.15533,1291.70068
460,3.825,-576.67456,70.53506,1292.28662
461,3.833,-582.60394,68.27525,1293.70679
462,3.842,-588.18616,66.87154,1294.42053
463,3.85,-594.54602,65.84226,1295.00757
464,3.858,-599.11969,64.86954,1296.47534
465,3.867,-603.82507,62.65166,1297.27747
466,3.875,-609.65143,61.673,1297.64856
467,3.883,-614.23914,59.45626,1298.54004
468,3.892,-619.25305,58.42807,1299.16321
469,3.9,-624.83911,57.27618,1299.30811
470,3.908,-629.28864,56.67432,1300.31506
471,3.917,-634.09357,55.01274,1300.05493
472,3.925,-639.32294,54.04562,1300.1145
473,3.933,-644.71027,52.93945,1300.35767
474,3.942,-649.84473,53.08311,1301.10706
475,3.95,-655.1059,51.38295,1300.99548
476,3.958,-659.67053,50.31293,1300.70117
477,3.967,-664.94928,49.6792,1301.17297
478,3.975,-670.01038,48.88924,1301.17407
479,3.983,-674.13171,47.8195,1302.12402
480,3.992,-679.14526,47.07805,1302.79871
481,4,-684.36517,45.19199,1302.49915
482,4.008,-689.58179,45.37239,1302.45349
483,4.017,-693.479,44.14836,1303.2229
484,4.025,-697.35834,43.43462,1303.26343
485,4.033,-701.71729,42.06305,1303.16504
486,4.042,-706.65332,41.84166,1303.99634
487,4.05,-708.63672,41.08475,1302.63696
488,4.058,-712.98383,39.37491,1302.18262
489,4.067,-716.90723,39.36664,1302.56543
490,4.075,-722.20752,38.83752,1302.43469
491,4.083,-726.81873,37.97226,1301.51453
492,4.092,-731.32214,36.84725,1302.13257
493,4.1,-736.01099,37.19653,1301.78503
494,4.108,-740.25073,36.51357,1301.62024
495,4.117,-744.59277,35.97178,1301.73181
496,4.125,-749.6673,35.1826,1301.10596
497,4.133,-755.01239,34.5008,1300.62549
498,4.142,-759.64526,34.82039,1299.75037
499,4.15,-763.289,34.05622,1299.55457
500,4.158,-768.73004,33.9292,1299.10107
501,4.167,-773.29327,33.09167,1298.5343
502,4.175,-777.45947,32.7888,1298.9469
503,4.183,-782.95789,33.17885,1297.80457
504,4.192,-787.86047,33.27887,1296.97522
505,4.2,-793.42456,32.63352,1296.71948
506,4.208,-796.28558,32.10067,1296.57715
507,4.217,-802.92902,33.18798,1295.63989
508,4.225,-808.05237,33.27454,1294.81958
509,4.233,-812.59583,32.7199,1294.94751
510,4.242,-818.1225,33.91044,1294.48169
511,4.25,-823.52155,34.0244,1293.72021
512,4.258,-828.89374,34.09527,1292.66943
513,4.267,-833.60071,33.61104,1292.23596
514,4.275,-838.4151,34.66516,1291.36816
515,4.283,-843.8205,34.32367,1290.86719
516,4.292,-849.15314,34.58913,1289.79468
517,4.3,-854.42889,35.65022,1289.18262
518,4.308,-859.47705,36.11468,1288.18823
519,4.317,-865.25317,35.77451,1286.98682
520,4.325,-871.1156,36.16584,1286.89465
521,4.333,-876.43909,37.12983,1286.39807
522,4.342,-881.52722,37.70543,1285.17041
523,4.35,-887.86011,38.6793,1284.85559
524,4.358,-893.57996,38.70174,1284.33435
525,4.367,-899.88397,39.47156,1283.32837
526,4.375,-904.84052,40.2092,1282.88281
527,4.383,-910.85309,41.53915,1283.21448
528,4.392,-917.12109,43.04473,1282.40552
529,4.4,-924.23395,44.24863,1282.43091
530,4.408,-930.39233,44.61001,1282.14722
531,4.417,-935.39435,45.60825,1282.31311
532,4.425,-941.58734,47.05909,1281.19238
533,4.433,-947.45038,47.87017,1280.87244
534,4.442,-953.83582,49.17667,1281.67737
535,4.45,-961.31323,50.11528,1282.03394
536,4.458,-966.77576,50.82368,1281.96729
537,4.467,-973.18842,52.92167,1282.28931
538,4.475,-979.69843,53.85096,1283.28088
539,4.483,-986.03137,55.70023,1284.61646
540,4.492,-991.34216,56.81771,1284.7157
541,4.5,-997.94977,58.57561,1285.29077
