Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z
264,2.192,403.59286,396.53458,841.92682
265,2.2,399.02579,395.1033,841.41895
266,2.208,393.83008,393.29852,838.22443
267,2.217,389.13159,391.90927,837.31561
268,2.225,384.76901,390.10501,837.00305
269,2.233,379.45804,389.61249,836.68781
270,2.242,374.85843,389.49155,834.99432
271,2.25,369.37137,387.07007,834.72467
272,2.258,364.82962,385.19186,833.79828
273,2.267,359.2981,385.25824,833.55908
274,2.275,355.00562,384.2402,832.71039
275,2.283,350.96356,382.48181,831.47742
276,2.292,346.22626,382.27515,831.08557
277,2.3,341.8699,381.26868,829.51672
278,2.308,336.41235,379.37183,828.99988
279,2.317,332.38901,377.89645,829.06915
280,2.325,328.53293,376.62009,829.35052
281,2.333,323.41104,375.94278,829.03827
282,2.342,320.76163,374.46069,829.16724
283,2.35,316.43689,373.0766,829.31158
284,2.358,312.67722,372.25653,829.66553
285,2.367,307.89905,370.14984,830.50391
286,2.375,303.95642,369.70975,831.69989
287,2.383,299.99777,368.47565,831.66321
288,2.392,297.02768,366.85559,832.49969
289,2.4,293.80881,365.54254,833.66351
290,2.408,290.08716,364.22043,834.8808
291,2.417,286.39902,363.55579,835.68829
292,2.425,282.05435,362.51422,837.89832
293,2.433,280.90237,362.01529,838.38141
294,2.442,276.69946,361.44809,839.23584
295,2.45,273.34616,361.31415,840.38342
296,2.458,270.42477,359.62521,840.75897
297,2.467,266.94467,358.12122,841.60699
298,2.475,265.26352,358.12888,842.68408
299,2.483,260.56085,356.84171,843.47699
300,2.492,258.29312,357.83136,844.48071
301,2.5,254.88544,356.76593,844.29071
302,2.508,251.94778,356.7041,844.53851
303,2.517,250.26891,355.56339,845.41345
304,2.525,246.37056,356.27689,845.8313
305,2.533,243.34079,356.06427,845.72742
306,2.542,240.7061,355.27191,845.28992
307,2.55,237.70357,355.08051,845.31281
308,2.558,235.57811,353.67844,844.87567
309,2.567,232.4192,353.58096,844.98273
310,2.575,229.46231,353.74496,845.12915
311,2.583,227.27216,352.61676,845.73535
312,2.592,223.47581,352.53564,845.68823
313,2.6,222.75298,351.75439,846.06744
314,2.608,218.46735,349.83389,846.43512
315,2.617,215.52065,349.85739,846.70288
316,2.625,213.68127,349.97192,846.34393
317,2.633,210.00011,349.01721,846.49799
318,2.642,207.53194,349.04404,847.40216
319,2.65,204.71408,349.33014,847.88196
320,2.658,202.24115,349.672,847.87909
321,2.667,199.10417,348.79126,846.3551
322,2.675,196.44926,348.92368,846.4527
323,2.683,193.52888,348.8656,846.15009
324,2.692,192.55774,347.99261,846.50739
325,2.7,187.64764,347.75095,845.12799
326,2.708,184.4873,348.90503,844.90491
327,2.717,181.8219,348.6524,844.5672
328,2.725,178.61278,348.54617,844.40656
329,2.733,176.35899,348.76526,844.07935
330,2.742,171.78142,349.20651,843.5816
331,2.75,168.73404,349.82562,843.48981
332,2.758,164.74104,350.29788,842.80957
333,2.767,161.71187,350.70505,841.93427
334,2.775,159.14378,351.39429,841.04584
335,2.783,154.72914,351.39462,840.70825
336,2.792,150.54282,351.83353,840.16901
337,2.8,146.67265,352.72842,839.89252
338,2.808,143.44017,353.03571,839.14569
339,2.817,138.17064,354.48157,837.47778
340,2.825,133.75406,354.91537,836.76459
341,2.833,130.49179,355.98062,836.17059
342,2.842,125.59125,356.46036,835.17572
343,2.85,120.91218,357.38928,833.84235
344,2.858,116.09547,358.29056,833.24969
345,2.867,111.18044,359.36343,832.89807
346,2.875,106.76289,360.7912,831.92505
347,2.883,101.21613,361.9592,831.01868
348,2.892,95.69684,362.17471,829.52258
349,2.9,90.2156,362.95596,828.2951
350,2.908,84.87371,364.48483,827.24054
351,2.917,79.37603,365.28772,826.02209
352,2.925,73.21185,367.91263,825.17651
353,2.933,66.55164,368.8252,823.78534
354,2.942,60.91149,369.74915,822.47284
355,2.95,53.42308,371.66757,822.3717
356,2.958,47.94138,374.04794,820.58331
357,2.967,41.74594,375.0032,818.83539
358,2.975,34.8989,376.21219,818.09045
359,2.983,28.37427,377.85165,816.98621
360,2.992,21.19889,380.12393,816.61963
361,3,14.47657,379.82297,815.13953
362,3.008,7.62857,381.83945,814.79004
363,3.017,0.4035,382.92209,814.71625
364,3.025,-7.94269,384.80139,815.28137
365,3.033,-14.31472,385.23911,815.33722
366,3.042,-21.60677,387.23709,815.84949
367,3.05,-28.9968,387.25095,816.01825
368,3.058,-35.74295,389.75385,816.36627
369,3.067,-43.61758,389.62341,816.98676
370,3.075,-52.27733,391.3031,818.26489
371,3.083,-59.05597,392.79178,818.81207
372,3.092,-66.93864,393.617,819.05798
373,3.1,-73.9084,394.20715,819.74872
374,3.108,-81.75942,397.16418,821.21716
375,3.117,-89.90244,396.88437,821.03253
376,3.125,-98.1282,399.4758,823.47894
377,3.133,-105.38459,401.08105,824.81744
378,3.142,-113.71852,402.07224,825.60834
379,3.15,-119.65825,405.233,827.13647
380,3.158,-129.27634,405.59494,827.19635
381,3.167,-135.64825,407.73874,828.01294
382,3.175,-143.54974,409.56641,829.33911
383,3.183,-151.34085,411.48389,829.82697
384,3.192,-159.99876,414.4162,831.11969
385,3.2,-166.69096,416.10419,831.8103
386,3.208,-174.81374,417.50433,832.0329
387,3.217,-181.96892,418.03607,832.45197
388,3.225,-189.78581,422.38403,833.4389
389,3.233,-198.48682,422.50693,834.2843
390,3.242,-205.17865,424.47931,835.27124
391,3.25,-213.02113,427.24734,836.78558
392,3.258,-221.42456,427.90121,837.51819
393,3.267,-228.95367,428.29715,838.12238
394,3.275,-235.98846,430.15506,839.61035
395,3.283,-244.75471,430.31491,839.50763
396,3.292,-251.35921,433.29245,841.44275
397,3.3,-259.86404,433.12109,841.88971
398,3.308,-266.3082,434.36462,843.51764
399,3.317,-275.79584,434.6358,844.39246
400,3.325,-281.7001,434.59131,844.5108
401,3.333,-290.17633,435.62457,844.99982
402,3.342,-297.25092,435.7236,845.44287
403,3.35,-303.94711,435.59531,845.97388
404,3.358,-311.97327,436.8259,847.18042
405,3.367,-319.12186,436.53485,847.53693
406,3.375,-324.241,435.88464,847.36981
407,3.383,-331.37357,435.93549,847.59808
408,3.392,-340.09912,436.66071,847.49017
409,3.4,-345.6806,436.29077,848.28748
410,3.408,-352.23273,436.33273,847.72931
411,3.417,-359.25793,436.11505,847.54651
412,3.425,-365.62976,435.86453,847.83826
413,3.433,-372.83881,435.71051,847.84485
414,3.442,-379.40814,434.88184,847.05292
415,3.45,-384.99725,435.24368,846.47748
416,3.458,-391.30124,433.46594,846.02618
417,3.467,-397.80716,433.46487,845.75012
418,3.475,-403.13446,432.04645,845.63342
419,3.483,-409.78342,430.81223,844.75305
420,3.492,-416.35257,431.12143,844.56525
421,3.5,-422.2092,429.09528,844.02185
422,3.508,-427.32617,428.85382,843.53424
423,3.517,-433.3074,426.97272,842.8891
424,3.525,-439.16663,427.16595,842.30212
425,3.533,-445.1712,426.05539,841.05774
426,3.542,-450.67215,424.33337,840.164
427,3.55,-457.20636,422.66345,838.94531
428,3.558,-461.3988,422.19513,839.00854
429,3.567,-466.53955,421.01111,839.0155
430,3.575,-471.87943,419.60687,838.0351
431,3.583,-477.03455,418.40253,836.54144
432,3.592,-482.5961,417.16977,836.01447
433,3.6,-487.10931,416.6181,835.40479
434,3.608,-490.61697,414.33554,833.88275
435,3.617,-497.80768,413.63818,833.78351
436,3.625,-502.23221,412.55893,833.02863
437,3.633,-506.44473,411.19562,832.24359
438,3.642,-511.57834,410.32901,830.97791
439,3.65,-516.08801,408.55493,830.24799
440,3.658,-520.5426,407.95065,829.89465
441,3.667,-525.04028,406.38052,828.6181
442,3.675,-530.38843,406.94553,828.29559
443,3.683,-534.4516,404.57208,827.98871
444,3.692,-537.19263,403.47159,826.82288
445,3.7,-542.60645,401.30487,827.14795
446,3.708,-545.65808,399.96683,827.0332
447,3.717,-549.80872,398.8837,827.09833
448,3.725,-553.75604,397.6911,827.01373
449,3.733,-557.64758,396.57184,827.0033
450,3.742,-562.10052,395.87732,828.19934
451,3.75,-565.5304,393.06158,828.35052
452,3.758,-568.73376,391.50192,829.19055
453,3.767,-572.72949,390.47519,829.64514
454,3.775,-575.93628,389.66437,830.4693
455,3.783,-578.39362,388.07761,831.41742
456,3.792,-582.92773,387.49609,831.85229
457,3.8,-586.43884,385.59042,833.54022
458,3.808,-589.55591,384.60922,833.58679
459,3.817,-592.32813,382.68817,834.82123
460,3.825,-596.11334,382.39667,835.95868
461,3.833,-598.92792,380.17953,837.08295
462,3.842,-602.6615,380.11002,838.51849
463,3.85,-604.90479,378.42383,840.37238
464,3.858,-608.35474,377.65268,840.30927
465,3.867,-611.44208,376.89328,840.82825
466,3.875,-614.35907,376.10941,841.62415
467,3.883,-618.12225,375.349,841.53979
468,3.892,-620.47406,374.62677,842.59668
469,3.9,-624.0564,373.77216,843.01465
470,3.908,-626.61029,373.23489,843.41187
471,3.917,-630.31537,371.44278,843.25366
472,3.925,-632.89819,370.8634,843.71545
473,3.933,-635.76251,370.2767,843.35028
474,3.942,-637.84564,368.57904,844.10071
475,3.95,-643.39392,367.47488,844.59161
476,3.958,-644.55817,367.24957,844.5921
477,3.967,-649.67621,366.63974,845.65485
478,3.975,-651.01813,365.09235,846.84045
479,3.983,-655.82764,365.13153,846.96906
480,3.992,-656.75995,363.81647,847.06097
481,4,-660.31079,362.51501,847.21362
482,4.008,-663.42731,360.95377,847.25085
483,4.017,-667.16669,360.87054,847.62988
484,4.025,-670.79474,359.92682,848.32642
485,4.033,-671.62897,359.37006,847.81177
486,4.042,-676.49384,359.04962,848.43146
487,4.05,-678.00079,358.19885,848.24249
488,4.058,-682.48486,358.3252,848.58173
489,4.067,-684.51416,356.85376,848.27454
490,4.075,-689.03644,356.57108,848.30261
491,4.083,-690.90942,355.68442,847.84497
492,4.092,-694.14709,355.65784,848.15643
493,4.1,-696.93494,355.4628,848.5022
494,4.108,-700.08923,355.31161,848.05945
495,4.117,-702.95837,355.13837,848.1402
496,4.125,-707.36633,355.08923,847.27344
497,4.133,-709.66089,354.71274,847.21576
498,4.142,-714.96582,354.68964,847.24792
499,4.15,-716.32648,355.1394,846.88928
500,4.158,-721.27277,354.29495,846.66907
501,4.167,-723.12146,353.63052,846.43219
502,4.175,-727.18317,354.01239,846.09692
503,4.183,-732.42761,354.69809,844.73517
504,4.192,-737.21863,355.21457,845.58624
505,4.2,-739.2666,354.996,844.73828
506,4.208,-744.51947,354.80011,844.06531
507,4.217,-748.63605,354.80417,843.68317
508,4.225,-752.45691,354.92877,843.67255
509,4.233,-757.65405,355.24759,843.32953
510,4.242,-762.56921,355.93045,842.46973
511,4.25,-767.58228,356.7709,841.47705
512,4.258,-771.67285,356.77991,841.01141
513,4.267,-775.52997,357.28598,839.54449
514,4.275,-781.48132,356.96997,839.86121
515,4.283,-787.50537,357.99243,839.33673
516,4.292,-792.8844,358.53192,838.72412
517,4.3,-798.26575,358.69522,838.50494
518,4.308,-804.63007,360.37231,836.46954
519,4.317,-810.06909,360.57022,836.07886
520,4.325,-816.32275,360.79422,836.07507
521,4.333,-822.60571,362.2731,835.5993
522,4.342,-828.69037,362.22733,834.51727
523,4.35,-834.91486,363.28552,834.32129
524,4.358,-841.98743,363.17438,832.78571
525,4.367,-847.33838,364.5466,831.43353
526,4.375,-853.52502,365.09827,831.21948
527,4.383,-860.26703,365.57742,831.46375
528,4.392,-867.43298,366.25797,830.70508
529,4.4,-875.00842,366.9259,830.62347
530,4.408,-883.04205,368.36526,828.7674
531,4.417,-890.75348,369.43399,827.8396
532,4.425,-896.15051,369.70578,826.86389
533,4.433,-903.48138,370.35754,826.64124
534,4.442,-911.85327,371.61578,826.70776
535,4.45,-919.7453,372.73523,827.099
536,4.458,-927.38104,372.40302,827.41028
537,4.467,-935.51245,373.01233,827.19171
538,4.475,-943.61652,374.36682,828.16803
539,4.483,-951.44214,375.43338,827.37494
540,4.492,-959.00287,376.03262,827.87762
541,4.5,-966.64679,376.10962,828.47699
