Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
98,0.808,1352.25037,-80.91917,1312.16699,1387.51147,210.6667,1299.81311,1417.61377,-161.81294,1315.05945
99,0.817,1347.78857,-82.1992,1311.89502,1382.64795,209.89104,1299.0918,1413.27686,-163.69962,1314.21948
100,0.825,1342.58716,-82.99371,1310.47693,1377.24072,209.27682,1298.05078,1406.90686,-163.91237,1312.75403
101,0.833,1337.49963,-83.732,1310.02466,1372.28467,207.87233,1296.56104,1402.8219,-165.63565,1311.89294
102,0.842,1331.80005,-85.3109,1308.87134,1367.6283,207.72343,1296.04871,1397.8833,-166.73689,1312.75
103,0.85,1327.47034,-84.74744,1308.57715,1362.35742,205.42274,1295.27771,1392.18079,-167.39301,1310.32068
104,0.858,1321.31458,-86.2948,1307.62854,1357.50146,205.66797,1295.14441,1387.08569,-168.60045,1309.98279
105,0.867,1316.2262,-88.47388,1307.17188,1352.29883,202.46542,1294.10681,1381.19507,-169.12193,1307.48706
106,0.875,1309.5719,-90.43245,1305.49426,1347.52063,201.60426,1294.15588,1376.01636,-170.76825,1307.50623
107,0.883,1304.84204,-89.73181,1305.00732,1341.52551,199.75169,1293.87268,1370.12415,-171.80443,1305.16406
108,0.892,1298.9679,-91.9617,1303.19397,1336.74133,199.88492,1292.44958,1365.96375,-175.24184,1304.54163
109,0.9,1293.53784,-92.63521,1302.6123,1331.14709,197.12192,1290.83289,1358.85547,-174.17583,1303.03149
110,0.908,1288.86194,-95.42748,1302.3291,1326.9032,195.75249,1290.39832,1354.42017,-178.12112,1301.72644
111,0.917,1282.94983,-96.32313,1300.10999,1321.03918,193.23294,1289.69861,1347.07715,-177.59244,1299.94751
112,0.925,1277.16882,-99.39605,1299.47046,1315.30493,193.45718,1289.93884,1343.00269,-181.22878,1298.72083
113,0.933,1270.04529,-100.56331,1297.41016,1310.13538,190.29178,1289.90125,1334.81738,-181.24724,1298.99817
114,0.942,1265.56018,-102.29477,1297.48511,1305.57471,189.63544,1289.01843,1330.95972,-183.74327,1297.39673
115,0.95,1260.84375,-104.84116,1296.46448,1299.95471,187.07458,1288.69519,1325.88232,-186.66087,1296.39124
116,0.958,1253.96716,-105.82447,1295.18811,1294.42908,186.94876,1288.34583,1318.56567,-187.73993,1295.5144
117,0.967,1249.427,-109.24493,1294.59937,1286.00586,183.99837,1288.54688,1313.62244,-190.92952,1294.93286
118,0.975,1242.28149,-108.61862,1295.05505,1281.33142,181.62898,1289.3595,1306.44141,-191.51367,1293.70557
119,0.983,1236.11792,-110.36678,1295.1748,1275.60938,180.00478,1289.51624,1301.6543,-193.9637,1293.53027
120,0.992,1229.56982,-113.38042,1294.66528,1269.14783,178.68021,1290.01025,1295.20129,-194.36787,1294.99109
121,1,1225.22852,-114.32147,1295.43066,1264.19263,177.66695,1290.13513,1289.46631,-197.07855,1294.90564
122,1.008,1218.70288,-116.41862,1296.14905,1256.38904,175.18051,1292.03784,1283.36902,-197.53096,1294.01514
123,1.017,1214.59631,-117.77839,1297.03784,1251.73547,174.8398,1292.00928,1278.10181,-200.3199,1294.14941
124,1.025,1206.75037,-119.18117,1297.38867,1245.47571,172.57921,1291.65723,1270.53235,-200.26849,1296.67542
125,1.033,1202.64893,-121.70718,1298.10571,1240.28748,170.00687,1293.30518,1267.12427,-202.60434,1296.49426
126,1.042,1196.81799,-123.18228,1299.28491,1235.5686,168.33032,1294.55225,1261.4906,-205.98227,1296.46924
127,1.05,1190.57922,-124.96207,1299.99768,1230.19092,165.70361,1295.69507,1254.28491,-207.32996,1298.58289
128,1.058,1184.66504,-126.19241,1302.1687,1224.72925,164.93648,1296.17773,1248.96826,-210.2847,1299.36633
129,1.067,1178.70959,-127.98478,1302.69495,1220.04395,162.36266,1297.18884,1242.35181,-210.48093,1301.51978
130,1.075,1173.15076,-128.26834,1303.73425,1214.66296,162.66304,1298.0614,1236.74329,-213.22404,1301.51782
131,1.083,1167.92188,-132.10831,1305.38647,1210.0614,158.94452,1299.80347,1230.16467,-214.86972,1302.80505
132,1.092,1160.52966,-132.84163,1306.54688,1205.38733,158.25276,1300.85474,1225.06055,-217.17162,1304.69666
133,1.1,1155.65454,-135.28481,1308.49133,1199.40491,155.41957,1302.26794,1217.97534,-217.48425,1304.53406
134,1.108,1148.72205,-136.70303,1308.57629,1194.85645,154.8445,1302.55957,1211.67712,-219.1438,1307.76306
135,1.117,1145.75903,-137.35197,1310.46216,1190.66516,152.21066,1303.28516,1205.10242,-220.2209,1307.38892
136,1.125,1137.54578,-137.94385,1310.92261,1185.04333,151.93687,1304.28967,1200.27759,-222.19118,1308.60266
137,1.133,1131.60413,-139.99155,1311.28821,1180.68701,148.93991,1306.32178,1191.96326,-225.01563,1309.38013
138,1.142,1126.92297,-141.22844,1312.76563,1176.51746,148.82385,1306.69507,1185.37158,-224.96147,1308.97119
139,1.15,1119.00012,-142.46712,1312.41064,1171.25305,146.24213,1307.17224,1180.79553,-227.93378,1310.42896
140,1.158,1115.50391,-143.12347,1312.97534,1166.96619,145.63934,1307.49353,1172.71667,-227.93237,1311.40295
141,1.167,1107.91797,-145.26236,1312.59424,1161.32031,143.3513,1307.72424,1169.19446,-230.7298,1310.93115
142,1.175,1103.82324,-145.84607,1313.9696,1156.40649,143.83366,1307.63965,1161.79883,-229.93481,1310.3877
143,1.183,1097.12207,-146.74742,1314.10205,1151.6084,141.64064,1308.59424,1154.47827,-230.38364,1313.0343
144,1.192,1093.26331,-146.20251,1313.56421,1147.13513,141.43019,1309.9585,1149.75659,-234.79703,1312.34229
145,1.2,1086.36389,-148.18484,1313.37537,1141.75281,138.61156,1309.927,1143.0542,-234.28569,1311.85193
146,1.208,1080.37537,-149.55745,1313.63635,1136.86584,138.22119,1310.30408,1138.49133,-236.81845,1313.22412
147,1.217,1076.12097,-150.35031,1314.08472,1132.33594,136.20868,1311.0509,1131.39014,-236.49698,1313.62097
148,1.225,1069.54761,-150.58264,1314.53442,1128.01746,135.23329,1311.46008,1126.55408,-237.9106,1312.89563
149,1.233,1064.95935,-151.44522,1314.4364,1123.21069,135.69209,1311.36072,1120.21973,-238.81509,1312.64539
150,1.242,1059.74756,-153.30998,1314.31055,1118.90369,133.84381,1311.81921,1113.57825,-238.72873,1314.09143
151,1.25,1053.1123,-153.55043,1314.07434,1114.04578,133.20226,1312.85962,1107.85193,-240.41516,1314.96509
152,1.258,1048.12573,-153.43185,1313.46313,1110.45117,132.52095,1312.95679,1102.15454,-241.75966,1314.16699
153,1.267,1042.92029,-154.61543,1314.48718,1106.13599,131.40601,1314.16089,1096.30737,-240.40222,1314.02625
154,1.275,1036.65881,-153.69681,1314.38354,1100.8031,132.20271,1314.02136,1092.00793,-242.53717,1315.255
155,1.283,1033.51147,-154.61037,1314.56189,1096.59326,129.52713,1314.46631,1085.95105,-242.62022,1315.34314
156,1.292,1026.73132,-156.4024,1314.09961,1092.25732,129.66815,1314.29822,1080.29236,-243.37576,1315.3634
157,1.3,1022.2276,-155.70251,1314.1814,1086.63159,127.70717,1314.86548,1075.03723,-245.02042,1314.62561
158,1.308,1016.66895,-157.01015,1314.15894,1084.59326,128.12418,1315.3634,1067.80872,-244.64346,1315.28857
159,1.317,1011.82794,-156.27647,1314.15039,1080.49646,128.61798,1315.30371,1064.85925,-247.47765,1314.94495
160,1.325,1007.52325,-156.38338,1314.19141,1075.14441,125.66766,1315.23389,1059.26233,-244.86191,1314.46741
161,1.333,1002.44104,-157.35107,1313.98889,1071.58606,125.9912,1315.20581,1053.83728,-246.79533,1315.54443
162,1.342,996.73053,-158.04759,1313.82813,1066.93188,125.83632,1314.67102,1049.19421,-247.67256,1315.21521
163,1.35,992.07513,-159.26031,1313.32483,1062.72937,124.54202,1315.47522,1044.17651,-246.22522,1314.18384
164,1.358,987.2207,-159.19139,1313.65015,1059.54858,124.6584,1315.86182,1039.68457,-246.79034,1314.11841
165,1.367,981.75403,-159.06735,1312.8761,1054.67188,123.46323,1315.36157,1033.47302,-247.67711,1314.27979
166,1.375,977.00006,-159.40268,1313.2533,1048.95557,124.75361,1315.50232,1028.02307,-247.01714,1313.7926
167,1.383,971.76379,-157.55302,1312.57178,1044.52075,124.90046,1315.03516,1024.40662,-249.04906,1313.25049
168,1.392,966.62122,-158.9388,1312.20398,1039.8446,125.08212,1314.93787,1019.45905,-247.65804,1313.58032
169,1.4,963.3269,-158.5804,1311.87439,1034.64661,124.26197,1314.46411,1011.67975,-247.47186,1313.02722
170,1.408,957.05444,-157.51216,1310.51624,1029.55005,125.18781,1314.03723,1008.40485,-247.33403,1312.69971
171,1.417,950.87311,-159.52495,1310.94031,1026.50439,125.9422,1313.85315,1003.54205,-247.77902,1311.79797
172,1.425,946.77832,-157.06773,1310.25146,1020.23181,125.31429,1313.62878,997.83185,-246.73613,1311.66553
173,1.433,941.65967,-158.68675,1310.89319,1016.65118,125.34718,1312.70532,992.72925,-247.62442,1310.45178
174,1.442,935.90259,-158.13219,1310.42737,1012.21307,126.90738,1311.98743,989.04083,-246.84683,1310.1134
175,1.45,931.94452,-156.26765,1309.41882,1005.83282,125.73829,1310.38794,983.44,-246.4202,1311.43774
176,1.458,926.97717,-156.69373,1308.34814,1001.22211,126.59953,1310.93335,977.78638,-244.85542,1310.11865
177,1.467,921.33173,-156.41191,1307.55103,996.565,127.64273,1310.08777,972.93622,-244.06662,1309.30176
178,1.475,916.03607,-155.63493,1307.02637,990.65308,126.35807,1309.50708,967.12708,-246.97733,1308.30005
179,1.483,911.01013,-155.54237,1307.27319,986.51904,127.84969,1308.73267,961.79486,-244.3871,1307.20068
180,1.492,906.3866,-155.18042,1307.03088,980.92871,128.94937,1308.42151,956.86005,-242.13434,1306.75684
181,1.5,901.40613,-154.06169,1306.04761,975.38403,129.9039,1306.93799,953.2301,-242.24181,1307.57764
182,1.508,896.87946,-153.29556,1304.14319,970.53949,128.85478,1306.11279,947.43353,-241.90996,1305.67737
183,1.517,891.01599,-150.9278,1302.8363,965.02808,131.72545,1305.45313,942.4552,-241.65956,1304.68494
184,1.525,887.06458,-150.21933,1302.77136,960.38031,132.67033,1304.48169,937.06024,-239.53735,1304.06665
185,1.533,882.1795,-149.62813,1301.65833,955.34473,131.79669,1303.50928,933.25391,-237.55038,1303.00769
186,1.542,877.31006,-149.24368,1301.39478,948.62152,134.27682,1302.42578,929.12622,-238.10616,1304.12927
187,1.55,871.78546,-146.96228,1300.41235,943.8324,135.44267,1300.9353,922.9519,-236.64661,1302.76868
188,1.558,866.65857,-146.35526,1300.07397,939.78479,136.8535,1300.03162,917.61212,-235.12921,1302.19751
189,1.567,861.03387,-144.67627,1298.9646,932.34052,136.74364,1298.70288,913.43237,-233.90468,1300.0343
190,1.575,855.55566,-143.08511,1298.40857,927.263,139.22258,1296.67676,907.82159,-232.73546,1298.78235
191,1.583,850.44757,-143.47993,1297.80908,922.46643,140.79602,1296.05029,903.2431,-230.3427,1299.48755
192,1.592,845.28619,-141.01717,1296.6167,916.79907,142.24815,1296.06055,897.03406,-229.07613,1299.3866
193,1.6,839.84601,-139.97758,1296.36035,910.14154,143.68063,1293.80505,891.89972,-227.86464,1297.5614
194,1.608,834.86591,-138.68771,1295.56531,904.75311,144.85608,1292.74194,887.07056,-227.9146,1297.31055
195,1.617,829.78497,-137.18895,1295.48108,899.49951,147.93491,1292.22302,883.73602,-225.4054,1296.85144
196,1.625,824.3858,-135.50813,1295.09302,893.99536,148.82755,1291.45959,876.92108,-223.95349,1296.49524
197,1.633,818.33191,-133.43729,1295.57043,888.24921,150.33049,1291.35339,872.53052,-221.6512,1295.82446
198,1.642,812.5094,-132.68022,1295.3999,879.92609,152.03825,1289.40137,866.11273,-220.94255,1296.15149
199,1.65,807.1344,-130.62016,1295.55652,874.17523,154.08511,1289.67273,860.98492,-218.88092,1296.9165
200,1.658,802.25836,-129.02086,1295.92139,867.95013,155.74498,1289.45789,855.48853,-217.61693,1296.29907
201,1.667,796.34235,-128.02347,1295.70264,863.23322,157.23157,1289.40552,850.37659,-215.6655,1297.17407
202,1.675,790.74353,-125.81474,1295.89258,856.6897,158.0603,1289.05005,844.26245,-213.99561,1297.31177
203,1.683,785.32703,-124.4339,1296.6333,851.17523,161.31807,1290.22974,839.50629,-212.32475,1298.62952
204,1.692,780.77545,-120.82281,1298.41052,846.09357,162.68991,1290.31726,834.17279,-209.54993,1299.57117
205,1.7,775.24341,-121.43179,1299.10815,839.71405,164.554,1291.4386,828.91815,-207.77905,1299.68225
206,1.708,768.98462,-119.12545,1299.78833,832.8205,165.04713,1292.59741,824.53613,-207.78239,1301.06714
207,1.717,764.66553,-117.79054,1300.80554,827.68835,168.2188,1292.79077,819.90222,-204.99443,1302.89978
208,1.725,759.82605,-115.66344,1303.82922,822.2572,169.43484,1294.354,815.12451,-202.90314,1305.00134
209,1.733,755.32465,-112.77594,1304.39893,816.29468,172.00069,1295.48474,810.23975,-200.68105,1304.82642
210,1.742,749.1286,-113.38552,1305.25757,810.70844,173.16104,1295.95447,804.92188,-198.77977,1307.52673
211,1.75,743.84906,-111.28809,1307.45422,804.84888,175.10562,1296.54846,800.78363,-197.41248,1308.15662
212,1.758,739.75183,-109.35907,1309.24182,800.01874,176.48212,1298.35571,796.69415,-195.22954,1309.64673
213,1.767,734.77094,-106.8037,1309.82043,793.4707,177.71217,1299.51514,791.66785,-193.14449,1310.90234
214,1.775,729.89447,-105.90286,1312.00305,787.20984,180.12247,1300.15942,788.15149,-191.81679,1312.76538
215,1.783,724.09137,-104.971,1312.79077,781.86609,181.67128,1301.07007,782.8045,-188.90468,1314.1106
216,1.792,720.42737,-102.7722,1313.94263,776.11017,182.8875,1302.87988,779.2193,-189.54024,1315.64844
217,1.8,715.53003,-100.64866,1314.67456,769.45984,184.28847,1303.24573,774.39508,-186.58582,1315.91418
218,1.808,709.85004,-100.55244,1316.35535,763.79547,185.27109,1303.69153,768.89227,-184.58873,1315.85913
219,1.817,704.85266,-98.28382,1316.69922,757.85547,187.68646,1304.03845,765.48016,-184.39214,1317.12537
220,1.825,700.138,-97.6804,1317.99402,752.19708,187.97144,1304.12524,760.44666,-182.43538,1317.96191
221,1.833,696.39539,-95.45837,1317.74756,744.92719,189.80424,1305.69885,756.13141,-180.91856,1318.30505
222,1.842,691.06647,-95.0791,1318.90967,740.53979,190.99078,1306.36682,752.16266,-180.04362,1318.89636
223,1.85,686.30194,-94.95019,1318.93872,734.74573,191.89806,1306.49536,746.66174,-178.66336,1319.7218
224,1.858,681.3316,-92.90863,1319.33167,728.34491,194.08107,1307.28137,742.77563,-176.65211,1319.50195
225,1.867,676.38251,-92.2988,1320.37024,722.52582,195.13911,1307.05554,737.84113,-175.84427,1320.18799
226,1.875,672.1463,-91.16786,1320.0896,717.15649,196.63736,1307.84412,733.66986,-174.46741,1321.34644
227,1.883,666.99084,-90.56335,1320.20483,709.9613,195.84651,1308.91919,729.36633,-174.45073,1321.40259
228,1.892,661.40234,-89.50224,1320.86377,705.14661,197.31438,1308.77673,724.26849,-173.51993,1322.45251
229,1.9,656.67401,-89.12563,1321.18372,698.55859,198.1758,1309.48779,719.987,-171.08633,1321.89673
230,1.908,652.28918,-88.30394,1321.26611,692.19312,200.22131,1309.31592,715.44794,-171.892,1323.74207
231,1.917,647.7724,-87.34351,1320.87207,686.81598,200.3618,1309.73291,710.29956,-170.57861,1322.80737
232,1.925,643.55017,-87.12206,1321.53638,680.78961,201.05728,1310.14246,706.14111,-168.51584,1323.48035
233,1.933,637.73407,-87.21898,1321.7323,676.24115,201.71384,1310.34546,700.78156,-169.14679,1324.2406
234,1.942,633.66986,-86.4922,1322.51672,669.71631,202.22353,1311.21509,696.67676,-169.0096,1323.99304
235,1.95,628.72131,-85.7826,1322.20117,664.83624,203.29933,1311.28125,693.25415,-167.17305,1324.89099
236,1.958,624.23383,-85.23679,1322.62878,658.5672,203.71028,1311.54468,688.06421,-165.91876,1324.79822
237,1.967,620.09961,-84.11531,1322.49951,653.58844,204.87314,1311.92847,684.84369,-165.68718,1325.92004
