Frame#,Time,L.Radius.x,L.Radius.y,L.Radius.z
83,0.683,1563.79224,-40.2157,1327.9823
84,0.692,1558.64783,-39.81004,1328.37952
85,0.7,1554.88708,-39.8457,1327.00513
86,0.708,1549.58972,-39.92861,1326.30676
87,0.717,1544.97083,-40.22279,1325.9519
88,0.725,1539.93237,-40.59699,1325.70471
89,0.733,1534.87476,-39.49958,1325.25171
90,0.742,1530.41284,-40.50043,1324.88062
91,0.75,1525.63708,-40.85774,1323.75452
92,0.758,1520.70288,-41.83127,1322.58667
93,0.767,1515.82886,-41.41298,1321.99731
94,0.775,1510.84058,-42.27207,1321.54163
95,0.783,1506.12744,-42.62978,1320.26245
96,0.792,1499.99207,-43.01312,1319.36133
97,0.8,1495.23706,-43.89093,1319.24194
98,0.808,1489.91663,-43.93284,1318.00854
99,0.817,1485.14075,-45.86928,1317.2644
100,0.825,1479.34265,-46.31185,1315.52002
101,0.833,1475.54358,-48.94687,1315.00513
102,0.842,1470.0946,-48.73648,1313.63208
103,0.85,1464.83423,-50.73257,1312.08765
104,0.858,1459.28992,-50.96489,1311.40613
105,0.867,1453.83191,-52.36977,1309.15295
106,0.875,1448.51746,-53.68382,1309.34277
107,0.883,1442.62183,-56.41262,1307.10144
108,0.892,1437.91736,-57.48766,1306.22693
109,0.9,1432.23108,-59.09072,1304.76477
110,0.908,1426.77002,-59.8153,1303.90503
111,0.917,1421.91443,-62.23736,1302.59229
112,0.925,1415.49658,-63.91958,1300.75
113,0.933,1411.57703,-66.50742,1300.95679
114,0.942,1404.00659,-67.41742,1299.97046
115,0.95,1398.97449,-71.49978,1299.43701
116,0.958,1393.69299,-72.07442,1299.17932
117,0.967,1386.83386,-73.204,1299.22009
118,0.975,1381.03223,-74.92419,1299.0614
119,0.983,1375.25452,-77.16766,1297.61719
120,0.992,1370.83899,-79.69654,1297.9425
121,1,1363.92285,-80.14541,1299.55713
122,1.008,1358.29724,-81.30965,1299.33093
123,1.017,1353.34521,-83.95078,1299.40613
124,1.025,1347.9519,-85.77501,1300.63318
125,1.033,1341.62915,-86.04965,1301.28333
126,1.042,1337.2876,-88.82431,1300.99768
127,1.05,1329.9801,-91.72132,1302.43384
128,1.058,1324.54749,-93.71608,1303.11279
129,1.067,1317.84705,-93.91301,1304.42444
130,1.075,1312.43115,-95.66547,1305.53333
131,1.083,1307.36255,-99.21542,1306.19983
132,1.092,1300.22424,-101.2301,1307.36621
133,1.1,1294.64648,-102.5681,1307.65063
134,1.108,1289.38904,-104.12036,1308.97388
135,1.117,1283.49622,-105.59332,1310.62024
136,1.125,1278.25684,-107.93011,1310.34338
137,1.133,1270.84241,-110.22713,1311.52881
138,1.142,1265.94495,-112.07233,1312.00378
139,1.15,1261.422,-114.3526,1313.42786
140,1.158,1253.57739,-114.77119,1313.521
141,1.167,1249.59399,-117.62598,1314.08691
142,1.175,1244.37378,-118.75954,1315.07776
143,1.183,1239.01477,-119.66424,1315.38196
144,1.192,1233.79956,-121.02502,1315.31921
145,1.2,1227.84668,-123.35655,1316.17468
146,1.208,1222.90881,-125.72026,1316.71313
147,1.217,1215.32275,-125.85167,1316.26965
148,1.225,1211.19312,-127.02213,1317.59363
149,1.233,1206.09827,-128.70653,1318.42798
150,1.242,1199.71545,-128.8223,1318.07727
151,1.25,1195.26453,-131.27986,1319.85535
152,1.258,1190.59058,-133.84543,1320.5321
153,1.267,1184.22729,-134.04686,1319.96777
154,1.275,1179.68567,-134.36368,1320.34534
155,1.283,1174.04089,-136.06989,1320.56494
156,1.292,1168.0603,-136.373,1320.271
157,1.3,1164.10974,-137.25153,1320.58606
158,1.308,1159.82849,-138.1983,1320.50354
159,1.317,1153.85791,-138.27429,1321.8772
160,1.325,1148.57739,-140.27885,1321.4325
161,1.333,1142.64893,-140.20015,1320.95642
162,1.342,1139.07898,-140.64542,1320.82825
163,1.35,1134.91431,-141.93216,1320.38892
164,1.358,1129.44507,-141.41443,1320.71021
165,1.367,1123.79541,-142.48782,1320.35889
166,1.375,1119.6554,-142.33533,1320.38879
167,1.383,1114.15161,-143.53812,1319.96838
168,1.392,1108.21375,-142.64227,1320.06775
169,1.4,1104.45984,-143.03862,1319.28247
170,1.408,1098.80945,-142.25146,1320.43225
171,1.417,1094.09985,-143.19164,1319.26855
172,1.425,1088.04138,-142.47406,1318.41199
173,1.433,1085.56775,-142.60173,1317.88452
174,1.442,1080.7998,-141.89996,1318.30408
175,1.45,1073.70325,-142.30161,1316.62634
176,1.458,1069.22058,-141.89117,1316.86499
177,1.467,1062.86804,-141.04002,1316.29797
178,1.475,1058.20667,-141.66357,1315.55591
179,1.483,1054.02368,-140.06969,1314.47168
180,1.492,1049.24524,-140.76884,1313.38318
181,1.5,1044.47437,-138.2317,1312.1217
182,1.508,1039.27075,-136.69116,1312.32373
183,1.517,1034.92468,-137.78017,1311.59924
184,1.525,1029.06433,-135.47058,1310.50171
185,1.533,1022.89063,-134.76907,1310.96399
186,1.542,1018.38916,-133.16353,1309.28894
187,1.55,1014.0675,-132.07954,1308.3147
188,1.558,1008.65082,-130.48372,1307.3689
189,1.567,1004.7019,-129.22366,1306.0116
190,1.575,998.06604,-128.23918,1305.78845
191,1.583,994.4408,-125.80518,1304.87109
192,1.592,988.33185,-124.6093,1303.83435
193,1.6,983.59619,-122.9819,1302.55615
194,1.608,977.15759,-121.03201,1300.64233
195,1.617,972.35748,-119.16653,1301.45581
196,1.625,968.00739,-117.41335,1301.93628
197,1.633,961.21558,-115.47861,1301.45691
198,1.642,955.18317,-112.8502,1300.40942
199,1.65,948.86877,-111.18069,1299.76733
200,1.658,944.83954,-110.05509,1301.64868
201,1.667,938.43042,-107.82769,1301.25342
202,1.675,933.11884,-106.56074,1301.62537
203,1.683,926.72052,-104.68316,1301.78516
204,1.692,922.14722,-102.24609,1303.4491
205,1.7,917.55835,-100.11056,1303.99133
206,1.708,910.47675,-98.22407,1304.177
207,1.717,907.56927,-97.54647,1305.76563
208,1.725,899.79858,-95.5414,1306.11572
209,1.733,897.16003,-92.87944,1308.38928
210,1.742,890.6402,-91.40124,1308.82983
211,1.75,886.77826,-88.70689,1310.52148
212,1.758,879.67273,-85.19716,1311.59497
213,1.767,877.20795,-84.45715,1313.18445
214,1.775,870.7998,-82.82287,1312.62402
215,1.783,866.09851,-79.66868,1314.53369
216,1.792,859.82874,-78.84894,1314.90405
217,1.8,855.75079,-75.10728,1316.25061
218,1.808,849.56519,-73.01599,1316.29932
219,1.817,846.69171,-73.67426,1317.88098
220,1.825,842.09937,-70.99745,1319.20068
221,1.833,835.78699,-68.67793,1319.15613
222,1.842,831.27454,-67.77435,1319.16187
223,1.85,826.11194,-65.89603,1320.48633
224,1.858,826.16901,-65.73371,1320.69177
225,1.867,821.2713,-64.24692,1320.96875
226,1.875,815.35999,-62.70504,1322.04138
227,1.883,810.58875,-61.81003,1323.29199
228,1.892,806.63495,-60.26347,1322.95276
229,1.9,801.23743,-59.80984,1324.68835
230,1.908,796.67261,-58.8724,1325.38464
231,1.917,792.30164,-57.56314,1326.03955
232,1.925,786.30267,-55.98434,1326.05652
233,1.933,781.90295,-53.8056,1327.13
234,1.942,777.31342,-54.40913,1327.11914
235,1.95,771.96259,-52.63332,1328.04688
236,1.958,767.42651,-52.73751,1327.90918
237,1.967,762.72705,-50.53447,1327.73462
238,1.975,758.45911,-50.1307,1328.59448
239,1.983,753.89105,-48.07235,1329.04346
240,1.992,748.87756,-47.62411,1328.85852
241,2,744.14594,-47.37376,1328.58997
242,2.008,739.8808,-48.04185,1329.4281
243,2.017,734.82166,-45.94952,1328.83337
244,2.025,730.7514,-45.90474,1328.74866
245,2.033,725.05457,-44.85044,1329.09412
246,2.042,721.34711,-44.70329,1328.03369
247,2.05,716.21027,-44.27424,1327.88171
248,2.058,711.8772,-43.7291,1327.58997
249,2.067,706.52972,-43.94093,1327.62866
250,2.075,701.67468,-43.99397,1327.28528
251,2.083,697.52234,-44.72084,1326.83826
252,2.092,692.18945,-43.54043,1326.27734
253,2.1,687.80212,-44.16452,1326.20081
254,2.108,677.77234,-44.53889,1325.11377
255,2.117,672.04834,-43.92845,1324.29297
256,2.125,667.29816,-44.95321,1323.83398
257,2.133,663.17505,-46.19119,1322.99084
258,2.142,657.03906,-46.78283,1321.88416
259,2.15,651.70947,-46.97197,1321.62866
260,2.158,646.57416,-47.81573,1320.83655
261,2.167,641.21228,-49.49619,1319.51941
262,2.175,635.72284,-49.02803,1319.24951
263,2.183,629.45496,-50.43721,1317.34265
264,2.192,625.91724,-51.20895,1317.04102
265,2.2,619.51868,-53.1632,1315.30273
266,2.208,613.95056,-54.54558,1314.08398
267,2.217,608.08838,-55.61176,1314.31384
268,2.225,603.10602,-56.4441,1311.66272
269,2.233,598.03931,-58.79955,1311.20215
270,2.242,592.3374,-60.88005,1310.17712
271,2.25,587.1369,-61.8035,1308.79443
272,2.258,581.60754,-64.76958,1307.96875
273,2.267,575.76337,-66.00893,1306.18738
274,2.275,569.2536,-66.98949,1305.15198
275,2.283,563.25616,-69.18434,1303.46277
276,2.292,558.68622,-71.08655,1301.99634
277,2.3,552.79944,-72.51313,1301.85693
278,2.308,546.51025,-75.01121,1301.2085
279,2.317,542.15985,-77.38163,1301.33496
280,2.325,535.46295,-79.33958,1301.0592
281,2.333,529.74573,-81.36589,1300.24231
282,2.342,523.18231,-81.08795,1300.56189
283,2.35,517.45502,-83.65852,1300.776
284,2.358,512.94049,-85.12498,1301.4668
285,2.367,506.40088,-86.46084,1301.88062
286,2.375,501.16074,-89.89725,1302.6427
287,2.383,495.5062,-91.29887,1303.63379
288,2.392,489.52405,-92.01118,1303.83691
289,2.4,484.07208,-93.90077,1304.86487
290,2.408,478.16232,-96.72444,1306.20972
291,2.417,472.62027,-98.10047,1307.6333
292,2.425,466.83463,-99.14189,1307.15527
293,2.433,461.55994,-101.76002,1308.23816
294,2.442,455.95148,-103.86602,1309.26453
295,2.45,449.63586,-105.46549,1310.39197
296,2.458,443.00174,-106.54178,1311.17175
297,2.467,437.41199,-108.30315,1311.68213
298,2.475,432.47467,-110.45692,1311.87952
299,2.483,425.97287,-111.99762,1312.38672
300,2.492,421.75131,-113.73606,1313.56274
301,2.5,415.55734,-115.02457,1313.75513
302,2.508,408.97812,-115.9323,1313.90173
303,2.517,404.45566,-117.17776,1314.15723
304,2.525,399.10663,-118.62081,1314.37463
305,2.533,394.10193,-120.45275,1315.02332
306,2.542,388.01559,-122.45417,1315.05493
307,2.55,382.60648,-121.17966,1315.47437
308,2.558,378.09518,-123.06335,1316.33374
309,2.567,372.95377,-124.35633,1316.91541
310,2.575,366.4245,-126.28672,1317.2251
311,2.583,361.63126,-126.66018,1317.59998
312,2.592,355.53903,-126.68247,1317.88013
313,2.6,350.33276,-128.47972,1317.8833
314,2.608,344.88553,-129.89751,1318.65417
315,2.617,339.65295,-130.93414,1319.1687
316,2.625,334.01743,-131.43155,1320.0343
317,2.633,328.4639,-132.07266,1320.35315
318,2.642,323.15469,-133.60762,1319.49792
319,2.65,318.88956,-134.54507,1320.10669
320,2.658,311.77713,-133.7999,1320.40247
321,2.667,307.95233,-134.23151,1320.00879
322,2.675,302.54932,-136.30432,1320.80029
323,2.683,297.88123,-135.74588,1319.79333
324,2.692,292.30655,-136.34383,1318.96228
325,2.7,286.38464,-136.10336,1319.96582
326,2.708,282.16882,-136.99132,1319.45874
327,2.717,276.93942,-136.1037,1319.3468
328,2.725,270.96503,-136.88986,1319.20447
329,2.733,265.27188,-135.24806,1318.36255
330,2.742,260.75021,-136.58632,1318.83472
331,2.75,255.43011,-137.97839,1318.29541
332,2.758,250.57373,-136.24672,1317.90247
333,2.767,245.15959,-137.01711,1318.4657
334,2.775,240.02188,-136.84087,1317.03674
335,2.783,235.23215,-136.10387,1317.27087
336,2.792,229.66129,-136.21626,1316.78613
337,2.8,223.91557,-134.50806,1315.77197
338,2.808,219.3287,-134.49281,1316.62659
339,2.817,213.79735,-133.01237,1314.90491
340,2.825,208.8604,-132.18433,1314.29211
341,2.833,203.60794,-131.7825,1313.48486
342,2.842,198.22948,-131.62779,1312.79492
343,2.85,193.4245,-129.55656,1312.23657
344,2.858,188.51561,-127.90608,1311.82751
345,2.867,182.98589,-128.02954,1311.23462
346,2.875,178.68224,-126.90541,1310.17395
347,2.883,172.54451,-124.75292,1308.69141
348,2.892,167.21216,-123.36562,1308.31458
349,2.9,163.29807,-121.97989,1307.64563
350,2.908,156.96895,-120.01884,1305.74304
351,2.917,151.58569,-119.45963,1305.30774
352,2.925,147.14793,-116.67212,1304.47681
353,2.933,141.39799,-115.48171,1303.36462
354,2.942,136.2002,-114.65093,1301.82678
355,2.95,131.45804,-111.72898,1300.9917
356,2.958,126.40058,-108.71413,1298.92688
357,2.967,121.69862,-107.86007,1297.95703
358,2.975,115.48748,-105.74053,1298.35168
359,2.983,110.77419,-104.61564,1298.24768
360,2.992,105.12033,-102.15783,1298.06836
361,3,99.22318,-101.09184,1297.81702
362,3.008,93.25503,-98.01448,1297.35461
363,3.017,88.30714,-95.76474,1297.33582
364,3.025,82.67641,-94.81538,1297.8241
365,3.033,76.19155,-91.2682,1299.17334
366,3.042,71.12281,-90.07944,1299.42993
367,3.05,66.26042,-89.22296,1299.98828
368,3.058,59.08882,-86.0731,1301.27258
369,3.067,55.38214,-85.08044,1301.01624
370,3.075,49.49823,-82.41264,1302.25903
371,3.083,45.00034,-80.65253,1302.93945
372,3.092,39.47287,-78.77594,1303.6759
373,3.1,33.19998,-74.52772,1304.36035
374,3.108,28.14166,-75.02208,1304.67493
375,3.117,23.00703,-72.23752,1306.16589
376,3.125,17.05913,-68.8941,1306.18835
377,3.133,12.846,-67.93331,1307.71545
378,3.142,5.88062,-65.44014,1308.43091
379,3.15,2.04299,-64.98302,1308.42371
380,3.158,-2.99433,-61.00827,1310.04138
381,3.167,-7.62984,-58.91136,1310.12671
382,3.175,-13.96961,-58.48174,1310.40723
383,3.183,-17.92596,-55.44767,1311.37292
384,3.192,-22.09406,-52.39818,1312.80725
385,3.2,-29.11869,-51.99192,1311.97595
386,3.208,-32.49791,-51.27335,1312.45227
387,3.217,-38.23459,-48.20261,1313.12146
388,3.225,-42.68551,-48.55606,1313.89368
389,3.233,-49.13251,-45.27838,1314.49438
390,3.242,-52.57783,-45.85603,1314.25391
391,3.25,-58.22807,-41.62877,1314.625
392,3.258,-62.49216,-42.59265,1315.50085
393,3.267,-68.14056,-39.8907,1316.31396
394,3.275,-71.73998,-39.97609,1317.30823
395,3.283,-77.33414,-36.7424,1317.99377
396,3.292,-81.73025,-37.48284,1318.73376
397,3.3,-86.25582,-34.12055,1318.33582
398,3.308,-91.56406,-34.55633,1319.08972
399,3.317,-97.16379,-33.07841,1319.63159
400,3.325,-100.8317,-32.66172,1320.30505
401,3.333,-105.00545,-31.6038,1320.8562
402,3.342,-110.85575,-29.8733,1320.66931
403,3.35,-115.47243,-29.41733,1319.77087
404,3.358,-119.57626,-27.39602,1319.60657
405,3.367,-123.56694,-26.41287,1320.43481
406,3.375,-127.77988,-27.22987,1319.65198
407,3.383,-133.77495,-25.69064,1321.4845
408,3.392,-138.04337,-24.63091,1321.30457
409,3.4,-142.06146,-25.00477,1321.23181
410,3.408,-146.70915,-24.40052,1320.77087
411,3.417,-150.72995,-24.76417,1320.41821
412,3.425,-156.43825,-23.39389,1319.0658
413,3.433,-160.49956,-22.72374,1318.448
414,3.442,-166.96996,-23.71942,1317.72986
415,3.45,-171.06734,-23.37946,1318.60266
416,3.458,-175.98311,-23.52552,1317.18567
417,3.467,-179.90962,-23.73138,1316.47314
418,3.475,-185.6022,-25.18449,1317.14978
419,3.483,-190.58636,-23.76439,1315.41846
420,3.492,-195.63358,-25.19154,1314.96301
421,3.5,-203.05603,-24.1859,1313.84985
422,3.508,-206.94044,-26.08904,1313.26782
423,3.517,-210.17189,-27.44693,1312.27539
424,3.525,-217.58174,-28.3412,1310.95215
425,3.533,-222.68085,-26.79561,1310.30664
426,3.542,-228.12061,-28.94542,1309.55334
427,3.55,-232.59993,-29.89416,1308.56311
428,3.558,-237.12268,-31.24107,1307.10254
429,3.567,-243.75865,-31.93913,1305.90369
430,3.575,-248.87708,-33.6231,1306.0946
431,3.583,-254.38342,-35.69283,1304.36194
432,3.592,-258.88098,-37.67642,1303.4469
433,3.6,-263.69006,-38.75016,1302.82922
434,3.608,-269.71564,-39.55803,1302.89063
435,3.617,-274.96851,-40.14543,1300.60315
436,3.625,-281.45126,-43.66487,1299.7511
437,3.633,-286.57434,-46.75084,1299.34058
438,3.642,-292.10889,-46.58004,1298.15979
439,3.65,-299.35233,-46.75698,1296.24316
440,3.658,-304.5015,-50.30904,1294.56409
441,3.667,-309.63992,-50.69217,1293.63586
442,3.675,-313.42688,-54.34953,1291.97632
443,3.683,-320.31961,-56.81612,1291.46033
444,3.692,-327.90582,-58.47514,1292.50842
445,3.7,-332.52701,-59.07928,1291.60474
446,3.708,-338.67923,-63.21195,1291.11865
447,3.717,-345.00821,-65.67736,1290.62341
448,3.725,-352.25568,-66.65337,1290.73792
449,3.733,-358.07889,-66.98508,1290.60022
450,3.742,-363.43909,-70.61649,1292.68005
451,3.75,-368.96591,-73.22243,1292.16455
452,3.758,-375.56665,-76.53674,1293.05164
453,3.767,-381.18713,-76.3375,1293.04736
454,3.775,-385.80911,-78.70258,1293.54578
455,3.783,-392.52737,-81.14011,1294.33875
456,3.792,-397.23816,-83.73254,1296.42822
457,3.8,-404.79953,-84.73257,1297.66492
458,3.808,-409.84219,-86.60674,1297.17236
459,3.817,-416.15851,-89.74123,1297.80493
460,3.825,-422.73807,-92.29076,1298.87769
461,3.833,-429.02124,-95.04314,1299.39526
462,3.842,-434.60135,-95.71011,1300.84119
463,3.85,-441.65204,-98.1527,1300.97644
464,3.858,-445.06488,-98.89172,1300.0199
465,3.867,-452.48779,-100.33091,1301.98792
466,3.875,-457.94141,-104.45547,1301.47205
467,3.883,-464.50369,-105.73351,1302.59058
468,3.892,-468.54196,-107.79156,1303.10742
469,3.9,-473.93756,-108.81232,1302.37952
470,3.908,-480.88214,-110.884,1302.85547
471,3.917,-485.8161,-112.0684,1304.349
472,3.925,-491.44815,-115.19789,1304.54614
473,3.933,-495.74731,-115.40915,1304.6842
474,3.942,-502.82022,-117.19696,1305.42615
475,3.95,-508.80408,-117.9233,1305.26904
476,3.958,-512.46783,-118.87239,1305.99988
477,3.967,-519.09637,-120.41228,1307.29578
478,3.975,-524.18719,-124.16901,1307.94092
479,3.983,-530.2179,-125.30106,1307.41174
480,3.992,-533.96021,-125.85686,1307.31482
481,4,-539.91974,-127.53703,1307.94336
482,4.008,-545.29572,-128.83478,1308.39856
483,4.017,-548.80249,-129.31937,1308.38257
484,4.025,-557.38965,-131.64001,1308.14978
485,4.033,-560.78638,-131.06236,1308.26514
486,4.042,-566.73108,-133.58994,1308.69299
487,4.05,-571.32544,-134.16949,1308.20605
488,4.058,-574.66827,-136.94212,1307.54736
489,4.067,-580.5517,-138.69705,1308.05457
490,4.075,-586.90356,-138.82962,1308.34668
491,4.083,-589.42041,-138.75848,1308.58887
492,4.092,-596.90686,-141.23344,1308.14746
493,4.1,-600.82178,-141.01811,1307.43652
494,4.108,-605.68103,-141.43008,1307.45081
495,4.117,-610.89868,-141.67793,1307.72815
496,4.125,-617.12311,-141.64854,1307.27661
497,4.133,-621.49835,-141.92792,1307.4104
498,4.142,-624.83289,-142.73215,1307.22656
499,4.15,-629.89661,-145.31094,1306.60852
500,4.158,-635.15985,-143.68958,1305.50928
501,4.167,-641.25635,-145.00729,1305.01917
502,4.175,-645.64374,-145.38089,1305.41174
503,4.183,-648.95551,-144.74199,1304.58923
504,4.192,-653.82178,-144.80353,1304.47192
505,4.2,-658.55737,-144.56923,1303.63123
506,4.208,-663.31946,-146.38625,1302.15271
507,4.217,-669.88574,-144.66266,1302.35754
508,4.225,-673.43915,-144.50812,1301.47473
509,4.233,-678.97723,-144.98795,1301.29041
510,4.242,-683.29468,-144.61525,1300.74023
511,4.25,-688.2038,-144.03659,1300.54626
512,4.258,-693.94556,-144.72719,1298.92786
513,4.267,-698.58826,-144.47971,1297.89294
514,4.275,-703.51776,-143.79518,1296.71875
515,4.283,-707.72833,-142.53279,1296.63232
516,4.292,-713.76593,-143.70357,1295.92139
517,4.3,-718.32605,-141.36636,1295.01807
518,4.308,-724.02002,-142.16953,1294.20605
519,4.317,-729.3255,-140.32387,1293.58716
520,4.325,-733.64441,-138.48758,1292.48792
521,4.333,-739.77045,-138.55023,1292.81091
522,4.342,-745.62952,-139.1436,1291.79492
523,4.35,-751.12061,-138.4606,1291.67969
524,4.358,-755.42249,-137.71454,1290.49109
525,4.367,-761.41711,-135.34117,1290.59119
526,4.375,-767.36267,-135.02806,1289.18054
527,4.383,-772.94684,-133.19519,1288.83594
528,4.392,-777.88281,-129.86288,1289.12292
529,4.4,-782.66986,-129.93599,1288.29175
530,4.408,-790.21399,-130.41148,1288.13672
531,4.417,-795.03015,-128.2202,1288
532,4.425,-799.9798,-126.27828,1288.12561
533,4.433,-804.96967,-121.77448,1289.30103
534,4.442,-812.75818,-125.12244,1288.89661
535,4.45,-818.57361,-122.16314,1288.79529
536,4.458,-824.07727,-119.22834,1288.55603
537,4.467,-830.05676,-118.89548,1288.92773
538,4.475,-836.2843,-117.18009,1290.10474
539,4.483,-843.09735,-115.993,1291.26111
540,4.492,-847.91254,-113.57519,1291.42407
541,4.5,-853.92627,-109.99091,1292.86023
