Frame#,Time,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z
122,1.008,1273.24561,-25.9119,1471.03955,1130.08057,-26.303,1291.74463
123,1.017,1266.16528,-28.2846,1470.60718,1123.48804,-25.68645,1293.34912
124,1.025,1260.11792,-27.99318,1472.48438,1119.00232,-25.45591,1294.32153
125,1.033,1254.22217,-30.70521,1473.04846,1113.44934,-28.14759,1293.38196
126,1.042,1249.13013,-33.40084,1474.87732,1107.93115,-32.72177,1294.63184
127,1.05,1241.78394,-35.1694,1475.12866,1100.68823,-34.14793,1295.42261
128,1.058,1237.17468,-36.9486,1477.19458,1097.56189,-34.61645,1295.66089
129,1.067,1230.27783,-38.40386,1477.73096,1088.21167,-37.77617,1295.47058
130,1.075,1225.35498,-40.48205,1479.35205,1085.34729,-38.73896,1298.6051
131,1.083,1219.65125,-40.80813,1480.04541,1079.00916,-39.29989,1300.1283
132,1.092,1214.12012,-43.22952,1481.12207,1073.69238,-39.14318,1301.77588
133,1.1,1208.47266,-45.58325,1482.66431,1067.81836,-43.0187,1302.30054
134,1.108,1203.96423,-46.24236,1483.07825,1061.54321,-43.78669,1304.50195
135,1.117,1198.04456,-47.3402,1483.24878,1056.76123,-44.67017,1304.47046
136,1.125,1193.73657,-49.01274,1484.66333,1050.37622,-46.40774,1305.45081
137,1.133,1188.52856,-52.39358,1484.84009,1044.36914,-45.96807,1306.85693
138,1.142,1182.91248,-52.62272,1485.40479,1038.48669,-49.03793,1306.15601
139,1.15,1177.53174,-53.0222,1485.72644,1035.13794,-46.39553,1308.53113
140,1.158,1172.74561,-55.21151,1486.51367,1030.52393,-48.12179,1308.40076
141,1.167,1166.7533,-55.88173,1486.11462,1024.18188,-51.80682,1309.24487
142,1.175,1160.6582,-57.58942,1486.2373,1016.48737,-52.66306,1309.73364
143,1.183,1156.18103,-59.94602,1486.77148,1012.69025,-52.04194,1310.69641
144,1.192,1149.36902,-59.09395,1487.81592,1006.48926,-55.29,1309.71741
145,1.2,1146.50867,-61.90932,1487.91003,1002.0141,-54.00716,1310.05884
146,1.208,1140.11584,-62.53646,1488.15735,995.79822,-57.18544,1309.07227
147,1.217,1134.75525,-62.4717,1488.30188,992.62225,-55.90964,1308.59448
148,1.225,1129.63525,-64.28479,1489.35132,985.4986,-57.64522,1309.15137
149,1.233,1124.08435,-67.1952,1488.43652,981.08417,-58.81959,1310.26208
150,1.242,1117.59216,-66.55761,1488.56812,976.25391,-57.81996,1309.8717
151,1.25,1112.87817,-69.0062,1490.03137,971.60211,-59.32058,1311.58228
152,1.258,1105.98682,-68.58598,1489.46704,965.01843,-58.28947,1310.56958
153,1.267,1101.43042,-70.65841,1491.15149,959.72723,-59.78939,1311.4657
154,1.275,1096.37256,-71.34053,1489.81372,956.08508,-58.25209,1310.41223
155,1.283,1092.28711,-72.20807,1490.3728,950.79718,-61.50706,1310.11267
156,1.292,1085.22729,-72.96732,1490.81165,946.00964,-59.2106,1310.10657
157,1.3,1081.71411,-73.48002,1490.19788,939.7337,-62.99049,1309.95959
158,1.308,1075.4209,-72.82577,1490.93433,935.60339,-62.24926,1309.68201
159,1.317,1071.41431,-74.33737,1491.56189,932.16125,-61.93756,1309.26416
160,1.325,1065.57837,-75.13403,1490.85913,925.664,-62.35295,1308.77527
161,1.333,1058.99011,-74.52035,1490.26147,922.02448,-62.1195,1309.41736
162,1.342,1056.30151,-76.0447,1491.17896,917.14575,-62.07076,1309.83264
163,1.35,1049.69312,-75.76546,1490.99622,911.40521,-63.08027,1308.85059
164,1.358,1046.42871,-76.86797,1489.97021,907.74786,-60.66281,1307.90308
165,1.367,1040.35352,-76.64204,1489.64563,901.51733,-64.45812,1307.75305
166,1.375,1036.00964,-78.13,1489.84277,896.92731,-61.9475,1307.31921
167,1.383,1029.53479,-75.2871,1490.93262,892.8175,-62.28584,1307.39001
168,1.392,1024.58032,-76.94609,1490.40039,886.39899,-63.33913,1306.89929
169,1.4,1019.78149,-75.60137,1489.30481,882.90894,-62.62025,1306.71204
170,1.408,1015.87854,-76.03896,1488.59192,876.94232,-62.48811,1307.62256
171,1.417,1011.12787,-76.79832,1488.62695,872.42865,-62.00433,1305.59924
172,1.425,1006.8194,-77.41958,1487.75439,868.63306,-60.38098,1305.20044
173,1.433,1000.56055,-75.26901,1487.52808,864.00928,-59.09882,1306.17883
174,1.442,996.18256,-76.39738,1487.18262,857.19427,-61.37157,1303.52307
175,1.45,990.62128,-75.4897,1487.36377,853.42334,-60.41888,1304.68347
176,1.458,985.19702,-75.02408,1485.72034,847.48114,-59.41156,1305.23279
177,1.467,981.66156,-75.5911,1485.70081,842.11194,-60.07894,1302.77161
178,1.475,976.67993,-75.36166,1485.01941,836.96313,-56.3866,1303.96985
179,1.483,972.05286,-74.1308,1484.9176,833.89026,-55.60938,1303.72949
180,1.492,966.54199,-72.7571,1483.52246,827.83295,-58.444,1301.16785
181,1.5,962.06628,-71.93363,1482.44287,821.95459,-56.81337,1301.1792
182,1.508,956.69489,-71.65743,1481.43921,816.45624,-56.62818,1300.69873
183,1.517,952.38861,-70.87584,1480.46973,810.55695,-55.85928,1298.72168
184,1.525,946.09424,-69.24727,1479.45776,807.52264,-54.60203,1299.36047
185,1.533,942.66107,-67.57897,1479.29224,803.33862,-50.08664,1300.80103
186,1.542,936.11115,-65.772,1477.7749,796.61487,-54.6858,1297.30713
187,1.55,931.29401,-64.12752,1477.38782,791.32617,-51.87021,1297.03711
188,1.558,928.16547,-65.35774,1476.89417,785.69958,-50.20898,1297.67566
189,1.567,923.33777,-62.28205,1475.26831,779.6272,-51.58064,1295.52625
190,1.575,916.99463,-59.62948,1474.61792,774.6369,-48.53792,1294.76794
191,1.583,912.64429,-59.62951,1473.22339,770.08167,-47.20463,1294.3689
192,1.592,905.93488,-57.67674,1472.20483,762.53644,-47.26994,1294.51099
193,1.6,902.98224,-57.40824,1472.021,757.47522,-45.63583,1293.52344
194,1.608,897.36609,-55.86169,1471.82788,753.55005,-42.94977,1292.66736
195,1.617,892.27222,-52.18919,1470.7262,748.90259,-40.43252,1293.58459
196,1.625,886.14783,-49.71844,1470.42114,742.08887,-40.8697,1293.04614
197,1.633,881.86377,-48.42012,1469.25024,736.44696,-38.66268,1293.49854
198,1.642,874.82031,-47.38401,1469.13074,731.76373,-36.9635,1293.62476
199,1.65,869.79163,-45.22901,1470.11157,724.58966,-37.51177,1293.12524
200,1.658,866.75323,-44.13721,1470.04663,719.50812,-34.9506,1293.59924
201,1.667,860.9292,-41.67429,1470.21106,714.74274,-32.29876,1293.39954
202,1.675,853.91901,-39.35901,1470.89966,707.68677,-31.57901,1294.7561
203,1.683,848.8501,-37.04146,1471.28101,701.84161,-30.75607,1294.90076
204,1.692,842.67804,-35.23772,1472.55432,696.76251,-28.1109,1295.54443
205,1.7,837.49207,-33.76262,1472.5188,691.74872,-26.29348,1295.78357
206,1.708,831.4903,-31.52831,1474.31494,686.22394,-27.41938,1297.49768
207,1.717,824.64899,-29.26377,1475.25317,680.93518,-24.9402,1298.26196
208,1.725,822.70135,-30.60929,1477.04565,675.89258,-21.47073,1299.52905
209,1.733,816.52869,-27.17279,1477.98633,670.72009,-19.50574,1300.32764
210,1.742,810.29028,-25.11624,1478.84888,664.01782,-20.8959,1301.1842
211,1.75,804.04004,-22.0237,1481.07593,658.75916,-17.78427,1302.72046
212,1.758,798.36951,-20.65799,1481.2417,654.46002,-16.82813,1304.87915
213,1.767,793.43848,-20.6921,1482.77368,648.7713,-16.08481,1304.05444
214,1.775,788.53693,-17.98134,1483.66589,642.85657,-15.41098,1306.15295
215,1.783,782.75171,-16.91618,1483.74915,638.41583,-12.68729,1308.06226
216,1.792,780.27777,-15.63524,1485.51917,633.84558,-10.15937,1308.91345
217,1.8,773.23804,-13.36474,1486.26526,627.85815,-11.96391,1310.22156
218,1.808,767.64856,-10.74549,1487.36707,623.69305,-10.03498,1310.29602
219,1.817,763.18317,-11.55751,1488.16028,617.96405,-7.17996,1311.16748
220,1.825,758.01868,-9.55004,1488.86536,611.90167,-5.97084,1312.91931
221,1.833,754.59161,-8.9044,1488.44812,606.50751,-5.92778,1312.57458
222,1.842,747.63531,-5.78365,1489.07336,601.54718,-4.04131,1312.87012
223,1.85,742.31409,-4.84248,1489.69849,596.21942,-3.73277,1313.87988
224,1.858,739.15491,-5.46506,1490.54761,590.80743,-3.14064,1313.23853
225,1.867,733.17517,-3.87839,1491.18384,586.09326,0.11152,1315.75732
226,1.875,727.71222,-1.52384,1491.89136,581.20978,0.53936,1316.79065
227,1.883,723.31665,-2.6837,1492.2085,575.38727,0.58652,1316.3717
228,1.892,717.41205,0.54993,1493.28198,573.02124,1.38099,1316.81677
229,1.9,713.38153,1.1009,1492.2179,566.56525,1.91894,1317.0509
230,1.908,707.896,2.22235,1493.323,561.12946,1.72397,1316.92139
231,1.917,702.43073,2.52035,1493.37439,556.06866,3.43951,1316.92725
232,1.925,698.07227,1.56459,1494.24146,549.8819,2.02145,1317.45483
233,1.933,692.32269,3.76537,1495.17676,545.32581,4.24273,1318.3866
234,1.942,686.99194,4.07672,1494.68152,541.62689,5.66266,1319.39026
235,1.95,681.83844,5.49043,1494.93213,536.31482,3.91243,1318.34619
236,1.958,676.78857,4.90462,1494.34155,532.39465,4.79167,1318.6333
237,1.967,672.19427,6.98971,1495.3501,526.37268,5.96522,1317.96619
238,1.975,665.78271,8.91175,1496.62622,521.35529,5.02254,1317.71301
239,1.983,660.70996,6.9884,1496.36157,516.42999,8.6248,1318.42151
240,1.992,655.63123,8.3314,1495.89807,513.12115,6.28305,1318.23499
241,2,650.89294,7.68374,1495.66943,507.18744,6.62602,1317.28259
242,2.008,645.0946,9.74037,1496.35632,502.64346,5.88735,1317.25549
243,2.017,642.06268,7.7682,1495.79822,497.15787,6.16611,1316.60767
244,2.025,634.87604,9.42241,1497.0271,493.27853,8.02439,1316.43982
245,2.033,630.36334,9.53016,1496.02356,488.62057,7.08668,1317.00854
246,2.042,624.14697,9.25442,1495.40173,484.09265,7.8304,1315.84387
247,2.05,621.53735,9.30134,1495.93604,478.17914,7.1169,1315.95837
248,2.058,617.13269,7.14343,1495.17297,473.63565,9.51842,1316.78564
249,2.067,611.67358,8.56026,1493.91211,470.08221,6.01936,1315.74951
250,2.075,606.79333,9.34684,1494.82605,465.50833,6.93704,1314.6958
251,2.083,601.4007,8.08841,1493.72241,460.01489,7.69496,1315.41614
252,2.092,597.96405,8.4278,1492.69812,454.25961,6.89956,1314.49536
253,2.1,590.63916,8.96323,1491.33008,448.92276,7.75318,1314.22827
254,2.108,585.50238,8.03586,1491.73706,444.78778,5.01179,1312.81555
255,2.117,582.40546,8.19992,1490.80811,438.32089,2.72798,1312.34387
256,2.125,576.2157,8.23055,1489.71216,434.62866,6.27885,1311.89453
257,2.133,571.26422,7.41042,1489.74365,429.02417,6.74814,1311.17737
258,2.142,566.27905,7.80025,1488.12073,423.74628,3.38645,1309.77515
259,2.15,560.85529,6.78504,1487.12891,418.65082,1.22205,1307.72034
260,2.158,555.99243,6.38272,1486.79663,413.97955,1.15552,1307.2124
261,2.167,549.75891,6.67032,1485.41077,407.70724,0.54308,1306.98962
262,2.175,545.29108,4.76485,1484.06628,402.07346,0.69094,1305.91199
263,2.183,539.59894,2.83403,1483.5918,397.44189,-0.65248,1304.43677
264,2.192,534.60132,2.40276,1482.41833,392.90552,-0.97056,1304.005
265,2.2,529.58252,1.05375,1481.61719,388.01608,-0.52919,1302.97046
266,2.208,524.62927,-1.46929,1480.67188,382.51834,-1.10617,1302.43652
267,2.217,519.2326,-2.03936,1479.84985,377.50153,-0.88299,1302.31628
268,2.225,515.01807,-2.40059,1477.99255,372.38232,-2.25462,1301.28674
269,2.233,508.50101,-3.62595,1476.56213,366.47592,-6.89479,1298.9519
270,2.242,503.9093,-5.02035,1477.2373,359.59882,-9.14205,1297.93933
271,2.25,499.52405,-8.302,1475.14209,354.89307,-7.86795,1297.62305
272,2.258,495.79163,-8.83557,1475.23218,348.92117,-9.33307,1296.31177
273,2.267,488.2959,-10.76836,1473.61047,342.81161,-10.63781,1295.6156
274,2.275,482.84103,-10.77761,1471.47998,338.63699,-11.18528,1295.34521
275,2.283,477.71695,-13.35131,1471.03308,332.70102,-13.47579,1294.76343
276,2.292,471.75238,-17.09039,1471.24731,326.66046,-16.48392,1293.89587
277,2.3,466.69745,-18.65771,1470.85522,320.58234,-16.55213,1293.21484
278,2.308,460.23483,-19.05961,1470.04492,315.47986,-16.91146,1293.94141
279,2.317,455.61597,-20.99744,1469.79346,309.18509,-19.24051,1293.76501
280,2.325,449.15384,-22.73834,1469.57898,302.92416,-21.64756,1294.46155
281,2.333,444.94577,-26.2174,1470.05286,298.34302,-20.78189,1294.5448
282,2.342,438.86526,-27.21888,1469.42651,292.25006,-23.66525,1293.13379
283,2.35,431.25043,-28.35441,1468.78943,285.05463,-25.76451,1292.89001
284,2.358,426.44638,-31.26995,1469.7655,280.28891,-26.64762,1294.36853
285,2.367,421.87015,-34.88715,1472.73438,275.22949,-27.78647,1294.53589
286,2.375,415.70975,-37.91984,1471.6167,269.60214,-29.1973,1294.5144
287,2.383,408.22079,-36.99566,1473.21021,263.01862,-33.36924,1295.5321
288,2.392,402.77698,-36.62019,1474.76233,258.56393,-32.36068,1296.95032
289,2.4,396.2294,-36.74463,1475.43921,252.64691,-34.06374,1296.75415
290,2.408,390.17899,-40.52722,1475.30225,247.86778,-36.27617,1298.20276
291,2.417,384.21329,-43.26377,1479.51892,242.45946,-37.1638,1298.3634
292,2.425,377.85217,-45.12578,1479.37378,236.47943,-37.92662,1299.66504
293,2.433,372.63254,-45.29055,1479.39954,230.91228,-40.48147,1300.23901
294,2.442,368.16919,-45.09842,1480.19434,225.53789,-40.60079,1301.82129
295,2.45,361.65076,-48.27871,1482.17297,220.44016,-42.23966,1302.19543
296,2.458,356.82397,-51.3788,1482.8877,214.58722,-42.78447,1303.16565
297,2.467,350.98633,-52.61478,1483.05786,209.52103,-43.29427,1303.8009
298,2.475,346.47571,-52.47947,1483.14917,204.39034,-44.59132,1304.89197
299,2.483,341.3399,-52.91178,1484.82288,198.23047,-45.70485,1304.65417
300,2.492,335.70224,-55.06558,1484.69189,192.57739,-46.55079,1305.70068
301,2.5,330.87863,-56.70203,1484.59387,186.88376,-47.54587,1306.20105
302,2.508,325.80344,-54.76328,1484.36462,181.65346,-48.00135,1305.92126
303,2.517,319.2178,-57.31157,1484.69531,176.5744,-48.81868,1306.52966
304,2.525,315.23633,-61.29779,1485.53223,170.87187,-51.0273,1307.12695
305,2.533,309.78198,-59.36293,1485.83313,166.571,-49.67902,1306.81677
306,2.542,303.36725,-60.79915,1486.57605,161.09084,-51.59152,1306.78308
307,2.55,298.27353,-62.3275,1486.58398,156.14127,-50.9136,1307.29968
308,2.558,293.57776,-62.73435,1486.45618,150.53325,-52.36105,1308.08179
309,2.567,288.9129,-62.43483,1486.90405,145.42094,-51.13175,1308.27734
310,2.575,282.09338,-64.00956,1487.85327,139.92876,-51.76316,1307.61584
311,2.583,276.40274,-64.6434,1487.20178,135.14232,-50.78176,1307.57886
312,2.592,271.15433,-64.37365,1488.21326,130.4231,-52.62839,1307.99915
313,2.6,265.91177,-65.85432,1488.06104,124.19321,-54.4356,1307.96265
314,2.608,260.3013,-66.19297,1487.42212,120.26231,-52.34307,1308.54614
315,2.617,255.06607,-67.77854,1488.24658,114.36168,-54.5696,1308.27271
316,2.625,250.20357,-68.813,1488.41663,110.59174,-52.98344,1308.33496
317,2.633,244.79666,-67.02551,1488.15552,104.24153,-54.71274,1307.57849
318,2.642,239.4254,-67.30948,1488.65247,100.34971,-53.25156,1307.72607
319,2.65,233.40117,-67.10843,1489.28284,95.08261,-54.08145,1306.56787
320,2.658,227.9292,-67.91382,1488.60828,90.61617,-53.29765,1308.33215
321,2.667,223.07698,-67.65176,1488.42456,84.30435,-54.02537,1307.19092
322,2.675,218.05928,-67.53712,1488.54211,79.60509,-52.91022,1307.19971
323,2.683,211.72769,-68.65048,1488.78589,73.94341,-53.52108,1306.78357
324,2.692,206.25464,-68.4579,1488.47864,69.41315,-52.58293,1306.73767
325,2.7,201.45238,-69.57422,1487.83301,64.23309,-53.19474,1306.22778
326,2.708,198.23683,-69.64115,1487.20605,59.02986,-53.02605,1304.72876
327,2.717,191.88936,-67.79249,1487.76538,54.77381,-53.05643,1304.60266
328,2.725,186.79488,-69.02151,1488.02917,50.83492,-52.89963,1304.18518
329,2.733,181.16827,-69.9958,1487.77759,45.67522,-52.16455,1304.09705
330,2.742,177.07446,-67.5719,1487.37305,41.42323,-51.15447,1303.87085
331,2.75,171.1145,-68.33915,1486.50415,35.80983,-51.75856,1303.4707
332,2.758,165.77159,-66.16779,1486.99512,29.71413,-51.1601,1301.328
333,2.767,160.40408,-67.38511,1485.83594,24.36428,-49.5008,1301.68494
334,2.775,155.02385,-65.31873,1484.96313,18.99755,-49.11226,1301.53088
335,2.783,149.78238,-65.47136,1484.76965,13.80922,-47.76053,1301.72864
336,2.792,145.00996,-63.3491,1483.62146,8.95545,-47.59834,1300.47241
337,2.8,139.50684,-64.51368,1482.69312,4.01698,-47.93785,1299.61523
338,2.808,138.97453,-68.71796,1482.71191,-1.78893,-47.57241,1298.92151
339,2.817,129.32135,-62.23699,1483.48425,-5.52538,-47.19468,1298.84155
340,2.825,123.45605,-62.67651,1481.5437,-11.38707,-47.62,1297.71118
341,2.833,118.36427,-60.13671,1480.89868,-16.11341,-46.68183,1297.36169
342,2.842,114.09309,-59.05901,1480.71631,-22.22577,-45.30891,1295.77905
343,2.85,109.05872,-57.34976,1479.72815,-26.71989,-43.69417,1295.49426
