Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z
201,1.667,815.66187,337.86841,851.68146
202,1.675,809.02576,339.43314,851.26709
203,1.683,802.67023,341.32861,851.89386
204,1.692,794.83038,340.689,851.43286
205,1.7,787.61884,341.03989,852.79688
206,1.708,780.15131,343.33136,852.91022
207,1.717,773.21149,343.34027,853.29956
208,1.725,764.79053,343.85547,854.23145
209,1.733,757.98553,344.91626,855.42792
210,1.742,749.41779,344.80307,856.27631
211,1.75,742.29486,346.11029,857.73193
212,1.758,734.25122,346.28476,859.14868
213,1.767,727.64496,347.81345,859.45471
214,1.775,718.01221,347.61203,860.49127
215,1.783,711.28485,350.90869,861.89508
216,1.792,704.46637,351.42166,862.98291
217,1.8,696.07019,352.2215,864.13849
218,1.808,688.36255,354.23404,865.23627
219,1.817,680.3421,354.57809,866.37958
220,1.825,673.77185,356.37256,867.62476
221,1.833,665.10315,357.76584,868.14087
222,1.842,657.34515,359.78149,868.88293
223,1.85,649.02917,360.29453,869.5791
224,1.858,642.84308,361.27856,870.7359
225,1.867,634.86066,363.10098,871.70276
226,1.875,627.14856,363.95941,872.47198
227,1.883,619.51379,365.68829,873.4129
228,1.892,612.36969,365.81223,874.07275
229,1.9,604.85529,367.80783,875.90125
230,1.908,597.10236,368.99734,876.07349
231,1.917,589.48468,369.9631,876.67993
232,1.925,583.32916,369.92642,878.54169
233,1.933,575.42804,369.97775,879.00269
234,1.942,568.4364,370.12183,879.75311
235,1.95,562.06158,371.13455,880.47278
236,1.958,554.57367,370.55118,881.03223
237,1.967,548.31964,372.26743,881.7171
238,1.975,541.13641,371.85153,881.93774
239,1.983,534.7005,372.28854,882.65881
240,1.992,527.39655,371.58856,883.04272
241,2,521.15082,371.70273,883.22314
242,2.008,514.22314,371.28864,883.8194
243,2.017,507.99185,370.55457,883.59943
244,2.025,501.83426,371.09424,883.47314
245,2.033,495.41061,369.50961,883.38739
246,2.042,488.78445,369.87158,882.33844
247,2.05,482.61795,368.93707,882.59692
248,2.058,476.82956,368.10541,882.27655
249,2.067,471.13333,368.42078,882.7851
250,2.075,464.34018,366.92776,881.90326
251,2.083,459.4635,366.94736,881.09351
252,2.092,452.95834,365.62518,880.80634
253,2.1,447.58371,363.44678,879.68127
254,2.108,442.26306,363.45422,879.46857
255,2.117,436.08539,362.14984,878.41284
256,2.125,431.20526,362.04016,877.59119
257,2.133,425.60486,360.21078,876.61322
258,2.142,419.33438,359.31342,875.67621
259,2.15,415.34018,358.09125,874.89258
260,2.158,409.19955,355.82791,874.32898
261,2.167,403.80457,355.00226,873.3656
262,2.175,399.39099,353.99377,872.43921
263,2.183,393.9155,353.21854,871.12201
264,2.192,387.96078,352.09552,869.74744
265,2.2,383.38132,350.18576,868.63965
266,2.208,378.80832,349.41351,868.43878
267,2.217,373.34363,347.91086,867.45245
268,2.225,367.65869,346.06949,866.39758
269,2.233,363.29178,344.93784,865.83014
270,2.242,358.34921,343.76355,864.83478
271,2.25,352.70895,343.10349,864.086
272,2.258,349.13968,341.00931,862.80255
273,2.267,344.38638,340.22244,861.72223
274,2.275,339.35724,339.60873,861.33142
275,2.283,335.04022,337.10587,860.18494
276,2.292,329.81473,337.51831,859.35236
277,2.3,324.63199,336.53311,859.32739
278,2.308,320.7583,334.05826,858.28046
279,2.317,315.8609,332.86502,858.0636
280,2.325,310.39438,332.9949,857.75427
281,2.333,307.26703,331.13391,857.71497
282,2.342,302.19446,328.97421,857.98181
283,2.35,299.45541,328.27838,858.33228
284,2.358,293.83453,327.84009,858.43115
285,2.367,290.48471,326.68738,859.07751
286,2.375,286.47263,324.69205,859.14728
287,2.383,281.7533,323.6626,859.82709
288,2.392,278.50525,322.64969,861.33636
289,2.4,274.45474,321.80234,861.97302
290,2.408,270.88,319.81036,862.65497
291,2.417,266.53598,319.43127,863.50311
292,2.425,263.37146,317.43689,864.56415
293,2.433,259.90735,318.03275,866.00159
294,2.442,255.69676,316.48819,866.29736
295,2.45,252.43965,315.81857,867.16162
296,2.458,250.00319,315.63971,868.039
297,2.467,245.23293,314.80588,869.50391
298,2.475,242.49286,315.50476,869.9306
299,2.483,239.29158,314.82312,869.96307
300,2.492,235.34586,314.28046,870.1402
301,2.5,232.20903,314.41238,871.27972
302,2.508,229.077,313.88712,871.28174
303,2.517,226.24309,313.23132,871.1889
304,2.525,221.9454,314.15942,872.67712
305,2.533,219.46025,313.67667,871.94354
306,2.542,216.15591,312.88937,872.44983
307,2.55,213.10417,311.9888,871.89246
308,2.558,209.73839,312.00891,871.74554
309,2.567,207.05017,311.21011,871.93164
310,2.575,204.67413,311.27423,871.96973
311,2.583,201.41454,311.22208,871.73584
312,2.592,198.62939,310.09619,872.11273
313,2.6,195.56487,309.59698,872.18579
314,2.608,192.61951,309.47336,871.73303
315,2.617,188.90295,309.05719,871.99103
316,2.625,186.86461,308.36868,872.03577
317,2.633,183.16228,307.49582,871.53027
318,2.642,180.83067,306.51675,871.96051
319,2.65,177.16847,308.16412,871.76917
320,2.658,174.78415,307.32327,872.12494
321,2.667,171.60983,307.14087,872.17487
322,2.675,169.20741,307.34677,872.12775
323,2.683,165.26646,307.31638,871.59302
324,2.692,163.67061,307.08652,870.7113
325,2.7,158.68402,307.6662,870.89819
326,2.708,157.31836,307.64078,870.25195
327,2.717,153.39619,307.66864,870.56879
328,2.725,149.29994,307.61041,870.52258
329,2.733,147.14429,308.49609,869.35492
330,2.742,142.99402,308.71634,868.77332
331,2.75,139.59413,308.35684,867.6557
332,2.758,136.33733,308.98279,867.35693
333,2.767,132.18417,309.65381,866.66241
334,2.775,128.57535,309.93301,866.21265
335,2.783,124.34386,311.7753,864.85095
336,2.792,121.13759,312.13342,864.52362
337,2.8,117.32627,312.49561,863.82874
338,2.808,112.85907,313.97757,863.05121
339,2.817,108.50014,313.4437,862.68951
340,2.825,104.76672,314.63467,861.82697
341,2.833,99.66699,315.41409,859.94257
342,2.842,95.26127,315.82343,859.13867
343,2.85,90.54377,317.32239,858.47284
344,2.858,85.72198,318.06955,857.54614
345,2.867,80.47562,320.3587,856.46545
346,2.875,74.77911,320.66962,855.68494
347,2.883,69.88007,321.08951,854.8158
348,2.892,64.39732,322.03394,853.466
349,2.9,59.10133,322.19931,852.70514
350,2.908,53.73274,324.75888,850.7478
351,2.917,47.72466,326.7308,849.94635
352,2.925,41.53184,327.92383,849.21613
353,2.933,35.39484,328.60217,847.48474
354,2.942,29.80747,329.83301,846.82819
355,2.95,23.68393,331.73083,846.0368
356,2.958,16.28055,333.66589,844.20966
357,2.967,10.26536,334.52097,843.24213
358,2.975,4.79146,336.51431,842.06799
359,2.983,-2.75766,339.31717,841.11176
360,2.992,-9.60257,339.10699,840.92645
361,3,-16.23027,340.61597,840.14746
362,3.008,-23.35364,342.23822,839.97052
363,3.017,-30.63299,342.44397,839.8205
364,3.025,-37.54451,343.76675,840.3894
365,3.033,-44.78132,344.97214,839.74768
366,3.042,-51.25553,346.50928,840.66608
367,3.05,-58.84727,347.97202,840.90527
368,3.058,-65.89355,348.0871,841.42865
369,3.067,-73.31973,349.71341,842.56799
370,3.075,-81.32395,351.30685,843.23773
371,3.083,-87.92256,352.0943,843.56195
372,3.092,-95.71397,354.17746,845.0061
373,3.1,-102.59158,354.49075,846.32129
374,3.108,-110.22771,355.55591,847.43848
375,3.117,-117.90272,356.41422,849.08136
376,3.125,-125.40319,358.65012,849.52911
377,3.133,-132.73416,359.76068,850.46436
378,3.142,-139.85287,361.67542,852.16559
379,3.15,-148.0309,362.84384,853.27411
380,3.158,-154.75566,364.20557,853.93365
381,3.167,-162.82904,367.01373,854.76825
382,3.175,-170.18671,368.69342,856.20068
383,3.183,-177.29559,370.18677,856.06
384,3.192,-185.10931,372.64511,856.74402
385,3.2,-192.7883,374.2178,857.84985
386,3.208,-200.13458,375.539,858.73962
387,3.217,-207.68637,377.35681,859.5105
388,3.225,-215.78146,379.9761,860.04388
389,3.233,-222.92358,380.57123,861.30634
390,3.242,-230.90076,381.42419,861.72888
391,3.25,-237.7796,384.18637,862.79974
392,3.258,-245.42717,385.19919,863.34253
393,3.267,-253.28342,386.06543,864.34808
394,3.275,-260.23514,387.10904,864.59686
395,3.283,-267.87057,387.73468,866.86353
396,3.292,-275.17404,388.58524,867.78455
397,3.3,-282.43478,388.69235,868.45001
398,3.308,-289.49951,391.17148,869.24274
399,3.317,-297.72607,392.03699,870.2204
400,3.325,-304.67761,391.37039,871.1333
401,3.333,-311.23959,391.99133,872.41693
402,3.342,-317.89865,392.19714,871.98163
403,3.35,-326.88995,393.10867,873.22314
404,3.358,-332.68466,392.65695,873.57355
405,3.367,-338.61127,392.48361,874.05597
406,3.375,-344.85309,393.55652,874.45471
407,3.383,-352.30542,393.28061,874.95538
408,3.392,-358.45938,392.88354,874.62164
409,3.4,-365.5224,391.7948,875.35876
410,3.408,-372.60181,390.78497,874.93628
411,3.417,-378.72238,391.10541,875.36389
412,3.425,-384.53717,390.69504,874.97644
413,3.433,-390.61218,390.50931,874.88354
414,3.442,-396.48532,390.41873,874.61743
415,3.45,-404.10175,389.97592,874.33661
416,3.458,-410.29724,389.36627,874.21405
417,3.467,-415.51077,388.03995,873.70605
418,3.475,-421.63098,387.19424,873.57043
419,3.483,-427.09534,386.25882,873.41382
420,3.492,-432.60654,385.95825,872.26581
421,3.5,-438.72098,385.14957,872.01361
422,3.508,-445.11002,382.76105,871.27423
423,3.517,-449.84445,382.6962,871.01044
424,3.525,-455.64264,382.37433,870.5907
425,3.533,-461.31943,380.66913,869.75885
426,3.542,-467.0444,379.32492,868.48401
427,3.55,-472.87048,378.10257,867.33209
428,3.558,-477.87869,377.53708,867.48126
429,3.567,-482.90796,376.79355,866.74542
430,3.575,-488.29739,374.32822,866.23132
431,3.583,-492.77029,373.35339,865.74628
432,3.592,-497.11255,371.98575,864.3078
433,3.6,-502.55017,370.3248,863.487
434,3.608,-508.05609,369.98108,863.22308
435,3.617,-512.61102,368.45139,862.23901
436,3.625,-517.82043,367.35199,861.60626
437,3.633,-523.24707,365.19614,860.82599
438,3.642,-527.9278,364.6976,859.64215
439,3.65,-532.44745,364.10303,858.93695
440,3.658,-536.31018,362.56238,858.03888
441,3.667,-541.81543,361.98984,857.98157
442,3.675,-546.82416,360.26636,857.00409
443,3.683,-549.79144,359.8692,856.52277
444,3.692,-555.42932,357.99423,855.86627
445,3.7,-559.35657,356.38165,855.47034
446,3.708,-563.84863,356.04047,855.22754
447,3.717,-567.67242,355.52637,855.14172
448,3.725,-572.11511,352.94138,855.30756
449,3.733,-576.23816,351.5202,855.55939
450,3.742,-579.32776,350.14801,855.41956
451,3.75,-583.57257,348.88651,856.66028
452,3.758,-587.72418,347.51767,857.07465
453,3.767,-591.94061,346.59869,857.24609
454,3.775,-595.18329,344.36325,857.15448
455,3.783,-599.13837,343.25107,858.07037
456,3.792,-603.34503,342.85284,858.30579
457,3.8,-606.336,341.12692,859.99731
458,3.808,-610.46191,339.51334,861.01654
459,3.817,-613.81055,338.87042,861.06616
460,3.825,-616.45734,337.21255,862.18085
461,3.833,-620.6615,336.08157,863.61865
462,3.842,-624.1557,335.53207,864.37231
463,3.85,-627.42511,334.46158,865.68079
464,3.858,-631.54584,334.02835,866.10638
465,3.867,-634.20978,332.14963,867.14832
466,3.875,-637.95959,332.17963,867.60706
467,3.883,-641.64703,330.83807,867.53027
468,3.892,-643.93384,330.73535,868.03864
469,3.9,-647.97021,329.991,868.49127
470,3.908,-651.6626,329.53622,869.19727
471,3.917,-653.88574,328.56198,869.76617
472,3.925,-658.57263,328.41013,870.06915
473,3.933,-660.29333,327.07965,870.19843
474,3.942,-664.69598,326.47397,869.8941
475,3.95,-667.42273,325.56937,870.72571
476,3.958,-671.26733,324.49402,870.46259
477,3.967,-674.75537,323.43616,870.763
478,3.975,-677.5011,322.64124,871.08313
479,3.983,-681.65466,320.83267,871.06421
480,3.992,-683.88055,320.68857,872.12274
481,4,-687.48138,319.17792,872.03815
482,4.008,-689.3631,318.79532,872.15668
483,4.017,-694.02258,318.06778,872.6532
484,4.025,-696.34723,317.92508,872.8183
485,4.033,-699.92688,317.28506,872.63379
486,4.042,-703.21698,317.60965,872.94781
487,4.05,-706.20453,316.76288,872.76678
488,4.058,-709.01947,316.4935,872.70123
489,4.067,-712.46655,315.43582,873.3689
490,4.075,-715.67535,314.99628,873.21558
491,4.083,-719.242,314.36237,872.97351
492,4.092,-721.61145,314.48685,872.86609
493,4.1,-726.07147,314.47479,872.67072
494,4.108,-728.57129,313.85837,873.00067
495,4.117,-732.20654,313.44949,872.28607
496,4.125,-735.19305,313.31311,872.23529
497,4.133,-738.54785,312.77399,872.26202
498,4.142,-741.82751,313.47604,872.0448
499,4.15,-745.67432,312.68719,871.19055
500,4.158,-749.77887,313.12152,870.77118
501,4.167,-753.10461,312.10947,869.85248
502,4.175,-756.52124,312.2865,869.67999
503,4.183,-760.74347,312.33447,869.16534
504,4.192,-764.84113,312.69363,869.08087
505,4.2,-769.44305,312.63565,868.04272
506,4.208,-773.53302,312.5639,867.70404
507,4.217,-777.93414,313.61774,867.00586
508,4.225,-782.03693,312.67371,865.82227
509,4.233,-786.9436,313.37723,865.68005
510,4.242,-791.72949,314.23215,864.85156
511,4.25,-796.57178,314.21521,864.68134
512,4.258,-800.78717,314.63116,863.53381
513,4.267,-806.66766,314.76587,862.65143
514,4.275,-812.29614,315.89804,862.27319
515,4.283,-816.38959,317.00815,861.06299
516,4.292,-821.71771,316.71033,860.10315
517,4.3,-827.84314,317.23895,859.66327
518,4.308,-833.53223,317.79984,859.24811
519,4.317,-838.85138,318.58408,858.38
520,4.325,-845.58527,319.12033,858.01617
521,4.333,-851.46997,319.37262,857.20935
522,4.342,-857.87323,319.80978,856.66327
523,4.35,-863.73029,320.89563,856.11493
524,4.358,-870.3689,322.08365,855.61536
525,4.367,-876.80145,322.08862,855.10034
526,4.375,-883.23566,322.4223,853.82172
527,4.383,-889.74847,323.70203,853.58539
528,4.392,-897.27277,324.17444,852.63953
529,4.4,-904.38434,325.25323,852.54749
530,4.408,-911.40094,325.33563,851.40253
531,4.417,-918.64276,326.87494,851.4588
532,4.425,-925.57062,327.38184,850.26941
533,4.433,-932.98193,328.45224,850.34235
534,4.442,-939.80243,328.46042,850.20764
535,4.45,-946.62152,328.65442,850.03955
536,4.458,-955.50415,329.49203,850.03839
537,4.467,-962.48773,330.17142,850.3631
538,4.475,-970.64569,331.11108,850.54169
539,4.483,-977.92059,331.78793,850.97125
540,4.492,-985.85767,332.05362,850.82281
541,4.5,-993.48669,333.4259,851.35492
