Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z
85,0.7,1387.84851,346.96381,965.25525
86,0.708,1382.59961,346.39816,964.45398
87,0.717,1378.48083,346.43503,964.21411
88,0.725,1373.12573,346.12115,963.57806
89,0.733,1368.56201,345.49734,962.56573
90,0.742,1363.56921,345.80734,962.00018
91,0.75,1358.53943,345.10681,961.07379
92,0.758,1353.52405,343.77338,961.11572
93,0.767,1349.71863,343.87021,958.97363
94,0.775,1345.28406,342.86649,958.46466
95,0.783,1340.28345,341.75998,957.50757
96,0.792,1336.00391,341.51331,956.67267
97,0.8,1330.91797,341.0459,955.79742
98,0.808,1326.05811,339.52399,955.33557
99,0.817,1321.03149,339.06259,954.87427
100,0.825,1316.31934,338.77475,953.6488
101,0.833,1311.86047,338.30069,953.05316
102,0.842,1306.22717,336.39975,952.02502
103,0.85,1301.55835,335.91406,951.22784
104,0.858,1297.84705,334.43274,950.66083
105,0.867,1291.99023,334.57858,950.38269
106,0.875,1287.87476,331.85611,949.36206
107,0.883,1282.63135,331.69046,948.50165
108,0.892,1278.56213,330.41266,948.59131
109,0.9,1272.95227,329.41623,948.03003
110,0.908,1268.1875,327.36456,947.67444
111,0.917,1263.16052,327.02533,946.70538
112,0.925,1258.72864,325.62363,945.93665
113,0.933,1253.48438,325.40466,945.64465
114,0.942,1248.66858,324.40717,945.5564
115,0.95,1243.37866,323.2822,945.17566
116,0.958,1238.86487,322.03665,945.1134
117,0.967,1233.7356,320.50073,945.12146
118,0.975,1228.7439,319.7514,945.31903
119,0.983,1223.80554,317.81519,945.09131
120,0.992,1218.43616,316.72928,946.13519
121,1,1212.79395,314.94037,946.24347
122,1.008,1208.50208,314.09799,947.18964
123,1.017,1202.91638,312.07892,948.20392
124,1.025,1197.93469,311.43304,948.97205
125,1.033,1192.74329,308.83612,950.16058
126,1.042,1187.80859,307.78113,951.24078
127,1.05,1182.99512,306.01669,952.23431
128,1.058,1178.04468,304.49466,952.62372
129,1.067,1173.09912,303.35141,954.43018
130,1.075,1167.99097,301.88937,956.51825
131,1.083,1163.38721,300.41992,956.91858
132,1.092,1158.37988,298.43024,957.75909
133,1.1,1154.65723,297.392,959.96301
134,1.108,1149.80212,295.64307,961.98492
135,1.117,1145.60278,293.83612,962.37225
136,1.125,1140.42908,293.1774,963.16614
137,1.133,1137.80396,292.47089,963.94037
138,1.142,1132.73499,289.7301,964.38501
139,1.15,1128.422,289.58112,964.84753
140,1.158,1124.94153,288.61295,966.08337
141,1.167,1120.7417,287.29117,966.44006
142,1.175,1116.14111,285.76819,966.45288
143,1.183,1111.3761,284.89801,967.28821
144,1.192,1107.60022,283.78796,967.96362
145,1.2,1102.73584,282.8049,968.19653
146,1.208,1098.46045,281.76453,968.39301
147,1.217,1094.18555,280.4693,968.9707
148,1.225,1090.25415,278.43954,968.76318
149,1.233,1085.96936,277.45996,968.79651
150,1.242,1081.9646,276.92465,969.60425
151,1.25,1078.68311,275.72156,969.64618
152,1.258,1073.88147,275.22845,969.93939
153,1.267,1070.43921,273.86203,969.76172
154,1.275,1066.30396,272.69522,970.26947
155,1.283,1062.87988,272.29391,970.85303
156,1.292,1059.2417,272.15854,971.51666
157,1.3,1055.9646,271.40872,972.01935
158,1.308,1052.65356,271.45306,972.09521
159,1.317,1048.9491,270.62686,972.20892
160,1.325,1044.88245,270.71054,972.24774
161,1.333,1041.81543,270.89935,972.28052
162,1.342,1038.29565,270.90451,972.58447
163,1.35,1035.32312,270.92572,972.41003
164,1.358,1030.60315,270.42593,972.63904
165,1.367,1027.81165,271.06631,972.54559
166,1.375,1024.27039,270.87775,972.52649
167,1.383,1021.14606,272.1716,972.02881
168,1.392,1017.06183,272.35986,972.30695
169,1.4,1012.92645,272.18503,971.58807
170,1.408,1009.61737,272.37274,971.64063
171,1.417,1004.82025,272.89563,971.52509
172,1.425,1000.50159,273.35956,971.0816
173,1.433,997.00757,273.49557,970.54358
174,1.442,993.25269,274.40704,970.56396
175,1.45,988.63245,274.6788,969.51068
176,1.458,984.36005,275.75745,968.6817
177,1.467,979.59418,276.93143,968.40704
178,1.475,976.0177,277.20547,967.99475
179,1.483,969.90198,277.30811,967.0686
180,1.492,965.72675,278.38431,966.50262
181,1.5,960.92859,279.87314,965.40039
182,1.508,955.1911,280.16153,963.90521
183,1.517,950.56647,281.04532,963.55084
184,1.525,945.68073,282.09708,962.58368
185,1.533,940.58801,282.92911,961.87817
186,1.542,934.96466,283.46848,960.50891
187,1.55,929.58179,284.45041,959.70453
188,1.558,924.65491,286.89328,958.97546
189,1.567,918.80762,288.30801,957.77911
190,1.575,913.21252,288.50879,956.09198
191,1.583,907.02936,289.77451,954.67487
192,1.592,901.37006,290.59033,953.99591
193,1.6,895.0705,292.44308,952.50055
194,1.608,888.72705,294.75821,951.78949
195,1.617,882.32416,295.54865,950.48376
196,1.625,877.09436,296.88214,949.41058
197,1.633,869.10138,297.22049,948.89917
198,1.642,862.92682,298.47922,948.54321
199,1.65,856.20856,299.06396,947.47589
200,1.658,849.81122,299.8858,947.15686
201,1.667,842.6084,301.41406,947.15753
202,1.675,836.16815,302.01111,946.92944
203,1.683,828.80615,303.78485,947.74994
204,1.692,821.98602,305.34918,947.55005
205,1.7,814.87036,305.68774,947.57965
206,1.708,808.72833,306.09158,947.64294
207,1.717,800.46039,307.36414,948.98706
208,1.725,793.42743,308.55017,949.216
209,1.733,786.92389,309.65118,950.25299
210,1.742,779.60022,309.79779,951.32214
211,1.75,772.82666,312.67294,952.59222
212,1.758,765.82849,313.94638,953.16589
213,1.767,758.93933,314.58771,954.41553
214,1.775,751.32538,316.33685,956.17633
215,1.783,743.47498,316.63123,957.06604
216,1.792,736.10394,319.14468,957.89636
217,1.8,730.02405,320.75656,958.61334
218,1.808,722.34875,321.45886,959.34399
219,1.817,715.01416,322.90433,960.85736
220,1.825,706.98553,324.10864,961.30566
221,1.833,700.4173,325.52481,962.14166
222,1.842,692.13715,326.75595,963.01971
223,1.85,685.57709,329.04022,963.37463
224,1.858,678.86353,330.73962,964.84735
225,1.867,670.71027,330.69864,965.34619
226,1.875,664.39294,332.02823,966.31079
227,1.883,656.60364,332.47482,967.01941
228,1.892,650.802,333.25409,967.22894
229,1.9,642.00085,334.48328,968.27502
230,1.908,636.10114,335.92346,969.19476
231,1.917,629.14227,337.57443,969.81104
232,1.925,621.46613,338.18796,970.85187
233,1.933,615.4986,337.94666,971.07501
234,1.942,609.02783,338.96893,971.82135
235,1.95,601.46448,339.88675,972.91626
236,1.958,596.14294,340.16504,973.1817
237,1.967,588.86847,340.20361,974.0498
238,1.975,583.93378,340.80429,974.14795
239,1.983,576.68176,340.56351,974.11578
240,1.992,570.34631,342.17032,973.9162
241,2,563.83777,341.28232,974.58582
242,2.008,557.92676,341.67938,974.35315
243,2.017,552.0036,340.71927,974.08972
244,2.025,546.52594,341.78946,974.41107
245,2.033,540.92981,340.40439,974.0354
246,2.042,534.68945,340.89957,974.1394
247,2.05,528.44995,339.45645,973.1543
248,2.058,522.81396,339.73267,973.30219
249,2.067,517.20459,338.97321,972.57556
250,2.075,510.91098,339.37354,971.83667
251,2.083,506.40564,337.90921,971.46106
252,2.092,500.57483,337.22366,970.82019
253,2.1,495.9989,337.17871,970.75757
254,2.108,488.67883,334.87137,969.98297
255,2.117,484.11377,336.06424,969.29028
256,2.125,478.1496,334.319,968.34052
257,2.133,473.73849,333.46332,967.72876
258,2.142,467.63583,332.94791,966.33197
259,2.15,462.22873,331.70682,965.5556
260,2.158,457.78305,329.92682,964.0481
261,2.167,453.11227,329.52737,963.58551
262,2.175,447.45883,329.22794,962.35199
263,2.183,442.41467,326.88068,961.27429
264,2.192,437.70834,326.69431,960.15112
265,2.2,432.10516,326.38608,958.90533
266,2.208,426.49182,323.54639,957.99274
267,2.217,421.67682,322.70032,957.95703
268,2.225,417.16888,321.61716,956.4541
269,2.233,411.87683,319.83939,955.50201
270,2.242,407.44547,318.84952,954.37543
271,2.25,402.58514,318.01804,953.96228
272,2.258,396.94107,316.36774,953.10236
273,2.267,392.95981,315.21582,952.54858
274,2.275,387.87885,313.48502,951.19354
275,2.283,382.10773,312.19724,950.68347
276,2.292,378.05963,310.64932,950.71436
277,2.3,372.70914,310.07254,950.21729
278,2.308,367.47165,308.29892,949.02771
279,2.317,363.92142,306.47897,948.29224
280,2.325,358.43442,305.36462,949.07678
281,2.333,353.45764,304.48938,949.02344
282,2.342,349.20294,303.07593,948.97034
283,2.35,344.64728,300.26492,949.26642
284,2.358,339.53378,299.85336,949.37256
285,2.367,335.38339,297.89847,950.06836
286,2.375,330.19016,297.06491,950.8349
287,2.383,326.34631,295.44501,951.42596
288,2.392,321.79941,293.96503,952.28766
289,2.4,318.05582,293.57578,954.83533
290,2.408,313.28241,291.78314,955.21924
291,2.417,308.93423,289.74869,956.32904
292,2.425,305.65329,288.87762,957.48584
293,2.433,300.7023,288.24286,958.10956
294,2.442,297.28552,286.66251,959.05865
295,2.45,293.12686,286.69705,959.69421
296,2.458,289.58148,284.77872,960.88239
297,2.467,285.58322,284.99054,961.83923
298,2.475,282.02466,284.12878,962.22534
299,2.483,278.22192,282.90811,962.47693
300,2.492,275.35349,283.0022,962.86719
301,2.5,271.00504,281.14157,963.41779
302,2.508,267.401,281.75717,964.45496
303,2.517,264.2858,281.36768,964.9964
304,2.525,260.56439,280.10617,964.58295
305,2.533,257.80133,280.28629,964.64368
306,2.542,253.61238,279.73816,964.58173
307,2.55,250.03061,278.87286,964.9325
308,2.558,246.91231,278.90363,965.41174
309,2.567,243.59344,277.67068,964.98718
310,2.575,240.12329,277.84589,965.55566
311,2.583,237.35312,277.07547,966.1424
312,2.592,233.01146,275.84457,965.68274
313,2.6,229.84705,274.66281,965.92975
314,2.608,226.42986,273.76328,966.27246
315,2.617,223.15114,273.31723,966.28174
316,2.625,219.62325,273.54987,966.34119
317,2.633,216.2518,273.21179,965.95892
318,2.642,213.32906,273.04523,966.40753
319,2.65,209.75267,272.58719,966.03931
320,2.658,206.48891,271.75208,966.2298
321,2.667,203.3049,272.15103,966.17822
322,2.675,200.30595,271.32782,965.97253
323,2.683,196.78357,271.62729,966.0954
324,2.692,194.4173,271.50385,965.7558
325,2.7,190.09189,272.18262,965.52313
326,2.708,185.87762,272.16495,965.69281
327,2.717,183.83899,272.13348,965.2951
328,2.725,179.52747,272.76065,965.09387
329,2.733,175.95551,273.39499,965.20526
330,2.742,172.84351,272.9061,964.14148
331,2.75,168.312,273.24402,963.07245
332,2.758,164.09227,273.67712,962.93353
333,2.767,160.4149,274.19922,961.99969
334,2.775,156.79288,273.8176,961.60986
335,2.783,152.13721,275.79257,960.73022
336,2.792,148.2182,275.93881,960.14215
337,2.8,142.88736,276.55585,959.56854
338,2.808,138.97354,277.85828,958.57593
339,2.817,134.79988,277.86972,957.81354
340,2.825,129.98288,278.27203,957.37354
341,2.833,124.84663,278.96667,956.62262
342,2.842,119.98418,279.52048,955.63501
343,2.85,114.69785,281.20343,954.75806
344,2.858,109.92649,282.19791,953.177
345,2.867,105.15641,283.85617,952.99048
346,2.875,99.60647,284.0549,952.24615
347,2.883,93.92276,284.7348,950.71545
348,2.892,88.41682,285.97552,948.91016
349,2.9,83.04603,287.11545,948.34174
350,2.908,76.96849,288.79471,947.67493
351,2.917,72.13231,289.89554,946.33643
352,2.925,64.7343,291.07648,945.22729
353,2.933,59.16883,292.25986,944.78082
354,2.942,53.19161,294.05072,942.81702
355,2.95,47.23256,295.57397,941.57782
356,2.958,40.72031,297.64981,940.68927
357,2.967,34.51039,299.63403,939.65851
358,2.975,29.0935,300.83795,938.77124
359,2.983,22.41564,301.8392,937.87097
360,2.992,15.39388,303.26068,936.57703
361,3,9.5055,305.15982,936.45105
362,3.008,2.00006,306.00735,936.58319
363,3.017,-5.07961,306.95047,935.77362
364,3.025,-10.71253,309.00232,936.08362
365,3.033,-19.27754,309.48621,936.40222
366,3.042,-24.88963,311.49768,936.31018
367,3.05,-31.32826,312.03354,936.95471
368,3.058,-39.23742,313.98636,937.68201
369,3.067,-45.23892,314.70737,938.46887
370,3.075,-52.64121,316.66647,938.87683
371,3.083,-58.68335,318.39169,939.82898
372,3.092,-65.85615,319.44846,940.39178
373,3.1,-72.89479,321.52301,941.80524
374,3.108,-79.23501,322.24222,943.09753
375,3.117,-86.6097,324.22012,943.93542
376,3.125,-94.13131,325.03891,945.13861
377,3.133,-100.77798,327.51651,945.98657
378,3.142,-108.19279,328.91959,947.66632
379,3.15,-115.25101,331.07092,947.9682
380,3.158,-122.95036,332.88254,949.69415
381,3.167,-129.32863,334.48117,950.51544
382,3.175,-137.85747,336.70807,951.35675
383,3.183,-144.97771,338.52423,951.57739
384,3.192,-151.39789,339.62384,951.65125
385,3.2,-158.56213,340.68219,953.32214
386,3.208,-165.45644,343.33429,953.26434
387,3.217,-173.09862,345.18112,954.10663
388,3.225,-180.65504,346.19574,954.97583
389,3.233,-187.84567,347.47729,955.03961
390,3.242,-194.37971,349.47812,956.71185
391,3.25,-202.40512,351.02963,957.23102
392,3.258,-209.05614,352.62845,957.87433
393,3.267,-215.85515,353.32922,957.73462
394,3.275,-224.086,354.13428,959.31818
395,3.283,-230.3868,354.7114,960.11377
396,3.292,-237.66362,356.63412,960.54974
397,3.3,-244.03598,356.79306,961.39221
398,3.308,-250.62025,358.08545,961.573
399,3.317,-256.8277,358.42169,963.03094
400,3.325,-264.10727,358.7735,963.39911
401,3.333,-270.88962,359.8902,963.39124
402,3.342,-276.30658,359.95041,964.43048
403,3.35,-283.6958,360.19876,963.88678
404,3.358,-289.94843,361.42224,964.7663
405,3.367,-296.67889,361.23477,965.75946
406,3.375,-302.76587,361.12256,965.5072
407,3.383,-308.68549,361.66049,965.64911
408,3.392,-315.71921,361.53061,965.62567
409,3.4,-321.83054,361.52972,965.85211
410,3.408,-327.117,361.38824,965.68884
411,3.417,-333.37595,361.77051,965.56665
412,3.425,-340.01083,361.42264,965.42139
413,3.433,-346.10883,360.93604,965.03754
414,3.442,-351.79373,361.36502,965.09387
415,3.45,-357.59167,359.65903,964.70367
416,3.458,-363.53159,359.55316,964.3371
417,3.467,-368.97375,359.3006,963.66547
418,3.475,-374.39874,358.60333,963.086
419,3.483,-380.38898,358.22702,963.0799
420,3.492,-385.1239,357.38907,962.39624
421,3.5,-390.92139,356.97821,961.82422
422,3.508,-396.58237,355.56137,961.48743
423,3.517,-401.76935,354.84085,961.021
424,3.525,-407.44009,354.27539,959.80438
425,3.533,-413.19296,353.58572,958.96802
426,3.542,-418.26218,352.34601,958.15125
427,3.55,-423.33493,352.23056,957.69934
428,3.558,-428.18121,350.48053,956.89386
429,3.567,-433.42813,348.95944,955.92084
430,3.575,-439.18924,348.07697,954.93579
431,3.583,-443.54269,346.52307,954.755
432,3.592,-448.76941,346.11707,954.14795
433,3.6,-453.18582,344.5556,953.26129
434,3.608,-458.2287,343.20541,952.35394
435,3.617,-463.97491,341.47537,951.72894
436,3.625,-468.25058,341.78113,951.03094
437,3.633,-472.42361,339.14444,949.8736
438,3.642,-477.82242,337.98267,949.04236
439,3.65,-482.79803,337.05481,947.99298
440,3.658,-487.91171,336.22784,947.18115
441,3.667,-492.63519,334.73013,946.75269
442,3.675,-497.20999,333.07391,945.85339
443,3.683,-501.53433,332.01993,945.39832
444,3.692,-506.32895,331.10678,945.40649
445,3.7,-511.29059,329.68121,945.08154
446,3.708,-515.70807,327.64429,945.0733
447,3.717,-520.50714,325.71857,945.04364
448,3.725,-526.3421,324.40665,945.48486
449,3.733,-529.36932,323.14542,945.07239
450,3.742,-534.01538,321.50974,945.55267
451,3.75,-539.31335,320.14453,946.07697
452,3.758,-543.57941,318.13116,946.69586
453,3.767,-547.69122,316.30798,947.38049
454,3.775,-551.24261,315.60107,948.41443
455,3.783,-555.65417,313.6463,949.43829
456,3.792,-559.98334,312.51822,950.84393
457,3.8,-565.29236,311.12637,951.83936
458,3.808,-567.97388,308.73218,952.43707
459,3.817,-573.24927,307.65598,953.20007
460,3.825,-576.06586,305.58636,954.0022
461,3.833,-581.3266,304.01154,956.3327
462,3.842,-585.02441,303.30771,956.54523
463,3.85,-588.11127,301.25302,957.7713
464,3.858,-593.0202,301.03464,958.17572
465,3.867,-595.06256,299.54688,958.784
466,3.875,-599.46771,298.84454,959.086
467,3.883,-603.05847,297.24448,960.13812
468,3.892,-606.31976,296.00623,960.28552
469,3.9,-610.94812,295.52267,961.11743
470,3.908,-614.05273,295.11703,962.22968
471,3.917,-617.97144,293.54709,962.05127
472,3.925,-621.45166,293.72345,962.33337
473,3.933,-624.99866,292.36829,962.86548
474,3.942,-627.99536,291.0076,962.87317
475,3.95,-631.72968,289.95868,963.38605
476,3.958,-635.11011,288.36978,963.44763
477,3.967,-639.55475,287.46188,963.56903
478,3.975,-641.71057,286.95041,963.88428
479,3.983,-647.08691,286.31989,964.60138
480,3.992,-649.30914,284.67929,965.21094
481,4,-653.49152,284.49158,965.23914
482,4.008,-656.61938,282.93314,965.28699
483,4.017,-660.35889,281.65741,965.55701
484,4.025,-663.80035,280.95392,965.45123
485,4.033,-666.4953,280.82999,965.49475
486,4.042,-669.81793,279.89563,965.90686
487,4.05,-673.76312,279.87372,965.80371
488,4.058,-677.14929,278.94333,966.01788
489,4.067,-680.38495,278.16028,965.75415
490,4.075,-683.79321,278.46988,966.62549
491,4.083,-687.14514,277.63727,966.31866
492,4.092,-690.00372,277.45801,966.28589
493,4.1,-693.69495,277.2265,966.40955
494,4.108,-698.1936,277.18887,966.30536
495,4.117,-700.36749,276.05783,966.31421
496,4.125,-705.62012,275.94522,966.09064
497,4.133,-707.47217,275.36951,965.90948
498,4.142,-711.98895,274.66055,965.82465
499,4.15,-716.758,274.8844,965.0802
500,4.158,-719.50665,274.66971,964.92212
501,4.167,-724.24792,274.46719,963.9873
502,4.175,-729.66821,275.44669,963.24603
503,4.183,-731.71478,275.16321,962.89771
504,4.192,-736.92291,274.96017,962.57611
505,4.2,-741.9339,275.11874,962.32471
506,4.208,-744.77673,274.8251,962.02496
507,4.217,-750.3551,274.8399,961.56207
508,4.225,-755.45789,274.86588,960.5636
509,4.233,-760.48804,274.78574,959.63605
510,4.242,-765.0722,275.2514,959.23932
511,4.25,-769.34283,275.8609,958.86938
512,4.258,-774.40485,276.27872,958.3689
513,4.267,-780.15265,276.83255,957.867
514,4.275,-785.31165,277.47971,957.13989
515,4.283,-790.39081,277.73007,956.63153
516,4.292,-796.29218,277.77112,955.72662
517,4.3,-801.09021,278.29395,954.94879
518,4.308,-807.48395,279.70151,954.06891
519,4.317,-812.60535,280.13153,953.58972
520,4.325,-818.00879,280.29718,952.85242
521,4.333,-824.95178,281.03549,951.56787
522,4.342,-831.1297,281.05011,951.15472
523,4.35,-837.76379,282.05392,950.91345
524,4.358,-843.06653,283.0509,950.32886
525,4.367,-849.26685,283.76761,949.41132
526,4.375,-855.6698,285.18469,949.35034
527,4.383,-862.95679,285.46173,947.58624
528,4.392,-869.75867,286.46021,947.59851
529,4.4,-876.94031,286.71033,946.57776
530,4.408,-883.02246,288.47006,946.51367
531,4.417,-890.44757,289.03354,945.85565
532,4.425,-896.77008,289.9415,945.56439
533,4.433,-903.84644,290.49786,944.86877
534,4.442,-911.68549,291.20691,944.30096
535,4.45,-919.50635,293.00238,945.14484
536,4.458,-926.50598,292.79642,944.64032
537,4.467,-934.33191,294.23755,944.59106
538,4.475,-942.22369,294.55283,945.49872
539,4.483,-949.52808,295.26898,945.5343
540,4.492,-956.44391,296.01129,945.79468
541,4.5,-964.47137,297.21567,947.07733
