Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,250.07907,-55.59261,1562.28833,271.58694,163.82074,1562.73022,89.21262,-19.49222,1522.29822,111.32375,177.58794,1534.36536,72.19565,-4.35983,1435.47888
2,0.008,249.93523,-55.42981,1562.2511,271.53455,163.81995,1562.86792,88.813,-19.1064,1522.28442,111.19453,177.4321,1534.54932,72.19565,-4.35983,1435.47888
3,0.017,249.93523,-55.42981,1562.2511,271.47791,163.78998,1562.95483,88.53693,-19.33064,1522.30432,110.62431,177.09398,1534.75049,73.02004,-4.22461,1435.23755
4,0.025,249.93523,-55.42981,1562.2511,271.53455,163.81995,1562.86792,88.53693,-19.33064,1522.30432,110.54501,177.05173,1534.81689,73.02004,-4.22461,1435.23755
5,0.033,249.93523,-55.42981,1562.2511,271.47791,163.78998,1562.95483,88.57426,-19.11378,1522.4071,110.54501,177.05173,1534.81689,73.02004,-4.22461,1435.23755
6,0.042,249.93523,-55.42981,1562.2511,271.47791,163.78998,1562.95483,88.87948,-19.48494,1522.33264,110.90221,177.11218,1534.72021,73.02004,-4.22461,1435.23755
7,0.05,249.93523,-55.42981,1562.2511,271.47791,163.78998,1562.95483,88.43093,-19.29375,1522.27136,110.48643,176.98561,1534.68542,73.02004,-4.22461,1435.23755
8,0.058,249.93523,-55.42981,1562.2511,271.5303,163.79077,1562.81714,88.14067,-19.25899,1522.36609,110.54501,177.05173,1534.81689,73.02004,-4.22461,1435.23755
9,0.067,249.71967,-55.52864,1562.16846,271.47791,163.78998,1562.95483,88.14067,-19.25899,1522.36609,110.54501,177.05173,1534.81689,73.02004,-4.22461,1435.23755
10,0.075,249.71967,-55.52864,1562.16846,271.33176,163.62982,1562.94495,88.14067,-19.25899,1522.36609,110.54501,177.05173,1534.81689,73.02004,-4.22461,1435.23755
11,0.083,249.38391,-55.45136,1562.33691,271.33176,163.62982,1562.94495,88.14067,-19.25899,1522.36609,110.48643,176.98561,1534.68542,73.02004,-4.22461,1435.23755
12,0.092,249.38391,-55.45136,1562.33691,270.91574,163.78142,1562.96094,87.72321,-19.98327,1522.26135,110.48643,176.98561,1534.68542,72.85961,-4.43828,1435.26233
13,0.1,249.38391,-55.45136,1562.33691,270.67657,163.43524,1563.04114,87.72321,-19.98327,1522.26135,110.39986,176.8632,1535.03796,72.85961,-4.43828,1435.26233
14,0.108,249.52589,-55.52201,1562.23828,270.60214,163.25388,1562.97559,87.72321,-19.98327,1522.26135,110.34129,176.79707,1534.90662,72.85961,-4.43828,1435.26233
15,0.117,249.38391,-55.45136,1562.33691,270.65454,163.25468,1562.83777,87.72321,-19.98327,1522.26135,110.48643,176.98561,1534.68542,72.85961,-4.43828,1435.26233
