Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-235.028,164.64154,577.59607,-10.49733,26.69171,613.90625,-26.1111,315.66364,610.85419
2,0.008,-235.028,164.64154,577.59607,-10.34205,26.62468,614.00293,-26.1111,315.66364,610.85419
3,0.017,-234.99777,164.60474,577.36121,-10.51755,26.72958,613.84448,-26.1111,315.66364,610.85419
4,0.025,-235.028,164.64154,577.59607,-10.57808,26.72741,613.79462,-25.75905,315.47101,610.51343
5,0.033,-235.028,164.64154,577.59607,-10.34205,26.62468,614.00293,-25.75905,315.47101,610.51343
6,0.042,-235.21725,164.81606,577.65747,-10.67282,26.79665,613.7478,-25.75905,315.47101,610.51343
7,0.05,-234.86658,165.12917,577.74353,-10.73335,26.79448,613.69794,-25.75905,315.47101,610.51343
8,0.058,-234.64655,165.46536,577.76666,-10.57653,26.91857,613.56378,-26.1111,315.66364,610.85419
9,0.067,-235.21243,165.87543,577.95416,-10.6815,27.07307,613.56421,-25.5765,315.7905,611.00287
10,0.075,-235.03452,166.05209,577.8924,-11.30844,27.18378,613.59772,-25.5765,315.7905,611.00287
11,0.083,-235.03452,166.05209,577.8924,-11.38114,27.32697,613.61987,-25.44873,316.01944,610.92517
12,0.092,-235.01297,166.3604,578.0174,-11.53977,27.87436,613.52618,-25.44873,316.01944,610.92517
13,0.1,-234.82222,166.55977,578.03052,-11.53977,27.87436,613.52618,-25.32414,316.29858,611.03333
14,0.108,-234.84378,166.25146,577.90552,-11.50508,28.36672,613.79431,-25.13976,316.59158,611.09326
15,0.117,-234.82222,166.55977,578.03052,-11.39756,28.72273,613.99854,-25.13976,316.59158,611.09326
16,0.125,-234.82222,166.55977,578.03052,-11.39756,28.72273,613.99854,-25.13976,316.59158,611.09326
17,0.133,-234.82222,166.55977,578.03052,-11.12433,29.04841,613.89642,-25.13976,316.59158,611.09326
18,0.142,-234.76646,166.96236,578.00812,-11.12433,29.04841,613.89642,-25.13976,316.59158,611.09326
19,0.15,-234.82222,166.55977,578.03052,-11.12433,29.04841,613.89642,-25.33157,316.15427,611.09705
20,0.158,-234.82222,166.55977,578.03052,-11.12433,29.04841,613.89642,-25.33157,316.15427,611.09705
21,0.167,-235.03452,166.05209,577.8924,-11.12433,29.04841,613.89642,-25.33157,316.15427,611.09705
22,0.175,-234.84378,166.25146,577.90552,-10.41438,28.27739,613.94226,-25.42265,315.91318,610.99805
23,0.183,-234.64233,166.62268,578.29059,-10.37608,28.08155,613.85547,-25.26435,316.31244,610.98511
24,0.192,-234.59506,166.40736,578.36188,-10.24051,28.04767,613.95459,-25.13976,316.59158,611.09326
25,0.2,-234.59506,166.40736,578.36188,-10.22252,27.45478,613.8974,-25.80862,317.10391,610.93878
26,0.208,-234.54901,166.15651,578.32855,-10.22252,27.45478,613.8974,-25.44873,316.01944,610.92517
27,0.217,-234.57895,165.96022,578.12604,-10.4208,26.98204,614.17792,-25.44873,316.01944,610.92517
28,0.225,-234.50851,166.03561,578.23608,-10.41844,26.69467,614.34937,-25.44873,316.01944,610.92517
29,0.233,-234.70224,165.56197,578.30768,-10.1214,27.00201,614.05627,-25.65231,316.21579,610.66492
30,0.242,-234.98804,165.08774,578.33563,-10.33286,26.84158,614.45129,-25.41399,316.00119,610.39972
31,0.25,-234.9348,165.07773,578.35535,-10.23044,26.83226,614.17487,-25.41399,316.00119,610.39972
32,0.258,-234.79877,164.91321,578.27429,-10.23044,26.83226,614.17487,-25.41399,316.00119,610.39972
33,0.267,-234.79877,164.91321,578.27429,-10.23044,26.83226,614.17487,-25.41399,316.00119,610.39972
34,0.275,-234.71246,164.79001,578.29498,-10.23044,26.83226,614.17487,-25.41399,316.00119,610.39972
35,0.283,-234.9348,165.07773,578.35535,-9.80916,27.06403,613.69415,-25.41399,316.00119,610.39972
36,0.292,-235.09103,164.94424,578.49274,-9.42032,27.22374,613.56824,-25.41399,316.00119,610.39972
37,0.3,-234.39743,164.67964,578.45386,-9.16061,27.37313,613.61957,-25.63123,315.69986,610.43585
38,0.308,-234.39743,164.67964,578.45386,-9.16061,27.37313,613.61957,-25.42761,315.50354,610.69617
39,0.317,-234.39743,164.67964,578.45386,-9.16061,27.37313,613.61957,-25.42761,315.50354,610.69617
40,0.325,-234.82225,164.85149,578.65424,-9.16061,27.37313,613.61957,-25.77959,315.69608,611.03687
41,0.333,-234.82225,164.85149,578.65424,-9.16061,27.37313,613.61957,-25.77959,315.69608,611.03687
42,0.342,-234.6479,165.03351,578.69824,-9.16061,27.37313,613.61957,-25.77959,315.69608,611.03687
43,0.35,-234.54889,165.01482,578.84918,-9.16061,27.37313,613.61957,-25.77959,315.69608,611.03687
44,0.358,-234.81633,164.82149,578.85156,-8.98112,27.55305,613.51221,-25.15234,315.23471,611.25977
45,0.367,-234.99066,164.63943,578.8075,-8.98112,27.55305,613.51221,-26.10134,317.13416,612.05804
46,0.375,-234.90245,164.73163,578.9433,-8.91482,27.75686,613.39594,-25.15234,315.23471,611.25977
47,0.383,-234.90245,164.73163,578.9433,-8.91482,27.75686,613.39594,-25.15234,315.23471,611.25977
48,0.392,-234.73898,164.90466,578.97284,-8.91482,27.75686,613.39594,-24.96799,315.52759,611.3197
49,0.4,-234.73898,164.90466,578.97284,-8.91482,27.75686,613.39594,-24.87482,315.62927,611.53583
50,0.408,-234.68152,164.98222,579.11603,-8.84839,27.96065,613.27979,-24.87482,315.62927,611.53583
51,0.417,-234.68152,164.98222,579.11603,-8.70294,28.43152,613.06085,-24.7671,315.87933,611.61902
52,0.425,-234.02513,165.17506,579.1922,-8.59665,28.63778,613.1178,-25.07167,316.00491,611.91016
53,0.433,-234.02298,165.4133,579.56378,-8.59665,28.63778,613.1178,-24.74099,316.3284,611.7984
54,0.442,-234.0128,165.41635,579.32098,-8.59665,28.63778,613.1178,-24.74099,316.3284,611.7984
55,0.45,-234.02513,165.17506,579.1922,-8.23528,28.89594,613.19348,-24.74099,316.3284,611.7984
56,0.458,-233.63437,165.04518,579.21039,-8.48798,28.58773,613.38574,-24.74099,316.3284,611.7984
57,0.467,-233.4127,165.47035,579.5614,-8.19111,28.67653,613.37311,-24.74099,316.3284,611.7984
58,0.475,-233.17418,165.71115,579.51196,-7.89424,28.76524,613.36053,-24.43645,316.20276,611.50732
59,0.483,-233.17418,165.71115,579.51196,-7.89424,28.76524,613.36053,-22.9785,313.79068,612.51624
60,0.492,-233.00247,165.73009,579.60938,-7.73924,28.95841,613.37604,-22.94491,315.47238,612.53925
61,0.5,-232.3756,165.97308,579.56537,-7.73249,29.10392,613.50055,-22.64612,315.11908,612.35742
62,0.508,-232.312,165.9073,579.56506,-7.35939,29.19463,613.6366,-22.57082,315.3027,612.51007
63,0.517,-232.25319,166.02002,579.67719,-7.16166,29.07846,613.79993,-23.98872,316.23911,611.46747
64,0.525,-231.89566,165.90395,579.59167,-7.16166,29.07846,613.79993,-22.53691,315.18161,612.10486
65,0.533,-231.89566,165.90395,579.59167,-7.22811,28.87466,613.91608,-21.91608,314.76465,612.08496
66,0.542,-231.89566,165.90395,579.59167,-6.9831,29.00641,613.7171,-21.91608,314.76465,612.08496
67,0.55,-231.89566,165.90395,579.59167,-7.04956,28.80262,613.83331,-22.08841,314.65039,611.60712
68,0.558,-231.83075,165.7881,579.70123,-6.7275,28.96716,613.8988,-21.98712,314.3804,611.89117
69,0.567,-231.2581,165.45435,580.2381,-6.6215,28.73903,613.94165,-23.1675,315.85364,610.6156
70,0.575,-231.2955,165.57884,580.09668,-6.50674,28.85092,613.98633,-22.48998,314.95581,612.41614
71,0.583,-231.31451,165.25414,580.43896,-6.57322,28.64717,614.10248,-21.9966,314.04233,611.42841
72,0.592,-231.31451,165.25414,580.43896,-6.4717,28.41594,613.79865,-22.17184,314.0477,611.7998
73,0.6,-231.31451,165.25414,580.43896,-6.40521,28.61969,613.6825,-22.77362,314.12509,611.91827
74,0.608,-231.54594,165.01611,580.45123,-6.40521,28.61969,613.6825,-22.73214,314.20645,612.08765
75,0.617,-231.50858,164.89175,580.59271,-6.4717,28.41594,613.79865,-24.5927,316.41086,611.07599
76,0.625,-231.56932,164.58156,581.19427,-6.4717,28.41594,613.79865,-24.90143,316.37701,610.82806
