Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,141.09564,-148.19489,500.45944,308.73727,-59.20868,551.2663,335.68033,-115.96902,482.52731,341.06235,-4.51411,476.83536
2,0.008,141.09564,-148.19489,500.45944,308.49847,-59.22831,551.40765,335.52057,-116.2985,482.34317,341.06235,-4.51411,476.83536
3,0.017,141.09564,-148.19489,500.45944,308.49847,-59.22831,551.40765,335.62189,-116.01162,482.60815,341.06235,-4.51411,476.83536
4,0.025,141.09564,-148.19489,500.45944,308.35864,-59.44713,551.26416,335.52057,-116.2985,482.34317,341.06235,-4.51411,476.83536
5,0.033,141.41658,-148.11937,500.45255,308.36124,-59.43778,551.41278,335.52206,-116.14632,482.51965,341.06235,-4.51411,476.83536
6,0.042,141.41658,-148.11937,500.45255,308.35864,-59.44713,551.26416,335.52057,-116.2985,482.34317,341.06235,-4.51411,476.83536
7,0.05,141.17834,-148.39853,500.32214,308.46301,-59.49467,551.35651,335.52057,-116.2985,482.34317,340.86609,-4.84504,476.27542
8,0.058,141.41658,-148.11937,500.45255,308.36124,-59.43778,551.41278,335.52057,-116.2985,482.34317,341.06235,-4.51411,476.83536
9,0.067,141.41658,-148.11937,500.45255,308.11728,-59.4759,551.25684,335.52057,-116.2985,482.34317,341.06235,-4.51411,476.83536
10,0.075,141.17834,-148.39853,500.32214,308.11728,-59.4759,551.25684,335.52206,-116.14632,482.51965,341.06235,-4.51411,476.83536
11,0.083,141.41658,-148.11937,500.45255,308.11728,-59.4759,551.25684,335.52206,-116.14632,482.51965,341.06235,-4.51411,476.83536
12,0.092,141.41658,-148.11937,500.45255,308.11728,-59.4759,551.25684,335.69302,-115.88061,482.81073,341.06235,-4.51411,476.83536
13,0.1,141.41658,-148.11937,500.45255,308.11987,-59.46655,551.40552,335.52206,-116.14632,482.51965,341.06235,-4.51411,476.83536
14,0.108,141.41658,-148.11937,500.45255,308.11728,-59.4759,551.25684,335.69302,-115.88061,482.81073,341.06235,-4.51411,476.83536
15,0.117,141.41658,-148.11937,500.45255,308.11987,-59.46655,551.40552,335.52206,-116.14632,482.51965,340.86609,-4.84504,476.27542
16,0.125,141.41658,-148.11937,500.45255,308.25717,-59.25705,551.40039,335.79285,-115.74584,482.8992,341.06235,-4.51411,476.83536
17,0.133,141.41658,-148.11937,500.45255,308.25717,-59.25705,551.40039,335.69302,-115.88061,482.81073,341.06235,-4.51411,476.83536
18,0.142,141.41658,-148.11937,500.45255,308.03543,-59.28576,551.26447,335.52206,-116.14632,482.51965,341.06235,-4.51411,476.83536
19,0.15,141.41658,-148.11937,500.45255,308.11728,-59.4759,551.25684,335.52747,-115.78798,482.90448,340.97263,-3.8104,476.94937
20,0.158,141.41658,-148.11937,500.45255,308.11728,-59.4759,551.25684,335.95111,-115.56847,482.90686,340.97263,-3.8104,476.94937
21,0.167,141.41658,-148.11937,500.45255,308.11728,-59.4759,551.25684,335.59021,-116.08892,482.63028,341.06235,-4.51411,476.83536
22,0.175,141.09564,-148.19489,500.45944,308.11728,-59.4759,551.25684,335.52206,-116.14632,482.51965,340.97263,-3.8104,476.94937
23,0.183,141.41658,-148.11937,500.45255,308.11728,-59.4759,551.25684,335.52206,-116.14632,482.51965,340.97263,-3.8104,476.94937
24,0.192,141.41658,-148.11937,500.45255,308.11728,-59.4759,551.25684,335.59021,-116.08892,482.63028,341.06235,-4.51411,476.83536
25,0.2,141.41658,-148.11937,500.45255,308.11728,-59.4759,551.25684,335.59021,-116.08892,482.63028,341.06235,-4.51411,476.83536
26,0.208,141.41658,-148.11937,500.45255,308.35864,-59.44713,551.26416,335.58871,-116.2411,482.4538,340.97064,-4.41384,477.37
27,0.217,141.09564,-148.19489,500.45944,308.11728,-59.4759,551.25684,335.52057,-116.2985,482.34317,340.83426,-4.59197,477.14099
28,0.225,141.09564,-148.19489,500.45944,308.35864,-59.44713,551.26416,335.75964,-115.9754,482.7449,340.70883,-4.53658,477.61829
29,0.233,141.41658,-148.11937,500.45255,308.35864,-59.44713,551.26416,335.58871,-116.2411,482.4538,340.70883,-4.53658,477.61829
30,0.242,141.15199,-148.61186,500.4465,308.46042,-59.50401,551.20782,335.58871,-116.2411,482.4538,340.70883,-4.53658,477.61829
31,0.25,141.41658,-148.11937,500.45255,308.46042,-59.50401,551.20782,335.58871,-116.2411,482.4538,340.70883,-4.53658,477.61829
32,0.258,141.41658,-148.11937,500.45255,308.58359,-59.61616,551.18756,335.58871,-116.2411,482.4538,340.70883,-4.53658,477.61829
33,0.267,140.42636,-147.77129,499.71176,308.7637,-59.69407,551.50281,335.58871,-116.2411,482.4538,340.70883,-4.53658,477.61829
34,0.275,140.84605,-148.31863,500.41931,308.74118,-59.43003,551.48602,335.58871,-116.2411,482.4538,340.70883,-4.53658,477.61829
35,0.283,141.15199,-148.61186,500.4465,308.46042,-59.50401,551.20782,335.58871,-116.2411,482.4538,340.70883,-4.53658,477.61829
36,0.292,141.41658,-148.11937,500.45255,308.4006,-59.39274,551.68372,335.58871,-116.2411,482.4538,340.70883,-4.53658,477.61829
37,0.3,141.09564,-148.19489,500.45944,308.74118,-59.43003,551.48602,335.57553,-116.23249,482.32077,340.70883,-4.53658,477.61829
38,0.308,141.09564,-148.19489,500.45944,308.15668,-59.43089,551.52777,335.58871,-116.2411,482.4538,340.70883,-4.53658,477.61829
39,0.317,141.41658,-148.11937,500.45255,308.25845,-59.48778,551.47144,335.58871,-116.2411,482.4538,340.70883,-4.53658,477.61829
40,0.325,141.09564,-148.19489,500.45944,308.39801,-59.40213,551.53503,335.57553,-116.23249,482.32077,340.70883,-4.53658,477.61829
41,0.333,141.41658,-148.11937,500.45255,308.6394,-59.37313,551.5423,335.7579,-115.93444,482.8262,340.70883,-4.53658,477.61829
42,0.342,141.41658,-148.11937,500.45255,308.53168,-59.19676,551.50525,335.7579,-115.93444,482.8262,341.36243,-4.47891,477.26645
43,0.35,141.09564,-148.19489,500.45944,308.53168,-59.19676,551.50525,335.92886,-115.66861,483.11728,340.88086,-3.71012,477.4841
44,0.358,141.09564,-148.19489,500.45944,308.20853,-59.03533,551.50562,335.74991,-115.87003,482.62476,340.88086,-3.71012,477.4841
45,0.367,141.41658,-148.11937,500.45255,308.29037,-59.2255,551.49799,335.74991,-115.87003,482.62476,340.88086,-3.71012,477.4841
46,0.375,141.33563,-148.08095,500.69412,308.53427,-59.18737,551.65393,336.07178,-115.67838,482.66196,340.88086,-3.71012,477.4841
47,0.383,141.09564,-148.19489,500.45944,308.45242,-58.99718,551.66156,336.07568,-115.09586,483.40591,340.88086,-3.71012,477.4841
48,0.392,141.33563,-148.08095,500.69412,308.69376,-58.96819,551.66882,336.65515,-115.25892,483.32822,341.18387,-3.60559,477.33881
49,0.4,141.33563,-148.08095,500.69412,308.45242,-58.99718,551.66156,336.16434,-115.64774,483.27502,340.88086,-3.71012,477.4841
50,0.408,141.04318,-148.19887,500.66592,308.4498,-59.00658,551.51288,336.00211,-115.51983,482.95761,341.18387,-3.60559,477.33881
51,0.417,141.33563,-148.08095,500.69412,308.21112,-59.02593,551.65424,336.00211,-115.51983,482.95761,341.2756,-3.70586,476.80408
52,0.425,141.04318,-148.19887,500.66592,308.414,-59.04748,551.2666,336.00211,-115.51983,482.95761,341.69751,-3.72359,476.52841
53,0.433,141.41658,-148.11937,500.45255,308.49588,-59.23766,551.25897,336.00211,-115.51983,482.95761,341.30182,-3.94533,476.48776
54,0.442,141.41658,-148.11937,500.45255,308.73727,-59.20868,551.2663,335.60605,-116.05271,482.5264,340.97263,-3.8104,476.94937
55,0.45,141.04318,-148.19887,500.66592,308.73727,-59.20868,551.2663,336.11328,-115.64547,483.01117,340.97263,-3.8104,476.94937
56,0.458,141.41658,-148.11937,500.45255,308.4166,-59.03812,551.41528,335.95599,-115.54847,482.36594,340.97263,-3.8104,476.94937
57,0.467,141.41658,-148.11937,500.45255,308.49847,-59.22831,551.40765,335.85822,-115.70261,482.85928,341.06235,-4.51411,476.83536
58,0.475,141.09564,-148.19489,500.45944,308.49847,-59.22831,551.40765,335.74991,-115.87003,482.62476,341.06235,-4.51411,476.83536
59,0.483,141.41658,-148.11937,500.45255,308.49847,-59.22831,551.40765,335.74991,-115.87003,482.62476,341.06235,-4.51411,476.83536
60,0.492,141.41658,-148.11937,500.45255,308.49847,-59.22831,551.40765,335.60605,-116.05271,482.5264,341.06235,-4.51411,476.83536
61,0.5,141.33563,-148.08095,500.69412,308.49847,-59.22831,551.40765,335.60605,-116.05271,482.5264,341.06235,-4.51411,476.83536
62,0.508,141.41658,-148.11937,500.45255,308.49847,-59.22831,551.40765,335.60605,-116.05271,482.5264,341.06235,-4.51411,476.83536
63,0.517,141.41658,-148.11937,500.45255,308.49847,-59.22831,551.40765,335.74991,-115.87003,482.62476,341.06235,-4.51411,476.83536
64,0.525,141.33563,-148.08095,500.69412,308.25717,-59.25705,551.40039,336.00211,-115.51983,482.95761,341.06235,-4.51411,476.83536
65,0.533,141.33563,-148.08095,500.69412,308.25717,-59.25705,551.40039,335.85822,-115.70261,482.85928,341.06235,-4.51411,476.83536
66,0.542,141.33563,-148.08095,500.69412,308.49847,-59.22831,551.40765,335.74991,-115.87003,482.62476,340.97263,-3.8104,476.94937
67,0.55,141.33563,-148.08095,500.69412,308.73984,-59.19932,551.41498,335.74991,-115.87003,482.62476,340.97263,-3.8104,476.94937
68,0.558,141.33563,-148.08095,500.69412,308.49847,-59.22831,551.40765,336.05896,-115.69275,482.94513,341.06235,-4.51411,476.83536
69,0.567,141.33563,-148.08095,500.69412,308.17532,-59.06688,551.40796,335.60605,-116.05271,482.5264,340.97263,-3.8104,476.94937
70,0.575,141.33563,-148.08095,500.69412,308.17532,-59.06688,551.40796,335.74991,-115.87003,482.62476,340.97263,-3.8104,476.94937
71,0.583,140.49774,-147.58025,499.92468,308.17532,-59.06688,551.40796,335.82419,-115.44483,483.07245,340.97263,-3.8104,476.94937
