Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z
48,0.392,-792.30463,-159.61679,878.68323
49,0.4,-783.65509,-160.01541,879.66956
50,0.408,-775.68256,-161.20641,881.60925
51,0.417,-768.56177,-162.03355,882.62476
52,0.425,-759.99609,-163.36398,884.04114
53,0.433,-750.96118,-162.67018,884.57117
54,0.442,-744.57483,-164.89574,885.28485
55,0.45,-736.50385,-164.30403,886.44214
56,0.458,-727.56689,-166.14514,886.30438
57,0.467,-720.25305,-166.00693,887.16949
58,0.475,-711.85181,-167.39043,887.60254
59,0.483,-704.27771,-166.61562,887.8866
60,0.492,-696.12115,-168.0939,888.14148
61,0.5,-688.49298,-168.05765,888.38379
62,0.508,-681.35052,-168.59015,888.99542
63,0.517,-671.23718,-168.60426,888.40076
64,0.525,-664.77148,-169.12762,888.92682
65,0.533,-657.10327,-168.92441,889.69989
66,0.542,-649.29559,-170.65909,889.90308
67,0.55,-640.94403,-170.01915,889.51343
68,0.558,-633.974,-169.97034,890.59509
69,0.567,-626.44177,-169.4659,890.71301
70,0.575,-618.78455,-169.94519,890.85767
71,0.583,-613.17761,-169.89787,892.48792
72,0.592,-606.91711,-169.71384,891.54718
73,0.6,-598.61902,-170.27176,891.59833
74,0.608,-592.159,-170.73492,891.91351
75,0.617,-585.9325,-169.64265,891.47491
76,0.625,-578.58026,-170.39951,892.60455
77,0.633,-572.28223,-170.16461,892.36896
78,0.642,-565.07434,-169.58473,891.83972
79,0.65,-558.11414,-169.26691,891.74445
80,0.658,-551.91113,-169.46396,891.46106
81,0.667,-545.34723,-168.98363,890.8255
82,0.675,-539.05212,-168.99324,891.67145
83,0.683,-532.98505,-168.68074,891.32037
84,0.692,-525.43591,-168.54117,891.16949
85,0.7,-520.42889,-167.80191,890.71527
86,0.708,-514.75391,-166.43166,890.88251
87,0.717,-507.33041,-166.57458,889.98187
88,0.725,-502.04022,-166.94084,889.17682
89,0.733,-496.29813,-166.22702,889.63025
90,0.742,-490.2821,-164.73126,889.38763
91,0.75,-483.76587,-164.95291,888.96484
92,0.758,-478.4523,-164.32365,888.77722
93,0.767,-472.272,-163.86571,888.44739
94,0.775,-465.83398,-163.84824,887.78046
95,0.783,-460.91769,-163.58382,887.89899
96,0.792,-455.38556,-162.35786,886.46558
97,0.8,-449.87347,-162.34917,885.62842
98,0.808,-442.99377,-161.4171,884.88861
99,0.817,-437.57971,-160.61984,884.61737
100,0.825,-432.26157,-159.6295,884.38556
101,0.833,-426.73953,-158.81258,884.1012
102,0.842,-421.3334,-158.45634,883.80139
103,0.85,-416.56607,-158.00165,882.48041
104,0.858,-411.16644,-157.78577,882.19739
105,0.867,-406.31384,-157.49574,881.82208
106,0.875,-401.10187,-156.29874,881.62469
107,0.883,-395.49423,-156.0062,880.81396
108,0.892,-390.79895,-155.21535,881.25482
109,0.9,-385.83688,-154.99988,881.82245
110,0.908,-382.60144,-153.2068,882.62738
111,0.917,-378.60153,-153.36617,883.07001
112,0.925,-374.79614,-151.58617,884.82764
113,0.933,-370.17755,-151.76318,885.69708
114,0.942,-366.35858,-151.28149,886.99329
115,0.95,-362.21335,-151.30579,888.01617
116,0.958,-358.93021,-148.94562,890.06952
117,0.967,-355.20435,-149.21919,891.17273
118,0.975,-350.58655,-147.85902,891.7572
119,0.983,-347.18851,-147.0428,892.6687
120,0.992,-342.91541,-147.61996,894.22992
121,1,-338.1626,-146.14676,895.77405
122,1.008,-334.81241,-147.28632,896.49231
123,1.017,-332.04803,-146.86337,896.80078
124,1.025,-327.35806,-146.49051,897.4649
125,1.033,-323.81808,-144.82448,898.51563
126,1.042,-318.73813,-144.31819,898.10382
127,1.05,-315.45563,-144.30264,898.43561
128,1.058,-310.87735,-144.99002,898.11401
129,1.067,-307.68756,-144.63007,898.20923
130,1.075,-304.75589,-144.62173,897.65887
131,1.083,-300.99094,-144.3764,897.59467
132,1.092,-296.50406,-143.72481,897.79285
133,1.1,-293.57455,-143.56699,898.27069
134,1.108,-290.21783,-143.36989,898.11005
135,1.117,-287.03476,-143.72125,898.9201
136,1.125,-283.08533,-143.45895,898.7843
137,1.133,-279.30701,-143.66307,899.34277
138,1.142,-276.526,-142.89191,898.2901
139,1.15,-272.04727,-142.99083,898.17352
140,1.158,-268.73911,-142.77089,898.88562
141,1.167,-265.47635,-142.63806,898.89471
142,1.175,-262.24438,-142.82927,899.03235
143,1.183,-258.24316,-141.9821,898.61609
144,1.192,-254.05244,-142.92462,899.1637
145,1.2,-249.70158,-141.91414,898.95227
146,1.208,-245.95293,-141.49391,899.07263
147,1.217,-243.69028,-141.37234,899.6272
148,1.225,-239.79498,-141.81284,899.28796
149,1.233,-234.98952,-141.85277,898.72748
150,1.242,-230.63158,-141.5101,898.91003
151,1.25,-226.44722,-142.20657,899.05719
152,1.258,-221.72627,-142.03358,899.09705
153,1.267,-217.04184,-141.75211,898.12799
154,1.275,-212.34984,-141.711,897.62396
155,1.283,-208.12071,-141.72266,896.82935
156,1.292,-202.32303,-141.81865,897.25922
157,1.3,-197.42268,-141.92589,897.42676
158,1.308,-193.04848,-142.37207,897.56714
159,1.317,-186.50024,-142.4166,895.62396
160,1.325,-181.35149,-142.78584,895.83844
161,1.333,-175.38705,-142.52864,895.35406
162,1.342,-170.02008,-144.27556,894.13574
163,1.35,-163.29167,-142.96582,893.48059
164,1.358,-157.58533,-143.95529,892.87067
165,1.367,-151.0755,-144.1106,892.59528
166,1.375,-144.91467,-145.88399,890.71716
167,1.383,-137.65897,-145.60849,890.34631
168,1.392,-130.3293,-147.73859,889.28174
169,1.4,-124.45198,-147.29443,888.25592
170,1.408,-116.54218,-147.5858,887.10028
171,1.417,-109.76263,-148.29948,885.4483
172,1.425,-101.6479,-148.4982,884.97229
173,1.433,-94.1259,-150.9427,884.47522
174,1.442,-86.1573,-150.88704,882.97687
175,1.45,-78.17388,-151.96669,882.26807
176,1.458,-69.65067,-153.2374,881.98309
177,1.467,-61.3891,-153.83238,881.34412
178,1.475,-53.36136,-154.84918,880.66168
179,1.483,-45.38625,-155.63678,879.82373
180,1.492,-36.88271,-156.85976,878.50751
181,1.5,-27.62715,-158.2464,878.55389
182,1.508,-19.14954,-159.15167,879.41113
183,1.517,-10.0434,-160.83356,880.39447
184,1.525,-1.06567,-161.6805,880.95752
185,1.533,7.10136,-162.45428,882.09814
186,1.542,15.47118,-165.08154,883.88733
187,1.55,24.79988,-165.28882,883.37213
188,1.558,33.407,-165.32016,884.79669
189,1.567,41.9918,-167.5731,886.76996
190,1.575,50.04167,-168.39691,888.09277
191,1.583,59.70406,-168.71722,889.10748
192,1.592,68.07578,-172.4462,891.17725
193,1.6,76.40139,-172.23134,892.30444
194,1.608,85.22594,-173.43385,893.73395
195,1.617,93.05065,-175.25984,895.06512
196,1.625,101.72011,-175.3615,895.46381
197,1.633,110.55634,-177.04666,896.23132
198,1.642,119.14178,-178.9536,897.48859
199,1.65,127.31876,-179.88673,898.328
200,1.658,135.76398,-180.59311,897.70947
201,1.667,144.07082,-181.95955,899.0932
202,1.675,153.46504,-183.27802,899.9209
203,1.683,162.0459,-184.96436,900.31842
204,1.692,169.05675,-184.57823,899.64215
205,1.7,177.48322,-185.79651,900.47406
206,1.708,186.23891,-188.00864,900.53809
207,1.717,194.88988,-187.66798,900.23438
208,1.725,202.9095,-188.66148,901.38928
209,1.733,211.46606,-189.13815,901.97461
210,1.742,218.94904,-189.68385,901.7121
211,1.75,227.18404,-191.29767,902.35504
212,1.758,234.06168,-190.89207,902.85858
213,1.767,242.76286,-191.54105,903.14789
214,1.775,249.27579,-192.13889,902.95752
215,1.783,258.31488,-193.12671,903.74591
216,1.792,264.91321,-192.30923,904.10205
217,1.8,271.24881,-193.31894,904.341
218,1.808,279.39453,-192.89375,903.88678
219,1.817,286.29306,-193.55582,904.74475
220,1.825,292.82971,-193.71507,905.56702
221,1.833,301.18213,-194.11446,904.19812
222,1.842,306.56024,-194.41968,903.94684
223,1.85,312.88123,-193.55048,903.76758
224,1.858,320.34982,-193.5639,903.62616
225,1.867,326.03311,-193.81622,903.92865
226,1.875,333.02692,-193.34839,902.89276
227,1.883,339.4729,-193.96361,902.57428
228,1.892,345.6619,-193.40868,902.18335
229,1.9,351.96982,-193.56636,901.9964
230,1.908,357.7475,-192.74562,901.61035
231,1.917,364.43616,-193.67238,901.52502
232,1.925,369.91095,-192.33328,900.7782
233,1.933,376.13965,-191.34018,900.01587
234,1.942,381.68527,-191.91121,899.70935
235,1.95,387.61353,-190.88863,899.11493
236,1.958,393.26364,-191.38188,898.71783
237,1.967,398.1449,-191.03326,898.55548
238,1.975,404.51187,-190.36143,897.43317
239,1.983,409.76355,-189.89774,896.57123
240,1.992,414.75403,-189.39328,895.54572
241,2,419.90839,-190.22952,895.4928
242,2.008,425.8671,-188.81773,893.72595
243,2.017,431.47806,-189.05298,893.25452
244,2.025,436.17828,-188.59267,892.3609
245,2.033,442.74075,-187.89313,891.26263
246,2.042,446.75687,-187.41066,890.57471
247,2.05,451.70514,-186.8186,889.62018
248,2.058,457.16815,-188.01414,890.10571
249,2.067,462.47427,-186.68883,889.45465
250,2.075,468.13815,-186.63208,888.87946
251,2.083,471.66205,-186.43994,888.79736
252,2.092,476.06097,-184.57991,887.82782
253,2.1,481.17377,-184.60939,888.33105
254,2.108,485.60876,-183.76097,889.06079
255,2.117,489.22577,-183.30206,890.64441
256,2.125,494.00458,-183.418,891.29706
257,2.133,497.94284,-182.92162,893.03528
258,2.142,502.23264,-182.75948,894.27155
259,2.15,506.25,-182.43892,895.60797
260,2.158,509.06622,-181.36931,896.8786
261,2.167,513.13788,-181.99883,897.48767
262,2.175,517.70868,-180.3231,899.43011
263,2.183,521.27808,-180.42265,900.83057
264,2.192,524.6275,-179.81815,901.33838
265,2.2,529.05396,-178.87654,901.5166
266,2.208,533.51428,-178.82555,903.23175
267,2.217,537.47131,-179.77446,903.76862
268,2.225,541.20624,-178.50262,904.23071
269,2.233,545.15662,-178.22414,904.31049
270,2.242,550.0874,-178.1759,904.87738
271,2.25,553.52448,-177.48155,904.83508
272,2.258,557.81812,-176.98586,905.55634
273,2.267,561.46918,-176.66301,906.24304
274,2.275,565.5365,-175.25584,905.73059
275,2.283,569.16516,-175.95317,905.61273
276,2.292,573.3941,-175.62137,905.62885
277,2.3,577.27045,-175.35878,905.87421
278,2.308,580.52972,-173.98894,906.31012
279,2.317,585.53003,-174.21846,906.49493
280,2.325,588.32611,-174.90912,906.00653
281,2.333,592.72668,-173.77269,906.08191
282,2.342,597.63837,-173.97321,906.5484
283,2.35,600.526,-173.49074,907.21143
284,2.358,604.85657,-174.13089,906.98267
285,2.367,609.61902,-173.42075,907.73395
286,2.375,612.96454,-172.10182,908.31763
287,2.383,618.17487,-171.94086,907.86389
288,2.392,621.68091,-172.41393,908.59991
289,2.4,625.91992,-171.50925,908.77167
290,2.408,630.93915,-171.30225,909.18964
291,2.417,635.97711,-170.74457,909.83405
292,2.425,640.86877,-170.44592,909.32239
293,2.433,645.34875,-170.69044,910.13837
294,2.442,650.06519,-170.45415,910.22937
295,2.45,654.71991,-170.67502,910.00836
296,2.458,659.49438,-170.76321,910.50879
297,2.467,664.42059,-170.52876,910.08325
298,2.475,670.25665,-170.38522,910.19739
299,2.483,676.08594,-170.35052,909.56921
300,2.492,679.70801,-170.93329,909.83496
301,2.5,685.67773,-171.15804,909.18848
302,2.508,690.79169,-171.62901,908.75342
303,2.517,697.21362,-171.70972,909.10999
304,2.525,703.19983,-171.19664,909.16284
305,2.533,708.36859,-172.70001,908.03613
306,2.542,715.15417,-172.35548,908.72339
307,2.55,721.47784,-172.59676,906.90808
308,2.558,727.62976,-173.44031,906.74933
309,2.567,734.11182,-174.31873,906.45319
310,2.575,741.14447,-174.6382,905.02911
311,2.583,747.88666,-175.52776,904.89191
312,2.592,754.65137,-176.42166,904.39258
313,2.6,761.87891,-176.51712,903.26221
314,2.608,769.21906,-177.55687,902.62061
315,2.617,777.01587,-178.14069,901.25885
316,2.625,783.2041,-178.1458,900.04816
317,2.633,792.03412,-179.95006,898.84302
318,2.642,798.7749,-179.77577,897.9787
319,2.65,806.20526,-181.37143,897.12164
320,2.658,814.61646,-182.96181,896.14325
321,2.667,822.81433,-184.81737,895.90479
322,2.675,830.82092,-185.87833,894.59515
323,2.683,839.367,-186.45604,893.50684
324,2.692,847.40942,-187.57623,892.49463
325,2.7,855.64893,-188.36494,891.52301
326,2.708,864.69183,-187.90306,891.11542
327,2.717,873.15851,-190.95517,890.37012
328,2.725,881.20996,-192.02704,890.41296
329,2.733,890.21112,-193.49937,889.71887
330,2.742,899.04846,-194.25255,889.34912
331,2.75,907.35522,-195.76816,890.30829
332,2.758,915.86243,-196.73618,890.30524
333,2.767,924.14136,-196.84448,890.73535
334,2.775,932.58075,-200.33307,891.42633
335,2.783,942.80914,-199.94131,891.6936
336,2.792,951.06433,-203.06886,893.146
337,2.8,961.05658,-203.01799,893.82214
338,2.808,968.33099,-204.47571,894.51416
339,2.817,978.51379,-205.32945,895.77991
340,2.825,986.63721,-206.9881,897.27893
341,2.833,994.85089,-206.50945,897.58014
342,2.842,1004.11487,-210.02873,898.60559
343,2.85,1012.70227,-210.5909,899.29004
344,2.858,1021.95673,-211.64171,899.57141
345,2.867,1030.5791,-212.75116,900.5097
346,2.875,1038.67065,-213.89532,900.56085
347,2.883,1048.62195,-214.76457,901.77661
348,2.892,1057.66907,-216.99013,902.00317
349,2.9,1067.01868,-216.80692,902.08142
350,2.908,1075.47034,-217.56786,901.25995
351,2.917,1083.2915,-217.87895,901.31915
352,2.925,1092.1366,-220.6418,901.34875
353,2.933,1101.97253,-220.68378,902.31769
354,2.942,1108.90845,-221.33052,902.06647
355,2.95,1116.27917,-221.23616,902.7066
356,2.958,1125.68103,-224.23103,901.60986
357,2.967,1133.4834,-223.90891,901.29297
358,2.975,1143.0304,-225.74034,901.33167
359,2.983,1151.23694,-225.72066,902.6626
360,2.992,1158.6355,-226.17415,902.46204
361,3,1167.53308,-226.31749,901.89148
362,3.008,1174.37817,-226.75092,902.05579
363,3.017,1180.58313,-227.0502,902.48016
364,3.025,1187.57666,-227.23679,902.95514
365,3.033,1192.23926,-226.04697,902.37079
366,3.042,1197.43579,-225.58096,901.84808
367,3.05,1204.2738,-226.13812,901.88062
368,3.058,1209.33569,-225.77116,901.62207
369,3.067,1219.30017,-227.37987,902.39478
370,3.075,1229.31604,-228.27805,902.01013
371,3.083,1237.81384,-228.6248,901.95178
372,3.092,1244.12744,-228.43474,902.41571
373,3.1,1249.69934,-228.37167,901.1701
374,3.108,1255.83374,-228.11046,900.91083
375,3.117,1261.85974,-228.17136,900.7027
376,3.125,1270.02087,-229.38103,901.15424
377,3.133,1275.51831,-229.25974,901.32837
378,3.142,1280.06116,-229.15913,900.76617
379,3.15,1285.46313,-228.33638,900.23071
380,3.158,1292.50769,-229.38008,899.0769
381,3.167,1297.28247,-228.81653,898.53949
382,3.175,1302.53577,-228.68675,897.89569
383,3.183,1307.03882,-228.59143,897.33942
384,3.192,1313.02393,-228.31088,896.1015
385,3.2,1317.69043,-228.23088,895.45953
386,3.208,1320.98999,-227.83766,895.29803
387,3.217,1327.51794,-228.42615,893.30865
388,3.225,1332.30139,-228.31496,893.41266
389,3.233,1336.96692,-228.40808,891.97583
390,3.242,1341.47607,-227.2446,892.34247
391,3.25,1347.0448,-227.08574,892.60059
392,3.258,1352.75452,-227.70921,891.58478
393,3.267,1355.21228,-226.08737,890.7915
394,3.275,1361.95276,-227.88747,890.12732
395,3.283,1364.84583,-225.71155,889.16364
396,3.292,1368.38245,-224.78099,888.86462
397,3.3,1373.51563,-224.47076,888.08893
398,3.308,1377.44128,-222.44862,888.16632
399,3.317,1380.34058,-222.44965,887.94873
400,3.325,1383.90515,-221.79393,888.67175
401,3.333,1387.65686,-221.62633,888.39838
402,3.342,1391.46716,-221.31961,888.90491
403,3.35,1395.92346,-222.39433,890.85394
404,3.358,1399.95837,-221.26753,891.79712
405,3.367,1402.71045,-220.4696,892.6825
406,3.375,1406.73022,-220.29173,892.50732
407,3.383,1410.06567,-220.86639,892.81195
408,3.392,1412.14709,-220.66083,893.71844
409,3.4,1416.45825,-219.76758,894.87396
410,3.408,1420.73523,-219.68729,895.83911
411,3.417,1423.02551,-219.45085,896.86859
412,3.425,1427.41357,-220.38699,897.22821
413,3.433,1431.9552,-218.79294,897.55353
414,3.442,1433.42041,-218.24736,897.50372
415,3.45,1438.552,-219.79466,897.0976
416,3.458,1440.59595,-219.34892,897.9231
417,3.467,1444.84607,-217.34468,897.96893
418,3.475,1449.02527,-217.97905,897.98431
419,3.483,1451.46497,-217.74219,898.3822
420,3.492,1455.93127,-219.88617,898.42749
421,3.5,1459.87048,-216.57123,898.67633
422,3.508,1463.02161,-218.2067,899.18427
423,3.517,1467.00696,-218.89461,898.10809
424,3.525,1469.27832,-218.17232,898.57281
425,3.533,1473.79163,-219.97876,898.44885
426,3.542,1477.35828,-217.86313,899.61847
427,3.55,1480.77905,-218.74361,899.94745
428,3.558,1483.78052,-219.13805,900.21088
429,3.567,1486.52844,-218.89589,900.30408
430,3.575,1492.92163,-218.57393,900.41907
431,3.583,1495.41296,-218.21635,901.1272
432,3.592,1498.81091,-219.24049,901.21063
433,3.6,1502.81714,-219.85997,901.53125
434,3.608,1508.31006,-217.91818,902.07611
435,3.617,1511.18665,-218.25307,902.11285
436,3.625,1514.68201,-218.47752,902.19604
437,3.633,1518.79114,-220.28339,902.36151
438,3.642,1523.44128,-217.10954,901.61292
439,3.65,1528.74316,-220.81178,902.06879
440,3.658,1531.57776,-220.38539,901.38965
441,3.667,1536.67798,-222.34691,901.20825
442,3.675,1541.43994,-222.22548,900.59802
443,3.683,1546.81165,-221.68538,901.31384
444,3.692,1550.15088,-222.52292,901.56592
445,3.7,1555.36328,-223.73718,899.33423
446,3.708,1560.85974,-223.99155,900.0802
447,3.717,1567.26709,-224.06114,899.02795
448,3.725,1572.14355,-225.64218,898.38184
449,3.733,1577.75623,-227.8096,898.10461
450,3.742,1584.14453,-225.87004,898.3255
451,3.75,1590.60767,-228.78127,898.58325
452,3.758,1595.58887,-230.82419,898.53314
453,3.767,1601.63733,-232.53223,897.9422
454,3.775,1609.96362,-232.51436,897.88745
455,3.783,1614.43347,-233.31512,896.53326
456,3.792,1621.12659,-236.17007,896.96741
457,3.8,1628.38208,-238.23361,896.76886
458,3.808,1634.28833,-237.6745,894.9292
459,3.817,1642.03357,-239.31905,893.91559
460,3.825,1648.70947,-242.09477,892.81097
461,3.833,1657.16992,-241.94843,892.77087
462,3.842,1664.60583,-244.74371,892.05048
463,3.85,1670.0293,-245.27426,891.797
464,3.858,1676.88916,-248.17543,890.77167
465,3.867,1685.92371,-248.31027,890.88507
466,3.875,1693.12061,-250.80093,890.07703
467,3.883,1700.54272,-253.19695,889.12341
468,3.892,1707.99463,-255.08006,888.09705
469,3.9,1716.80225,-256.17905,887.39966
470,3.908,1723.5946,-259.00204,888.01135
471,3.917,1731.70459,-260.46179,889.35205
472,3.925,1740.21558,-262.20169,889.26886
473,3.933,1747.8241,-264.38629,889.66119
