Frame#,Time,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
402,3.342,1244.58105,-80.59048,1339.12305
403,3.35,1250.69556,-79.95389,1340.97876
404,3.358,1257.32593,-79.23256,1341.46033
405,3.367,1263.70581,-77.7952,1342.37427
406,3.375,1269.35205,-78.06794,1343.09619
407,3.383,1274.78577,-76.21763,1342.99487
408,3.392,1281.73743,-77.08098,1344.69495
409,3.4,1287.14294,-74.09156,1344.90344
410,3.408,1292.67542,-74.2757,1346.02637
411,3.417,1298.96716,-72.48613,1346.4187
412,3.425,1304.62061,-71.26515,1345.71667
413,3.433,1309.95325,-70.14484,1346.86157
414,3.442,1314.91443,-69.35558,1346.76831
415,3.45,1319.4707,-69.05672,1347.20752
416,3.458,1325.44897,-67.7094,1348.01147
417,3.467,1330.52844,-65.63741,1347.75964
418,3.475,1336.31665,-65.9929,1349.1405
419,3.483,1342.11768,-65.53133,1348.12976
420,3.492,1348.10803,-64.42146,1348.1438
421,3.5,1353.74756,-61.84692,1350.49805
422,3.508,1358.46411,-61.35611,1348.61768
423,3.517,1362.7998,-62.67791,1349.71069
424,3.525,1367.88135,-60.64368,1349.98364
425,3.533,1373.23547,-60.23172,1350.09729
426,3.542,1378.70215,-58.82525,1351.2666
427,3.55,1382.70874,-57.54969,1351.54309
428,3.558,1387.3501,-58.73487,1350.42773
429,3.567,1393.7522,-57.34233,1351.36829
430,3.575,1399.03735,-56.84085,1351.9209
431,3.583,1402.5249,-57.97121,1352.30835
432,3.592,1406.72339,-57.4402,1351.7196
433,3.6,1413.50098,-56.88416,1353.0166
434,3.608,1418.05396,-56.47144,1352.45239
435,3.617,1426.06335,-56.13682,1354.23804
436,3.625,1428.69995,-56.61775,1352.30017
437,3.633,1433.92493,-57.34913,1352.96899
438,3.642,1440.23059,-56.94694,1352.23425
439,3.65,1445.2948,-55.85212,1353.08936
440,3.658,1452.8866,-56.86684,1353.25061
441,3.667,1456.3584,-57.37316,1351.6731
442,3.675,1463.52295,-58.44475,1351.13293
443,3.683,1468.51257,-59.01611,1350.27832
444,3.692,1475.74402,-60.2182,1351.20862
445,3.7,1481.87231,-59.36867,1350.28052
446,3.708,1485.98291,-60.33808,1350.50525
447,3.717,1492.44812,-61.74878,1349.56287
448,3.725,1499.75366,-63.50035,1349.26672
449,3.733,1505.15918,-63.41383,1346.88
450,3.742,1510.10925,-64.42397,1347.21521
451,3.75,1515.80603,-65.99549,1346.20764
452,3.758,1523.30481,-67.27116,1347.09558
453,3.767,1527.43506,-67.92803,1345.36621
454,3.775,1531.08374,-69.19181,1344.59058
455,3.783,1539.06482,-70.72968,1342.64282
456,3.792,1546.42859,-72.66715,1341.72437
457,3.8,1552.52124,-74.73048,1340.24573
458,3.808,1556.11389,-76.32635,1336.70435
459,3.817,1563.46692,-78.55777,1337.38623
460,3.825,1568.76013,-79.43899,1336.28796
461,3.833,1573.8678,-82.15467,1335.92163
462,3.842,1581.32886,-83.74815,1335.4248
463,3.85,1587.75854,-86.08658,1331.91345
464,3.858,1591.7832,-86.9983,1330.44409
465,3.867,1596.60193,-88.10035,1330.96057
466,3.875,1603.58801,-91.18871,1329.7644
467,3.883,1608.07434,-93.64542,1329.01086
468,3.892,1616.2229,-95.6375,1330.4679
469,3.9,1622.80591,-98.18577,1330.32288
470,3.908,1629.61072,-96.65348,1331.07434
471,3.917,1632.51965,-98.21291,1330.86646
472,3.925,1639.599,-100.63956,1331.69971
473,3.933,1646.63489,-102.60457,1333.1488
