Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z
59,0.483,-639.28735,-121.51298,887.07544
60,0.492,-630.88281,-120.67151,887.35938
61,0.5,-622.60602,-120.56264,888.1413
62,0.508,-615.45203,-120.85818,888.97815
63,0.517,-606.99658,-120.04795,889.15552
64,0.525,-599.70996,-121.79498,889.98523
65,0.533,-592.32141,-121.18047,890.60388
66,0.542,-585.12622,-120.81876,890.80005
67,0.55,-578.06171,-120.90588,891.23071
68,0.558,-570.76038,-120.81365,891.32794
69,0.567,-563.04944,-120.25113,891.37317
70,0.575,-556.8316,-121.23769,891.3606
71,0.583,-548.5592,-120.44038,892.84558
72,0.592,-541.85297,-119.94579,892.83057
73,0.6,-535.64948,-120.84839,893.88123
74,0.608,-528.20996,-120.31987,894.06909
75,0.617,-522.06177,-119.8885,894.17419
76,0.625,-514.96002,-118.6117,894.40076
77,0.633,-508.9379,-119.59249,894.81653
78,0.642,-502.14813,-118.87886,894.78076
79,0.65,-495.31219,-118.70789,894.46783
80,0.658,-489.2915,-118.42283,894.04803
81,0.667,-482.73737,-118.65687,894.26508
82,0.675,-475.89832,-117.15686,894.12469
83,0.683,-470.36462,-117.38885,894.36761
84,0.692,-464.22549,-116.09137,894.15601
85,0.7,-457.49133,-116.35238,894.35016
86,0.708,-452.09756,-116.94865,894.19232
87,0.717,-445.50568,-115.32893,893.93219
88,0.725,-439.90167,-115.23494,893.71545
89,0.733,-433.67847,-114.19596,893.66663
90,0.742,-428.20291,-114.46742,893.39087
91,0.75,-422.60245,-112.74338,893.13721
92,0.758,-416.4516,-112.36115,892.26099
93,0.767,-410.29172,-111.54163,892.18127
94,0.775,-404.47525,-111.09018,891.38458
95,0.783,-399.47784,-111.82872,890.89105
96,0.792,-392.83859,-110.55987,889.99561
97,0.8,-387.23007,-109.24945,889.16064
98,0.808,-381.66019,-108.78259,888.18561
99,0.817,-376.72144,-110.04917,887.54248
100,0.825,-370.66016,-108.45273,887.44617
101,0.833,-365.39514,-107.32867,886.01709
102,0.842,-360.05219,-106.83762,885.39978
103,0.85,-354.8457,-106.14787,885.25623
104,0.858,-349.64471,-105.3205,884.51501
105,0.867,-343.68237,-105.22377,883.8974
106,0.875,-338.6727,-105.07462,883.28247
107,0.883,-333.94391,-103.78649,882.11798
108,0.892,-329.07434,-104.55236,882.63525
109,0.9,-324.47122,-103.05653,882.27789
110,0.908,-319.78503,-102.24699,882.57556
111,0.917,-315.63132,-103.23952,882.36621
112,0.925,-310.31259,-101.6703,883.42828
113,0.933,-307.28604,-101.5403,884.05804
114,0.942,-301.76532,-101.12988,884.84741
115,0.95,-298.68439,-100.90407,885.32648
116,0.958,-294.61069,-101.46032,886.14008
117,0.967,-289.45093,-100.02544,886.44757
118,0.975,-286.19992,-100.68712,887.00238
119,0.983,-282.81439,-99.90295,888.43719
120,0.992,-277.87018,-98.98622,888.68689
121,1,-275.00052,-99.18131,888.58099
122,1.008,-270.23837,-99.54023,889.1051
123,1.017,-265.99612,-99.07832,889.38562
124,1.025,-262.66425,-99.18636,889.31824
125,1.033,-258.92746,-97.69237,889.55695
126,1.042,-254.86449,-98.12522,889.80597
127,1.05,-251.51782,-98.0295,889.65063
128,1.058,-246.74626,-96.90041,889.12701
129,1.067,-242.87996,-97.95042,888.74182
130,1.075,-239.7563,-97.89461,888.02277
131,1.083,-235.8116,-97.71709,888.65607
132,1.092,-232.1425,-96.67807,888.54407
133,1.1,-228.62898,-96.69365,888.1189
134,1.108,-224.64316,-97.04306,887.70044
135,1.117,-222.16147,-96.9792,887.10785
136,1.125,-217.96033,-98.11938,887.09326
137,1.133,-214.20012,-98.26534,886.52106
138,1.142,-210.28078,-97.0091,886.28693
139,1.15,-207.37868,-97.72363,886.19855
140,1.158,-203.42642,-97.58176,886.20288
141,1.167,-199.98537,-98.03461,886.32813
142,1.175,-195.84108,-98.15131,886.36261
143,1.183,-192.09988,-98.34148,885.70416
144,1.192,-188.50293,-98.62597,886.14636
145,1.2,-184.38274,-98.79758,885.59222
146,1.208,-180.25211,-99.1843,886.14618
147,1.217,-176.36407,-98.39013,885.97437
148,1.225,-172.09544,-99.24232,886.45331
149,1.233,-167.74628,-99.53801,886.04785
150,1.242,-163.03258,-99.46847,886.15363
151,1.25,-158.64998,-100.06753,886.54309
152,1.258,-154.52228,-99.81645,886.26129
153,1.267,-149.65602,-100.07551,885.96844
154,1.275,-144.87134,-100.82566,885.19116
155,1.283,-139.63596,-100.67031,884.99628
156,1.292,-134.33667,-101.64073,884.44244
157,1.3,-129.47913,-101.53835,884.37891
158,1.308,-124.0701,-101.53593,884.401
159,1.317,-118.35271,-102.42564,883.56702
160,1.325,-112.46491,-102.68188,883.38855
161,1.333,-106.85596,-103.05505,883.04004
162,1.342,-101.30383,-103.61729,882.61853
163,1.35,-95.21207,-104.55455,882.30432
164,1.358,-88.63621,-104.59383,881.66315
165,1.367,-82.31521,-104.62107,881.28253
166,1.375,-74.87051,-105.8397,880.73816
167,1.383,-68.1012,-106.59591,880.26215
168,1.392,-61.19363,-107.92048,879.78241
169,1.4,-54.78452,-108.48525,879.28314
170,1.408,-47.10542,-108.57178,878.9743
171,1.417,-39.11729,-108.91454,878.8111
172,1.425,-31.7887,-110.37968,877.36176
173,1.433,-24.49088,-110.13744,876.80219
174,1.442,-16.67039,-111.13611,876.84473
175,1.45,-8.71375,-111.84078,876.26825
176,1.458,-0.58656,-113.42618,875.73254
177,1.467,7.44001,-114.21136,876.00354
178,1.475,15.96908,-114.50125,875.74976
179,1.483,23.96413,-115.6715,875.74133
180,1.492,32.40189,-116.94947,875.89777
181,1.5,40.95764,-117.06338,876.28485
182,1.508,49.78886,-118.23846,876.55524
183,1.517,58.61928,-119.22159,876.88324
184,1.525,67.18797,-119.91845,877.74158
185,1.533,75.41448,-120.39434,878.98395
186,1.542,83.87482,-122.264,880.58466
187,1.55,92.93407,-123.18686,882.37109
188,1.558,101.7287,-123.80822,883.75403
189,1.567,110.29077,-124.67318,885.17419
190,1.575,118.39169,-126.02597,886.80957
191,1.583,127.24432,-127.16,888.64368
192,1.592,135.80968,-129.19438,891.15149
193,1.6,143.98082,-129.77719,892.38568
194,1.608,152.84491,-130.1217,893.94171
195,1.617,161.00887,-131.49242,894.84131
196,1.625,169.86945,-134.08676,896.63159
197,1.633,177.98228,-134.33958,898.44031
198,1.642,185.90869,-135.22047,899.06677
199,1.65,194.18813,-136.5762,900.24823
200,1.658,203.37383,-137.08694,901.17053
201,1.667,211.82538,-137.41995,901.98682
202,1.675,219.6508,-139.69731,902.30719
203,1.683,228.54979,-140.10089,902.75757
204,1.692,235.97849,-140.63934,902.85632
205,1.7,244.73642,-141.61893,903.47614
206,1.708,252.25072,-141.90869,904.27222
207,1.717,260.52161,-142.47423,904.04419
208,1.725,268.27969,-142.6881,904.28717
209,1.733,276.48856,-142.35449,904.65637
210,1.742,283.92935,-142.8609,904.63721
211,1.75,291.91803,-143.42529,905.05084
212,1.758,299.49518,-143.66273,905.79132
213,1.767,306.62949,-143.64188,906.33215
214,1.775,313.32336,-143.28973,906.40417
215,1.783,321.41879,-142.82686,905.76654
216,1.792,327.82828,-143.6725,906.10083
217,1.8,333.61435,-143.51411,906.28375
218,1.808,341.92972,-143.15968,906.00586
219,1.817,348.54108,-143.7576,906.36694
220,1.825,354.74951,-143.21332,906.45862
221,1.833,361.49127,-143.43988,906.28888
222,1.842,368.75165,-143.15491,906.44299
223,1.85,375.42084,-143.00287,905.9884
224,1.858,381.29303,-142.82851,906.5741
225,1.867,387.36124,-142.92287,906.31573
226,1.875,393.7767,-143.15015,905.54541
227,1.883,400.9458,-142.6474,905.66772
228,1.892,407.33752,-142.13513,905.57971
229,1.9,413.05304,-141.60855,904.83447
230,1.908,419.03052,-141.84514,904.55823
231,1.917,425.27573,-141.62459,903.96063
232,1.925,430.35587,-140.44777,903.89172
233,1.933,436.43524,-141.30952,902.68317
234,1.942,441.82437,-140.2972,902.35791
235,1.95,447.7793,-139.76878,901.70514
236,1.958,454.39957,-139.69092,900.52582
237,1.967,459.54764,-139.3194,900.43323
238,1.975,465.38577,-139.61729,899.93585
239,1.983,471.18021,-139.08582,899.09869
240,1.992,475.97595,-137.38301,898.16919
241,2,481.89819,-138.4725,896.58435
242,2.008,487.58911,-137.08519,896.25482
243,2.017,492.63547,-137.08731,895.13751
244,2.025,497.79077,-137.92615,894.82782
245,2.033,502.94952,-136.05258,893.10229
246,2.042,507.81183,-135.46013,891.83362
247,2.05,513.17163,-136.47887,891.112
248,2.058,517.26172,-135.11803,890.19287
249,2.067,522.98187,-135.77815,889.39337
250,2.075,527.70953,-135.75438,888.99988
251,2.083,532.6662,-134.21672,887.89032
252,2.092,538.60638,-135.18907,887.81207
253,2.1,542.31219,-134.59019,887.62903
254,2.108,547.2207,-133.43176,887.48279
255,2.117,552.12323,-134.24869,888.00275
256,2.125,555.45374,-133.25728,887.82385
257,2.133,559.80084,-132.88081,888.69824
258,2.142,564.55994,-133.03676,889.60321
259,2.15,569.39563,-133.50949,889.95667
260,2.158,573.94116,-133.43407,890.50275
261,2.167,577.67352,-132.86662,891.68878
262,2.175,581.73389,-133.09671,892.8941
263,2.183,586.85608,-132.84865,893.91272
264,2.192,591.33679,-133.60852,893.60461
265,2.2,593.13324,-132.33728,893.04718
266,2.208,598.41278,-133.03697,893.71198
267,2.217,604.67291,-132.52917,895.04224
268,2.225,606.55347,-132.90805,896.31702
269,2.233,611.39105,-132.35234,896.29102
270,2.242,614.74786,-133.03073,896.4483
271,2.25,620.08734,-133.67348,896.3927
272,2.258,623.21228,-132.39548,896.20599
273,2.267,627.45776,-132.89537,895.79022
274,2.275,631.21014,-133.17236,895.96674
275,2.283,634.95459,-132.12868,895.62531
276,2.292,639.80145,-133.22289,895.5683
277,2.3,643.39075,-132.48595,894.8642
278,2.308,647.25604,-131.64119,895.04242
279,2.317,651.75189,-133.11313,896.00476
280,2.325,657.95319,-132.12556,895.94678
281,2.333,659.20477,-131.55823,895.06049
282,2.342,664.85071,-132.07825,894.68896
283,2.35,668.02979,-131.73317,895.05365
284,2.358,673.38403,-131.69633,895.45947
285,2.367,677.39807,-131.87248,895.24438
286,2.375,681.18018,-131.36259,896.02869
287,2.383,685.59875,-131.30452,896.04541
288,2.392,690.75458,-131.75037,896.34662
289,2.4,693.95978,-131.0786,896.12262
290,2.408,698.96051,-131.70222,896.62091
291,2.417,703.60962,-131.24463,896.89746
292,2.425,709.06036,-131.41504,897.66168
293,2.433,712.73633,-132.17979,897.73987
294,2.442,717.78601,-131.53455,898.34851
295,2.45,724.00006,-132.29196,898.75745
296,2.458,728.18768,-132.19603,898.54095
297,2.467,733.1792,-131.99826,899.02454
298,2.475,738.6391,-132.28267,898.41315
299,2.483,743.07233,-132.63913,898.37213
300,2.492,749.51172,-132.6279,897.85596
301,2.5,754.77344,-133.60863,898.30115
302,2.508,760.45764,-133.49664,898.11169
303,2.517,766.79199,-134.42207,898.97211
304,2.525,771.82123,-133.62909,898.41602
305,2.533,778.83881,-134.42365,898.37976
306,2.542,784.67712,-135.70934,898.36182
307,2.55,790.2547,-135.69051,898.06665
308,2.558,797.6778,-136.31409,897.62537
309,2.567,804.17151,-136.97781,897.70197
310,2.575,810.03204,-136.12247,896.07135
311,2.583,816.98621,-137.03424,895.72565
312,2.592,824.72211,-138.01967,895.67133
313,2.6,831.19348,-138.51935,895.15253
314,2.608,838.05518,-138.21313,894.57861
315,2.617,845.75128,-139.46655,893.99927
316,2.625,852.84589,-140.57475,893.24982
317,2.633,860.14301,-141.76874,892.26141
318,2.642,868.02582,-141.66838,891.69696
319,2.65,875.7572,-142.65665,891.50623
320,2.658,882.41339,-142.62096,890.13837
321,2.667,891.23676,-143.4702,890.16711
322,2.675,899.08679,-144.83142,889.08105
323,2.683,907.56268,-145.57719,888.52295
324,2.692,915.61627,-146.02371,888.23834
325,2.7,924.73553,-147.65286,888.51123
326,2.708,932.30658,-148.47246,887.4389
327,2.717,941.23071,-148.78181,887.62708
328,2.725,948.84393,-150.58232,887.43085
329,2.733,957.47748,-152.02313,887.44873
330,2.742,965.45605,-153.3279,887.47845
331,2.75,974.58832,-153.62932,887.44897
332,2.758,983.47577,-155.24028,888.44641
333,2.767,992.06354,-156.9883,889.39801
334,2.775,1001.09369,-157.7524,889.44458
335,2.783,1009.67676,-158.57547,890.56976
336,2.792,1017.77539,-159.94121,891.49548
337,2.8,1027.13123,-160.80664,892.17975
338,2.808,1035.77734,-161.84238,893.44946
339,2.817,1044.57275,-162.98024,894.55811
340,2.825,1052.8197,-163.68806,895.43628
341,2.833,1061.00366,-164.83768,896.57538
342,2.842,1070.39307,-165.5361,897.28113
343,2.85,1079.02271,-166.10294,898.3537
344,2.858,1087.49768,-166.90457,898.91217
345,2.867,1095.96057,-167.34279,899.58264
346,2.875,1104.83643,-168.95612,900.61279
347,2.883,1113.72827,-169.57326,901.03516
348,2.892,1123.61267,-170.5424,902.15137
349,2.9,1131.47571,-171.39095,901.31311
350,2.908,1140.03442,-171.52597,901.93494
351,2.917,1147.89368,-173.02419,901.81952
352,2.925,1156.93933,-173.1707,902.65979
353,2.933,1164.56848,-173.0224,901.92462
354,2.942,1172.45728,-173.83342,902.07733
355,2.95,1180.68396,-173.84128,901.34491
356,2.958,1189.2262,-174.62894,902.3031
357,2.967,1197.51672,-175.57088,901.80072
358,2.975,1204.88281,-174.96925,901.22028
359,2.983,1213.5752,-175.82832,901.37628
360,2.992,1221.1781,-175.99126,902.24487
361,3,1227.98486,-175.98691,902.28973
362,3.008,1234.94995,-175.7838,901.97668
363,3.017,1242.71875,-176.2529,900.70221
364,3.025,1249.29565,-176.21307,900.54144
365,3.033,1256.67847,-174.13647,902.23743
366,3.042,1264.25952,-174.67146,902.90765
367,3.05,1271.36206,-174.96075,903.49432
368,3.058,1277.90991,-174.50795,903.39838
369,3.067,1284.13843,-174.57419,904.02258
370,3.075,1290.73572,-174.40421,903.60687
371,3.083,1296.99768,-174.99796,903.22668
372,3.092,1304.44629,-176.02983,902.84064
373,3.1,1310.79968,-176.33316,902.65393
374,3.108,1316.12646,-174.66945,902.66193
375,3.117,1322.68677,-175.45599,902.151
376,3.125,1329.41296,-175.38515,902.27991
377,3.133,1335.13391,-175.93521,901.5614
378,3.142,1340.67517,-174.92242,900.67334
379,3.15,1346.86035,-175.46376,899.99945
380,3.158,1351.90698,-176.17128,899.76233
381,3.167,1356.75793,-175.63042,899.28918
382,3.175,1363.57458,-175.75647,899.09216
383,3.183,1369.34045,-175.42331,898.32806
384,3.192,1372.92603,-176.09079,897.54364
385,3.2,1379.55737,-175.93573,896.18433
386,3.208,1382.8396,-175.44389,896.57977
387,3.217,1388.8595,-175.4118,896.20044
388,3.225,1392.79907,-175.68671,894.2771
389,3.233,1398.26868,-175.58159,893.94147
390,3.242,1402.75391,-174.9025,891.19568
391,3.25,1407.69629,-175.10616,892.55469
392,3.258,1411.30933,-174.28598,891.37695
393,3.267,1417.15503,-174.7413,890.36365
394,3.275,1421.55762,-173.41275,889.76154
395,3.283,1425.53748,-173.88637,888.91211
396,3.292,1430.53113,-173.29417,888.82733
397,3.3,1434.52734,-172.08638,888.12305
398,3.308,1438.6925,-173.58858,886.91632
399,3.317,1442.4624,-171.60513,886.48975
400,3.325,1446.76941,-171.51027,885.76514
401,3.333,1449.35437,-172.70778,886.33728
402,3.342,1454.91675,-169.94476,886.83789
403,3.35,1462.00159,-171.17047,884.87537
404,3.358,1462.20068,-171.51636,884.50299
405,3.367,1464.57446,-171.92368,884.10785
406,3.375,1469.34863,-171.91434,884.71625
407,3.383,1472.96484,-171.81059,885.03162
408,3.392,1476.55286,-172.5078,885.64471
409,3.4,1479.82483,-171.78415,886.29865
410,3.408,1483.99158,-172.27237,886.89551
411,3.417,1487.13147,-171.9875,886.62463
412,3.425,1491.19885,-171.57056,886.49738
413,3.433,1494.79053,-172.18048,886.79932
414,3.442,1498.16907,-172.71709,886.75409
415,3.45,1502.44421,-172.40379,886.59943
416,3.458,1505.34619,-173.19812,886.96753
417,3.467,1509.86426,-172.73438,886.48303
418,3.475,1513.09973,-173.465,886.3808
419,3.483,1516.84888,-173.39748,886.20819
420,3.492,1520.6991,-173.85773,886.03137
421,3.5,1524.63989,-173.86316,886.11224
422,3.508,1527.46838,-174.5704,885.62024
423,3.517,1531.96289,-174.53658,886.16827
424,3.525,1535.92786,-174.69145,886.68652
425,3.533,1539.26001,-174.72508,885.86737
426,3.542,1543.22449,-175.99495,886.02905
427,3.55,1546.82214,-175.72496,886.14655
428,3.558,1550.15564,-176.00995,886.83484
429,3.567,1554.3009,-176.41425,886.59583
430,3.575,1559.12292,-176.41182,887.56433
431,3.583,1562.80164,-177.43845,887.362
432,3.592,1566.2229,-177.30873,887.86151
433,3.6,1570.53979,-178.62494,888.19055
434,3.608,1575.13501,-178.18393,887.71057
435,3.617,1578.81567,-179.37048,888.67621
436,3.625,1582.96667,-179.39761,888.7337
437,3.633,1588.00183,-180.22774,889.26971
438,3.642,1591.91577,-181.00999,888.76068
439,3.65,1596.24268,-182.22006,888.78503
440,3.658,1601.08545,-182.29399,888.59601
441,3.667,1605.64856,-183.4269,888.55243
442,3.675,1611.69373,-184.36545,889.29346
443,3.683,1616.09509,-186.17659,889.45728
444,3.692,1621.31738,-186.04236,889.56207
445,3.7,1626.17371,-187.34937,889.27704
446,3.708,1631.15027,-187.52785,888.89197
447,3.717,1635.90295,-188.74088,888.60583
448,3.725,1641.57178,-189.99759,888.79346
449,3.733,1647.49902,-190.18785,887.85779
450,3.742,1653.47522,-191.57498,888.48077
451,3.75,1660.22632,-192.96301,888.73712
452,3.758,1665.42188,-193.62837,888.22394
453,3.767,1672.16455,-194.49803,888.1839
454,3.775,1678.5918,-194.89377,887.7616
455,3.783,1685.22375,-196.09132,887.90784
456,3.792,1691.55359,-197.01395,888.08417
457,3.8,1697.32349,-198.62482,887.58716
458,3.808,1704.33374,-199.86186,887.19641
459,3.817,1711.83398,-200.93799,886.69708
460,3.825,1718.54297,-202.58804,886.26862
461,3.833,1725.00256,-203.77318,886.11786
462,3.842,1732.30981,-205.10434,886.04584
463,3.85,1740.31616,-206.28267,885.52979
464,3.858,1746.54224,-208.12727,886.01245
465,3.867,1754.01538,-209.70325,885.39771
466,3.875,1762.29504,-210.98886,884.78864
467,3.883,1769.21252,-212.99196,884.54791
468,3.892,1776.90576,-214.0029,884.79022
469,3.9,1784.69067,-215.69289,885.38025
470,3.908,1792.04602,-217.37892,885.75122
471,3.917,1799.76318,-218.71579,886.21014
472,3.925,1807.47681,-219.80499,887.02161
473,3.933,1814.40479,-222.08954,887.07153
