Frame#,Time,L.Radius.x,L.Radius.y,L.Radius.z
81,0.667,-728.19971,140.43625,1348.57227
82,0.675,-723.29614,140.45895,1349.11621
83,0.683,-716.3512,139.78268,1348.54871
84,0.692,-710.6579,140.24286,1348.90417
85,0.7,-705.6037,140.35446,1348.2312
86,0.708,-698.96759,140.34689,1347.02917
87,0.717,-693.02051,139.69545,1347.15503
88,0.725,-687.53656,140.14255,1346.94543
89,0.733,-682.13678,141.54492,1347.24841
90,0.742,-675.2121,142.57837,1345.8374
91,0.75,-669.95087,143.3494,1345.57605
92,0.758,-662.79706,143.77014,1345.1217
93,0.767,-657.04541,144.85994,1343.75439
94,0.775,-651.77948,144.86658,1343.0105
95,0.783,-645.75732,145.9055,1342.39502
96,0.792,-639.62042,146.61931,1341.64429
97,0.8,-632.90613,147.93568,1340.70813
98,0.808,-626.65594,149.07074,1338.51575
99,0.817,-621.1131,150.12917,1338.43127
100,0.825,-615.52222,151.85826,1336.65417
101,0.833,-609.74713,153.18597,1335.93628
102,0.842,-602.74109,155.10426,1334.28772
103,0.85,-596.73328,156.43373,1334.0946
104,0.858,-590.22412,157.3037,1332.00366
105,0.867,-583.87488,159.91423,1331.2439
106,0.875,-577.43402,161.54607,1332.10803
107,0.883,-572.48981,163.83951,1332.65356
108,0.892,-566.77716,164.83444,1332.56909
109,0.9,-561.39728,166.04701,1332.56396
110,0.908,-553.29358,166.18343,1333.80811
111,0.917,-547.76489,167.88081,1334.0907
112,0.925,-541.83118,170.02939,1334.69226
113,0.933,-535.67273,170.30844,1335.48938
114,0.942,-531.43274,172.7863,1337.18689
115,0.95,-524.03955,173.45724,1337.98535
116,0.958,-518.84943,173.05194,1338.99048
117,0.967,-515.01318,175.98944,1340.05676
118,0.975,-507.75714,176.28465,1340.25781
119,0.983,-501.34985,177.27222,1341.42114
120,0.992,-495.6586,178.17294,1342.58643
121,1,-490.49872,180.71394,1342.96094
122,1.008,-484.32767,181.63295,1343.48828
123,1.017,-477.93988,182.54077,1343.64331
124,1.025,-470.68417,183.41301,1344.53638
125,1.033,-464.42804,186.07458,1344.49719
126,1.042,-458.40131,187.46599,1345.13098
127,1.05,-452.51938,187.44556,1345.40039
128,1.058,-444.78033,188.28133,1345.49731
129,1.067,-438.25378,189.70531,1345.67078
130,1.075,-432.4707,191.23807,1346.62866
131,1.083,-425.46985,192.37503,1345.96777
132,1.092,-419.78882,193.20934,1347.15381
133,1.1,-414.49643,194.35541,1347.43457
134,1.108,-407.43787,194.45126,1347.52014
135,1.117,-401.32181,194.76518,1348.15601
136,1.125,-395.44724,195.82034,1348.52551
137,1.133,-390.07794,198.56497,1350.57898
138,1.142,-384.19217,197.90598,1350.12329
139,1.15,-376.77518,198.46561,1350.37097
140,1.158,-370.46799,199.14915,1350.70264
141,1.167,-364.54919,200.25403,1350.69141
142,1.175,-358.88437,200.79187,1350.68677
143,1.183,-352.38144,199.93842,1351.81506
144,1.192,-346.44452,201.42133,1352.35156
145,1.2,-339.29724,202.58881,1352.36365
146,1.208,-334.01895,201.81096,1352.43384
147,1.217,-327.26538,203.06697,1352.47034
148,1.225,-321.18253,204.76826,1353.58618
149,1.233,-313.72583,203.59558,1353.1394
150,1.242,-307.40048,204.02855,1353.36877
151,1.25,-301.90097,203.45705,1353.54736
152,1.258,-295.69846,202.7059,1353.37781
153,1.267,-289.17282,203.39703,1352.99268
154,1.275,-281.19769,202.51276,1352.86292
155,1.283,-275.44513,203.20596,1352.98682
156,1.292,-270.01196,202.83504,1352.88818
157,1.3,-262.66818,202.17584,1352.77417
158,1.308,-255.35852,200.47531,1351.56958
159,1.317,-249.231,201.97754,1352.21326
160,1.325,-244.14584,201.18166,1351.97107
161,1.333,-237.5666,199.67009,1351.57678
162,1.342,-231.76486,199.45923,1350.85559
163,1.35,-225.12813,197.45041,1349.72766
164,1.358,-219.20494,198.84373,1349.54517
165,1.367,-212.63623,196.96695,1349.26013
166,1.375,-206.5634,196.53508,1347.68469
167,1.383,-201.17322,196.23296,1347.38574
168,1.392,-195.04512,194.49344,1345.58276
169,1.4,-188.95775,193.34296,1344.3269
170,1.408,-182.89113,190.75281,1343.40955
171,1.417,-176.39864,190.90419,1341.8501
172,1.425,-171.71735,188.76363,1340.55334
173,1.433,-164.45642,187.89897,1339.5509
174,1.442,-157.5784,185.54485,1337.57385
175,1.45,-152.1274,184.85152,1337.51343
176,1.458,-146.67455,183.98367,1336.90833
177,1.467,-138.12607,181.06227,1335.51331
178,1.475,-132.94586,179.13423,1335.15955
179,1.483,-125.54844,179.08966,1335.75
180,1.492,-119.00341,177.45607,1335.75488
181,1.5,-111.00374,175.87572,1336.20789
182,1.508,-105.18617,172.49825,1336.54956
183,1.517,-98.71261,174.50682,1338.66895
184,1.525,-90.36303,173.22481,1339.37158
185,1.533,-84.20623,171.29002,1339.93762
186,1.542,-76.9295,169.21442,1340.3877
187,1.55,-70.47488,167.08034,1341.77991
188,1.558,-64.95258,167.36113,1342.62805
189,1.567,-58.4211,164.88463,1343.7605
190,1.575,-51.08167,162.99402,1343.72498
191,1.583,-45.27846,162.5564,1345.22681
192,1.592,-36.91712,159.90474,1345.24548
193,1.6,-31.74299,158.653,1346.3103
194,1.608,-26.22977,157.43295,1347.54675
195,1.617,-20.4263,157.14104,1348.05896
196,1.625,-12.72231,154.39503,1348.12549
197,1.633,-7.50911,152.75127,1348.72412
198,1.642,-1.4198,151.75285,1349.65955
199,1.65,6.03691,148.74612,1349.72791
200,1.658,11.68516,147.80589,1351.09314
201,1.667,16.23076,146.50542,1351.40063
202,1.675,22.10666,146.02867,1352.31836
203,1.683,26.87452,145.79616,1352.50867
204,1.692,35.07843,143.72957,1354.09497
205,1.7,41.08989,141.8759,1353.96228
206,1.708,47.30732,141.10184,1354.30823
207,1.717,51.25183,138.8761,1353.87878
208,1.725,57.21472,139.68596,1356.36035
209,1.733,61.91475,137.32602,1355.58167
210,1.742,67.24514,136.41154,1356.46167
211,1.75,73.50236,135.29657,1356.35229
212,1.758,76.24065,133.86531,1357.33276
213,1.767,83.34866,133.88322,1357.83704
214,1.775,89.29016,131.69044,1358.25745
215,1.783,94.94509,129.6906,1357.92566
216,1.792,99.79278,128.96957,1358.27209
217,1.8,104.80655,128.37535,1358.46643
218,1.808,109.88537,127.22523,1359.30261
219,1.817,115.97677,126.70694,1359.87366
220,1.825,121.18037,125.50614,1359.30298
221,1.833,127.03252,124.7062,1358.92322
222,1.842,132.90306,122.25423,1358.93042
223,1.85,138.70073,124.36246,1359.08411
224,1.858,143.43359,121.83154,1358.65833
225,1.867,150.2513,123.52367,1358.77161
226,1.875,156.1868,123.42459,1358.3678
227,1.883,163.20958,122.12286,1358.03674
228,1.892,169.20836,121.68136,1358.40186
229,1.9,173.90759,120.67912,1357.59351
230,1.908,181.4118,122.41813,1357.15259
231,1.917,187.8925,120.45915,1357.24548
232,1.925,193.20976,121.11214,1357.10303
233,1.933,199.48834,120.90298,1356.88916
234,1.942,204.08592,120.55936,1355.37622
235,1.95,211.02838,122.26275,1355.18933
236,1.958,218.78537,122.79395,1353.72205
237,1.967,223.6512,122.40141,1353.85632
238,1.975,229.92699,123.76496,1351.32153
239,1.983,237.59477,123.97108,1351.36255
240,1.992,242.56316,124.00689,1350.37634
241,2,249.10307,126.55303,1348.81897
242,2.008,255.35144,129.67027,1348.28088
243,2.017,262.38702,128.76442,1345.90198
244,2.025,268.27716,129.09785,1347.31421
245,2.033,274.72433,131.24174,1344.29053
246,2.042,282.7341,132.90277,1343.34314
247,2.05,288.76447,133.91255,1342.78333
248,2.058,295.0816,135.47534,1341.80566
249,2.067,301.33276,138.01215,1341.29688
250,2.075,308.38876,138.84744,1341.70471
251,2.083,315.35254,140.52191,1341.98328
252,2.092,321.45587,140.7061,1342.51855
253,2.1,328.48654,141.6391,1342.95959
254,2.108,334.82947,142.707,1343.69568
255,2.117,340.7713,145.16617,1344.82971
256,2.125,348.022,144.17494,1345.73926
257,2.133,352.88068,145.5862,1347.42371
258,2.142,358.68146,147.54056,1348.45862
259,2.15,366.34393,148.63889,1349.2998
260,2.158,371.96411,148.95364,1349.42371
261,2.167,378.6543,150.92381,1351.81641
262,2.175,383.89828,150.21745,1352.73596
263,2.183,391.44186,152.82832,1353.18701
264,2.192,397.69965,154.54997,1352.76123
265,2.2,404.02179,155.81183,1354.10583
266,2.208,410.25565,155.07733,1354.33276
267,2.217,417.78549,158.11443,1355.48352
268,2.225,424.44785,160.82382,1355.96118
269,2.233,431.73691,162.17673,1356.52734
270,2.242,436.72678,161.375,1357.41895
271,2.25,445.09128,163.22681,1357.69812
272,2.258,453.10559,164.75218,1357.77441
273,2.267,459.43234,166.2538,1357.80298
274,2.275,464.25998,165.81323,1357.89099
275,2.283,472.10217,167.92284,1358.25403
276,2.292,477.79144,169.44867,1358.78857
277,2.3,483.40726,169.59912,1359.33264
278,2.308,489.53214,172.31425,1359.24719
279,2.317,497.20154,173.03136,1359.32153
280,2.325,501.26608,172.28082,1359.12488
281,2.333,508.24164,173.70039,1359.96375
282,2.342,514.52698,174.54112,1360.97717
283,2.35,520.85864,174.11171,1360.84924
284,2.358,527.01587,176.94284,1361.44946
285,2.367,531.37799,175.96933,1360.80627
286,2.375,538.58447,177.72549,1361.72034
287,2.383,543.77203,178.12817,1361.88428
288,2.392,549.7572,178.3736,1362.2699
289,2.4,557.83191,180.41362,1362.60706
290,2.408,562.60406,177.78313,1362.0166
291,2.417,568.86603,181.0515,1361.55664
292,2.425,574.06409,178.61217,1361.15674
293,2.433,581.41718,180.90529,1362.01196
294,2.442,586.76349,179.09845,1361.81409
295,2.45,593.8017,181.54367,1361.96289
296,2.458,599.80463,180.32785,1362.35889
297,2.467,605.42542,181.24065,1362.61914
298,2.475,610.61676,181.0789,1362.73767
299,2.483,617.52802,180.36185,1361.68335
300,2.492,624.16901,180.0428,1360.56531
301,2.5,630.08008,180.88994,1360.73328
302,2.508,636.35199,179.19174,1360.91809
303,2.517,642.78375,179.93776,1360.32227
304,2.525,647.20355,179.18362,1360.84338
305,2.533,653.36121,178.42171,1359.39502
306,2.542,659.56464,177.72432,1359.56824
307,2.55,665.52527,176.19188,1357.90308
308,2.558,671.66412,176.98334,1357.31677
309,2.567,677.95667,175.88704,1357.82788
310,2.575,683.42712,175.19624,1355.828
311,2.583,688.94226,173.06006,1354.70984
312,2.592,694.57007,171.03465,1354.41992
313,2.6,700.39929,169.42232,1352.75
314,2.608,706.75146,172.11649,1352.7926
315,2.617,712.56464,169.69258,1350.92249
316,2.625,716.61115,165.8501,1349.30078
317,2.633,724.45807,166.89871,1349.29895
318,2.642,730.15314,164.14966,1347.5083
319,2.65,734.42468,163.06189,1346.25671
320,2.658,743.18506,164.11395,1346.22815
321,2.667,749.25446,159.60899,1345.4408
322,2.675,754.10632,157.3273,1342.75073
323,2.683,762.01025,159.16151,1341.90637
324,2.692,767.08539,157.21727,1341.55664
325,2.7,772.84387,152.84818,1339.71423
326,2.708,780.50427,151.06525,1338.37415
327,2.717,788.33289,151.33012,1339.2865
328,2.725,793.82178,148.942,1339.92761
329,2.733,800.91937,146.40625,1340.72485
330,2.742,808.32623,145.55617,1341.59814
331,2.75,814.45038,143.86974,1342.31921
332,2.758,821.71936,140.72656,1342.03918
333,2.767,829.56891,141.62921,1343.99048
334,2.775,835.80383,138.92274,1344.45129
335,2.783,842.58411,139.55179,1345.53577
336,2.792,849.35016,137.93065,1346.09888
337,2.8,856.37305,134.23814,1347.32129
338,2.808,861.62103,131.05841,1347.92578
339,2.817,868.99329,131.91338,1348.99854
340,2.825,873.86072,129.99538,1349.57813
341,2.833,879.99213,128.08887,1350.12915
342,2.842,888.78516,127.72688,1351.99182
343,2.85,895.17517,124.19781,1351.68079
344,2.858,900.2121,122.35227,1352.23608
345,2.867,905.70734,120.28059,1352.48901
346,2.875,913.03101,119.29309,1353.78345
347,2.883,920.87177,117.37315,1354.48071
348,2.892,926.2356,114.91406,1354.32739
349,2.9,931.39777,113.19347,1354.69299
350,2.908,938.52338,112.33774,1354.58704
351,2.917,944.36023,111.45108,1356.36414
352,2.925,948.17487,109.84933,1356.78076
353,2.933,954.85101,109.69607,1357.02405
354,2.942,960.90668,107.6379,1357.81641
355,2.95,966.90637,105.76377,1359.42493
356,2.958,970.99823,102.45414,1359.54211
357,2.967,977.09503,100.66671,1359.07031
358,2.975,981.87677,101.05226,1360.90039
359,2.983,987.93842,100.10799,1361.67493
360,2.992,993.42981,97.48589,1359.66541
361,3,999.03595,94.72631,1360.05774
362,3.008,1005.45636,94.10663,1361.25378
363,3.017,1011.85706,93.66226,1361.43774
364,3.025,1015.72699,93.10347,1361.31995
365,3.033,1021.1297,90.30328,1361.4231
366,3.042,1026.39331,92.78781,1362.32483
367,3.05,1032.37085,90.48207,1362.67334
368,3.058,1037.1709,87.84996,1361.84167
369,3.067,1043.66089,85.91709,1362.05334
370,3.075,1050.7677,86.49763,1362.13501
371,3.083,1055.08325,85.55527,1362.41931
372,3.092,1060.34802,86.32205,1362.23865
373,3.1,1067.14441,86.0652,1361.31531
374,3.108,1072.84167,83.47141,1360.58301
375,3.117,1080.75378,85.23003,1361.9115
376,3.125,1084.91101,84.4865,1361.13062
377,3.133,1091.32813,86.63351,1361.75537
378,3.142,1097.6554,84.81837,1362.43909
379,3.15,1104.81042,85.78957,1360.71826
380,3.158,1110.71594,86.68923,1359.38501
381,3.167,1113.95447,84.83115,1358.79883
382,3.175,1122.48804,86.22144,1358.71997
383,3.183,1128.10388,84.21624,1357.42456
384,3.192,1135.48083,87.43337,1358.36841
385,3.2,1139.79956,88.11392,1356.43018
386,3.208,1146.7583,87.63496,1356.52258
387,3.217,1152.05005,88.07476,1354.4187
388,3.225,1158.50342,90.16235,1354.98706
389,3.233,1164.55066,88.75884,1352.86267
390,3.242,1170.9917,90.93438,1351.79041
391,3.25,1176.39441,91.71475,1350.97363
392,3.258,1184.73059,92.59714,1349.84839
393,3.267,1188.54602,96.07726,1350.01257
394,3.275,1195.59326,95.68927,1349.03345
395,3.283,1202.53235,98.12364,1347.68347
396,3.292,1209.63501,101.49795,1348.52344
397,3.3,1216.12195,103.85452,1349.35217
398,3.308,1221.03662,104.44807,1349.91174
399,3.317,1227.71948,103.08439,1348.73523
400,3.325,1233.77661,100.9753,1347.76062
401,3.333,1237.9895,104.14702,1350.43701
402,3.342,1245.8562,103.77821,1349.18066
403,3.35,1251.6886,107.05322,1350.94568
404,3.358,1257.521,107.89412,1351.8877
405,3.367,1264.13892,106.74927,1352.56958
406,3.375,1269.43994,111.71101,1353.96069
407,3.383,1276.20898,110.06111,1354.65186
408,3.392,1280.25793,109.23898,1353.70142
409,3.4,1286.85193,112.61945,1356.05688
410,3.408,1293.38184,110.53578,1354.25354
411,3.417,1301.86719,111.84572,1353.69092
412,3.425,1306.06982,114.70289,1354.44055
413,3.433,1314.98828,115.26031,1355.88757
414,3.442,1321.41492,116.5228,1356.7323
415,3.45,1326.77405,117.34721,1356.84985
416,3.458,1334.36267,117.58857,1356.54053
417,3.467,1338.22876,120.37724,1358.95459
418,3.475,1346.44385,121.34393,1358.6593
419,3.483,1354.05212,120.22334,1357.66833
420,3.492,1359.21753,124.75337,1358.36475
421,3.5,1365.78796,122.65199,1359.2738
422,3.508,1371.5094,125.01424,1360.45435
423,3.517,1377.08972,125.38859,1360.91711
424,3.525,1384.75134,124.33319,1359.8761
425,3.533,1391.42896,124.76193,1359.74353
426,3.542,1395.67041,126.42952,1359.61682
427,3.55,1403.49475,125.75555,1360.177
428,3.558,1408.4054,130.01859,1361.23535
429,3.567,1415.16821,128.60133,1362.24866
430,3.575,1421.46973,126.62208,1362.45447
431,3.583,1426.40002,130.13223,1363.92407
432,3.592,1432.31519,128.49837,1364.41553
433,3.6,1439.36243,126.11841,1360.95886
434,3.608,1447.07556,127.45543,1363.39783
435,3.617,1452.46021,130.11499,1363.40417
436,3.625,1456.93262,125.48547,1362.97302
437,3.633,1462.35706,130.2253,1364.69873
438,3.642,1468.80615,128.17953,1364.33838
439,3.65,1475.48889,125.57568,1364.76538
440,3.658,1482.53833,124.69784,1362.30786
441,3.667,1486.73401,128.30986,1362.52625
442,3.675,1493.9563,126.7169,1363.36316
443,3.683,1501.1947,125.12494,1364.20593
444,3.692,1504.18018,126.48486,1364.73596
445,3.7,1510.52844,123.55741,1363.23523
446,3.708,1519.04773,124.09212,1361.66296
447,3.717,1524.82349,120.96308,1362.23291
448,3.725,1528.25476,123.66385,1362.68152
449,3.733,1534.13538,120.82896,1362.51782
450,3.742,1542.10095,119.33847,1359.20227
451,3.75,1547.01001,115.11234,1359.14673
452,3.758,1551.69617,117.32201,1359.91528
453,3.767,1557.01465,115.50159,1359.05652
454,3.775,1563.81934,113.37942,1356.50317
455,3.783,1570.25122,111.32932,1356.32642
456,3.792,1573.43469,112.97098,1356.63831
457,3.8,1579.43713,108.95568,1352.50415
458,3.808,1584.31433,105.91148,1352.03406
459,3.817,1591.94714,104.86608,1350.56506
460,3.825,1598.70911,105.46733,1350.93176
461,3.833,1600.07617,101.15199,1347.97729
462,3.842,1608.33386,101.44987,1348.73047
463,3.85,1616.68762,100.06979,1344.76855
464,3.858,1619.64197,94.19276,1344.06812
465,3.867,1625.08936,97.85616,1345.46521
466,3.875,1632.26904,91.14269,1342.65906
467,3.883,1636.86072,91.18299,1342.24304
468,3.892,1642.35254,87.85175,1342.57385
469,3.9,1650.90601,87.52306,1343.85547
470,3.908,1656.21838,83.82597,1343.98877
471,3.917,1663.24951,83.84418,1344.93799
472,3.925,1666.62561,84.14855,1345.65405
473,3.933,1674.33655,82.32013,1346.83069
