Frame#,Time,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z
46,0.375,-884.74847,64.59245,1514.61292,-694.40692,70.84283,1357.29236
47,0.383,-877.82697,61.86245,1516.56799,-689.22931,70.04572,1357.81946
48,0.392,-872.16992,60.63707,1517.35632,-683.55334,70.34145,1359.29565
49,0.4,-868.49567,60.8701,1518.62488,-678.84717,67.10323,1359.45715
50,0.408,-860.86713,60.08983,1520.05225,-672.8147,67.77515,1359.38123
51,0.417,-856.62091,59.62195,1520.92224,-665.45581,67.60446,1361.70764
52,0.425,-849.80487,58.44044,1519.9812,-661.54169,64.60054,1361.63574
53,0.433,-843.54559,57.85363,1520.70203,-653.29102,64.8989,1362.53931
54,0.442,-837.91351,56.3317,1521.36353,-647.9281,64.54256,1363.07056
55,0.45,-832.80902,55.34157,1520.52454,-642.52197,61.60807,1363.44434
56,0.458,-826.22876,55.25325,1520.16125,-635.17603,64.442,1365.16125
57,0.467,-819.71777,55.51098,1520.65479,-629.86267,62.11546,1363.96692
58,0.475,-814.448,55.73298,1521.37854,-623.35651,61.85234,1364.495
59,0.483,-808.34698,53.38433,1520.80188,-616.52155,62.27122,1365.71301
60,0.492,-802.38916,52.60125,1520.97815,-612.63867,59.25563,1365.6488
61,0.5,-796.29102,52.57653,1520.95801,-605.66949,61.78276,1365.48315
62,0.508,-791.43408,51.77243,1521.59766,-599.68927,57.96566,1364.70911
63,0.517,-784.78827,52.07,1521.03333,-593.89301,59.89484,1365.9176
64,0.525,-778.57684,51.21828,1521.84436,-589.53241,59.94323,1366.31519
65,0.533,-773.09644,50.77402,1522.76355,-584.62347,60.6115,1365.401
66,0.542,-769.43097,50.02352,1523.31238,-578.73431,61.08661,1365.07227
67,0.55,-762.24451,49.47426,1523.42932,-574.01166,61.55427,1365.8999
68,0.558,-756.49725,49.69511,1523.28882,-568.56616,61.06208,1364.96887
69,0.567,-750.83435,49.0289,1524.47559,-563.63922,60.87546,1364.58057
70,0.575,-745.21661,48.57436,1525.69446,-561.25653,60.23536,1365.16748
71,0.583,-739.7439,48.14962,1525.88306,-553.35071,60.68198,1364.69531
72,0.592,-732.82343,49.54445,1524.27698,-546.22406,60.4736,1362.0647
73,0.6,-725.97339,48.93995,1525.09216,-539.58386,59.9845,1363.13257
74,0.608,-721.19464,47.70563,1526.10352,-530.69806,58.92409,1361.77612
75,0.617,-715.96808,47.92818,1525.72949,-530.92462,59.17861,1363.26563
76,0.625,-709.34534,47.13679,1525.54089,-525.98383,58.52098,1363.48315
77,0.633,-703.43982,46.44093,1525.65759,-519.53394,57.35294,1362.94446
78,0.642,-697.96039,46.51242,1525.521,-514.05829,58.00097,1362.43347
79,0.65,-692.19812,46.87273,1524.4054,-508.24875,57.50338,1362.60876
80,0.658,-687.17401,48.11519,1524.68689,-502.15695,57.60624,1362.83789
81,0.667,-681.06879,48.15136,1525.2124,-496.62689,56.62971,1360.88342
82,0.675,-675.5321,47.05397,1524.80884,-490.20172,57.89515,1362.02271
83,0.683,-669.31763,46.73901,1523.67822,-484.51764,58.36911,1360.97437
84,0.692,-663.50409,47.19791,1523.72205,-477.94601,57.99271,1361.58435
85,0.7,-657.39075,48.25156,1523.60828,-471.26962,57.90983,1360.17725
86,0.708,-650.64142,48.42545,1523.60413,-465.89212,58.82714,1359.76917
87,0.717,-645.46515,48.15351,1523.61438,-461.87549,59.97018,1361.31775
88,0.725,-640.00867,48.72454,1523.01721,-451.48868,60.86887,1358.29529
89,0.733,-633.88141,48.60723,1522.53528,-447.00119,63.3794,1359.36938
90,0.742,-627.66479,50.06631,1522.50793,-441.40369,59.59591,1359.51563
91,0.75,-620.8891,50.56749,1521.2616,-436.40228,62.65537,1360.20068
92,0.758,-615.60529,50.92165,1521.08447,-430.97238,62.13492,1359.17468
93,0.767,-608.75134,52.57378,1520.59705,-426.12527,63.22893,1358.64478
94,0.775,-603.33234,53.18475,1519.56445,-418.2222,65.5388,1358.24609
95,0.783,-598.38464,52.32776,1519.37439,-412.70721,65.03364,1357.49487
96,0.792,-592.58289,55.41774,1518.82031,-406.56238,66.4613,1356.74451
97,0.8,-585.97687,55.16681,1517.45703,-400.64767,66.86969,1356.61316
98,0.808,-580.49249,57.62214,1517.90857,-395.80844,66.89493,1354.85803
99,0.817,-574.83282,58.82553,1517.05249,-389.91068,68.53252,1355.1842
100,0.825,-569.62006,59.46703,1515.94397,-384.07321,69.813,1354.36267
101,0.833,-563.27295,61.28009,1515.03601,-378.86633,71.13783,1352.7489
102,0.842,-557.4826,63.96885,1514.19885,-372.2081,73.81449,1352.7406
103,0.85,-551.59875,64.54405,1512.98413,-367.1416,73.12929,1351.33447
104,0.858,-546.83209,65.44173,1513.0979,-360.32559,74.80025,1351.97595
105,0.867,-540.65271,66.89349,1512.48694,-355.0329,76.55779,1352.67029
106,0.875,-535.0672,68.66333,1512.38354,-348.7048,78.58845,1352.51758
107,0.883,-528.92633,69.93518,1513.36194,-342.37143,78.88752,1353.12585
108,0.892,-523.0741,72.0464,1514.09546,-336.93042,78.13372,1353.31921
109,0.9,-517.28131,72.87634,1513.78845,-330.7764,82.73676,1355.32104
110,0.908,-512.15509,75.32327,1515.20935,-325.31464,83.84389,1356.15186
111,0.917,-504.81287,76.83537,1515.81909,-318.60175,86.05523,1356.21924
112,0.925,-499.34338,78.89436,1517.38269,-312.46384,87.0042,1358.75195
113,0.933,-493.92709,79.98253,1518.54419,-304.86874,89.69559,1359.49365
114,0.942,-487.3616,82.19932,1520.28442,-299.85062,89.92575,1360.14771
115,0.95,-481.94424,82.91827,1521.80396,-294.43329,90.94221,1363.05115
116,0.958,-475.2016,84.69355,1523.25244,-288.25928,92.101,1364.1106
117,0.967,-469.36295,85.8251,1524.58203,-282.95615,91.98856,1364.18616
118,0.975,-463.99774,87.28014,1525.91345,-277.45541,93.8423,1365.43726
119,0.983,-458.03372,88.81367,1527.35547,-270.86865,97.30991,1367.43982
120,0.992,-452.21097,89.91091,1528.53076,-266.50604,97.76059,1367.76721
121,1,-446.11246,90.73679,1528.64172,-260.50537,99.49818,1368.15161
122,1.008,-440.13663,92.39528,1530.88281,-254.90182,100.20055,1368.87573
123,1.017,-434.22592,93.08734,1530.98535,-248.00798,101.84081,1370.02185
124,1.025,-428.29852,95.7133,1531.32922,-242.6011,102.37458,1369.72461
125,1.033,-423.49982,95.7412,1530.46057,-236.15039,104.76251,1371.24829
126,1.042,-416.79272,96.03899,1531.3772,-229.27351,104.71614,1371.70801
127,1.05,-410.3703,97.97366,1531.45251,-222.54132,106.09084,1371.9375
128,1.058,-404.71219,98.81565,1531.88574,-217.40762,108.04144,1373.48035
129,1.067,-398.02835,99.1987,1530.95862,-209.79408,108.72888,1372.6897
130,1.075,-391.94589,99.75437,1530.64355,-204.94069,108.11054,1372.47681
131,1.083,-387.00644,100.89052,1531.24133,-198.4501,107.8626,1372.40356
132,1.092,-380.90024,101.05117,1530.86157,-191.6505,108.63824,1373.5365
133,1.1,-374.40466,101.61107,1531.30725,-186.53949,108.52069,1373.18604
134,1.108,-367.27408,102.34435,1531.84143,-180.2738,108.49009,1373.01221
135,1.117,-361.05899,102.33011,1531.7865,-175.2684,107.4962,1371.48438
136,1.125,-355.95691,102.87546,1532.38,-168.93716,107.94855,1371.48267
137,1.133,-349.01291,103.18727,1532.98779,-163.03404,109.74474,1372.51025
138,1.142,-343.23953,103.52357,1532.65308,-157.35376,107.97694,1372.60278
139,1.15,-336.99625,103.59058,1532.55457,-151.41618,111.70273,1373.02185
140,1.158,-330.70966,104.41006,1534.04688,-145.06744,108.3505,1373.51453
141,1.167,-325.57065,104.81412,1534.25354,-140.04022,106.38834,1372.04102
142,1.175,-319.48703,105.2718,1535.03967,-133.84789,107.78353,1372.44775
143,1.183,-313.26611,105.23919,1535.05566,-128.48224,108.20688,1372.42065
144,1.192,-307.01535,103.7289,1534.95642,-121.84277,107.4905,1372.72754
145,1.2,-300.92831,104.48233,1534.61523,-116.74724,107.08479,1372.5658
146,1.208,-294.24432,105.31609,1535.0332,-110.12412,105.37535,1372.40039
147,1.217,-288.4552,104.50472,1535.03857,-103.70346,105.80965,1372.151
148,1.225,-281.37543,104.21785,1535.22253,-98.67228,103.8707,1372.15991
149,1.233,-275.97867,104.67574,1535.60425,-92.65451,104.24815,1371.38403
150,1.242,-269.88919,105.67831,1534.87585,-86.49148,105.06958,1370.75244
151,1.25,-264.27878,105.21419,1535.375,-79.96763,104.68066,1371.01257
152,1.258,-257.89908,104.65436,1535.06042,-73.68464,103.37325,1370.86047
153,1.267,-250.90134,103.98349,1534.36267,-67.21739,104.81533,1370.62476
154,1.275,-244.19685,103.26025,1533.849,-61.6993,103.59571,1369.42334
155,1.283,-237.98036,103.97909,1533.95801,-55.47284,102.33221,1369.37488
156,1.292,-232.90623,102.26637,1533.0813,-48.12348,102.57578,1369.9397
157,1.3,-226.11182,102.20065,1532.4165,-43.04461,99.96712,1368.75964
158,1.308,-219.3576,101.6302,1532.09265,-35.69924,101.54777,1367.95032
159,1.317,-212.88977,99.75369,1532.01782,-30.09146,99.37759,1368.00916
160,1.325,-206.6438,99.97247,1531.38611,-22.84376,99.04288,1367.46704
161,1.333,-201.02789,98.34396,1529.35901,-16.39567,98.09673,1367.25391
162,1.342,-195.49413,96.74779,1529.25073,-10.67001,98.12894,1365.74719
163,1.35,-188.66188,97.33167,1528.27905,-4.84422,96.72269,1365.20935
164,1.358,-181.93472,96.09954,1527.29456,2.25271,97.13215,1364.58447
165,1.367,-175.10596,94.91617,1527.37927,8.44217,93.77328,1363.04285
166,1.375,-169.95488,94.67992,1525.66357,14.43133,95.5747,1362.10632
167,1.383,-163.70007,92.30096,1524.85376,19.36105,92.05191,1360.7417
168,1.392,-156.86639,92.07837,1522.71692,25.61563,92.56928,1360.70667
169,1.4,-151.68781,89.9257,1522.36865,31.71841,91.42381,1359.52722
170,1.408,-144.67807,88.72539,1521.25696,38.16975,90.2569,1357.63696
171,1.417,-138.62572,87.37538,1520.84912,44.12172,89.01512,1356.42053
172,1.425,-132.96504,85.96213,1520.27271,50.52523,88.82927,1355.14771
173,1.433,-127.28225,84.64449,1519.11523,56.11803,86.2674,1355.05127
174,1.442,-119.4903,83.21153,1518.0531,62.82913,84.82512,1353.41284
175,1.45,-113.62832,82.12344,1516.69775,68.49317,81.74754,1352.14221
176,1.458,-107.84991,79.56756,1515.73413,75.43173,84.31633,1352.24829
177,1.467,-101.93005,79.16563,1514.63489,80.30422,81.22474,1351.04089
178,1.475,-96.2196,75.82252,1514.40845,88.18707,78.30016,1350.83252
179,1.483,-88.28733,74.74525,1514.2749,94.29822,76.22633,1351.56262
180,1.492,-81.86966,73.00858,1514.88721,101.30994,77.15511,1352.22937
181,1.5,-75.87229,71.28068,1515.07166,108.15031,72.98462,1351.70569
182,1.508,-69.28003,68.63435,1515.40491,114.29809,72.67934,1352.40381
183,1.517,-62.52448,68.17773,1514.97852,121.46564,69.41644,1353.41223
184,1.525,-56.01905,65.79747,1516.0509,128.20515,69.15307,1354.3429
185,1.533,-49.17928,64.01498,1517.36328,134.211,67.28819,1354.47668
186,1.542,-42.08444,62.8449,1517.97021,142.06763,64.48881,1355.63538
187,1.55,-36.2861,60.48541,1519.30505,147.96695,64.74752,1356.44946
188,1.558,-30.23122,60.1399,1520.36951,153.46439,63.28241,1357.19946
189,1.567,-23.37473,58.41394,1523.15393,161.13089,61.65316,1359.46997
190,1.575,-16.8112,56.86776,1523.84058,166.45763,59.12367,1359.9729
191,1.583,-10.1741,54.4457,1524.92566,172.44173,58.85306,1360.87036
192,1.592,-4.99879,53.17153,1526.17847,177.50076,57.03453,1361.62512
193,1.6,2.29893,51.60964,1527.90186,184.09846,57.69724,1362.00879
194,1.608,8.17537,50.57637,1528.60425,190.85689,54.43439,1362.16052
195,1.617,15.10004,49.05143,1529.08923,197.58737,54.81958,1364.00098
196,1.625,20.74236,48.59483,1529.12622,203.32535,52.33841,1365.54663
197,1.633,27.12153,46.64371,1528.69263,211.08852,49.99159,1365.87732
198,1.642,33.37429,45.4416,1529.13049,217.047,49.45639,1366.79126
199,1.65,39.80088,45.24191,1528.63269,224.0547,49.54876,1367.26904
200,1.658,46.41159,43.86491,1529.28101,232.71169,48.41891,1367.78625
201,1.667,52.70826,42.65588,1529.28369,237.49977,47.49773,1368.16699
202,1.675,59.09551,42.10498,1529.68433,244.87997,47.53698,1368.57166
203,1.683,65.112,40.84166,1529.99829,250.72697,46.26302,1368.45776
204,1.692,71.08362,39.60178,1529.54126,257.89941,46.72979,1368.57031
205,1.7,78.78078,39.33137,1529.97888,264.6734,45.14366,1369.26294
206,1.708,85.3187,38.66721,1530.35535,270.18323,43.98454,1369.39514
207,1.717,91.19579,37.6543,1530.94238,275.83286,43.20899,1369.97449
208,1.725,96.73891,38.37203,1532.37146,281.47345,43.92223,1370.37524
209,1.733,104.19758,37.23479,1532.56531,288.29105,42.86305,1370.09534
210,1.742,109.63785,36.85413,1533.21631,294.69064,44.83158,1369.84595
211,1.75,116.82584,36.70853,1533.71423,299.94601,42.18303,1370.16992
212,1.758,122.87897,37.14558,1533.79126,305.07147,42.49246,1369.83667
213,1.767,128.63539,36.03171,1534.53162,311.44705,43.58995,1371.72034
214,1.775,135.53981,35.26273,1535.6283,316.86771,42.11292,1370.63147
215,1.783,141.8609,34.85561,1536.7843,322.36093,42.29938,1371.09094
216,1.792,148.12265,33.1357,1536.71448,328.98471,40.06902,1370.62219
217,1.8,154.30128,34.54484,1537.45313,334.07333,40.90439,1369.79919
218,1.808,159.0484,34.44434,1536.69617,339.54724,42.1151,1368.46411
219,1.817,166.19609,33.48049,1536.30054,345.70874,40.4394,1368.35413
220,1.825,171.70799,33.42787,1536.64844,350.41364,42.29184,1368.0802
221,1.833,178.09785,33.21651,1537.47937,357.45682,41.21429,1368.82544
222,1.842,184.36147,32.83635,1536.91858,362.1954,41.02935,1369.02429
223,1.85,190.4274,32.61156,1536.38147,370.00308,40.92173,1367.26868
224,1.858,197.19235,33.85773,1536.41541,375.59869,40.03374,1367.4978
225,1.867,202.51309,32.5186,1535.75037,382.09735,40.13672,1365.91064
226,1.875,207.83794,32.13085,1535.8396,387.41562,39.37172,1366.89221
227,1.883,215.51265,32.65771,1535.51843,393.04358,39.00877,1367.63293
228,1.892,221.31522,31.22446,1535.30334,400.86063,38.50684,1366.44067
229,1.9,226.7937,30.89188,1535.62134,406.20081,39.73447,1366.1947
230,1.908,233.39102,31.7276,1534.48193,411.90848,41.67695,1365.41638
231,1.917,239.50635,32.21254,1534.30078,418.23853,38.30072,1364.45715
232,1.925,245.64838,33.26717,1534.53259,424.7944,39.10155,1365.38464
233,1.933,251.79433,33.97164,1533.11523,430.22095,39.15164,1365.11707
234,1.942,257.10248,33.81332,1533.37073,437.18747,39.86304,1364.27673
235,1.95,263.88196,33.62404,1533.46655,442.06247,40.60466,1363.81409
236,1.958,269.77853,34.04033,1531.78491,450.11411,39.95848,1363.22839
237,1.967,276.65121,34.5765,1531.35303,454.73636,41.81389,1362.89771
238,1.975,282.18442,35.09027,1529.79419,461.32306,42.62791,1361.74158
239,1.983,288.15546,34.78254,1528.74097,467.15829,41.12412,1360.68445
240,1.992,294.08597,35.53976,1528.55054,473.73465,42.19762,1359.21826
241,2,299.99588,35.99596,1527.05188,480.60995,43.21613,1359.74121
242,2.008,305.8255,35.93794,1526.93835,487.47791,41.62474,1358.51782
243,2.017,311.19867,37.40584,1526.15527,491.91568,43.72533,1358.39697
244,2.025,317.87686,36.7594,1525.37622,497.98315,44.96262,1357.58411
245,2.033,324.46432,39.21764,1524.45764,504.94714,44.40428,1356.84375
246,2.042,329.37738,40.14753,1522.95239,511.5242,45.35344,1355.84998
247,2.05,335.54156,40.85825,1523.3208,515.96674,46.73338,1355.61731
248,2.058,341.79337,42.75752,1521.58679,522.78271,46.3665,1353.82166
249,2.067,348.99268,43.66011,1521.84924,530.2066,47.77238,1354.43213
250,2.075,354.46173,43.14064,1522.16907,536.13477,49.14204,1354.37842
251,2.083,360.85519,45.67894,1523.15125,541.77484,51.24472,1355.11133
252,2.092,368.07825,47.40756,1523.01331,547.53845,52.45257,1357.28711
253,2.1,373.97427,47.70722,1523.29272,556.50378,52.47612,1357.01465
254,2.108,380.8139,48.50074,1524.93933,562.55719,54.05834,1359.25525
255,2.117,387.43182,50.50317,1526.90942,568.08356,56.15155,1359.5022
256,2.125,393.66608,52.22262,1527.2533,576.00238,54.74094,1359.98657
257,2.133,399.18622,53.6237,1527.96814,582.1076,57.88345,1361.32849
258,2.142,406.14072,54.36416,1529.53479,589.40363,58.31642,1362.73291
259,2.15,412.39716,56.3027,1531.11292,594.44507,60.37447,1363.74646
260,2.158,418.50131,56.60492,1532.84009,600.81012,59.48973,1364.41553
261,2.167,424.73462,57.99932,1534.86169,607.1109,61.10875,1366.98389
262,2.175,431.13669,58.3771,1535.70178,612.62836,62.82885,1366.70471
263,2.183,436.97147,58.73376,1536.70044,618.68054,61.71474,1368.52673
264,2.192,442.98209,59.96669,1537.21265,624.30121,64.04529,1370.26929
265,2.2,449.20947,61.9949,1538.72742,629.71527,65.29671,1371.26685
266,2.208,455.60464,63.08736,1539.41589,637.92126,67.15831,1371.89709
267,2.217,461.76044,62.72961,1539.84363,643.56561,66.76877,1372.77551
268,2.225,467.23651,65.9881,1540.14075,649.48132,68.05725,1373.30164
269,2.233,472.93741,65.54617,1540.13489,657.33588,69.13086,1373.70703
270,2.242,479.89984,65.49886,1539.12402,663.5943,69.25227,1375.16992
271,2.25,486.69376,67.72799,1539.67798,669.34186,69.52924,1374.55847
272,2.258,492.32092,66.28791,1539.76782,675.81073,70.83795,1375.38965
273,2.267,498.63193,67.17536,1539.55566,682.94171,70.14794,1376.16064
274,2.275,504.69913,68.36323,1539.14197,688.21918,71.52612,1375.49634
275,2.283,509.33264,68.77486,1539.65894,694.56641,71.04208,1375.29932
276,2.292,515.45215,69.62344,1539.43518,701.15729,72.44492,1375.90942
277,2.3,521.02502,69.20392,1539.47998,706.49567,73.85873,1376.88684
278,2.308,528.4873,71.17591,1539.91919,712.87573,72.36498,1376.14075
279,2.317,534.13867,70.02608,1539.56799,717.35016,72.48508,1375.65881
280,2.325,539.65521,70.88514,1540.55701,723.47119,74.30717,1375.51733
281,2.333,546.06659,72.42345,1541.92627,729.59406,73.35598,1375.60767
282,2.342,552.75391,71.65303,1542.71667,734.14075,74.03899,1375.4491
283,2.35,558.75531,72.4206,1542.59473,739.5293,73.25504,1375.18127
284,2.358,563.65637,72.16312,1543.07581,745.45599,74.20993,1375.44482
285,2.367,569.85974,73.60254,1543.30725,750.7052,73.15763,1375.37683
286,2.375,575.46008,72.48717,1543.67859,755.73181,74.04106,1375.82458
287,2.383,581.97424,74.20072,1543.8363,760.45367,75.11462,1375.66089
288,2.392,587.72833,75.05281,1544.36804,767.56757,73.58329,1375.74097
289,2.4,593.6958,75.0544,1544.42896,771.93762,76.00697,1376.39111
290,2.408,599.36554,74.39815,1543.78552,779.48987,73.4901,1375.15857
291,2.417,605.17084,73.91743,1543.57715,784.74634,75.13758,1375.91736
292,2.425,609.94934,73.88204,1543.59619,790.37579,73.043,1374.90161
293,2.433,615.90985,75.08488,1543.61096,795.92743,74.78828,1375.76257
294,2.442,622.63672,74.14863,1542.94543,802.13947,72.95881,1375.04858
295,2.45,628.34155,75.29903,1543.41943,808.7558,74.45999,1375.39246
296,2.458,633.90826,73.89822,1543.86279,814.11475,73.68871,1375.45068
297,2.467,640.16016,74.71778,1543.62427,820.0058,73.70818,1374.65186
298,2.475,646.10321,74.12355,1542.34363,826.78253,72.13702,1373.85547
299,2.483,652.36633,74.20654,1542.57227,831.52844,73.49661,1373.8468
300,2.492,657.85492,73.33772,1541.65186,837.57556,72.44263,1373.52637
301,2.5,663.63843,73.14866,1541.07581,843.68433,72.86679,1373.44897
302,2.508,669.69226,74.65831,1540.57263,850.41656,71.94766,1373.5647
303,2.517,676.0354,72.51688,1541.1062,856.99127,70.30699,1373.25403
304,2.525,682.2016,74.13271,1540.29211,861.39978,71.34991,1372.79797
305,2.533,687.52936,71.53548,1538.89978,868.30048,70.31608,1371.48608
306,2.542,693.57996,72.98656,1538.63098,874.79919,71.66383,1370.55481
307,2.55,700.82159,69.69228,1538.01563,881.42877,70.15533,1371.12012
308,2.558,707.1283,71.42001,1536.6814,888.12494,69.4138,1369.73499
309,2.567,712.6897,69.62341,1536.54517,893.34528,67.76852,1368.83582
310,2.575,718.01434,67.60942,1535.15698,897.79321,67.34921,1368.06409
311,2.583,724.68365,68.74049,1535.09827,905.59235,67.46262,1366.24133
312,2.592,729.76984,66.48066,1533.62427,910.01727,66.85942,1365.5719
313,2.6,736.70947,66.35839,1532.6355,916.42029,64.91225,1365.28296
314,2.608,743.49371,64.12489,1531.91138,921.39307,64.35207,1364.36255
315,2.617,748.28802,62.57243,1532.23889,927.72906,61.88531,1362.61914
316,2.625,754.86438,62.52755,1530.01868,933.40076,62.52728,1361.03479
317,2.633,760.04114,61.34417,1528.94666,939.86505,60.09506,1359.61731
318,2.642,766.20728,59.89803,1529.00269,945.62677,59.76513,1359.82043
319,2.65,772.92865,57.83955,1528.13818,951.54895,58.89622,1357.56848
320,2.658,779.67535,57.19598,1527.02185,957.87793,57.82848,1357.53857
321,2.667,785.75183,55.71559,1525.70544,964.36554,56.43004,1357.34753
322,2.675,791.83606,54.91838,1524.71936,971.73071,54.38041,1356.69531
323,2.683,797.70782,53.68626,1525.03699,976.89447,52.84508,1354.93433
324,2.692,804.1181,50.75785,1523.55847,982.65161,50.32282,1354.60999
325,2.7,810.14954,49.90669,1521.97168,988.90948,49.21099,1353.78967
326,2.708,817.06934,48.76085,1522.00464,996.73053,47.76719,1354.23083
327,2.717,824.5116,46.51847,1521.72351,1003.43756,46.74036,1354.27893
328,2.725,829.54108,43.5902,1523.1123,1008.9679,44.61759,1354.39661
329,2.733,836.90277,42.81975,1523.8927,1016.48834,43.62915,1355.88074
330,2.742,843.32416,40.84269,1523.93518,1022.10236,40.59177,1355.5553
331,2.75,850.57367,38.72646,1523.67126,1030.88171,40.16254,1357.28259
332,2.758,857.80945,39.88659,1523.52551,1038.76538,38.1108,1357.49438
333,2.767,863.83246,35.32179,1524.65417,1045.89905,36.97528,1358.30359
334,2.775,870.82263,31.58115,1525.8479,1052.54736,34.85381,1358.95447
335,2.783,879.74292,33.02085,1526.96228,1060.35681,31.96449,1360.28235
336,2.792,884.77008,30.64056,1527.68262,1063.41833,32.10078,1360.47876
337,2.8,891.08356,27.68228,1528.30151,1071.73682,29.03086,1362.2218
338,2.808,898.29095,28.03559,1529.91101,1077.72754,31.26296,1362.15662
339,2.817,905.04333,25.58181,1531.16821,1085.03528,27.55379,1363.61853
340,2.825,912.72937,24.39078,1533.0354,1089.96411,25.31385,1363.3147
341,2.833,919.28912,24.11884,1533.4325,1095.69482,25.24865,1364.43469
342,2.842,924.7027,21.75921,1534.64319,1103.62708,25.69528,1365.27356
343,2.85,932.92645,19.96305,1536.53333,1110.79224,24.60253,1364.95068
344,2.858,939.83484,18.99009,1535.51758,1118.19202,22.40211,1366.21033
345,2.867,946.71204,17.45403,1536.51501,1125.11621,19.86358,1366.07703
346,2.875,952.83356,16.88563,1536.42456,1131.68591,21.19995,1367.25024
347,2.883,961.17462,16.68225,1536.16748,1136.71057,20.16395,1367.53882
348,2.892,965.60535,14.90603,1535.8645,1144.95667,18.81328,1366.69849
349,2.9,973.93115,13.11418,1534.94519,1152.09558,17.57029,1367.65186
350,2.908,979.74756,11.68711,1535.255,1159.16003,17.57017,1367.71033
351,2.917,986.16821,9.91438,1535.88281,1166.92798,15.09306,1368.12
352,2.925,992.93671,10.62518,1536.65125,1172.58337,14.79906,1368.17249
353,2.933,998.91663,9.63932,1537.21533,1179.28491,13.95341,1368.4989
354,2.942,1007.33252,10.99714,1538.30444,1186.5929,12.60557,1369.13684
