Frame#,Time,R.ASIS.x,R.ASIS.y,R.ASIS.z
150,1.242,-302.13654,-136.575,1032.09583
151,1.25,-298.53787,-136.08508,1032.04236
152,1.258,-293.44699,-135.68103,1032.30603
153,1.267,-289.03839,-135.65498,1032.11768
154,1.275,-284.3374,-134.87852,1031.02551
155,1.283,-279.50204,-136.08525,1031.22925
156,1.292,-274.42465,-136.29796,1031.05237
157,1.3,-268.3439,-136.29955,1031.06116
158,1.308,-264.14548,-136.48056,1030.15588
159,1.317,-258.86639,-135.77428,1029.11548
160,1.325,-253.57437,-136.47517,1028.34094
161,1.333,-248.85156,-136.47867,1027.27637
162,1.342,-242.40381,-137.48578,1027.55896
163,1.35,-236.82149,-138.10973,1026.37207
164,1.358,-231.0443,-137.62988,1025.97314
165,1.367,-225.06456,-138.8349,1024.47192
166,1.375,-219.08295,-140.00943,1023.42871
167,1.383,-212.7547,-139.49608,1021.67468
168,1.392,-206.66617,-141.78581,1020.90619
169,1.4,-199.92058,-142.1496,1019.16937
170,1.408,-193.91144,-143.97871,1017.86694
171,1.417,-186.38603,-144.6927,1016.40308
172,1.425,-179.95006,-145.90683,1015.20605
173,1.433,-173.46277,-146.51337,1013.17883
174,1.442,-166.08669,-148.70976,1012.48743
175,1.45,-158.49385,-148.64857,1010.54572
176,1.458,-151.60411,-151.50093,1009.52448
177,1.467,-142.87828,-152.53177,1008.49951
178,1.475,-136.0874,-154.49272,1007.46362
179,1.483,-128.74883,-154.09476,1006.10126
180,1.492,-121.09067,-156.88045,1004.76782
181,1.5,-111.41905,-157.04442,1004.92877
182,1.508,-103.50529,-158.01909,1005.26105
183,1.517,-95.62293,-160.46988,1005.13916
184,1.525,-87.74014,-160.8063,1004.90533
185,1.533,-80.17702,-163.31677,1005.68823
186,1.542,-70.64557,-164.68605,1007.28668
187,1.55,-62.31782,-166.45567,1006.91565
188,1.558,-53.7427,-167.86151,1007.72943
189,1.567,-45.7404,-169.80807,1009.47595
190,1.575,-38.32178,-170.77313,1010.62372
191,1.583,-30.67867,-170.77908,1011.25946
192,1.592,-21.88447,-174.22845,1012.32385
193,1.6,-13.26082,-175.60986,1013.36499
194,1.608,-5.99572,-178.09956,1014.45178
195,1.617,1.56702,-179.54694,1015.10382
196,1.625,9.89709,-180.7894,1015.18927
197,1.633,17.998,-182.37172,1016.06171
198,1.642,26.7546,-183.40749,1016.78369
199,1.65,34.4427,-185.24045,1017.27252
200,1.658,42.62302,-187.49754,1017.2113
201,1.667,51.21741,-188.27693,1017.8736
202,1.675,59.11727,-190.7771,1018.70593
203,1.683,67.62511,-190.64279,1017.58673
204,1.692,76.45796,-193.31609,1017.99622
205,1.7,83.74721,-194.66782,1018.73438
206,1.708,93.14186,-194.94354,1018.35431
207,1.717,100.74833,-197.04642,1019.01624
208,1.725,108.58422,-197.61745,1019.5766
209,1.733,117.74543,-199.34476,1020.1189
210,1.742,125.98123,-200.27928,1020.65814
211,1.75,133.12263,-200.70052,1020.10413
212,1.758,142.04022,-200.37575,1020.60535
213,1.767,149.25407,-201.61385,1020.95105
214,1.775,156.89174,-203.16771,1021.1153
215,1.783,164.70889,-204.01282,1022.24371
216,1.792,171.83568,-204.31239,1022.12061
217,1.8,178.18527,-204.61674,1022.24597
218,1.808,186.80464,-205.55777,1021.86877
219,1.817,192.3476,-206.44083,1022.84088
220,1.825,199.90553,-206.47057,1021.84619
221,1.833,207.57841,-206.74115,1021.78265
222,1.842,212.92136,-206.71954,1021.95624
223,1.85,219.15106,-207.37476,1021.88715
224,1.858,226.98167,-207.64412,1020.98438
225,1.867,233.14799,-208.14407,1020.7356
226,1.875,238.94901,-208.42029,1020.41125
227,1.883,245.33263,-208.22121,1020.69299
228,1.892,252.34813,-209.0103,1019.8454
229,1.9,258.59378,-208.62624,1020.00684
230,1.908,265.24426,-209.39473,1019.7616
231,1.917,271.14285,-208.70715,1019.16034
232,1.925,277.64398,-208.26904,1018.43982
233,1.933,282.56314,-207.16888,1018.56781
234,1.942,289.33856,-206.74265,1017.82996
235,1.95,294.57114,-207.37848,1017.24457
236,1.958,299.22797,-207.46039,1017.05664
237,1.967,306.11267,-206.11234,1016.30072
238,1.975,311.23856,-207.3163,1015.64075
239,1.983,317.53879,-206.69376,1014.38397
240,1.992,323.0314,-205.91063,1014.30804
241,2,328.68323,-205.92409,1013.78625
242,2.008,334.94727,-206.08495,1012.58173
243,2.017,339.89938,-204.87317,1011.96893
244,2.025,345.71063,-204.52327,1012.02356
245,2.033,349.91367,-203.11334,1010.41907
246,2.042,355.64059,-202.51828,1009.85358
247,2.05,361.34479,-202.78131,1010.11554
248,2.058,366.44772,-201.95944,1008.94427
249,2.067,372.11508,-200.35797,1009.37598
250,2.075,377.21716,-199.41754,1008.76123
251,2.083,382.37164,-197.45712,1008.83893
252,2.092,387.16208,-197.35959,1010.26636
253,2.1,392.77512,-195.73235,1010.78174
254,2.108,397.99054,-194.22951,1011.77832
255,2.117,403.50018,-193.11186,1014.23047
256,2.125,407.44791,-192.45976,1015.30652
257,2.133,413.29486,-191.00177,1017.93896
258,2.142,418.08151,-190.53616,1019.9364
259,2.15,422.29987,-189.47348,1022.17834
260,2.158,427.65356,-186.46422,1023.81842
261,2.167,431.73831,-186.84946,1025.13391
262,2.175,436.23029,-184.63124,1027.08362
263,2.183,441.48157,-184.02663,1028.53125
264,2.192,445.36707,-184.09891,1030.19568
265,2.2,450.22284,-182.71379,1031.10254
266,2.208,454.1254,-182.08318,1032.65491
267,2.217,458.79437,-181.58012,1032.75342
268,2.225,463.21518,-179.35519,1033.80078
269,2.233,467.08038,-178.91391,1034.15015
270,2.242,472.22165,-178.66554,1035.04138
271,2.25,475.80786,-178.19713,1035.65625
272,2.258,480.92786,-176.42404,1035.71313
273,2.267,485.15579,-175.32234,1036.58423
274,2.275,489.88129,-174.7892,1035.60229
275,2.283,493.34912,-175.60553,1036.18762
276,2.292,498.04599,-173.6884,1037.0592
277,2.3,502.29489,-173.24908,1037.55017
278,2.308,505.95163,-171.72507,1037.66187
279,2.317,510.81833,-171.2363,1037.8125
280,2.325,515.41388,-170.08092,1037.81018
281,2.333,519.48071,-169.32101,1038.74951
282,2.342,523.99042,-168.27942,1039.1665
283,2.35,527.74176,-167.97238,1039.875
284,2.358,531.42426,-168.01372,1040.53625
285,2.367,536.88141,-167.56319,1040.51282
286,2.375,540.60132,-167.18105,1041.20471
287,2.383,545.28192,-165.60913,1040.91309
288,2.392,549.81146,-166.52412,1042.09045
289,2.4,554.19257,-165.11836,1041.23181
290,2.408,558.29913,-164.86188,1041.48816
291,2.417,561.76764,-165.38577,1042.30505
292,2.425,566.96014,-164.2869,1041.70435
293,2.433,571.69678,-163.70776,1041.39026
294,2.442,577.34686,-162.86647,1041.92334
295,2.45,581.28522,-162.93147,1042.12915
296,2.458,586.56329,-162.87915,1042.07886
297,2.467,590.53223,-162.4108,1042.10876
298,2.475,596.09888,-161.50189,1040.95874
299,2.483,600.61694,-162.73477,1041.74622
300,2.492,605.93445,-162.60143,1041.38855
301,2.5,611.14581,-161.81703,1040.47363
302,2.508,615.95471,-162.80551,1040.89307
303,2.517,621.28973,-162.72968,1040.31311
304,2.525,628.15491,-163.37503,1040.35242
305,2.533,632.89575,-164.29286,1039.49683
306,2.542,639.42914,-164.1674,1038.99976
307,2.55,645.09894,-165.08762,1037.76538
308,2.558,651.11633,-165.79573,1037.45435
309,2.567,657.43848,-166.61,1036.55615
310,2.575,663.26691,-166.8373,1036.00415
311,2.583,668.97583,-168.50616,1034.62
312,2.592,675.90887,-168.06721,1033.63208
313,2.6,682.16138,-169.56627,1032.68408
314,2.608,688.8457,-171.08751,1031.2229
315,2.617,695.64404,-171.35181,1030.4563
316,2.625,702.48267,-174.27142,1028.84912
317,2.633,710.69727,-174.90132,1028.15515
318,2.642,717.89569,-175.94212,1026.02478
319,2.65,724.90149,-176.92641,1025.30676
320,2.658,730.96991,-179.4081,1023.42529
321,2.667,739.50659,-179.14896,1021.51868
322,2.675,746.76495,-181.12178,1020.17303
323,2.683,754.56512,-182.90317,1019.09344
324,2.692,761.09192,-184.49484,1017.55353
325,2.7,770.0329,-185.27443,1015.8335
326,2.708,776.79541,-186.90454,1015.04694
327,2.717,785.60541,-188.39787,1014.06964
328,2.725,793.27673,-189.94568,1013.36066
329,2.733,802.38757,-190.99741,1013.89679
330,2.742,810.00427,-193.28624,1013.17108
331,2.75,819.49335,-193.54749,1012.59045
332,2.758,827.26715,-196.42006,1013.62628
333,2.767,835.98883,-196.5771,1014.04633
334,2.775,844.43042,-198.68831,1014.7536
335,2.783,854.17322,-200.11035,1015.2655
336,2.792,861.82379,-203.01337,1015.93463
337,2.8,872.15881,-203.81429,1016.82452
338,2.808,879.45599,-205.56158,1017.96582
339,2.817,888.13373,-205.29008,1018.71844
340,2.825,896.22089,-208.52187,1020.19904
341,2.833,905.2229,-208.96999,1019.95581
342,2.842,913.54352,-212.25323,1021.41498
343,2.85,922.255,-213.52548,1022.26184
344,2.858,930.87488,-215.02884,1022.08734
345,2.867,939.75122,-215.00606,1021.52496
346,2.875,948.03278,-216.93845,1021.63342
347,2.883,956.9671,-218.9127,1022.30457
348,2.892,964.73309,-220.63673,1023.46533
349,2.9,974.35156,-221.43517,1021.43384
350,2.908,982.10461,-223.77299,1020.63409
351,2.917,989.52026,-223.93831,1020.56158
352,2.925,1001.27539,-227.17416,1021.85785
353,2.933,1008.21875,-227.46123,1021.55585
354,2.942,1016.87219,-229.20398,1020.85968
355,2.95,1024.63977,-231.26546,1020.85193
356,2.958,1034.13928,-231.79587,1021.7337
357,2.967,1042.28174,-232.14667,1021.80634
358,2.975,1051.18481,-233.2769,1021.2865
359,2.983,1059.09387,-233.60707,1021.80054
360,2.992,1067.38843,-235.14923,1021.51038
361,3,1075.65479,-235.70923,1022.30127
362,3.008,1083.22778,-236.30252,1022.53424
363,3.017,1090.29163,-236.84412,1022.5976
364,3.025,1097.28662,-236.78534,1023.22229
365,3.033,1105.07031,-237.81451,1023.31024
366,3.042,1112.10034,-238.74901,1022.95697
367,3.05,1119.12878,-239.25818,1022.63074
368,3.058,1126.18604,-241.32469,1022.40283
369,3.067,1132.40393,-241.97861,1022.84729
370,3.075,1139.75317,-242.57126,1022.20734
371,3.083,1146.88879,-241.36945,1022.65857
372,3.092,1154.81165,-242.41057,1022.08258
373,3.1,1162.146,-243.58487,1022.2688
374,3.108,1165.57202,-242.8925,1022.24347
375,3.117,1171.17456,-243.44601,1021.84698
376,3.125,1178.19409,-244.06487,1021.84283
377,3.133,1184.89795,-244.75351,1019.95233
378,3.142,1189.9165,-244.12662,1020.10358
379,3.15,1194.89563,-244.03043,1019.10004
380,3.158,1200.88464,-245.19135,1019.32611
381,3.167,1207.52454,-244.43604,1019.21039
382,3.175,1213.32336,-243.21057,1017.77405
383,3.183,1218.9646,-243.68658,1018.09082
384,3.192,1222.32971,-242.56985,1017.90387
385,3.2,1228.6825,-243.64163,1017.65546
386,3.208,1234.58179,-242.44209,1016.7724
387,3.217,1238.53613,-241.73782,1014.40735
388,3.225,1244.77979,-242.84123,1015.00433
389,3.233,1248.21716,-240.00948,1014.97321
390,3.242,1254.25574,-240.57039,1014.10504
391,3.25,1258.7804,-239.20209,1012.84454
392,3.258,1263.79041,-239.49539,1012.7713
393,3.267,1267.58752,-238.27911,1011.60834
394,3.275,1273.68848,-238.58344,1011.98383
395,3.283,1277.61707,-236.75682,1012.44531
396,3.292,1284.25806,-237.20836,1012.75397
397,3.3,1287.71521,-234.43062,1012.57104
398,3.308,1291.48816,-233.35399,1011.1579
399,3.317,1296.93896,-231.77144,1013.02502
400,3.325,1302.02563,-230.57126,1012.81708
401,3.333,1306.26477,-229.55797,1014.87708
402,3.342,1310.21936,-229.81866,1016.54919
403,3.35,1313.97388,-227.74609,1017.9682
404,3.358,1320.37439,-228.42677,1018.67932
405,3.367,1324.43445,-226.26561,1020.46198
406,3.375,1327.43567,-224.54768,1022.2572
407,3.383,1331.28442,-225.10481,1024.0874
408,3.392,1335.22498,-222.65721,1025.05884
409,3.4,1339.72449,-222.39909,1025.55164
410,3.408,1343.46472,-222.51109,1026.526
411,3.417,1346.28491,-220.99458,1027.63855
412,3.425,1350.85986,-220.7334,1028.54419
413,3.433,1354.89807,-220.74205,1029.40686
414,3.442,1355.36279,-220.98441,1029.13074
415,3.45,1363.60693,-220.52087,1030.10254
416,3.458,1366.09155,-219.53772,1029.05237
417,3.467,1371.50427,-220.10188,1029.3147
418,3.475,1374.65979,-218.48425,1030.2019
419,3.483,1378.55042,-218.39478,1031.44153
420,3.492,1382.78308,-218.3591,1030.59973
421,3.5,1386.37854,-216.79788,1030.82324
422,3.508,1391.25354,-218.27585,1032.15173
423,3.517,1391.66748,-216.99826,1030.49426
424,3.525,1397.94299,-214.55589,1032.26038
425,3.533,1401.9137,-215.72916,1032.72083
426,3.542,1404.34546,-214.47734,1032.58167
427,3.55,1408.33936,-214.03734,1032.34961
428,3.558,1413.54431,-214.54271,1033.96057
429,3.567,1415.65466,-214.39,1033.16943
430,3.575,1419.82861,-212.55121,1032.89954
431,3.583,1425.07117,-213.20471,1034.82593
432,3.592,1427.28992,-213.03897,1034.05066
433,3.6,1431.74316,-213.64217,1034.21118
434,3.608,1435.64539,-213.06863,1033.5127
435,3.617,1441.53418,-211.4771,1033.85425
436,3.625,1443.01294,-212.8819,1034.32275
437,3.633,1446.28979,-212.15149,1034.11682
438,3.642,1452.28906,-213.09494,1034.69067
439,3.65,1455.01941,-211.47009,1035.11255
440,3.658,1459.81885,-213.50285,1034.68359
441,3.667,1464.50269,-212.37616,1034.62939
442,3.675,1470.32434,-212.97017,1033.45569
443,3.683,1473.03113,-212.85277,1032.44019
444,3.692,1478.0636,-214.60324,1032.29309
445,3.7,1483.5564,-213.07143,1032.67383
446,3.708,1487.83655,-213.91245,1032.71729
447,3.717,1493.39648,-215.42278,1032.43018
448,3.725,1497.96765,-217.68382,1033.13672
449,3.733,1503.91833,-217.69058,1030.94897
450,3.742,1510.08643,-218.50209,1031.25159
451,3.75,1514.2019,-219.49458,1031.1626
452,3.758,1519.00684,-221.11205,1029.78931
453,3.767,1525.17407,-222.23717,1029.02014
454,3.775,1532.58228,-223.57568,1026.99036
455,3.783,1537.26294,-224.19795,1026.96741
456,3.792,1542.83386,-227.37077,1027.15369
457,3.8,1548.44495,-228.70467,1024.83765
458,3.808,1554.61292,-229.81706,1023.69147
459,3.817,1561.46118,-231.23773,1022.90356
460,3.825,1568.49341,-234.12701,1022.01697
461,3.833,1574.38013,-236.22781,1019.72968
462,3.842,1581.07703,-238.44551,1019.59393
463,3.85,1587.72668,-240.95027,1017.36346
464,3.858,1594.16711,-241.5728,1016.41791
465,3.867,1600.8031,-243.95287,1016.14172
466,3.875,1606.95508,-247.00095,1013.27698
467,3.883,1614.69177,-248.4427,1013.41162
468,3.892,1622.61682,-250.3801,1013.78296
469,3.9,1629.09937,-252.73802,1012.98962
470,3.908,1636.29822,-254.79132,1011.19513
471,3.917,1643.61194,-256.30017,1011.23083
472,3.925,1651.58923,-258.58923,1012.40564
473,3.933,1659.06555,-260.97495,1013.9411
