Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z
285,2.367,622.47784,-156.63937,984.41992
286,2.375,627.13989,-156.1002,984.57037
287,2.383,630.82983,-156.61754,985.52197
288,2.392,635.40845,-155.48099,985.51093
289,2.4,640.23108,-156.13609,985.81195
290,2.408,644.82794,-155.373,986.13751
291,2.417,648.63092,-155.3632,986.22003
292,2.425,654.51025,-155.38113,986.59174
293,2.433,658.1474,-155.00681,987.02533
294,2.442,663.10498,-155.91173,987.10114
295,2.45,667.49011,-154.17531,986.883
296,2.458,672.44263,-154.75441,986.8855
297,2.467,677.42554,-154.75751,987.07874
298,2.475,682.14496,-155.37952,986.91223
299,2.483,687.49963,-155.17888,987.12561
300,2.492,692.74377,-155.99963,986.60242
301,2.5,698.22266,-156.9505,986.79004
302,2.508,704.22272,-155.89389,986.31604
303,2.517,708.5636,-156.79094,986.23413
304,2.525,715.31744,-157.10614,985.78687
305,2.533,720.69031,-157.25917,985.76862
306,2.542,725.7121,-157.74893,985.70477
307,2.55,733.5144,-157.27968,984.28381
308,2.558,738.98737,-158.91844,984.22955
309,2.567,744.64191,-159.14917,983.33673
310,2.575,751.57941,-159.82803,983.02869
311,2.583,758.25903,-160.09503,982.6366
312,2.592,764.55328,-162.15927,982.17535
313,2.6,771.32813,-162.64017,981.38416
314,2.608,778.38293,-163.83597,980.20245
315,2.617,785.36224,-164.06088,978.62354
316,2.625,792.12665,-164.86658,977.5694
317,2.633,799.41174,-166.27092,976.93225
318,2.642,806.69714,-166.06514,975.40381
319,2.65,815.4762,-168.52711,975.38385
320,2.658,821.94775,-168.3544,974.18024
321,2.667,830.47705,-169.43343,972.55676
322,2.675,837.15649,-170.00742,972.34296
323,2.683,844.9574,-172.16261,971.02325
324,2.692,853.51038,-173.62776,970.20697
325,2.7,860.34308,-175.21938,970.12732
326,2.708,868.88196,-175.66864,968.34308
327,2.717,877.38763,-177.72849,967.91577
328,2.725,885.53168,-178.14481,967.2005
329,2.733,893.7998,-178.98836,966.85187
330,2.742,903.12665,-180.66403,966.90643
331,2.75,911.35217,-181.41444,967.24323
332,2.758,919.00818,-182.61412,967.67383
333,2.767,929.12769,-184.57474,968.26453
334,2.775,937.11047,-184.94571,969.00256
335,2.783,945.14728,-186.55511,970.52478
336,2.792,953.5802,-188.4868,971.53497
337,2.8,962.70557,-189.27769,971.93652
338,2.808,971.8606,-191.75603,973.09589
339,2.817,979.69244,-191.59998,973.97791
340,2.825,988.83105,-192.94502,975.03442
341,2.833,998.64069,-194.33542,976.51862
342,2.842,1006.79004,-195.05457,976.86255
343,2.85,1014.86322,-195.24089,977.45203
344,2.858,1023.20441,-197.97562,978.61224
345,2.867,1032.56714,-198.65721,978.9978
346,2.875,1040.05017,-200.04906,979.69135
347,2.883,1048.95593,-201.41985,979.59125
348,2.892,1057.41675,-202.6559,979.71844
349,2.9,1066.21399,-203.8699,979.49902
350,2.908,1074.8772,-204.54414,979.96118
351,2.917,1083.40759,-205.49251,979.99335
352,2.925,1092.31824,-206.62885,980.10919
353,2.933,1099.37256,-207.35564,979.51825
354,2.942,1108.59033,-207.58006,979.84216
355,2.95,1116.72217,-208.13489,979.45294
356,2.958,1124.87073,-209.03377,979.8736
357,2.967,1133.53796,-210.04413,979.62543
358,2.975,1141.6416,-209.61171,980.44287
359,2.983,1149.48938,-211.35973,980.54425
360,2.992,1157.34143,-211.85297,980.36743
361,3,1164.35803,-212.24611,979.70178
362,3.008,1173.599,-211.75922,980.66388
363,3.017,1179.9325,-211.44302,980.59149
364,3.025,1187.42578,-212.12746,980.71112
365,3.033,1195.13318,-211.98598,981.12634
366,3.042,1201.99927,-213.40462,981.43945
367,3.05,1208.9884,-213.84908,981.22729
368,3.058,1217.01746,-214.04237,980.1568
369,3.067,1223.15796,-214.04115,980.79822
370,3.075,1230.39709,-214.29622,980.58264
371,3.083,1236.33752,-214.42862,980.33545
372,3.092,1242.76953,-214.32272,980.93958
373,3.1,1249.95703,-214.16837,980.08136
374,3.108,1256.67896,-215.21304,979.37769
375,3.117,1262.66272,-214.75209,979.85736
376,3.125,1267.8009,-213.72313,979.15363
377,3.133,1274.05872,-215.20253,979.29395
378,3.142,1280.46411,-215.84145,978.01221
379,3.15,1284.71118,-214.48509,977.91113
380,3.158,1291.50159,-214.67815,977.10999
381,3.167,1297.09106,-215.43498,977.52893
382,3.175,1301.19458,-215.07407,977.19275
383,3.183,1307.23376,-215.27156,975.76154
384,3.192,1312.28223,-215.30974,975.55402
385,3.2,1317.46765,-215.09166,974.11322
386,3.208,1323.28845,-215.89778,973.11707
387,3.217,1327.14795,-214.371,973.97565
388,3.225,1333.52661,-214.47194,972.48962
389,3.233,1337.56445,-213.36247,971.14911
390,3.242,1343.20532,-214.00243,971.00061
391,3.25,1346.73669,-212.71065,970.52124
392,3.258,1353.12158,-212.73044,969.63464
393,3.267,1357.2782,-211.17995,969.22675
394,3.275,1362.0083,-211.23792,968.26892
395,3.283,1366.30884,-210.68513,967.61621
396,3.292,1371.16138,-209.99474,966.54218
397,3.3,1375.47241,-209.92969,966.60022
398,3.308,1378.80493,-208.29047,966.22113
399,3.317,1385.44861,-208.81123,965.54865
400,3.325,1388.89819,-206.48427,966.46387
401,3.333,1394.46582,-207.37924,966.96106
402,3.342,1398.16052,-205.6458,967.19208
403,3.35,1401.43958,-203.96062,968.31097
404,3.358,1405.95752,-204.99013,969.18402
405,3.367,1409.38074,-203.45445,970.27319
406,3.375,1414.396,-203.58351,970.54321
407,3.383,1417.57813,-203.6172,971.10602
408,3.392,1421.94116,-203.26117,972.83319
409,3.4,1425.98047,-203.67174,973.7533
410,3.408,1429.11707,-203.03966,974.211
411,3.417,1433.76233,-204.09042,973.41864
412,3.425,1437.00574,-203.68362,974.98187
413,3.433,1441.03711,-203.12868,974.61658
414,3.442,1444.74219,-203.51303,974.98083
415,3.45,1449.03369,-202.79662,974.88904
416,3.458,1453.17224,-203.77158,974.82318
417,3.467,1455.42395,-202.5849,974.91168
418,3.475,1460.01868,-202.21454,974.89758
419,3.483,1464.63855,-202.31181,975.2265
420,3.492,1467.27087,-201.57564,975.48486
421,3.5,1471.73181,-201.8676,975.07642
422,3.508,1475.01611,-201.92844,974.94421
423,3.517,1478.81042,-201.83844,975.97217
424,3.525,1482.7782,-202.86363,975.17297
425,3.533,1485.51306,-201.52402,975.11511
426,3.542,1490.5708,-203.31882,975.54004
427,3.55,1493.49634,-202.16698,976.39423
428,3.558,1498.20935,-202.6143,976.99762
429,3.567,1501.14478,-202.24655,976.91632
430,3.575,1504.02795,-201.85098,977.09131
431,3.583,1509.2655,-202.74489,977.21545
432,3.592,1512.48474,-202.10634,978.03882
433,3.6,1517.4967,-203.62134,978.26904
434,3.608,1520.63452,-202.53418,978.80347
435,3.617,1525.41809,-204.80894,977.64636
436,3.625,1527.93823,-203.81624,977.57178
437,3.633,1532.51782,-204.07069,977.43829
438,3.642,1537.02039,-205.21335,978.17603
439,3.65,1541.1687,-205.05756,978.4494
440,3.658,1545.79675,-205.85663,978.66693
441,3.667,1551.18408,-207.21896,977.88306
442,3.675,1555.32581,-206.11493,977.82074
443,3.683,1560.07935,-208.29744,977.71002
444,3.692,1564.13892,-208.38596,977.12433
445,3.7,1569.26392,-209.30739,977.69489
446,3.708,1574.89185,-210.98679,976.71863
447,3.717,1579.74585,-211.49103,977.02399
448,3.725,1585.62451,-211.84088,975.68134
449,3.733,1592.04724,-213.29692,975.68896
450,3.742,1596.84436,-213.61356,975.73407
451,3.75,1601.89038,-214.42722,976.27032
452,3.758,1608.55774,-215.85387,975.26788
453,3.767,1613.82068,-216.92519,975.19379
454,3.775,1618.55444,-218.0853,974.98187
455,3.783,1625.50793,-219.05023,973.80011
456,3.792,1631.99011,-221.06114,973.7066
457,3.8,1639.39038,-223.20578,972.98267
458,3.808,1644.39954,-223.81612,972.37463
459,3.817,1649.8844,-224.17549,972.19122
460,3.825,1656.599,-226.68202,970.80347
461,3.833,1664.36511,-228.53462,970.67596
462,3.842,1671.2135,-229.7485,969.37402
463,3.85,1678.88855,-232.07756,967.97046
464,3.858,1685.28088,-234.41252,968.10681
465,3.867,1692.28235,-235.87267,966.46985
466,3.875,1699.69006,-238.45378,966.85516
467,3.883,1705.29065,-239.07967,966.5
468,3.892,1712.58057,-239.96275,966.401
469,3.9,1719.43909,-242.25432,966.32037
470,3.908,1727.4679,-243.81931,965.138
471,3.917,1734.98792,-245.37732,965.22473
472,3.925,1742.98914,-247.40842,965.96747
473,3.933,1751.19592,-248.08875,967.14221
