Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Jaw.x,Jaw.y,Jaw.z
50,0.408,-742.14069,70.84594,1615.76123,-630.82373,85.0573,1503.62646
51,0.417,-735.60742,69.82936,1614.94666,-626.74988,82.98458,1500.41467
52,0.425,-730.11719,69.6118,1614.94666,-619.93646,83.51272,1501.73083
53,0.433,-723.85107,68.46739,1615.80591,-613.50916,81.36367,1502.64795
54,0.442,-719.2674,66.40302,1616.83398,-607.8985,81.00994,1504.81238
55,0.45,-712.91852,66.08765,1617.43433,-602.97327,81.83408,1504.45752
56,0.458,-708.75635,67.08715,1617.94019,-596.33295,82.83401,1507.25867
57,0.467,-700.94421,64.84019,1617.73486,-589.31134,77.17083,1505.89307
58,0.475,-696.52979,64.89027,1617.33435,-583.86823,74.93355,1506.09473
59,0.483,-690.7547,64.76762,1618.80298,-578.37183,80.10754,1508.07898
60,0.492,-686.26648,63.99572,1619.34851,-572.53174,81.02629,1510.13379
61,0.5,-680.2915,63.7397,1619.52002,-566.2486,79.51378,1510.44666
62,0.508,-673.83673,64.08963,1619.67249,-561.69507,80.2147,1508.85266
63,0.517,-667.4715,63.04496,1618.92932,-554.63214,76.91471,1508.45325
64,0.525,-660.82971,62.46993,1619.76233,-548.68768,78.16945,1508.88074
65,0.533,-654.16962,60.9694,1620.17639,-543.01538,75.05145,1508.16675
66,0.542,-647.43188,61.61837,1620.09534,-539.81342,76.03359,1504.99744
67,0.55,-642.09705,60.35919,1620.15454,-532.32489,73.8288,1506.79688
68,0.558,-635.7818,60.40996,1620.55786,-526.39954,72.30265,1506.75012
69,0.567,-628.16968,60.19039,1619.9364,-521.2915,73.89869,1504.02808
70,0.575,-625.38098,61.46,1618.56165,-516.19257,77.3194,1504.59058
71,0.583,-619.39362,60.70963,1619.05151,-510.61508,75.92819,1504.68701
72,0.592,-613.3382,60.83588,1619.91125,-502.96167,73.62465,1506.89587
73,0.6,-607.60565,60.60289,1619.94641,-496.4054,75.70448,1507.82361
74,0.608,-600.54462,60.78284,1620.11353,-492.26788,77.45991,1505.58484
75,0.617,-594.92969,59.627,1620.30359,-486.43936,72.89303,1505.60303
76,0.625,-587.49036,59.92723,1619.22693,-480.35611,75.23238,1503.53088
77,0.633,-584.24335,61.18029,1619.54041,-474.87585,79.37543,1506.11267
78,0.642,-577.67639,60.79503,1619.50488,-469.172,77.26976,1505.1134
79,0.65,-572.10004,60.26025,1619.79004,-462.87268,74.66333,1505.89124
80,0.658,-564.83124,60.26262,1618.95569,-457.59674,71.00124,1502.90295
81,0.667,-558.01935,60.41737,1617.65771,-453.13696,67.05109,1501.23181
82,0.675,-555.02563,62.19847,1617.51172,-446.65738,70.92274,1500.77979
83,0.683,-549.86829,61.06492,1618.28357,-442.0174,67.65713,1499.83191
84,0.692,-542.68536,61.57261,1618.90808,-434.74179,70.1265,1499.40942
85,0.7,-535.01154,61.67518,1616.34973,-427.20065,72.37448,1501.14026
86,0.708,-530.47968,61.55872,1616.29651,-421.60663,72.7844,1500.81091
87,0.717,-523.21423,61.86006,1617.19263,-414.78918,73.42204,1500.58398
88,0.725,-519.31964,63.13676,1617.37463,-409.73859,71.88491,1499.73853
89,0.733,-512.63214,62.99065,1616.31689,-403.46368,74.9005,1500.33606
90,0.742,-504.97299,63.29462,1615.24207,-398.58652,71.40856,1498.12134
91,0.75,-499.48239,63.1674,1614.65015,-391.44318,74.97011,1498.62354
92,0.758,-496.28372,64.68456,1615.79053,-387.29434,71.32469,1497.58313
93,0.767,-489.79684,65.05278,1615.12817,-380.83463,75.17622,1497.28442
94,0.775,-482.63431,66.71479,1612.08337,-376.41721,72.15381,1494.86694
95,0.783,-475.25266,67.02736,1612.99097,-369.5376,76.7402,1495.01404
96,0.792,-471.98325,67.59277,1613.00134,-364.49216,75.94765,1493.35925
97,0.8,-467.08411,68.16254,1613.06079,-357.46921,77.70267,1495.13635
98,0.808,-458.83975,67.77923,1609.81909,-349.94125,79.30746,1495.87085
99,0.817,-455.49036,71.26063,1610.06934,-345.38754,76.7573,1493.01794
100,0.825,-448.96735,72.63438,1609.57251,-339.32971,80.65927,1493.68323
101,0.833,-442.98361,73.90293,1610.2312,-333.83655,80.22099,1491.90112
102,0.842,-436.11429,75.05193,1608.89001,-328.40829,80.66508,1490.81946
103,0.85,-431.15137,75.72967,1608.67944,-322.02527,84.34647,1491.3114
104,0.858,-425.8118,77.80184,1608.52844,-317.68866,81.17451,1489.55444
105,0.867,-420.61514,79.06074,1608.80847,-311.14398,85.46536,1491.54895
106,0.875,-414.64737,79.81668,1609.25671,-304.80832,89.8979,1492.49072
107,0.883,-409.67334,82.17541,1609.91724,-300.26569,86.55036,1491.78259
108,0.892,-404.49002,84.96761,1609.0188,-294.55585,90.29435,1492.85962
109,0.9,-400.9097,87.56047,1610.03613,-287.3681,94.99772,1496.15979
110,0.908,-393.52243,87.77318,1611.60571,-283.44611,92.22272,1496.04016
111,0.917,-385.20657,87.94299,1612.81262,-276.31403,94.48115,1496.53735
112,0.925,-380.90619,90.4024,1614.11938,-269.04517,98.7907,1500.29419
113,0.933,-372.67587,91.98841,1614.75916,-264.77634,100.13114,1500.91223
114,0.942,-368.08862,94.03438,1615.83142,-257.40451,97.4669,1500.48657
115,0.95,-361.43811,94.96717,1616.7489,-250.44716,101.75312,1503.34973
116,0.958,-353.7753,95.33673,1617.70569,-245.42284,102.69792,1503.80005
117,0.967,-347.39929,96.458,1619.44775,-240.14771,103.73254,1503.16443
118,0.975,-343.19186,100.79144,1620.11694,-233.40994,107.78509,1504.57776
119,0.983,-333.93622,100.47426,1620.97998,-227.76221,107.02808,1505.25769
120,0.992,-329.70151,101.48075,1622.32922,-222.21466,107.51999,1505.76233
121,1,-325.95831,103.55065,1623.45813,-215.89743,109.9901,1507.30847
122,1.008,-319.85968,102.96054,1625.79932,-211.20189,108.26876,1508.13086
123,1.017,-313.67505,104.50957,1625.96167,-205.04388,111.28165,1508.96814
124,1.025,-307.18387,105.16261,1625.19604,-199.73669,112.13912,1509.53381
125,1.033,-299.46585,104.96903,1625.67517,-193.88689,111.82633,1510.46765
126,1.042,-296.0275,105.57833,1625.71399,-186.75778,114.63787,1511.19617
127,1.05,-288.56674,106.46346,1626.72302,-182.20476,115.97062,1511.18213
128,1.058,-284.19693,108.30871,1627.99353,-176.19106,115.25964,1511.21777
129,1.067,-279.66211,110.16434,1627.87109,-167.04854,116.55742,1511.72839
130,1.075,-274.55035,110.96494,1627.93506,-162.80797,115.26225,1512.58484
131,1.083,-268.10995,112.51424,1626.38977,-156.27489,117.60602,1512.66699
132,1.092,-260.95612,111.86601,1626.18091,-150.39124,116.85746,1510.69592
133,1.1,-255.569,113.68795,1627.39111,-145.17386,117.65177,1511.51465
134,1.108,-248.78664,113.09971,1627.8042,-137.61571,117.93076,1512.3905
135,1.117,-244.25528,115.02293,1627.47656,-134.38252,117.75333,1512.0304
136,1.125,-236.54695,115.78956,1627.66785,-127.58034,121.74998,1513.60974
137,1.133,-228.40874,115.1615,1629.38037,-119.92802,119.29319,1511.73193
138,1.142,-222.71521,115.06866,1628.38513,-114.9234,120.21244,1511.41504
139,1.15,-217.06854,113.38411,1628.25647,-108.44465,117.02867,1510.12268
140,1.158,-210.4304,115.9575,1627.31836,-103.48003,118.08247,1511.4823
141,1.167,-205.13216,116.39445,1627.91089,-94.56097,118.03134,1510.6521
142,1.175,-197.8125,115.03918,1629.29517,-89.67116,120.70662,1511.85938
143,1.183,-191.75731,113.87242,1629.61389,-83.27331,118.27383,1510.62866
144,1.192,-184.62732,115.09332,1628.8501,-78.06339,118.48194,1509.97266
145,1.2,-178.31319,114.39124,1628.27808,-70.59063,117.24477,1510.38135
146,1.208,-172.50552,114.40896,1628.75891,-65.08372,116.41496,1510.70984
147,1.217,-166.1888,114.14518,1629.69971,-59.56811,116.67109,1510.0658
148,1.225,-159.8002,112.93744,1629.33472,-53.28414,116.31778,1511.22595
149,1.233,-153.09389,114.56277,1629.28064,-47.87134,115.92191,1510.1825
150,1.242,-147.55876,114.1293,1627.63501,-40.23853,114.45475,1508.7876
151,1.25,-142.43309,113.07817,1629.0741,-34.48685,114.72436,1509.36658
152,1.258,-134.38051,112.45842,1628.32703,-27.40673,115.94333,1509.42139
153,1.267,-128.77296,110.9666,1627.81006,-22.89515,114.0602,1510.21912
154,1.275,-122.49229,109.8519,1626.53162,-17.39595,112.71328,1509.47449
155,1.283,-116.17747,111.36754,1627.41174,-9.41565,114.30029,1509.10938
156,1.292,-111.69024,109.86,1624.91931,-3.07463,113.71667,1507.89392
157,1.3,-104.31168,110.83221,1626.04785,3.23222,112.3119,1506.82275
158,1.308,-97.79243,110.35396,1625.56348,8.03657,113.35352,1508.18738
159,1.317,-92.42086,108.79836,1624.39844,15.73435,108.76952,1506.79468
160,1.325,-85.8683,107.52686,1623.62976,21.60028,110.20802,1507.10291
161,1.333,-80.07744,107.6356,1624.01782,28.62696,107.32079,1505.98169
162,1.342,-72.63309,105.79382,1621.24902,33.34972,108.76183,1505.33923
163,1.35,-65.83112,104.62093,1621.90198,39.93791,106.70629,1504.60718
164,1.358,-61.33029,104.61062,1621.35986,45.87191,106.26513,1502.75061
165,1.367,-54.20997,104.85292,1618.97498,52.36808,105.87203,1500.43213
166,1.375,-47.89096,101.26487,1619.59619,59.10168,104.16677,1499.78601
167,1.383,-41.38821,99.20811,1618.89795,64.73676,104.79488,1499.33594
168,1.392,-34.60003,100.19716,1616.98584,70.8782,102.98638,1496.96826
169,1.4,-30.23782,98.5135,1616.24536,76.42751,99.78978,1496.25696
170,1.408,-21.36808,95.64379,1613.59534,83.08986,99.63177,1496.74658
171,1.417,-16.7237,93.48986,1613.53918,90.21326,97.93618,1493.99365
172,1.425,-10.18647,94.9052,1613.24133,95.10576,97.94502,1494.22314
173,1.433,-5.27008,92.46255,1610.28149,102.32622,97.03509,1492.60596
174,1.442,2.48017,90.86929,1610.09729,108.14696,94.95951,1492.3313
175,1.45,7.85145,87.37762,1609.74609,113.43101,92.71854,1492.21753
176,1.458,14.41565,88.85637,1608.12744,120.88387,90.50068,1489.93457
177,1.467,19.44248,86.71729,1608.11182,127.55273,89.44326,1490.23865
178,1.475,26.27071,83.3396,1608.47913,132.51682,89.79475,1490.52539
179,1.483,32.66095,82.38951,1608.20276,139.44548,86.96241,1490.09863
180,1.492,38.60745,81.63046,1608.35852,147.05971,85.25883,1490.44958
181,1.5,45.24707,77.14557,1607.52222,152.27411,85.54738,1491.15942
182,1.508,52.27162,77.4193,1608.86389,159.87036,80.7666,1490.57593
183,1.517,57.59838,74.62631,1608.92798,166.25345,79.30342,1491.85938
184,1.525,64.70767,73.38316,1609.74084,172.08353,78.86574,1493.18384
185,1.533,70.92631,70.02061,1610.14771,180.05197,74.83143,1494.55457
186,1.542,79.11376,69.96532,1611.34949,185.75253,73.606,1495.44153
187,1.55,84.6804,69.0368,1612.87842,191.43126,73.10309,1495.40735
188,1.558,91.15709,65.95382,1613.45886,199.1328,71.10579,1497.1792
189,1.567,98.39555,64.21691,1614.77869,204.58183,70.53568,1498.11328
190,1.575,104.95654,62.85014,1615.47791,210.83554,67.23521,1497.91797
191,1.583,111.35345,62.02927,1618.03943,218.36552,65.07295,1499.90588
192,1.592,118.52185,58.56569,1617.5022,223.46558,66.13841,1500.63245
193,1.6,124.98711,58.31533,1619.5282,230.29376,64.44511,1501.69287
194,1.608,130.5975,57.05608,1619.76587,237.10629,63.06803,1502.43481
195,1.617,138.74532,62.71832,1623.48303,242.79178,61.23793,1501.97644
196,1.625,143.17473,52.53315,1621.99878,250.03099,58.64715,1503.27942
197,1.633,148.06804,51.57196,1622.55469,256.17862,58.96497,1504.98853
198,1.642,154.32898,50.28934,1623.07739,263.10641,56.71943,1505.51746
199,1.65,159.51801,49.48856,1623.08911,269.65588,57.5237,1506.74426
200,1.658,166.64958,51.48074,1623.66162,275.58871,56.76685,1507.32544
201,1.667,174.86154,56.59377,1627.06274,280.81558,56.59805,1507.91907
202,1.675,178.83325,47.64597,1624.17249,287.29926,56.55561,1507.87097
203,1.683,184.86224,46.95536,1624.40698,294.46204,54.5989,1508.62024
204,1.692,190.57866,47.54535,1625.21692,299.90509,54.0751,1510.46045
205,1.7,198.36218,46.52107,1625.06128,307.86227,53.66149,1509.58618
206,1.708,205.86775,48.43821,1625.81873,311.57129,54.26287,1509.1875
207,1.717,212.01643,46.36786,1625.79321,320.15555,52.0291,1508.5835
208,1.725,219.02785,47.76075,1626.8689,325.27371,50.77037,1508.78015
209,1.733,223.73769,46.04699,1627.13562,332.45822,52.08391,1509.75354
210,1.742,231.85097,45.82248,1627.54004,338.20972,51.23551,1508.95935
211,1.75,236.75383,41.67989,1626.15649,344.9415,49.92267,1508.79504
212,1.758,244.15582,40.95053,1626.01526,352.23593,50.2564,1508.28394
213,1.767,252.4212,43.51568,1626.33386,356.61957,51.17844,1509.64026
214,1.775,257.74069,42.49654,1627.85767,363.83789,50.05044,1508.39001
215,1.783,264.54468,42.33657,1627.99609,369.22537,51.37544,1507.86877
216,1.792,270.29617,41.94244,1627.33411,375.94299,49.33233,1506.67151
217,1.8,277.88257,42.85281,1627.46716,381.64151,49.41491,1506.95459
218,1.808,282.83789,40.69361,1627.5116,387.63971,50.53798,1506.9303
219,1.817,288.80658,40.73948,1627.48059,393.97391,49.85982,1507.61401
220,1.825,295.62735,43.94617,1626.4342,398.64417,50.70314,1507.01575
221,1.833,300.87375,41.47996,1626.66699,405.85291,49.05568,1506.21826
222,1.842,308.14508,43.02713,1626.88391,410.90927,49.21064,1505.41895
223,1.85,315.67148,41.99599,1625.26489,418.05847,48.46776,1506.08044
224,1.858,320.21277,41.22976,1626.15588,423.98419,50.01893,1505.77954
225,1.867,325.73422,42.73949,1626.25586,429.38898,50.0391,1505.7395
226,1.875,332.66165,43.74406,1626.09998,435.54028,49.54959,1504.67212
227,1.883,337.54037,42.29808,1625.66455,442.69461,49.89605,1505.06494
228,1.892,345.38455,41.99955,1624.7522,448.14215,50.94136,1504.98975
229,1.9,350.86902,41.6447,1624.70581,453.66995,48.8195,1504.13806
230,1.908,358.39182,42.2552,1623.81982,459.78528,50.50871,1503.05005
231,1.917,363.12085,41.85141,1624.5675,467.28995,50.32046,1503.30237
232,1.925,369.4357,43.83305,1624.39771,472.98212,48.78252,1502.16431
233,1.933,375.67999,43.7362,1623.19653,478.84171,50.25994,1502.29736
234,1.942,381.02835,43.13833,1623.0979,485.26419,49.62227,1501.62354
235,1.95,387.06262,43.34613,1622.76733,489.58466,50.64492,1501.01306
236,1.958,393.94336,44.57739,1621.44885,497.72614,49.47165,1500.77332
237,1.967,398.68597,42.77749,1621.29626,503.66785,51.12704,1500.7002
238,1.975,405.27917,44.82528,1619.6217,510.32162,50.41612,1500.64197
239,1.983,412.24561,45.27551,1620.31128,516.1911,50.74373,1499.61169
240,1.992,417.79498,44.51506,1618.60022,521.39612,51.50088,1498.41345
241,2,423.47208,44.18038,1617.12354,526.95789,52.47409,1497.64465
242,2.008,429.61514,45.00032,1616.75378,534.3512,52.39756,1495.78467
243,2.017,436.09146,46.58457,1615.14404,538.31537,52.60934,1496.20728
244,2.025,441.61075,47.82821,1615.51697,546.97882,53.24303,1495.62744
245,2.033,446.34311,48.15805,1615.45422,552.41431,54.12008,1495.3042
246,2.042,452.62009,49.05999,1613.59656,557.87903,55.12513,1494.67944
247,2.05,459.21783,49.09562,1613.36768,563.80151,56.86913,1493.5155
248,2.058,466.13409,50.75297,1613.05408,570.22754,55.401,1493.59363
249,2.067,472.10727,51.99028,1613.18591,575.61261,57.43855,1494.65137
250,2.075,476.93564,51.80062,1613.89282,582.46741,59.62305,1494.54431
251,2.083,483.73517,52.87228,1614.67383,589.07135,61.08526,1495.64563
252,2.092,489.20343,54.14935,1615.09644,596.0011,59.69486,1495.02649
253,2.1,495.88376,57.20945,1615.0531,600.51141,61.60167,1496.54834
254,2.108,503.4834,58.20911,1616.03113,608.05249,62.72197,1498.76221
255,2.117,510.32916,59.50832,1618.03662,613.11157,65.45393,1499.52405
256,2.125,516.0282,58.55543,1617.93616,621.36371,65.52501,1500.09583
257,2.133,521.75592,61.27427,1619.9729,627.40857,67.03247,1500.30872
258,2.142,528.914,64.44264,1621.599,634.13873,68.68361,1503.22791
259,2.15,534.75281,64.59418,1622.27136,640.50262,68.33051,1503.15674
260,2.158,540.68762,65.85752,1623.90344,648.05396,70.15898,1504.13025
261,2.167,548.20367,66.87099,1625.6355,652.89252,71.54619,1505.57727
262,2.175,554.29358,67.83353,1627.2887,658.8902,73.68308,1506.79187
263,2.183,561.11316,66.95226,1627.19653,664.48285,74.4751,1508.54956
264,2.192,567.125,68.93095,1627.69922,671.21606,74.60933,1509.23694
265,2.2,572.45612,71.04517,1629.05273,677.28778,75.49907,1508.85767
266,2.208,577.96704,70.87464,1629.65503,683.31195,77.0865,1511.2804
267,2.217,584.11731,71.85384,1629.98523,689.70093,75.70925,1510.65601
268,2.225,590.44299,72.52156,1631.53723,696.17523,78.15986,1513.77954
269,2.233,596.98676,73.99474,1631.78552,701.63373,78.66295,1513.13184
270,2.242,601.81427,73.18349,1631.49963,707.99707,78.59515,1513.11792
271,2.25,607.29083,76.26392,1631.95422,714.49792,79.30674,1514.32422
272,2.258,612.72424,74.60201,1632.3418,720.40216,79.00948,1513.90027
273,2.267,619.15863,76.17908,1633.53137,726.50739,79.36662,1515.14539
274,2.275,625.44891,73.5624,1631.48242,732.24622,81.43095,1515.07654
275,2.283,632.21997,75.90076,1632.22559,739.26392,80.11271,1515.44885
276,2.292,637.94122,76.42417,1632.09277,744.68732,81.31921,1515.53906
277,2.3,642.44342,77.63623,1632.66321,750.08362,82.62874,1515.01831
278,2.308,649.67334,78.24527,1634.6416,756.67773,80.67649,1514.58325
279,2.317,655.13068,78.0021,1632.90149,762.6781,82.07861,1515.98389
280,2.325,662.78125,79.66231,1633.81604,768.62927,81.4523,1515.00122
281,2.333,668.65118,79.30663,1633.00464,773.91431,82.38776,1514.70984
282,2.342,674.91742,78.81228,1634.77173,780.74005,81.28964,1513.83289
283,2.35,682.14362,79.20039,1633.32983,787.13293,82.44818,1513.80908
284,2.358,687.9231,77.42799,1633.76697,791.63116,83.17966,1514.63806
285,2.367,693.42255,77.75147,1633.45154,798.38348,81.81674,1513.77026
286,2.375,698.33978,79.57843,1634.01099,803.72961,82.7931,1513.9353
287,2.383,706.18414,79.16808,1633.73328,810.00494,82.13832,1513.91077
288,2.392,711.2121,81.4119,1634.36194,815.22504,81.73633,1513.82605
289,2.4,717.67944,79.73205,1634.02478,822.25378,81.14095,1514.26855
290,2.408,723.05194,79.41017,1634.95801,826.78479,82.7147,1514.07874
291,2.417,729.66815,80.2183,1634.11365,833.64063,81.49947,1512.92883
292,2.425,736.15405,77.28318,1633.90784,838.94354,82.73088,1512.70691
293,2.433,740.15106,80.86687,1633.61401,845.46771,80.12651,1514.16162
294,2.442,745.79651,79.60241,1634.36292,849.88324,81.09306,1514.30212
295,2.45,751.56171,79.79745,1634.54187,857.0119,80.67139,1513.12024
296,2.458,758.65704,79.09441,1633.28918,862.94012,82.24039,1513.1936
297,2.467,764.53369,78.17893,1633.24158,868.20581,80.33919,1513.60388
298,2.475,768.06696,81.05507,1633.79272,873.51135,80.73914,1513.13306
299,2.483,776.95233,78.20858,1633.17993,879.41833,80.38493,1512.56726
300,2.492,780.56274,79.07582,1632.245,886.90997,81.45715,1512.38074
301,2.5,787.74628,78.96237,1632.91919,893.13367,80.04483,1511.67578
302,2.508,793.15033,77.7662,1633.07373,897.17719,80.19657,1512.34509
303,2.517,800.65094,78.3541,1631.07349,905.34656,79.32222,1511.45313
304,2.525,806.40326,76.48779,1630.53149,912.09479,79.00768,1511.11133
305,2.533,812.31305,74.72961,1631.11414,917.28772,79.43957,1510.77832
306,2.542,816.95959,77.54657,1630.08618,923.17493,78.18143,1509.61597
307,2.55,823.08093,77.6105,1628.50281,928.5498,78.03021,1508.05847
308,2.558,828.93262,75.31578,1627.88623,935.64404,77.12434,1508.19067
309,2.567,834.69641,76.46707,1626.86816,941.88763,74.88466,1507.48694
310,2.575,841.83502,75.24978,1627.11096,946.83344,76.59251,1506.8783
311,2.583,848.03406,73.8257,1626.448,953.12036,74.62189,1506.16675
312,2.592,853.63312,72.15965,1624.29492,959.50525,73.14221,1503.92419
313,2.6,860.00421,70.75955,1624.0824,965.37646,72.73222,1503.30664
314,2.608,866.91156,69.88391,1622.49792,971.70544,72.71782,1501.36951
315,2.617,872.83563,68.99052,1622.1626,977.18909,70.741,1500.14661
316,2.625,879.80139,68.04661,1621.22314,983.81946,68.25021,1498.28589
317,2.633,885.78314,66.73405,1619.31531,989.44379,69.3521,1498.8092
318,2.642,892.10773,66.37342,1619.30212,996.76727,68.05575,1497.06677
319,2.65,898.27716,64.20336,1617.89709,1001.76868,66.30405,1496.17688
320,2.658,904.17096,62.05453,1616.49451,1008.46423,64.7916,1495.83667
321,2.667,910.28772,60.64151,1616.00659,1014.17981,63.80473,1494.48706
322,2.675,914.32898,61.85442,1615.18335,1019.46265,63.34101,1494.08069
323,2.683,922.19189,57.56699,1612.84375,1025.94629,60.50488,1493.74805
324,2.692,928.69092,56.51633,1613.62402,1032.83057,59.7027,1492.88696
325,2.7,935.55688,56.07333,1613.40906,1039.08838,57.64587,1492.92737
326,2.708,940.97125,54.15129,1613.87891,1045.92126,56.19378,1492.35828
327,2.717,948.34436,53.02435,1612.76465,1052.46277,54.08105,1492.9032
328,2.725,954.68597,51.37614,1613.88098,1058.44385,53.81279,1493.25146
329,2.733,960.10107,49.2585,1614.33325,1064.84033,52.97021,1494.66675
330,2.742,966.45178,48.11582,1615.36938,1071.78906,50.78972,1494.44897
331,2.75,973.13928,46.66803,1616.47742,1078.22974,48.83804,1495.57788
332,2.758,980.35181,42.71881,1615.25732,1084.71411,47.20114,1495.4364
333,2.767,986.49463,42.03356,1616.19458,1092.10779,46.0553,1497.30042
334,2.775,995.23248,40.81578,1617.34387,1099.27393,43.9968,1497.44214
335,2.783,1002.81274,38.84258,1618.01611,1107.26099,42.0679,1499.39832
336,2.792,1008.4278,35.83995,1618.67529,1113.16248,39.65061,1498.82947
337,2.8,1015.1684,35.10363,1620.16284,1120.6217,38.33599,1500.53809
338,2.808,1022.12323,33.80732,1621.22693,1126.47742,36.61601,1500.53613
339,2.817,1029.16455,33.17287,1622.63855,1133.74658,35.68484,1502.53992
340,2.825,1036.43005,30.54768,1622.97876,1140.96423,34.0388,1501.71643
341,2.833,1042.70728,28.88632,1623.79797,1147.25696,33.03611,1502.7179
342,2.842,1048.76746,28.25853,1624.37183,1152.92017,32.65371,1503.00037
343,2.85,1055.77295,27.44541,1626.052,1160.45837,30.97976,1504.55603
344,2.858,1063.66138,26.2499,1625.62463,1167.24011,29.49594,1504.61072
345,2.867,1069.14685,24.57067,1625.19568,1174.56018,28.52814,1505.24414
346,2.875,1075.88928,23.50681,1625.5802,1181.8374,27.23478,1505.64233
347,2.883,1081.84851,21.78432,1626.43042,1188.34399,26.52683,1505.77039
348,2.892,1089.04407,21.05965,1627.46851,1194.01343,26.36411,1505.98157
349,2.9,1096.43799,20.93065,1626.86194,1201.34314,25.66676,1507.24194
350,2.908,1103.9884,20.10714,1626.16699,1208.51453,24.18385,1506.31409
351,2.917,1110.13318,18.12676,1627.03723,1213.91455,23.04334,1507.17102
352,2.925,1117.01257,17.2842,1627.99878,1221.22412,21.96938,1506.81128
353,2.933,1123.72205,16.37157,1629.07324,1227.02832,22.92557,1506.92346
354,2.942,1132.71838,13.80284,1626.51917,1233.75146,22.64856,1507.22693
355,2.95,1137.77466,13.87339,1627.05322,1240.94287,21.72039,1506.16565
