Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
21,0.167,-928.61603,166.36128,1323.62695,-1009.76221,-91.39582,1317.32336,-972.95551,288.77432,1338.8363
22,0.175,-921.3266,164.22563,1322.49268,-1004.55811,-93.53801,1315.85547,-966.75745,287.77521,1337.94116
23,0.183,-916.33978,163.71083,1322.34692,-997.04999,-94.54911,1315.64685,-960.65399,287.33368,1337.63416
24,0.192,-909.21027,163.67668,1322.10974,-991.66949,-95.23124,1313.09546,-954.40753,286.67801,1336.03809
25,0.2,-904.16431,162.36244,1320.50525,-984.08911,-96.1638,1313.13806,-949.32635,285.48486,1335.77734
26,0.208,-897.49976,160.44298,1318.3374,-977.8421,-96.18297,1311.52844,-943.6496,284.30316,1334.20374
27,0.217,-892.4068,160.93134,1318.38745,-971.07166,-98.09479,1309.98499,-937.78333,283.4465,1333.38818
28,0.225,-887.08966,159.69003,1317.66211,-966.51154,-100.75024,1309.39856,-931.44257,281.58893,1332.04797
29,0.233,-880.99988,156.93942,1317.03357,-958.21973,-101.15333,1306.36316,-925.75214,280.34418,1331.0697
30,0.242,-875.45575,158.60551,1316.40332,-953.4693,-101.20277,1306.3949,-920.06604,279.97708,1330.22266
31,0.25,-870.11212,156.49945,1314.53271,-946.04413,-102.19488,1304.1521,-913.93805,278.30563,1329.24658
32,0.258,-863.4754,155.06645,1314.10657,-940.79346,-104.88769,1302.89355,-908.1618,277.13858,1328.13696
33,0.267,-858.23602,154.21324,1313.2677,-934.11951,-105.80395,1301.33484,-902.5058,276.03195,1326.37158
34,0.275,-851.99182,153.71329,1311.88489,-928.08521,-107.28499,1299.9259,-896.63489,274.45627,1325.43066
35,0.283,-845.28369,151.80815,1310.95508,-920.58075,-108.09866,1299.70142,-891.12427,272.76074,1325.31165
36,0.292,-838.71161,151.99702,1311.70081,-915.42133,-110.32026,1299.84558,-885.31293,272.71402,1324.91064
37,0.3,-831.40881,148.6602,1312.15515,-908.89307,-111.4709,1299.52283,-878.72534,271.37027,1324.00818
38,0.308,-823.86041,149.17265,1311.67871,-903.91785,-113.21252,1298.83325,-872.55408,270.38138,1324.94678
39,0.317,-820.26654,146.81479,1312.18921,-897.31586,-113.0047,1300.21228,-866.66199,268.88446,1325.69043
40,0.325,-811.96973,143.44127,1313.34631,-891.45367,-113.27314,1301.78821,-858.30536,267.41016,1326.69006
41,0.333,-805.66943,144.92012,1314.77881,-885.59552,-115.75936,1302.48022,-851.75897,265.95517,1327.45825
42,0.342,-800.1748,142.65775,1315.80591,-880.27405,-117.85149,1303.06702,-844.67963,265.3754,1329.25012
43,0.35,-794.44836,140.73573,1316.66858,-874.28125,-117.70094,1304.85217,-838.27728,265.01596,1330.03638
44,0.358,-788.75952,140.26933,1317.70093,-867.60126,-118.19417,1305.9823,-832.02008,263.28833,1331.60388
45,0.367,-782.33923,138.36874,1319.67542,-862.81885,-119.56965,1307.75391,-825.67218,261.92044,1332.05103
46,0.375,-777.32281,136.52582,1320.45728,-856.52167,-120.66508,1308.94812,-819.79474,260.47791,1334.10718
47,0.383,-771.42896,136.14888,1321.33923,-849.87451,-122.2265,1309.49939,-814.34821,259.53625,1334.64233
48,0.392,-763.67188,136.45401,1323.84644,-843.5473,-122.5648,1311.44885,-809.37769,259.08731,1335.77271
49,0.4,-758.76685,134.37167,1324.50732,-838.08203,-124.50072,1311.93665,-804.35333,258.18625,1336.66492
50,0.408,-752.54803,134.13943,1324.30432,-831.0697,-123.80766,1314.30884,-799.38257,257.37177,1337.74597
51,0.417,-747.55377,133.26991,1325.51282,-823.90607,-124.54877,1314.54529,-792.79962,255.75639,1338.33313
52,0.425,-741.25,131.72108,1327.48132,-817.73376,-128.53191,1315.00085,-788.17096,255.78418,1339.72778
53,0.433,-736.35004,131.39412,1327.68591,-810.22534,-129.38042,1315.10767,-784.23566,253.81056,1339.71887
54,0.442,-730.19781,132.56059,1327.49951,-803.84424,-128.71671,1314.77209,-777.02295,253.61006,1339.65466
55,0.45,-725.0993,130.6068,1326.60864,-796.60846,-129.48149,1316.14368,-772.17676,253.18298,1340.66064
56,0.458,-719.02759,129.66951,1326.44629,-789.92688,-129.69199,1315.9696,-768.32642,252.5677,1340.78284
57,0.467,-712.92767,130.47958,1326.54102,-783.06372,-130.97681,1315.99133,-762.25665,252.05751,1341.14771
58,0.475,-708.09613,130.80696,1327.10327,-776.82697,-131.92911,1315.97009,-756.9389,250.61589,1341.48083
59,0.483,-702.37006,129.16379,1326.71423,-770.35162,-131.7339,1316.18823,-752.70471,250.81229,1341.84827
60,0.492,-696.82312,128.96475,1327.11829,-763.2196,-135.32887,1315.61316,-747.34167,249.27466,1341.81067
61,0.5,-691.40399,127.07138,1327.36536,-756.38885,-135.18854,1316.69019,-742.55682,249.5621,1342.29578
62,0.508,-685.01837,129.22725,1326.99194,-749.83594,-134.87315,1317.50085,-737.50671,248.28082,1342.25806
63,0.517,-680.4187,127.03558,1326.07288,-743.94305,-134.96828,1316.6593,-731.63287,248.03532,1342.40259
64,0.525,-675.84332,126.65016,1328.14014,-736.55066,-134.69739,1316.83582,-727.33112,247.34929,1342.42554
65,0.533,-669.70728,127.08626,1328.24866,-730.95624,-136.17915,1317.30298,-722.50739,248.13257,1342.80457
66,0.542,-665.8194,127.87885,1328.1571,-724.85706,-135.80533,1317.74207,-718.01556,246.7538,1343.59119
67,0.55,-660.76312,127.73708,1328.2489,-719.69855,-137.16269,1317.48035,-712.41974,247.06905,1343.53406
68,0.558,-653.71942,126.33795,1327.88086,-713.29004,-136.75108,1317.61133,-709.02911,246.06502,1344.07849
69,0.567,-648.5506,126.15028,1328.3418,-706.10388,-137.07816,1318.29785,-703.78784,244.78552,1344.80371
70,0.575,-642.75177,126.24277,1327.68018,-700.66626,-138.60324,1318.42993,-699.98413,244.53304,1344.77722
71,0.583,-640.93024,127.44605,1328.99731,-694.17993,-139.65619,1318.21667,-695.24084,243.75075,1344.82703
72,0.592,-636.38226,125.83025,1329.44385,-688.76776,-138.86285,1318.51917,-689.70776,244.57936,1344.72083
73,0.6,-629.4679,125.2821,1329.198,-682.58978,-138.26781,1318.651,-685.63068,243.64259,1344.61328
74,0.608,-624.04932,125.05952,1329.43616,-675.20288,-138.64401,1319.38354,-680.78644,244.27301,1343.94287
75,0.617,-617.67938,126.31789,1329.42004,-669.43042,-140.27585,1319.08264,-676.12628,242.61922,1343.85962
76,0.625,-611.99457,126.49256,1329.58813,-662.32208,-138.36575,1319.13855,-670.63873,241.84213,1344.21155
77,0.633,-607.41089,123.86886,1328.81726,-657.14294,-141.07846,1317.95593,-665.82257,242.29417,1344.95789
78,0.642,-600.55096,125.62405,1327.71997,-651.51349,-142.26741,1317.80261,-660.57605,242.84454,1344.13025
79,0.65,-596.604,126.02126,1327.71204,-644.43048,-140.22278,1317.22607,-655.73218,242.46193,1344.42029
80,0.658,-590.42548,126.10294,1327.06787,-638.59375,-141.79295,1316.40649,-650.13165,243.2368,1343.34595
81,0.667,-585.07349,126.34425,1327.92395,-632.41028,-140.04968,1315.92297,-644.75507,241.84357,1343.10339
82,0.675,-579.14343,126.35053,1327.56433,-627.08563,-141.67024,1317.77551,-639.26355,243.48848,1343.35596
83,0.683,-573.41638,125.1069,1326.64148,-618.62885,-140.02423,1316.55542,-633.85785,242.42659,1343.14417
84,0.692,-567.27832,126.22906,1327.6886,-613.94843,-141.60756,1316.95483,-628.47205,242.85652,1343.08264
85,0.7,-561.98419,126.61012,1326.56299,-606.60547,-139.83247,1316.23315,-622.95728,242.87404,1342.92834
86,0.708,-556.02087,128.30357,1326.18176,-601.56165,-140.15082,1316.47742,-617.84406,242.59843,1341.93018
87,0.717,-550.13019,127.37629,1326.05603,-593.47723,-138.0769,1315.2677,-610.4566,242.57611,1341.25488
88,0.725,-544.1828,127.95838,1325.80701,-588.84186,-139.71074,1314.63257,-604.6308,243.88094,1341.30652
89,0.733,-538.79547,128.67436,1325.49695,-583.42145,-137.73077,1313.51538,-599.45142,244.44141,1341.48389
90,0.742,-532.37213,129.81451,1325.38513,-579.06604,-138.12767,1313.61206,-593.94122,244.96332,1340.43323
91,0.75,-526.32867,129.7943,1324.30286,-571.1778,-136.04822,1315.13281,-587.71564,244.35001,1339.18396
92,0.758,-520.23743,130.88046,1323.21753,-565.23199,-137.40384,1314.31812,-582.33514,246.51738,1338.71558
93,0.767,-514.36023,130.64113,1323.74658,-558.95789,-134.27844,1314.03687,-575.7691,247.34157,1338.88696
94,0.775,-508.17096,132.22238,1322.94641,-555.34235,-135.6068,1313.94885,-568.89795,247.87909,1337.89453
95,0.783,-503.0715,130.86728,1322.17212,-550.77856,-133.4442,1313.10486,-562.94391,248.46678,1336.84436
96,0.792,-496.42935,132.48717,1320.94287,-544.45178,-134.3958,1312.39075,-556.81927,249.65988,1336.39331
97,0.8,-489.32596,134.59363,1321.04712,-536.46533,-132.03189,1311.00134,-550.87427,250.64651,1334.97998
98,0.808,-483.81134,135.12524,1320.69788,-530.84509,-132.58951,1311.12439,-544.01056,251.55382,1333.91907
99,0.817,-477.27023,136.85834,1319.18604,-529.14563,-129.74422,1310.28528,-537.09851,253.0778,1333.11694
100,0.825,-471.45639,138.28012,1319.02893,-521.11542,-129.69022,1309.11926,-532.14362,253.83897,1331.55969
101,0.833,-465.98181,137.66847,1316.96863,-516.18378,-128.35278,1309.28247,-525.90063,254.62254,1330.79919
102,0.842,-459.46979,138.72063,1317.0498,-509.70538,-125.41512,1309.20227,-517.91968,255.09978,1329.27393
103,0.85,-454.05209,138.86798,1316.27112,-506.67645,-125.56631,1308.75659,-512.02136,256.75226,1328.52039
104,0.858,-448.31223,140.40079,1315.87646,-498.3248,-122.96044,1307.66284,-505.96896,258.1622,1327.0802
105,0.867,-441.58057,142.71635,1315.77893,-495.02576,-123.88531,1307.50757,-499.47302,261.82803,1326.63062
106,0.875,-435.44092,144.35057,1315.65686,-488.65588,-121.80978,1307.12451,-493.01468,262.06134,1326.08411
107,0.883,-429.71753,145.34361,1316.73364,-483.39514,-118.51338,1308.10608,-486.73523,263.90186,1325.91675
108,0.892,-423.17581,147.44118,1317.27332,-478.01822,-119.16328,1309.05481,-480.98361,264.3223,1325.99976
109,0.9,-418.00171,148.02309,1316.89478,-471.05521,-116.56186,1308.98804,-474.83847,265.21664,1327.20251
110,0.908,-411.36414,150.25441,1318.21265,-465.71252,-116.69022,1311.76929,-468.57947,266.48627,1327.32324
111,0.917,-405.35199,150.98781,1319.07727,-458.00223,-114.73479,1312.07288,-463.22528,269.06339,1328.74451
112,0.925,-399.66293,152.45032,1320.48645,-452.02731,-112.40009,1313.59229,-457.13477,269.22192,1330.02258
113,0.933,-394.12692,154.40871,1322.32104,-446.26697,-114.0082,1316.03406,-450.81363,272.22,1330.75732
114,0.942,-388.07324,155.89322,1322.91394,-439.33218,-110.45483,1317.23584,-445.27179,273.95114,1331.96655
115,0.95,-381.99094,157.09508,1325.03796,-433.17566,-108.80795,1318.43616,-439.18869,274.40036,1333.50061
116,0.958,-375.56253,157.89961,1326.09277,-426.45358,-108.13789,1321.15918,-434.21564,275.2085,1335.16943
117,0.967,-370.58398,157.64923,1327.03491,-419.54663,-106.00267,1322.10364,-430.03293,276.75583,1335.84875
118,0.975,-364.35187,162.06412,1329.68591,-413.37033,-104.62848,1323.78333,-424.45471,278.11563,1338.04736
119,0.983,-357.58386,162.85509,1330.70508,-407.69791,-104.30317,1325.63647,-418.55322,279.89536,1338.62805
120,0.992,-352.87296,163.67746,1331.71606,-402.45911,-102.76692,1326.75989,-411.33566,280.3717,1340.11243
121,1,-346.42682,165.2276,1333.49487,-395.79517,-100.79049,1328.27222,-405.20065,281.79852,1340.95215
122,1.008,-341.06781,165.83488,1334.31958,-390.38937,-99.92856,1327.9707,-399.1434,282.9202,1341.48804
123,1.017,-334.51889,167.30956,1334.22839,-384.76038,-98.48621,1328.13586,-392.14349,284.51096,1341.54749
124,1.025,-328.20187,167.83081,1335.09009,-379.25589,-97.46677,1330.05774,-386.12946,285.54477,1342.90906
125,1.033,-321.45804,168.5775,1335.11243,-373.71429,-95.58627,1329.97986,-379.41782,286.4368,1343.57373
126,1.042,-317.17542,169.55162,1335.08447,-369.43176,-97.0808,1330.79932,-373.91019,287.97076,1343.41968
127,1.05,-308.46109,171.79762,1335.31226,-362.42691,-94.81519,1330.44067,-367.23456,288.7796,1343.74597
128,1.058,-301.87778,171.24104,1334.62561,-356.69971,-92.75423,1331.03918,-360.96866,289.43613,1343.25464
129,1.067,-296.67087,172.53119,1334.11157,-352.09021,-92.60181,1330.33008,-352.60526,289.54681,1343.28906
130,1.075,-290.25974,171.49471,1333.76294,-348.12018,-93.39082,1330.5575,-346.02957,291.61456,1343.5603
131,1.083,-284.53107,172.91188,1334.49756,-341.66913,-90.44447,1331.10938,-339.80267,291.90198,1343.88745
132,1.092,-277.56329,174.4241,1334.51892,-335.67932,-90.4497,1331.31665,-332.27234,292.3725,1343.1709
133,1.1,-271.89716,172.67204,1333.49207,-332.08694,-90.28751,1331.02014,-324.90417,293.43842,1343.40247
134,1.108,-264.26083,174.48698,1333.57642,-326.49542,-90.42349,1330.80945,-319.16727,294.28629,1343.84277
135,1.117,-258.96481,173.7818,1333.87939,-321.66867,-89.26088,1331.09985,-313.46359,294.32562,1343.52539
136,1.125,-253.61456,174.30765,1335.05798,-316.32736,-90.29628,1330.73914,-306.40747,295.12607,1343.47327
137,1.133,-247.92136,174.26231,1334.26733,-309.94379,-88.49591,1331.47522,-298.60721,294.41196,1344.14038
138,1.142,-241.91585,174.5808,1335.19141,-306.15277,-89.21379,1332.07446,-292.17108,295.5098,1344.46594
139,1.15,-235.79544,174.39807,1334.89624,-301.71649,-88.26329,1332.00073,-286.03574,296.60312,1344.70313
140,1.158,-229.49126,174.40411,1334.97998,-296.40497,-87.6102,1332.2262,-279.39786,295.35165,1345.58862
141,1.167,-223.0733,173.6322,1334.77185,-290.35251,-86.75343,1331.63171,-271.7717,295.18985,1345.71484
142,1.175,-217.10698,174.36331,1334.91565,-287.23724,-87.83502,1332.34949,-266.16608,294.96127,1345.7157
143,1.183,-210.61182,174.44263,1335.57312,-280.88419,-86.45295,1333.36047,-259.53387,295.51477,1345.80261
144,1.192,-205.69511,173.03467,1336.03467,-276.00214,-85.96955,1333.75623,-251.90782,296.21854,1347.17871
145,1.2,-198.84416,174.08351,1335.71436,-270.43179,-86.64359,1333.86743,-245.54848,296.04083,1347.61694
146,1.208,-192.61276,173.11285,1336.49731,-265.53232,-85.95103,1333.43542,-238.25089,296.54248,1347.01025
147,1.217,-186.09929,174.38977,1336.39294,-260.88116,-85.80099,1332.79883,-230.92752,297.19348,1347.08923
148,1.225,-180.933,173.63391,1336.16467,-254.9472,-86.15742,1332.83801,-224.83846,296.08997,1346.75781
149,1.233,-174.05939,172.50529,1335.96338,-250.51973,-86.83212,1333.53223,-217.96019,296.26749,1346.85815
150,1.242,-168.24686,172.83943,1335.77148,-244.79308,-85.90694,1333.06592,-211.17712,295.39542,1347.40845
151,1.25,-161.19608,171.99704,1335.67175,-239.82608,-86.94495,1332.64307,-204.60956,295.99487,1347.25012
152,1.258,-155.72881,172.67197,1335.3656,-234.12282,-85.39739,1332.3075,-198.7636,295.40005,1346.59692
153,1.267,-148.50621,171.09372,1335.09583,-229.66734,-86.29744,1331.64148,-191.36937,294.84171,1347.07385
154,1.275,-142.48132,171.30569,1334.72778,-223.20744,-86.79721,1331.22156,-184.57599,295.40552,1346.47986
155,1.283,-135.6907,171.05,1334.84399,-218.05093,-87.4102,1330.90442,-177.1411,294.01172,1346.44495
156,1.292,-130.72528,169.90262,1334.09509,-212.66687,-87.76038,1330.55554,-170.82478,293.59488,1346.828
157,1.3,-124.34032,170.00299,1333.53271,-205.05176,-87.88184,1329.47681,-165.83389,293.7106,1347.33008
158,1.308,-116.90849,169.49202,1333.08496,-200.3251,-89.11374,1329.64563,-156.48631,292.45352,1345.73401
159,1.317,-111.00076,169.32745,1332.64612,-194.26402,-87.98426,1328.03894,-151.31267,292.25323,1345.69641
160,1.325,-104.9387,167.61488,1332.11389,-187.136,-89.35836,1327.44995,-145.54466,292.64539,1345.71082
161,1.333,-98.43767,167.03917,1330.36975,-182.07896,-90.90464,1326.42456,-139.61008,291.48209,1345.82092
162,1.342,-92.47276,166.28163,1330.08289,-175.73476,-90.47678,1325.28821,-132.14886,290.37817,1344.44165
163,1.35,-86.32944,165.49171,1329.18823,-168.29581,-91.47635,1325.11707,-126.91327,289.96649,1343.76599
164,1.358,-79.69585,164.60677,1328.85608,-162.81534,-92.05038,1322.81714,-120.24526,289.34927,1343.70471
165,1.367,-73.34081,164.26938,1328.40259,-156.12456,-91.4648,1322.93091,-113.45752,288.10349,1341.83826
166,1.375,-67.33743,163.0554,1327.06201,-150.54831,-93.44521,1321.14404,-107.41185,285.95099,1341.61279
167,1.383,-61.53627,162.59962,1326.42041,-143.69939,-94.71788,1320.8092,-102.84582,285.66232,1340.98743
168,1.392,-55.79157,162.13391,1326.61438,-137.19946,-96.61366,1318.802,-96.04858,284.93872,1340.4469
169,1.4,-48.91228,160.49261,1325.74878,-131.0114,-97.28726,1318.00159,-90.96326,284.04636,1339.453
170,1.408,-43.31212,159.63234,1324.125,-125.17216,-97.37718,1315.84937,-83.9319,283.14645,1338.69092
171,1.417,-36.46638,158.81735,1323.07751,-118.86267,-98.11758,1314.8385,-79.74606,282.44189,1337.9054
172,1.425,-31.29174,156.64183,1322.15686,-111.78582,-100.64062,1314.58496,-72.92783,281.28519,1337.14868
173,1.433,-25.1281,155.35187,1321.22961,-106.53553,-101.99938,1310.84009,-65.17632,277.08224,1335.4281
174,1.442,-18.24338,154.38846,1320.68127,-99.56224,-103.56693,1311.64661,-60.36691,278.30347,1335.24658
175,1.45,-12.24251,153.43504,1319.80652,-93.80299,-104.30757,1309.92578,-54.04649,276.01758,1334.04578
176,1.458,-5.01703,152.03722,1319.50427,-86.71535,-106.10284,1308.44592,-47.18362,275.53873,1333.31946
177,1.467,0.85791,150.50668,1317.82776,-80.34704,-108.12403,1308.11255,-41.58564,272.53055,1332.03235
178,1.475,7.86439,148.0385,1317.24878,-74.77706,-109.15272,1307.07336,-36.05357,272.30295,1331.42273
179,1.483,14.45813,146.7496,1317.3313,-68.07401,-111.9905,1306.65186,-27.97705,270.09061,1331.05273
180,1.492,21.28179,144.66919,1317.77185,-61.19323,-112.14014,1306.56567,-22.44201,268.65436,1331.04419
181,1.5,27.51455,143.1548,1317.83557,-55.44218,-115.03857,1305.49536,-14.62736,266.60983,1331.5824
182,1.508,35.12492,141.67015,1317.98206,-48.00929,-115.18708,1306.10095,-7.10778,265.2919,1332.44055
183,1.517,41.91709,139.15816,1319.67664,-42.11872,-117.92804,1307.2666,-0.69761,262.98581,1332.6582
184,1.525,48.36275,138.45543,1319.62903,-35.11821,-118.77513,1307.11853,7.34934,262.0397,1333.95752
185,1.533,55.91558,135.83406,1320.77051,-29.50556,-121.31617,1308.32581,14.06716,260.97003,1335.35681
186,1.542,61.38932,135.29976,1323.10681,-22.58762,-121.95296,1309.72009,22.62366,259.38763,1336.7793
187,1.55,68.08252,133.56638,1323.22827,-16.12931,-123.82979,1310.73962,27.61506,258.2507,1337.47803
188,1.558,75.11143,130.45409,1324.85938,-10.29694,-124.46525,1311.36829,35.34124,255.97543,1338.12756
189,1.567,81.44161,130.07881,1327.02209,-4.05091,-125.2877,1314.39966,41.95352,253.30884,1340.54614
190,1.575,88.67497,127.46667,1328.04724,2.61151,-127.90551,1314.875,47.72204,253.05954,1341.85229
191,1.583,94.66312,127.90765,1329.77979,9.01044,-129.69598,1316.35657,54.90001,251.67657,1342.77209
192,1.592,99.81988,125.18401,1330.59729,15.52129,-131.08868,1317.25098,60.34174,250.79112,1343.29492
193,1.6,107.28998,126.01873,1332.2085,22.85294,-131.75807,1318.87158,66.20074,249.69827,1344.59058
194,1.608,113.93552,122.71538,1333.20227,29.82324,-132.34763,1319.7572,72.33654,247.17522,1345.82813
195,1.617,120.02513,121.56025,1332.85608,36.65791,-134.59013,1320.90857,78.536,245.7363,1345.89172
196,1.625,124.99223,121.27316,1333.86096,44.39389,-137.16231,1321.49426,83.25852,245.15378,1346.88989
197,1.633,133.48351,120.32043,1333.78052,51.65052,-137.16817,1322.55566,89.45285,244.57875,1347.48621
198,1.642,139.07877,119.61423,1334.61316,58.95592,-139.38182,1322.19666,94.6899,243.43222,1347.27625
199,1.65,145.06006,118.12722,1334.43445,67.106,-139.64542,1322.72046,102.09792,242.45477,1346.80713
200,1.658,150.30415,117.65982,1334.12537,74.72001,-140.39853,1323.02808,106.98595,240.93178,1347.39746
201,1.667,158.6942,118.66302,1334.94397,82.82555,-141.62003,1323.75928,112.72287,240.38467,1347.84607
202,1.675,163.80457,116.7281,1335.54431,89.30483,-143.25502,1323.03174,117.96205,239.06328,1349.14392
203,1.683,169.66167,116.21826,1335.13208,97.279,-144.94637,1323.30896,122.87448,238.61797,1349.61804
204,1.692,175.54861,115.60222,1335.36731,104.89267,-144.35158,1324.6272,127.55802,237.65317,1350.0813
205,1.7,181.75888,115.14708,1335.47913,111.71672,-146.23349,1324.70825,134.60606,236.43225,1350.89966
206,1.708,188.42735,114.48543,1335.93079,118.60274,-145.87376,1324.81921,139.00612,236.42891,1351.25964
207,1.717,193.7003,113.05975,1335.36584,127.3325,-147.19774,1324.94666,143.89452,235.21002,1351.224
208,1.725,198.39282,113.14511,1336.16895,133.44658,-147.93942,1325.15906,149.15919,234.96002,1351.40918
209,1.733,204.09489,113.99293,1336.90857,140.93228,-149.20059,1326.37366,153.54695,233.95497,1351.15601
210,1.742,209.80614,113.06223,1337.09119,148.11346,-150.57681,1327.10803,158.89928,234.07768,1351.3009
211,1.75,215.26155,112.86652,1337.65906,155.18317,-151.82956,1327.22363,162.90598,231.96632,1352.19446
212,1.758,220.46794,112.40491,1337.77173,162.17654,-152.1223,1327.11731,168.48837,231.9559,1352.93311
213,1.767,226.08316,111.53097,1337.72839,168.8132,-152.27867,1328.04456,172.5387,232.57422,1353.33313
214,1.775,230.94067,111.84398,1338.01648,175.69096,-152.51909,1327.83032,178.11647,229.95567,1354.00952
215,1.783,236.63495,110.7906,1338.94678,183.01776,-153.85439,1328.64734,182.08179,230.25117,1353.63989
216,1.792,242.18947,111.63158,1338.78943,189.5864,-153.43945,1328.9115,186.40433,229.92812,1354.59741
217,1.8,247.76828,111.31607,1338.80518,196.32582,-154.01968,1329.03955,192.46291,229.63266,1354.37317
218,1.808,253.10677,110.42419,1338.42871,203.69649,-154.74583,1328.81055,196.04965,228.42186,1354.05029
219,1.817,258.67065,110.93369,1337.71277,209.92726,-154.87631,1328.61157,201.07486,228.0517,1354.0686
220,1.825,265.50513,111.48351,1338.44495,216.91425,-155.93219,1328.28418,206.01666,227.17987,1353.9137
221,1.833,271.25995,111.18408,1338.30005,223.50645,-155.25545,1328.01257,211.12056,227.15102,1353.86267
222,1.842,276.4418,110.30614,1337.92859,230.60695,-155.56226,1328.49792,216.53427,227.02574,1354.20605
223,1.85,281.59015,110.52522,1337.9491,237.00807,-156.45082,1329.59314,222.46762,227.10924,1354.36096
224,1.858,288.62146,109.79487,1337.3064,243.98534,-156.44676,1328.41235,227.69916,225.72188,1353.4187
225,1.867,293.76096,111.26589,1337.07886,250.28383,-158.31131,1327.65149,232.94699,225.83244,1353.7738
226,1.875,300.82965,109.82387,1337.03772,255.83755,-158.11333,1327.80164,238.94879,224.1393,1352.30334
227,1.883,306.20377,110.70496,1336.89709,263.14639,-157.87885,1327.13245,244.31601,225.74504,1352.35205
228,1.892,310.86075,109.70619,1337.22473,268.24246,-156.91348,1326.55469,250.81328,226.20595,1353.07104
229,1.9,317.62146,110.1558,1336.24158,274.83798,-157.72467,1326.56445,256.67685,225.32108,1352.29407
230,1.908,324.90094,109.90728,1335.99243,280.82626,-157.85294,1327.13416,263.03601,225.55215,1351.80969
231,1.917,330.34488,110.35534,1335.69336,286.97028,-159.15269,1326.3385,267.93408,225.61418,1351.73254
232,1.925,336.28876,109.69508,1335.48669,293.46906,-157.19667,1325.36194,274.59311,224.65431,1350.42419
233,1.933,342.77109,110.95149,1335.22583,299.03033,-158.06424,1324.90991,281.38715,225.18028,1349.92651
234,1.942,349.84738,110.21387,1334.0564,305.53244,-157.9068,1324.35986,287.30612,227.06596,1349.44727
235,1.95,355.28369,109.81656,1333.56372,311.51675,-156.82445,1324.34473,294.25537,225.664,1348.39209
236,1.958,361.77496,111.94512,1332.81067,317.8363,-155.37135,1323.38672,300.82788,226.33073,1348.66357
237,1.967,368.64819,110.08235,1331.77783,323.48874,-155.76524,1322.84912,306.93637,227.52785,1346.95142
238,1.975,374.30157,111.14043,1331.49316,328.46863,-154.9214,1322.18237,312.3125,226.71368,1346.66736
239,1.983,380.32877,111.57021,1330.72791,334.33344,-155.1059,1322.00964,320.36514,226.84946,1346.53235
240,1.992,387.43582,112.12203,1330.21338,339.82025,-155.67812,1320.422,325.54886,228.26569,1344.76355
