Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,1630.6886,-80.32749,346.84979,1761.02832,-72.96804,93.17839,1700.35425,13.31586,104.30411
2,0.008,1629.50708,-80.96753,347.05405,1760.66333,-72.99115,93.46568,1701.46216,15.09401,104.68645
3,0.017,1627.88977,-80.83434,346.58011,1760.42493,-72.86543,93.60321,1700.87573,12.9233,104.31862
4,0.025,1626.11816,-81.19686,345.26346,1760.24084,-72.9222,93.79247,1695.52368,14.88919,104.43931
5,0.033,1622.75146,-80.95415,345.28839,1759.91467,-72.61147,93.65491,1697.54382,16.87123,105.57345
6,0.042,1619.97034,-79.46751,344.89874,1759.00891,-71.76182,94.37157,1701.13159,16.36,104.95062
7,0.05,1618.87732,-79.31326,342.80606,1758.63782,-71.73183,94.74307,1701.3252,17.42654,106.39989
8,0.058,1617.11743,-80.13666,342.82425,1758.46118,-71.79803,94.81374,1697.87354,17.53222,104.08732
9,0.067,1616.26074,-80.87378,341.35513,1758.10938,-71.23587,94.89832,1697.47473,17.76931,103.62724
10,0.075,1614.39111,-81.54375,341.16623,1757.3479,-70.5008,95.3139,1698.35498,18.67521,105.05813
11,0.083,1608.89771,-78.98242,339.83078,1757.08618,-69.97803,95.61621,1696.77441,19.28016,104.07588
12,0.092,1607.81909,-78.975,338.9538,1756.86987,-69.67525,96.06724,1696.28503,19.39213,104.18946
13,0.1,1605.2229,-79.64727,338.82495,1756.24634,-69.50232,96.35062,1695.75049,20.54173,104.25359
14,0.108,1602.6814,-79.99389,338.68488,1755.15564,-69.60058,96.71732,1695.32507,20.1769,103.86132
15,0.117,1600.36719,-78.73638,337.716,1755.15613,-69.02878,97.24213,1695.25171,20.5794,103.79811
16,0.125,1596.11426,-77.85191,337.00043,1755.005,-67.80008,98.61665,1693.91077,21.42119,103.79376
17,0.133,1594.4762,-77.95384,334.56732,1755.46997,-66.24383,99.75533,1693.48633,21.80915,103.48021
18,0.142,1592.36755,-79.89258,333.10376,1755.42163,-65.36182,99.97051,1692.90527,22.44816,103.48742
19,0.15,1589.96179,-80.36844,332.36343,1754.96228,-64.93773,100.02226,1692.10278,22.83021,103.86583
20,0.158,1586.65955,-78.28987,331.99243,1753.74084,-64.06512,100.03841,1690.52771,23.75642,104.12592
21,0.167,1583.54346,-78.59629,330.76474,1752.89038,-63.69661,99.94338,1690.10742,24.09806,104.60225
22,0.175,1581.66028,-78.15061,329.52176,1752.51611,-62.82318,100.45893,1688.48022,25.17904,104.28523
23,0.183,1578.77417,-79.31448,329.63321,1751.56641,-62.15001,101.13922,1687.31604,25.04429,104.38658
24,0.192,1575.86694,-78.00909,327.983,1751.9408,-61.86397,102.80831,1686.50269,25.64353,104.83907
25,0.2,1572.33655,-77.42705,326.47372,1751.979,-61.86015,103.19849,1685.38928,26.75978,105.76504
26,0.208,1569.97827,-78.86131,325.22641,1750.83118,-61.16397,104.56738,1685.41711,27.27215,106.92802
27,0.217,1567.62634,-79.04453,324.92273,1750.53357,-60.93104,105.62094,1685.1062,27.28166,106.7817
28,0.225,1564.71338,-80.19005,324.71173,1749.19458,-60.787,106.68623,1684.7135,26.98177,107.55008
29,0.233,1560.32202,-79.2732,324.45206,1748.59387,-60.92217,108.34122,1682.97205,25.81546,108.7064
30,0.242,1557.67114,-80.84816,322.80438,1747.50146,-61.47925,109.48079,1683.41846,25.61013,110.07064
31,0.25,1553.77979,-81.83745,322.55807,1747.26514,-62.02641,111.00131,1681.83447,25.43738,111.29177
32,0.258,1550.84485,-83.1524,322.59366,1745.65369,-62.75634,112.43214,1680.67773,24.17802,112.20525
33,0.267,1547.04224,-85.17815,322.3259,1745.15295,-64.26016,116.24155,1678.88318,22.21307,114.21938
34,0.275,1542.56116,-85.51131,322.59717,1743.52991,-65.44454,118.73666,1677.7666,21.30804,116.12061
35,0.283,1536.12268,-86.10377,323.40558,1741.42688,-66.8604,122.87888,1677.03064,19.67575,118.39474
36,0.292,1530.76453,-87.70033,324.23294,1738.52039,-67.54029,126.93964,1672.58276,19.01559,122.24263
37,0.3,1525.07886,-90.12907,325.42123,1735.78845,-69.20042,130.9106,1670.71643,18.6282,125.14436
38,0.308,1518.29285,-92.28059,326.14322,1732.72754,-70.22625,136.19785,1666.23584,15.96,127.81504
39,0.317,1511.67639,-93.7868,326.66583,1728.60193,-72.03082,140.54903,1661.94775,13.95644,133.26772
40,0.325,1502.73328,-97.41483,327.14514,1723.76746,-73.63297,146.71544,1657.34009,11.1148,135.2545
41,0.333,1493.27039,-99.80293,328.47067,1719.85962,-75.68651,154.4502,1652.07568,9.63119,141.86682
42,0.342,1484.28369,-105.13919,330.52966,1712.14063,-77.71584,160.03755,1645.5271,5.47605,146.98358
43,0.35,1472.1698,-108.32973,330.85394,1705.24365,-81.13763,166.87604,1637.54114,2.9022,151.85809
44,0.358,1460.578,-113.48322,332.8775,1696.2887,-84.5073,173.46147,1630.72095,-2.80508,157.64066
45,0.367,1448.2522,-118.23307,333.70059,1687.25989,-87.92952,181.6356,1619.75891,-6.48427,162.40224
46,0.375,1435.29138,-122.74856,334.79852,1676.25,-93.82997,187.084,1609.31445,-10.97817,166.90321
47,0.383,1421.45776,-126.22476,336.71854,1667.42212,-97.99828,195.07542,1599.15698,-15.2972,172.26328
48,0.392,1407.31348,-129.85274,338.42316,1653.70728,-102.7088,200.3903,1589.2749,-19.28097,178.54834
49,0.4,1393.66931,-133.55101,339.8718,1642.2915,-107.94527,207.1974,1578.47583,-22.60221,184.12894
50,0.408,1379.00879,-135.6521,342.79388,1628.63208,-111.07438,214.80974,1567.98633,-24.91207,191.67101
51,0.417,1364.08667,-138.28754,345.39688,1616.83887,-115.83025,223.26537,1556.48486,-28.09586,198.7256
52,0.425,1348.87732,-140.65189,348.52451,1601.23804,-118.95912,229.0007,1543.51648,-30.78394,205.58923
53,0.433,1332.1709,-141.2067,351.254,1589.47668,-122.63564,236.4989,1531.31445,-33.59469,211.55692
54,0.442,1316.38086,-143.8775,353.97217,1574.68823,-124.52191,243.66257,1519.34912,-36.49308,217.46178
55,0.45,1301.38794,-143.51384,357.60147,1561.19519,-127.25975,249.13808,1504.34851,-40.06536,222.62405
56,0.458,1286.59082,-145.76212,361.17404,1545.58826,-130.87645,254.22113,1489.28088,-42.87294,227.07816
57,0.467,1269.44177,-146.29872,363.3118,1531.05151,-133.8558,257.41693,1473.80005,-46.2725,231.50293
58,0.475,1252.67371,-149.31992,366.47458,1514.74622,-136.20781,262.05594,1459.27209,-48.38272,233.64154
59,0.483,1236.26001,-149.63252,369.09207,1499.8999,-138.72935,264.4512,1442.51624,-52.15316,236.07048
60,0.492,1218.93542,-152.11913,370.99042,1482.54041,-142.39929,267.19061,1426.21179,-53.38181,238.27019
61,0.5,1202.29211,-152.44566,374.17871,1465.43689,-144.86708,267.7919,1409.00562,-56.18511,240.10454
62,0.508,1184.39111,-154.10335,376.88654,1447.09082,-146.96594,268.34344,1392.19385,-59.07874,239.95361
63,0.517,1169.53516,-155.01784,378.04471,1429.36328,-149.47694,267.56985,1373.96936,-61.02894,240.38515
64,0.525,1151.74878,-156.50758,379.83337,1410.2395,-151.44272,266.18448,1355.27014,-63.24091,238.80898
65,0.533,1134.54932,-157.38219,380.96307,1393.50574,-154.77283,264.76505,1337.7533,-64.64855,237.5583
66,0.542,1117.37988,-158.25038,383.25009,1373.15137,-156.00569,262.34247,1318.81458,-67.97025,235.69078
67,0.55,1100.3125,-160.74327,385.04184,1355.0957,-158.84914,259.10922,1299.38049,-70.20973,232.7959
68,0.558,1083.62195,-160.60576,385.92676,1336.06628,-161.47182,255.13162,1279.50159,-73.52996,229.17442
69,0.567,1066.89209,-161.80115,386.52603,1316.396,-164.10629,251.29091,1258.7688,-75.50392,225.79034
70,0.575,1049.57886,-162.22179,387.1828,1295.77673,-166.35339,245.78122,1239.06128,-76.95204,221.40604
71,0.583,1032.93091,-163.20033,387.7034,1273.99084,-169.27621,240.17723,1221.5365,-77.78655,216.90285
72,0.592,1015.69604,-164.49751,388.25308,1253.88513,-170.99434,234.8282,1193.75293,-83.64681,211.74304
73,0.6,999.42566,-165.28983,389.21274,1232.55518,-172.90575,228.02223,1174.19482,-85.26776,206.80136
74,0.608,982.87231,-166.86678,388.98117,1210.69104,-175.22102,220.17236,1153.57556,-85.58994,199.87634
75,0.617,966.48981,-169.33203,389.52777,1188.40247,-177.85258,213.47701,1129.53198,-90.12715,195.04242
76,0.625,950.30365,-168.78975,389.1788,1166.81885,-181.0419,206.81354,1105.53101,-92.70149,189.86638
77,0.633,934.27087,-171.4639,389.38562,1143.83484,-182.65155,198.32884,1084.30652,-93.92439,183.44511
78,0.642,917.8067,-171.03239,389.43073,1120.26306,-185.71571,190.85918,1060.84668,-97.59436,177.99675
79,0.65,902.7951,-172.22597,388.79428,1096.59705,-188.40219,183.17354,1036.64685,-100.01896,171.32787
80,0.658,886.71558,-174.70477,388.30469,1072.56995,-191.12753,174.19849,1013.48071,-104.15469,165.89673
81,0.667,870.89954,-175.7601,388.15933,1048.51453,-194.58415,167.00243,988.88177,-104.74364,160.03311
82,0.675,857.42517,-177.68001,387.26785,1023.60596,-197.88483,159.49925,963.23254,-108.72395,153.66931
83,0.683,842.25037,-180.05922,387.38193,998.19324,-201.61194,150.62451,940.24207,-109.59204,149.66824
84,0.692,828.47009,-181.11424,386.37091,973.37256,-205.09735,142.74153,915.0929,-113.50299,144.14073
85,0.7,815.38513,-183.27019,386.09628,948.28979,-208.14265,136.06433,890.2373,-116.84504,138.8201
86,0.708,801.21594,-186.21681,385.40982,922.71973,-211.82394,130.17331,866.04956,-119.69844,135.94832
87,0.717,788.664,-189.43028,384.33432,897.45746,-215.15247,124.04498,841.4054,-122.13183,132.27747
88,0.725,775.80786,-191.5696,384.63678,870.51453,-218.83316,117.66493,817.36285,-126.00049,129.02354
89,0.733,763.70691,-193.40083,384.06024,847.76465,-221.77028,114.21135,794.18781,-128.0589,126.8708
90,0.742,752.7074,-195.45847,383.44363,825.05359,-225.78757,110.98522,770.79724,-131.9384,125.13667
91,0.75,741.18799,-197.57211,383.60199,800.83228,-227.51141,107.21643,748.86279,-133.82726,123.26357
92,0.758,730.78125,-198.5201,383.28214,778.83624,-231.10295,106.16791,727.45728,-136.62573,123.90334
93,0.767,720.5119,-199.56415,383.36996,757.11029,-233.17395,104.23825,706.93372,-138.65999,123.32445
94,0.775,710.6109,-200.03227,383.54535,738.56293,-236.28625,104.14672,689.83746,-141.44504,123.91076
