Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,1465.43298,-292.81613,901.65564,1420.14014,-254.30333,875.64966,1404.52026,-230.28009,829.19324,1400.33008,-231.56941,778.44684,1451.18359,-305.25476,801.39539,1452.93152,-272.32236,742.41071,1456.29236,-211.95979,745.27045
2,0.008,1463.81458,-292.74646,901.24957,1416.3103,-254.55949,875.99097,1399.6908,-230.56105,829.10217,1395.37622,-233.39043,778.24347,1446.29602,-304.5249,800.86194,1449.25537,-271.22095,742.87799,1452.02295,-211.10916,745.73492
3,0.017,1456.94556,-292.07013,902.99329,1411.00562,-252.70926,875.54651,1394.34009,-227.97482,828.75934,1391.55066,-231.61855,778.19104,1441.78772,-303.69995,799.94257,1444.9646,-270.40955,742.71448,1448.12146,-211.45514,745.62042
4,0.025,1454.34167,-289.69836,902.35187,1405.71191,-251.58177,874.80023,1390.53992,-228.12117,828.92572,1386.83533,-230.6601,778.03229,1437.46326,-303.63382,801.12195,1441.82495,-270.99332,742.85559,1443.71094,-211.35349,745.81958
5,0.033,1448.81348,-288.47849,901.10992,1401.7771,-251.79208,875.39227,1386.38818,-227.48764,829.00299,1381.30994,-230.65471,777.84869,1432.11475,-302.70621,800.42493,1437.49609,-269.5307,743.33331,1438.99866,-209.01996,745.06311
6,0.042,1444.99988,-288.89401,901.14996,1397.41003,-251.14459,874.45801,1381.39026,-228.90096,828.82654,1376.83948,-229.47041,777.07312,1428.17798,-302.49677,800.3728,1432.30957,-269.98642,743.97986,1434.71582,-208.76682,745.15912
7,0.05,1440.22644,-290.5542,899.89191,1392.54614,-251.41072,873.83545,1377.24622,-228.26268,828.90405,1373.43762,-229.73494,776.73596,1423.89514,-301.8689,798.82343,1428.11267,-267.45688,741.78125,1429.61792,-209.05556,744.62903
8,0.058,1434.31299,-290.08298,900.3833,1388.33521,-250.60402,873.64697,1371.7677,-227.87126,828.61212,1369.05615,-227.81029,777.3526,1419.31055,-301.6312,798.77484,1423.56616,-267.11676,742.21619,1425.60486,-209.246,744.54858
9,0.067,1428.3363,-287.21896,900.20636,1383.7406,-250.39026,874.22797,1366.85583,-226.62123,826.40826,1363.15955,-229.25203,776.43347,1414.98352,-302.22916,799.29877,1418.90967,-266.92908,741.88959,1421.1936,-209.48026,744.62323
10,0.075,1424.50256,-287.16714,899.80701,1378.02808,-249.50478,872.27985,1361.56555,-226.392,825.73047,1358.52991,-227.41492,775.71796,1409.8302,-302.36688,798.15057,1414.43677,-266.03357,740.8504,1415.70288,-207.17177,742.85553
11,0.083,1418.5835,-287.25455,898.33844,1372.79785,-249.84892,872.14954,1358.00879,-225.57747,824.33478,1353.41211,-229.06717,775.9574,1404.96814,-302.14777,798.29407,1408.75293,-266.31967,740.73163,1411.65149,-206.64403,743.71533
12,0.092,1415.18127,-289.52756,898.71918,1367.53479,-251.03949,871.08649,1352.9845,-225.92378,825.03168,1348.19336,-228.24011,775.30573,1399.13928,-300.19016,796.81732,1403.87061,-265.68494,739.45221,1405.87085,-207.02766,741.37006
13,0.1,1410.3783,-290.0076,898.29877,1363.15588,-250.27547,870.30719,1347.70801,-226.76816,823.23816,1344.32312,-229.75262,774.86945,1394.59851,-300.88022,796.74829,1398.0824,-267.314,740.46417,1401.58289,-208.23297,740.82611
14,0.108,1405.12671,-289.94452,897.35205,1358.25537,-251.629,870.41315,1342.79016,-226.02322,823.28333,1338.04663,-230.30132,773.49719,1389.56604,-301.44559,796.59076,1393.50916,-266.46152,737.3609,1395.35107,-207.62929,739.79651
15,0.117,1398.35535,-290.478,896.16394,1352.44153,-250.76306,868.7691,1336.97949,-226.42252,821.97546,1333.65649,-228.27106,773.05981,1384.67273,-301.72223,795.15979,1388.42358,-267.13281,737.10632,1391.28357,-209.48289,739.85828
16,0.125,1393.00562,-291.41797,895.90045,1345.99963,-252.19814,868.27002,1331.04211,-226.73007,821.92249,1327.75256,-230.02203,772.49207,1379.80371,-301.77408,794.06262,1383.12463,-268.6785,735.91638,1385.41345,-209.52238,738.53137
17,0.133,1387.39099,-288.61197,895.80939,1341.11975,-251.97885,867.06714,1326.34131,-227.53476,820.63232,1322.14282,-229.37985,771.8075,1374.68347,-302.16528,792.77728,1377.98242,-269.11795,735.41339,1380.50305,-209.48711,738.53369
18,0.142,1381.38977,-291.89398,893.68353,1335.58179,-252.0407,866.24091,1321.56104,-228.07701,819.78131,1317.55408,-230.65454,770.1651,1369.48828,-303.29657,791.54559,1372.33374,-269.57111,734.43121,1374.33691,-209.86926,737.18726
19,0.15,1376.54285,-291.44119,891.97211,1330.54822,-252.64314,865.73468,1316.59045,-228.93121,818.79523,1311.93152,-229.54022,768.08197,1363.77332,-304.06656,790.76184,1366.65186,-271.20718,734.85034,1368.44226,-209.80978,736.05457
