Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,282.67218,274.3252,1371.03955,454.62509,335.60791,1303.53015,444.73605,294.83102,1246.97461
2,0.008,282.82855,274.30127,1371.01245,454.76953,335.80725,1303.48511,444.73605,294.83102,1246.97461
3,0.017,283.05811,274.17245,1370.91248,454.76953,335.80725,1303.48511,444.73605,294.83102,1246.97461
4,0.025,283.33157,274.15149,1371.12024,454.62509,335.60791,1303.53015,444.62936,294.8288,1247.01672
5,0.033,283.43469,274.10107,1370.96167,454.88837,335.7663,1303.52002,444.73605,294.83102,1246.97461
6,0.042,283.60776,274.24243,1370.70898,455.1048,335.6778,1303.3822,444.73605,294.83102,1246.97461
7,0.05,283.60776,274.24243,1370.70898,455.1048,335.6778,1303.3822,444.73605,294.83102,1246.97461
8,0.058,283.61609,273.94611,1370.60852,455.15909,335.63,1303.44238,444.73605,294.83102,1246.97461
9,0.067,283.74963,274.19739,1370.71631,455.01468,335.43063,1303.4873,444.73605,294.83102,1246.97461
10,0.075,283.58487,273.7597,1370.86841,455.54691,335.68076,1303.77844,444.83157,294.7858,1246.99316
11,0.083,283.75482,273.62024,1371.24731,455.54691,335.68076,1303.77844,444.83157,294.7858,1246.99316
12,0.092,283.75482,273.62024,1371.24731,455.54691,335.68076,1303.77844,444.83157,294.7858,1246.99316
13,0.1,283.93845,273.33719,1371.19531,455.6694,335.49045,1303.81934,444.83157,294.7858,1246.99316
14,0.108,283.93845,273.33719,1371.19531,455.6694,335.49045,1303.81934,444.83157,294.7858,1246.99316
15,0.117,283.89621,273.59293,1371.62231,455.6694,335.49045,1303.81934,444.83157,294.7858,1246.99316
16,0.125,284.03897,273.56265,1371.60925,455.6694,335.49045,1303.81934,445.07541,295.19629,1246.83325
17,0.133,284.03897,273.56265,1371.60925,455.6694,335.49045,1303.81934,444.83157,294.7858,1246.99316
18,0.142,284.12604,273.55884,1371.42932,455.84149,335.30658,1303.77332,444.83157,294.7858,1246.99316
19,0.15,284.08124,273.30688,1371.18225,456.01361,335.12277,1303.72742,444.83157,294.7858,1246.99316
20,0.158,284.05124,272.75726,1371.28113,455.84149,335.30658,1303.77332,444.83157,294.7858,1246.99316
21,0.167,284.18307,273.00543,1371.34814,456.01361,335.12277,1303.72742,444.83157,294.7858,1246.99316
22,0.175,284.18307,273.00543,1371.34814,456.01361,335.12277,1303.72742,444.83157,294.7858,1246.99316
23,0.183,284.18307,273.00543,1371.34814,456.01361,335.12277,1303.72742,444.83157,294.7858,1246.99316
24,0.192,284.18307,273.00543,1371.34814,456.01361,335.12277,1303.72742,444.83157,294.7858,1246.99316
25,0.2,284.13834,272.75339,1371.1012,456.01361,335.12277,1303.72742,444.83157,294.7858,1246.99316
26,0.208,284.13834,272.75339,1371.1012,456.00198,334.91733,1303.60107,444.83157,294.7858,1246.99316
27,0.217,284.18307,273.00543,1371.34814,456.01361,335.12277,1303.72742,444.83157,294.7858,1246.99316
28,0.225,284.36679,272.72247,1371.29626,456.16507,334.97919,1303.77209,444.83157,294.7858,1246.99316
29,0.233,284.53568,272.54373,1371.26782,456.1076,334.92303,1303.56799,444.96094,294.65244,1246.91382
30,0.242,284.3967,273.07867,1371.56689,456.13541,334.5087,1303.57678,444.96094,294.65244,1246.91382
31,0.25,284.58041,272.79575,1371.51489,456.19724,334.54294,1303.51062,444.96094,294.65244,1246.91382
32,0.258,284.71732,272.50345,1371.57336,456.13541,334.5087,1303.57678,444.96094,294.65244,1246.91382
33,0.267,284.71732,272.50345,1371.57336,456.36032,334.60486,1303.68176,444.96094,294.65244,1246.91382
34,0.275,284.77618,272.3873,1371.7522,456.29852,334.57059,1303.74792,445.0903,294.43149,1246.93335
35,0.283,284.77618,272.3873,1371.7522,456.29852,334.57059,1303.74792,445.24677,294.43616,1247.03455
36,0.292,284.77618,272.3873,1371.7522,456.29852,334.57059,1303.74792,445.24677,294.43616,1247.03455
37,0.3,284.77618,272.3873,1371.7522,456.29852,334.57059,1303.74792,445.24677,294.43616,1247.03455
38,0.308,284.77618,272.3873,1371.7522,456.36032,334.60486,1303.68176,445.0903,294.43149,1246.93335
39,0.317,284.77618,272.3873,1371.7522,456.29852,334.57059,1303.74792,445.56659,294.46191,1247.07764
40,0.325,284.57059,272.27417,1372.13013,456.29852,334.57059,1303.74792,445.24677,294.43616,1247.03455
41,0.333,284.77618,272.3873,1371.7522,456.29852,334.57059,1303.74792,445.28467,294.62198,1247.23901
42,0.342,284.88232,272.11926,1371.84705,456.31015,334.77603,1303.87439,444.98804,294.79044,1247.09436
43,0.35,284.88092,271.9819,1372.01392,456.31015,334.77603,1303.87439,445.28473,294.73157,1247.11548
44,0.358,284.88092,271.9819,1372.01392,456.1929,334.56488,1303.78101,444.9989,294.86026,1247.09351
45,0.367,284.88092,271.9819,1372.01392,456.13019,334.76733,1304.31042,445.15536,294.8649,1247.1947
46,0.375,284.88092,271.9819,1372.01392,456.02905,334.87054,1304.07959,445.15536,294.8649,1247.1947
47,0.383,284.88092,271.9819,1372.01392,456.13019,334.76733,1304.31042,445.13034,295.01651,1247.47205
48,0.392,284.88092,271.9819,1372.01392,456.30569,334.66714,1304.13831,445.4884,295.02988,1247.50085
49,0.4,284.88092,271.9819,1372.01392,456.30569,334.66714,1304.13831,444.9989,294.86026,1247.09351
50,0.408,284.83615,271.7298,1371.76685,456.30569,334.66714,1304.13831,444.9989,294.86026,1247.09351
51,0.417,284.83615,271.7298,1371.76685,456.20453,334.77032,1303.90747,444.9989,294.86026,1247.09351
52,0.425,284.7598,272.30777,1371.88159,456.20453,334.77032,1303.90747,444.83157,294.7858,1246.99316
53,0.433,284.83755,271.86716,1371.59998,456.02979,334.50299,1303.60986,444.83157,294.7858,1246.99316
54,0.442,284.83755,271.86716,1371.59998,456.02979,334.50299,1303.60986,444.96094,294.65244,1246.91382
55,0.45,284.73145,272.13522,1371.50513,455.7041,334.29346,1303.45532,444.96094,294.65244,1246.91382
56,0.458,284.51779,272.06189,1371.2865,455.7041,334.29346,1303.45532,444.96094,294.65244,1246.91382
57,0.467,284.51779,272.06189,1371.2865,455.7041,334.29346,1303.45532,444.96014,294.70474,1246.85181
58,0.475,284.51779,272.06189,1371.2865,455.73831,334.18939,1303.24072,444.96094,294.65244,1246.91382
59,0.483,284.51779,272.06189,1371.2865,455.7041,334.29346,1303.45532,444.96094,294.65244,1246.91382
60,0.492,284.51779,272.06189,1371.2865,455.40982,334.08035,1302.86401,444.96014,294.70474,1246.85181
61,0.5,284.51779,272.06189,1371.2865,455.40982,334.08035,1302.86401,444.96094,294.65244,1246.91382
62,0.508,284.51779,272.06189,1371.2865,455.50497,334.15573,1303.11267,444.80444,294.64798,1246.81262
63,0.517,284.50137,271.98239,1371.41589,455.4975,334.25262,1303.3186,444.83078,294.83807,1246.93115
64,0.525,284.48495,271.82639,1371.14661,455.40982,334.08035,1302.86401,444.58401,294.87924,1246.80896
65,0.533,284.45035,271.85648,1371.67444,455.35297,334.05325,1303.36365,444.57956,294.82654,1246.87341
66,0.542,284.47961,271.68686,1371.56128,455.35297,334.05325,1303.36365,444.73605,294.83102,1246.97461
