Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,56.70208,-187.09691,563.21252,249.95457,-128.63904,567.9079,262.08844,-202.37268,491.44244,284.29724,-77.69696,469.90335
2,0.008,57.17759,-187.01225,562.93488,250.28516,-127.8514,568.16925,262.84491,-201.9838,491.85019,284.29724,-77.69696,469.90335
3,0.017,57.21466,-187.01582,562.81866,250.61522,-127.75462,568.46527,263.62079,-201.66597,491.91873,284.064,-77.4188,469.76044
4,0.025,57.97954,-187.29388,563.34302,251.00706,-127.4035,568.7804,264.08337,-201.24133,492.74365,283.82651,-76.94589,469.82318
5,0.033,57.96096,-187.21568,563.66217,250.96045,-126.72848,569.30627,264.60379,-201.08121,493.02255,283.53928,-76.41613,470.67133
6,0.042,58.02592,-186.95302,564.03894,251.19812,-126.75291,569.85321,264.88608,-201.10716,493.69165,283.73535,-76.51839,471.15958
7,0.05,57.97095,-186.99257,564.57825,251.05383,-126.38575,570.3725,263.78079,-202.06624,495.89319,285.18585,-76.99653,472.57071
8,0.058,58.37136,-186.69035,565.22107,250.9563,-126.12968,570.7757,263.70789,-202.28955,496.50696,287.85242,-78.40429,474.30072
9,0.067,58.01438,-186.17644,566.09332,250.75549,-126.54511,571.73175,264.02435,-201.91782,497.06226,287.73679,-78.64919,474.61063
10,0.075,57.8316,-185.60574,567.19507,250.20027,-126.84896,573.36823,263.47421,-202.05701,498.03946,287.46124,-77.63165,476.07837
11,0.083,57.52722,-185.67293,568.85901,249.66986,-127.61059,574.88965,262.98825,-202.37263,499.2597,286.97891,-78.108,476.02579
12,0.092,57.03809,-185.57796,569.68964,249.70921,-127.52296,575.82922,263.12476,-202.16292,499.96155,286.78571,-78.29927,478.14951
13,0.1,56.66628,-184.68263,570.48322,248.99434,-127.67396,577.3808,262.40402,-202.50066,501.57547,286.78583,-78.39334,479.50351
14,0.108,55.60695,-183.88165,570.57611,248.48157,-128.4637,578.20032,262.12823,-203.6743,502.94162,286.05756,-77.87888,481.67239
15,0.117,55.06886,-183.50909,571.15906,247.56332,-128.84441,579.58624,261.27576,-203.41672,504.01947,285.66238,-79.05669,482.65039
