Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-333.84882,35.37361,624.26422,-163.79178,-158.97598,616.27344,-173.37698,226.34169,621.39612
2,0.008,-334.18924,35.33337,624.24683,-163.79178,-158.97598,616.27344,-173.33984,225.93739,621.50311
3,0.017,-333.84882,35.37361,624.26422,-163.51146,-159.09598,616.41406,-173.33984,225.93739,621.50311
4,0.025,-333.4921,35.25268,623.97516,-163.43362,-159.45915,616.71625,-173.33984,225.93739,621.50311
5,0.033,-334.17313,35.16362,624.15564,-163.35315,-159.67593,617.03961,-173.33984,225.93739,621.50311
6,0.042,-334.38446,34.87834,623.98157,-163.5284,-159.86313,617.03833,-173.33984,225.93739,621.50311
7,0.05,-334.38446,34.87834,623.98157,-163.79128,-160.05179,617.14136,-173.33984,225.93739,621.50311
8,0.058,-334.38446,34.87834,623.98157,-163.93576,-160.02516,617.22479,-173.77637,225.37053,621.24292
9,0.067,-334.44052,34.74161,623.8739,-164.12228,-160.11755,617.38837,-173.96027,225.16106,621.35779
10,0.075,-334.38446,34.87834,623.98157,-164.12228,-160.11755,617.38837,-174.09157,225.27238,621.30505
11,0.083,-334.38446,34.87834,623.98157,-164.23778,-160.07253,617.45587,-174.12865,225.67686,621.198
12,0.092,-334.793,34.82484,624.08984,-164.40196,-159.88643,617.59235,-174.12865,225.67686,621.198
13,0.1,-334.84903,34.68813,623.98218,-164.89015,-159.43782,617.56024,-174.13544,225.61116,620.90405
14,0.108,-334.91486,34.94268,623.98083,-165.30452,-159.19966,617.45453,-174.75706,225.89023,620.77509
15,0.117,-335.40109,36.12888,623.64832,-165.68633,-158.83714,617.34857,-175.34425,225.81453,620.74115
16,0.125,-335.47614,36.58017,623.73651,-166.36427,-158.77489,617.25513,-175.34425,225.81453,620.74115
17,0.133,-335.97687,36.91093,623.93842,-166.62184,-158.76909,617.40106,-175.65344,226.67924,621.26904
18,0.142,-336.20892,36.62967,623.87677,-166.92253,-158.76579,617.51825,-175.99986,226.82335,621.14838
19,0.15,-336.97891,36.65144,623.96997,-167.38672,-158.05394,617.43671,-176.36691,227.42447,621.53406
20,0.158,-337.43741,37.34035,624.05548,-168.5722,-157.79031,617.21832,-177.05002,227.80824,621.71741
21,0.167,-337.48532,38.03828,623.95526,-169.40849,-157.35664,617.18066,-177.38924,227.99263,621.672
22,0.175,-338.10727,38.3472,624.19049,-169.68245,-156.63562,617.20459,-177.46855,228.19958,621.34912
23,0.183,-338.84106,38.87283,624.35083,-170.40149,-156.51277,617.14752,-177.46855,228.19958,621.34912
24,0.192,-338.97217,39.70671,624.68701,-171.80411,-155.75212,617.05481,-177.39188,228.52007,621.1734
25,0.2,-339.12753,41.02547,624.69965,-172.87996,-154.6666,616.6936,-177.39188,228.52007,621.1734
26,0.208,-339.37674,41.33111,624.58203,-173.66681,-154.401,617.43463,-177.80704,228.50447,621.07465
27,0.217,-339.88284,41.56366,624.39459,-174.70555,-153.98224,616.9765,-177.90276,228.74271,620.8288
28,0.225,-340.75784,43.09686,624.55743,-175.68565,-153.34163,616.60461,-178.00989,229.52972,620.362
29,0.233,-340.75589,43.94006,624.31805,-175.77245,-152.99098,616.59821,-178.17392,229.81892,620.08521
30,0.242,-341.21445,44.25245,624.27893,-176.90924,-152.40628,616.87286,-178.17392,229.81892,620.08521
31,0.25,-342.29105,45.56829,624.19714,-178.69048,-153.07132,615.88702,-178.03969,230.5435,619.97516
32,0.258,-342.43039,46.94558,622.99207,-179.71492,-152.70407,616.16119,-177.65483,232.25674,619.91907
33,0.267,-342.35483,47.60801,623.19165,-179.90706,-152.79156,615.99219,-177.52882,232.6134,619.7171
34,0.275,-342.78479,47.05986,623.37177,-180.79732,-152.56129,615.88361,-177.63223,232.95343,619.539
35,0.283,-343.22241,48.03632,622.46667,-180.95303,-152.39581,615.67596,-177.43689,233.36203,619.19281
36,0.292,-343.54205,48.33978,622.32373,-181.21031,-151.9778,615.70233,-177.23076,233.73366,619.14435
37,0.3,-343.67569,48.62781,623.04169,-181.6824,-151.93306,615.69006,-177.12473,233.92328,619.38196
38,0.308,-343.7579,48.72311,622.91443,-182.54251,-151.83261,615.82587,-177.25598,234.03436,619.32959
39,0.317,-343.64612,49.12382,622.46222,-182.48689,-151.70076,616.05609,-177.25598,234.03436,619.32959
40,0.325,-343.8345,49.01704,621.80835,-182.66978,-151.71019,616.13074,-177.25598,234.03436,619.32959
41,0.333,-343.84628,49.17247,621.79175,-182.29193,-151.60812,616.22186,-177.25598,234.03436,619.32959
42,0.342,-343.55887,49.28698,622.08862,-182.17847,-151.65877,616.45367,-176.92079,233.84967,619.25317
43,0.35,-343.77249,49.40326,621.6217,-181.0829,-151.75182,616.61206,-176.78952,233.73851,619.3056
44,0.358,-343.80338,49.39034,621.40295,-180.87007,-151.72061,616.72919,-176.78952,233.73851,619.3056
45,0.367,-344.0535,49.0812,620.8501,-180.5083,-151.68617,616.9928,-177.02681,233.66,619.01556
46,0.375,-343.5256,48.52903,620.90369,-180.34616,-151.69942,617.1593,-176.71735,233.13596,618.98633
47,0.383,-343.11716,48.06601,620.2403,-180.05267,-152.21811,617.44165,-176.49757,232.97832,618.77979
48,0.392,-342.76886,47.90947,619.72815,-179.67796,-152.26965,617.98535,-176.14711,232.86378,618.44684
49,0.4,-342.98178,47.48404,619.58429,-178.76024,-152.37767,618.28101,-176.19135,232.16734,617.71948
50,0.408,-343.4274,45.86395,620.12347,-176.94508,-152.0901,618.43152,-176.48448,230.86136,617.00629
51,0.417,-343.42365,45.03816,619.7865,-176.04907,-152.94313,618.36633,-176.69695,230.17564,616.84424
52,0.425,-343.11844,44.78903,618.92999,-175.79184,-153.12442,618.88287,-177.0029,229.44887,616.39954
53,0.433,-342.90787,45.32036,618.32574,-175.78717,-153.01357,618.8313,-176.81888,229.37532,616.4007
54,0.442,-343.25751,43.01174,618.12964,-174.77914,-154.28038,619.34686,-176.81888,229.37532,616.4007
55,0.45,-341.8309,41.7793,617.72516,-173.93138,-154.62697,619.61682,-176.99551,228.77553,616.09314
56,0.458,-341.60938,43.47857,617.4035,-173.68327,-155.33005,619.8501,-176.99551,228.77553,616.09314
57,0.467,-341.14102,42.37025,617.32098,-173.40172,-155.75044,619.89178,-176.99551,228.77553,616.09314
58,0.475,-341.08963,39.09643,616.79724,-172.92143,-156.33369,619.89087,-177.16513,228.6945,615.97815
59,0.483,-341.08963,39.09643,616.79724,-172.40993,-157.02168,620.08606,-177.16513,228.6945,615.97815
60,0.492,-340.90326,38.83105,616.53296,-172.12907,-157.25577,620.16876,-177.33205,228.37988,615.48602
61,0.5,-340.93497,38.16941,616.43463,-171.82025,-158.16273,620.00104,-177.33205,228.37988,615.48602
62,0.508,-340.91681,37.6591,616.33057,-171.22884,-158.39748,619.84296,-177.73279,228.48424,615.53271
63,0.517,-340.57629,37.70804,616.1322,-171.26451,-159.06364,619.88635,-177.73279,228.48424,615.53271
64,0.525,-341.08859,37.53816,616.17487,-171.3329,-159.33922,619.79694,-178.59895,227.70309,615.53632
65,0.533,-341.08661,37.35807,616.07098,-171.4169,-159.36577,619.79858,-178.96706,227.52165,615.3941
66,0.542,-341.08661,37.35807,616.07098,-171.35956,-159.0506,619.82892,-179.0985,227.63316,615.34167
67,0.55,-341.42712,37.31731,616.03943,-171.55667,-159.12131,619.91364,-179.78119,227.44818,615.33044
68,0.558,-341.72949,37.28453,616.02618,-171.55667,-159.12131,619.91364,-180.36781,226.84407,615.15491
69,0.567,-342.42273,36.89349,615.94098,-171.54346,-158.99574,619.99542,-180.84018,227.10149,615.02051
70,0.575,-342.49829,37.21354,615.90576,-171.75822,-158.93584,619.93445,-181.24008,226.99287,615.09399
71,0.583,-342.49829,37.21354,615.90576,-172.46329,-158.0751,620.31598,-182.29768,227.136,615.06329
72,0.592,-342.61597,37.41919,615.96735,-172.75815,-157.76375,620.33337,-182.48781,227.15991,615.10822
73,0.6,-342.84595,37.39672,615.79932,-173.08763,-157.25499,620.29437,-182.70778,227.31801,615.31543
74,0.608,-342.85074,37.57404,615.64453,-173.5309,-157.01663,620.224,-182.91325,227.55208,615.32416
75,0.617,-342.87515,38.1836,615.79486,-174.11264,-156.52307,620.01721,-183.14714,227.62508,615.13452
76,0.625,-342.91211,38.53864,615.54205,-174.43105,-156.2951,619.97491,-183.33096,227.41635,615.2489
77,0.633,-343.86008,39.79346,615.59589,-174.56555,-155.88774,619.86084,-183.67068,227.60165,615.2041
78,0.642,-344.24741,39.888,615.65015,-175.61711,-155.67249,619.74982,-183.66705,227.74799,614.95056
