Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,316.88998,-178.69962,331.67892,240.5706,-215.13719,88.32734,273.1478,-118.46046,109.62312
2,0.008,317.3244,-177.96417,331.89279,241.0257,-215.7388,88.5617,273.20874,-118.90268,109.75423
3,0.017,317.67889,-177.7896,332.17645,241.24828,-216.01338,89.02623,273.953,-119.54926,109.74107
4,0.025,318.19965,-177.27277,332.63284,241.90221,-216.65349,89.65451,273.59656,-119.49088,110.20692
5,0.033,318.57922,-177.30263,333.49582,242.15851,-216.59529,90.25246,273.29404,-119.07985,110.85381
6,0.042,318.5773,-177.28496,334.24008,242.45229,-217.0116,91.14831,274.01089,-118.75348,111.37808
7,0.05,318.93042,-177.13303,334.77838,243.06815,-217.0415,91.81419,274.93643,-119.23549,113.23502
8,0.058,319.24948,-177.18782,335.62125,243.93112,-216.63734,92.3718,276.32269,-119.4724,113.43385
9,0.067,319.15097,-176.75293,337.14374,244.61818,-217.14618,94.35402,277.82504,-119.80746,114.92508
10,0.075,319.43872,-177.14795,337.91992,245.14537,-216.79276,95.43044,278.63089,-119.30586,116.01668
11,0.083,319.97925,-177.89549,339.81516,245.60847,-216.49286,96.399,279.63757,-119.5537,116.87997
12,0.092,320.53094,-177.60651,341.22437,246.98515,-215.86479,98.37823,282.03879,-118.50941,118.14701
13,0.1,320.5412,-177.43523,342.10648,247.27014,-215.89621,99.23093,282.90448,-118.76526,119.31541
14,0.108,320.26648,-178.50124,343.77429,247.84897,-215.6629,101.14332,284.31256,-118.29305,121.10522
15,0.117,320.8555,-179.1257,345.18271,249.01857,-215.24704,102.65121,285.36624,-118.71472,122.06968
16,0.125,320.92673,-178.44327,346.76547,249.59918,-215.1629,103.65816,286.97128,-118.26104,123.66498
17,0.133,320.85184,-179.61031,348.83612,250.69781,-215.39444,105.59788,288.4071,-117.90564,125.07693
18,0.142,320.73087,-179.98067,350.33765,251.34297,-215.17148,107.19021,291.26279,-117.88313,126.25755
19,0.15,320.90686,-179.78648,352.08615,252.6866,-215.07494,108.58535,290.63269,-117.84822,127.21819
20,0.158,320.4353,-181.10985,353.60959,254.30452,-214.5356,109.88712,293.00266,-117.64455,130.09525
21,0.167,320.78543,-181.37497,355.43707,255.24347,-214.94998,111.75252,294.44412,-118.21779,131.1207
22,0.175,320.5546,-181.58862,356.30042,255.90106,-214.94035,112.68064,295.51489,-117.71814,131.74149
23,0.183,320.31772,-182.55511,358.18579,257.29794,-215.26308,113.73281,297.0127,-117.86902,133.9247
24,0.192,320.28229,-182.82469,359.31015,257.73688,-215.79095,115.19809,298.18106,-118.35943,134.67407
25,0.2,320.01431,-182.99225,360.008,258.41403,-215.90471,115.79678,299.06982,-118.4434,134.55923
26,0.208,319.36655,-183.86583,360.50418,259.41653,-216.29059,115.71862,299.30466,-118.71012,134.77397
27,0.217,319.0126,-184.78563,360.75211,260.02277,-216.47966,115.79778,300.59576,-119.63268,135.41327
28,0.225,318.81201,-185.4496,360.93378,260.34647,-216.61589,115.66642,302.03693,-119.79553,135.59438
29,0.233,318.53305,-185.91084,360.79816,260.8815,-216.63234,115.48161,302.2251,-119.62116,135.44987
30,0.242,317.71707,-186.67293,360.36615,260.56247,-216.75978,115.24027,302.07648,-119.3994,134.59805
31,0.25,317.10477,-186.96469,359.42212,260.01749,-216.37146,114.07886,301.76837,-119.24649,134.2338
32,0.258,316.47244,-187.33492,358.99933,258.95944,-215.74583,113.08252,300.17838,-118.02406,133.99475
33,0.267,315.78677,-187.27713,358.35995,258.21182,-215.63622,112.56345,299.37158,-118.5483,133.57623
34,0.275,315.13019,-187.7449,357.16052,257.43698,-215.34262,111.82153,299.30762,-118.46681,133.50954
35,0.283,314.74304,-187.94315,356.47382,257.16266,-215.36705,111.11428,298.215,-118.72434,132.74457
36,0.292,314.31357,-188.356,355.45389,256.05594,-214.84485,110.10647,297.01581,-119.13329,132.28281
37,0.3,313.74634,-188.01425,354.53232,255.1006,-215.64421,108.7878,295.98572,-119.74981,132.50119
38,0.308,313.72699,-188.0002,353.89548,253.60164,-217.30109,107.51734,294.45203,-120.06867,130.82634
39,0.317,312.79971,-187.31677,352.57254,252.91794,-217.61116,106.39556,292.70251,-121.44654,129.89066
40,0.325,312.6507,-186.93431,352.08536,251.99434,-218.03923,105.15268,292.32898,-122.06174,128.83965
41,0.333,312.42697,-186.18649,351.09497,251.3904,-219.23122,103.8202,290.62436,-123.03225,128.06201
42,0.342,312.55325,-184.89713,349.77429,249.35797,-220.51622,102.856,287.05319,-124.21787,127.44408
43,0.35,312.21027,-184.26089,349.14172,248.84883,-221.19325,101.78881,284.95773,-124.82831,126.07328
44,0.358,312.4295,-183.78662,348.11884,248.30638,-221.98514,101.32092,283.17426,-125.46253,125.43063
45,0.367,312.69028,-183.48871,347.50977,247.82988,-222.83522,100.65826,282.18219,-125.44098,124.71491
46,0.375,312.96591,-182.35072,346.91507,247.91571,-223.33914,100.36787,281.68643,-126.04929,123.83915
47,0.383,313.43689,-180.77716,345.84906,247.99817,-223.61165,100.15791,280.9118,-126.08835,123.39175
48,0.392,313.66504,-180.09499,345.61511,247.83774,-223.73595,99.89613,280.59146,-126.24454,123.61714
49,0.4,314.42786,-179.29327,345.15189,247.74605,-223.74339,99.63323,278.45477,-125.84814,122.43941
50,0.408,314.90897,-177.26274,344.63889,247.74605,-223.74339,99.63323,279.2095,-125.90035,121.66708
51,0.417,315.82816,-176.33603,344.29315,247.65619,-223.72726,99.49957,279.50836,-125.64452,121.14174
52,0.425,316.6929,-175.23178,344.13107,247.66933,-223.38792,99.13756,279.73422,-125.45434,120.85024
53,0.433,317.02066,-174.45395,344.09323,247.66933,-223.38792,99.13756,279.97284,-124.51534,120.66467
54,0.442,318.20554,-173.69777,343.63297,247.8813,-223.17157,99.28142,279.94199,-124.23564,119.94656
55,0.45,318.59201,-173.0108,343.55759,248.12195,-222.59058,99.42079,279.54752,-123.94758,119.80975
56,0.458,319.31848,-172.39354,343.57452,248.27763,-222.2373,99.47609,280.23068,-123.85517,120.00237
57,0.467,319.94733,-171.50504,343.46982,248.49655,-221.93286,99.50066,280.33124,-123.69012,119.80154
58,0.475,320.17709,-171.37294,343.4819,248.52031,-221.63628,100.11287,280.99469,-123.4631,119.7785
59,0.483,320.60361,-170.94969,343.78891,248.64413,-221.38654,100.22334,282.0509,-123.19698,120.0432
60,0.492,320.90649,-170.59746,343.87524,249.0509,-221.41263,100.87973,282.45438,-123.08393,119.89639
61,0.5,321.6088,-170.95409,344.53137,249.94341,-221.02989,101.62138,283.59262,-122.66567,120.44632
62,0.508,322.49951,-170.62282,345.39368,251.468,-221.06607,102.7917,284.16025,-122.42329,121.05612
63,0.517,322.83563,-170.79938,346.09247,252.63562,-220.49568,103.74217,284.91785,-121.37665,122.46857
64,0.525,323.12601,-170.70607,346.98563,252.93919,-220.67525,104.68343,285.862,-121.37402,123.68884
65,0.533,323.75552,-170.57832,348.20169,253.37239,-220.02197,106.38384,287.14679,-122.115,124.55428
66,0.542,323.43097,-171.37939,350.04837,253.84477,-220.53271,107.09521,288.26794,-122.09544,125.37715
67,0.55,324.09134,-171.79961,351.51746,254.18976,-220.59361,108.13552,289.57828,-122.58562,125.92479
68,0.558,324.06708,-171.75887,352.18741,255.31091,-221.28433,110.05034,290.76758,-122.74236,127.66484
69,0.567,324.28433,-172.01352,353.86154,255.9149,-221.23215,110.91637,291.07346,-122.56493,128.70924
70,0.575,324.14981,-172.14377,355.00577,256.91428,-221.38205,112.41198,291.96729,-122.88737,129.58528
71,0.583,324.01007,-172.66116,355.75613,256.95813,-222.52362,113.46082,292.38809,-123.71046,130.48071
72,0.592,323.86429,-172.89575,356.98727,257.76291,-223.37527,114.66837,293.60974,-124.76036,131.80093
73,0.6,323.72769,-173.39653,358.62399,258.36743,-223.33524,115.67795,293.99976,-123.83671,132.29695
74,0.608,323.69565,-173.5584,359.30582,259.04056,-223.81052,116.70452,294.97638,-124.01431,133.7321
75,0.617,323.77322,-173.24825,360.06183,259.75507,-223.8595,117.67149,295.33301,-124.82909,136.04883
76,0.625,323.76822,-173.13463,361.58536,260.18146,-224.64932,118.66311,295.78604,-125.76123,136.72441
77,0.633,323.30502,-173.32629,362.48868,260.6218,-225.03271,119.40042,295.97852,-125.58893,136.43434
78,0.642,323.25021,-173.35155,362.80237,261.05167,-225.5732,119.71795,296.93118,-125.69276,137.16687
79,0.65,322.82803,-173.87921,363.33032,261.26294,-226.26598,120.33434,297.60565,-127.22337,138.72633
80,0.658,322.65323,-174.04932,363.94019,261.48538,-226.51962,120.43674,298.40317,-127.8289,139.63408
81,0.667,322.59915,-174.11018,364.52792,261.35327,-226.68483,120.89796,298.21371,-127.78783,140.28282
82,0.675,322.46634,-173.85448,364.94083,261.22278,-227.37396,121.05923,298.24213,-128.68147,140.18864
83,0.683,322.3591,-173.87608,364.96362,260.95349,-227.90492,120.99859,298.13144,-128.73653,140.32889
84,0.692,322.04214,-173.82944,364.77908,260.81946,-228.71733,120.70732,297.77457,-129.26833,140.05415
85,0.7,321.81647,-173.78801,364.38788,260.45847,-229.34975,120.17968,297.27383,-130.60542,139.63507
86,0.708,321.83505,-173.88565,364.01413,260.35965,-230.27016,120.08803,296.67661,-130.79167,139.32581
87,0.717,322.03433,-174.1545,363.62625,259.87231,-230.7354,119.35995,295.86563,-131.59367,138.93744
88,0.725,321.71603,-174.37886,363.2753,259.78845,-230.63828,118.60674,295.52667,-131.56712,138.67172
89,0.733,321.18362,-174.20184,362.46732,258.37741,-231.62155,117.43848,295.07941,-131.54568,137.64812
90,0.742,321.09711,-173.69296,361.48114,258.48322,-231.23306,116.71815,294.36166,-131.77043,137.0275
91,0.75,320.95734,-173.82031,360.72964,258.28931,-230.95157,115.76013,293.46387,-131.60419,136.21359
92,0.758,320.83554,-174.12476,359.93869,257.47693,-230.659,115.30306,293.03638,-131.06671,135.61516
93,0.767,320.34714,-174.09814,359.17981,256.84583,-230.1348,114.43884,293.20355,-130.27005,134.27531
94,0.775,320.54916,-174.13292,358.27243,256.39212,-229.53992,113.89924,292.75577,-129.3176,134.06778
95,0.783,320.56146,-173.94279,357.52255,255.57591,-228.54236,112.78361,292.78256,-129.69681,133.22795
96,0.792,320.35507,-174.16216,356.97842,255.67595,-227.27666,112.08646,291.81503,-127.96306,131.82213
97,0.8,319.892,-173.782,355.78931,256.02759,-225.84489,110.79191,291.70755,-127.03645,130.8916
98,0.808,319.75168,-173.73172,355.10342,255.5573,-224.67024,109.94601,291.06265,-126.07119,130.35512
