Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-203.40086,56.74656,1117.03528,-192.29817,-117.48139,1092.18628,-124.70673,233.93346,1029.15747
2,0.008,-203.89949,57.832,1116.67749,-192.3119,-117.32638,1092.32166,-124.70673,233.93346,1029.15747
3,0.017,-203.89949,57.832,1116.67749,-192.60374,-116.98732,1091.97205,-124.56836,234.2518,1028.92261
4,0.025,-204.13707,57.96346,1116.54797,-192.60374,-116.98732,1091.97205,-124.54176,234.13788,1028.65234
5,0.033,-204.13707,57.96346,1116.54797,-193.06548,-117.05322,1092.07434,-125.05138,233.87369,1028.52637
6,0.042,-204.13707,57.96346,1116.54797,-193.13734,-117.03608,1091.96069,-125.48938,234.05365,1028.50952
7,0.05,-204.13707,57.96346,1116.54797,-193.36273,-117.02111,1092.14441,-125.48938,234.05365,1028.50952
8,0.058,-204.31082,58.06981,1116.5011,-194.24591,-116.54845,1092.24377,-125.48938,234.05365,1028.50952
9,0.067,-204.80556,58.38936,1116.65234,-194.683,-116.27841,1092.19446,-125.44762,234.3696,1028.16296
10,0.075,-205.14317,58.01037,1116.65613,-194.683,-116.27841,1092.19446,-125.44762,234.3696,1028.16296
11,0.083,-205.14317,58.01037,1116.65613,-194.683,-116.27841,1092.19446,-125.44762,234.3696,1028.16296
12,0.092,-205.14317,58.01037,1116.65613,-194.683,-116.27841,1092.19446,-125.44762,234.3696,1028.16296
13,0.1,-205.14317,58.01037,1116.65613,-195.22394,-115.8103,1092.40332,-125.19306,234.77855,1027.98938
14,0.108,-205.23955,58.17555,1116.71973,-195.22394,-115.8103,1092.40332,-125.58193,234.45366,1028.11511
15,0.117,-205.23955,58.17555,1116.71973,-195.74556,-115.39944,1092.54468,-125.65736,234.64098,1028.05774
16,0.125,-205.59251,58.43018,1116.52222,-195.78017,-115.32024,1092.31946,-125.95608,234.71858,1027.89978
17,0.133,-205.58957,58.7491,1116.8689,-196.09827,-115.11751,1092.10388,-126.33068,234.98404,1028.01099
18,0.142,-205.58875,59.06048,1116.85193,-196.45146,-115.29275,1091.93103,-125.89877,235.2402,1027.95667
19,0.15,-205.8541,59.1914,1116.81482,-196.89558,-115.10002,1091.86572,-126.02015,235.18222,1028.04797
20,0.158,-205.8541,59.1914,1116.81482,-197.09901,-114.57138,1091.86768,-126.40903,234.85735,1028.17371
21,0.167,-206.05144,59.97658,1116.76331,-197.67831,-114.81553,1092.17017,-126.40903,234.85735,1028.17371
22,0.175,-206.24434,59.9677,1116.849,-198.07249,-114.37686,1091.67542,-126.40903,234.85735,1028.17371
23,0.183,-206.24434,59.9677,1116.849,-199.08801,-113.9413,1091.53723,-125.71869,235.54449,1028.21936
24,0.192,-206.73505,60.19603,1116.65625,-199.1331,-114.21474,1091.72998,-125.67565,235.47583,1028.29077
25,0.2,-206.86131,60.22827,1116.54883,-199.39536,-113.54449,1091.33044,-125.71869,235.54449,1028.21936
26,0.208,-207.06805,60.80321,1116.57373,-199.29318,-113.22201,1091.0177,-125.71869,235.54449,1028.21936
27,0.217,-207.31609,60.9859,1116.73523,-199.81401,-113.62464,1091.07227,-126.00017,236.75726,1028.5177
28,0.225,-207.31609,60.9859,1116.73523,-200.38571,-113.35133,1090.92065,-125.91412,236.64641,1028.27698
29,0.233,-207.43687,61.47431,1116.2926,-200.36044,-113.16037,1090.51929,-125.91412,236.64641,1028.27698
30,0.242,-207.63417,62.25886,1116.24109,-201.30193,-112.87341,1090.49182,-125.91412,236.64641,1028.27698
31,0.25,-207.87836,62.3504,1116.05884,-202.76517,-112.70079,1090.43359,-125.71925,236.83476,1028.40857
32,0.258,-208.51021,63.09878,1116.495,-203.80168,-111.83401,1089.88416,-125.77242,237.10283,1028.1543
33,0.267,-208.81078,63.4875,1116.43835,-204.45737,-111.47802,1090.39514,-126.08202,237.46573,1027.94299
34,0.275,-208.93715,63.51937,1116.33093,-205.33755,-110.62132,1089.64758,-126.08202,237.46573,1027.94299
35,0.283,-208.93715,63.51937,1116.33093,-206.0087,-110.56197,1089.7168,-126.49297,237.12408,1027.94836
36,0.292,-209.32962,63.62413,1116.3728,-207.56526,-109.7281,1089.30078,-126.87112,237.289,1027.96326
37,0.3,-211.06978,64.38091,1116.31604,-208.69107,-109.74325,1089.32556,-127.20997,237.39973,1028.04077
38,0.308,-211.16605,64.54567,1116.37976,-209.25583,-109.53728,1089.0592,-127.44041,237.65034,1027.97327
39,0.317,-212.39047,64.59894,1116.52502,-210.59705,-109.65039,1088.94165,-128.36157,238.15768,1027.91174
40,0.325,-213.15544,64.96788,1116.73181,-211.20439,-108.94924,1088.7981,-128.71649,238.89774,1027.9574
41,0.333,-213.24524,64.76234,1116.83044,-212.17671,-109.11821,1089.07361,-129.43402,239.27893,1027.88489
42,0.342,-213.68106,65.63947,1116.79541,-213.45374,-108.7897,1088.87842,-129.96596,239.48204,1027.75952
43,0.35,-214.01303,66.37567,1116.64807,-214.61368,-108.85474,1088.76746,-131.5332,239.13986,1027.5824
44,0.358,-215.82777,66.65745,1116.67261,-215.85657,-108.87631,1088.41125,-131.67847,239.13123,1027.66455
45,0.367,-216.50827,66.96185,1116.56433,-216.78313,-109.09119,1089.1626,-132.07806,239.92003,1027.27979
46,0.375,-217.90463,66.21591,1116.18945,-217.90894,-109.03137,1089.10779,-132.25163,239.99579,1027.26233
47,0.383,-218.63596,66.66777,1116.21118,-219.66005,-108.59199,1088.56238,-132.97672,240.52835,1027.35217
48,0.392,-218.83247,67.44867,1116.15991,-219.89693,-108.9387,1088.38635,-133.89908,240.78302,1027.43884
49,0.4,-219.84436,66.89318,1116.32861,-220.70497,-108.34118,1088.35278,-134.67166,240.68175,1026.87146
50,0.408,-220.99878,67.96207,1115.97534,-222.01846,-108.21028,1087.68518,-135.54794,241.16681,1026.63635
51,0.417,-221.51172,67.99926,1115.59387,-223.56119,-107.6733,1088.17639,-136.08658,241.66814,1026.72986
52,0.425,-223.59952,69.07413,1115.69458,-223.85178,-107.75109,1087.93616,-136.64514,241.7132,1026.77698
53,0.433,-223.69553,69.23788,1115.75854,-224.16971,-107.42286,1087.59521,-137.53305,242.4944,1026.41028
54,0.442,-224.06813,69.3196,1115.53442,-224.87143,-107.10026,1087.65588,-138.32875,242.7133,1025.64771
55,0.45,-224.06813,69.3196,1115.53442,-226.136,-107.0963,1087.91589,-138.57768,242.97687,1025.0636
56,0.458,-224.87463,70.56511,1115.08655,-225.89323,-106.23714,1087.90967,-139.49065,243.36597,1024.68909
57,0.467,-225.32932,71.01111,1115.29016,-226.67143,-106.01593,1086.86389,-140.05791,243.81541,1024.09204
58,0.475,-226.01341,72.19052,1114.82104,-227.24596,-107.00553,1086.1073,-140.32585,244.49966,1024.03918
59,0.483,-225.77802,72.44534,1114.73865,-227.77902,-108.13383,1086.79297,-141.48372,245.34286,1023.79047
60,0.492,-226.32336,73.16524,1115.02515,-228.02354,-108.88142,1086.90967,-141.98419,245.46817,1023.70313
61,0.5,-226.53004,74.42209,1114.92444,-228.28346,-109.31355,1086.31689,-143.98218,245.7085,1023.53735
62,0.508,-226.87801,74.34983,1114.91479,-228.52888,-109.75922,1086.28918,-144.50214,245.82884,1023.1958
63,0.517,-226.99748,74.44075,1114.8446,-228.52888,-109.75922,1086.28918,-144.99632,245.71036,1022.70721
64,0.525,-229.14235,73.99124,1114.70483,-228.72896,-109.68319,1085.88306,-145.95883,246.21663,1022.45154
65,0.533,-229.31129,73.93639,1114.8313,-229.04767,-110.10488,1085.49438,-146.33525,246.83145,1022.53381
66,0.542,-229.40396,74.06201,1114.7334,-228.82494,-110.61519,1085.25354,-146.80725,247.09135,1022.08521
67,0.55,-229.40396,74.06201,1114.7334,-228.94832,-110.95011,1085.19714,-147.96913,246.86345,1022.08954
68,0.558,-229.61128,74.32156,1114.77625,-228.58099,-111.17506,1085.15259,-148.47531,247.08606,1022.01251
69,0.567,-230.10246,74.60188,1114.75452,-228.53488,-111.96088,1085.06274,-148.67372,247.38354,1022.05859
70,0.575,-230.29842,75.37849,1114.70337,-228.92027,-113.74458,1085.13501,-149.2948,247.75499,1022.00531
71,0.583,-230.38968,75.35296,1115.13489,-228.92393,-113.54198,1084.65137,-149.61201,248.43869,1022.07458
72,0.592,-230.29842,75.37849,1114.70337,-228.67259,-113.82361,1084.45093,-150.47366,248.72304,1022.14917
73,0.6,-231.12141,73.88961,1114.88623,-228.35786,-114.21357,1084.27087,-150.69032,249.02402,1021.99475
74,0.608,-230.43156,75.55049,1114.30969,-228.51459,-115.06825,1083.73254,-150.69032,249.02402,1021.99475
75,0.617,-231.35947,75.94035,1115.15173,-227.99452,-115.34068,1083.25037,-150.86519,249.32855,1021.854
76,0.625,-231.35947,75.94035,1115.15173,-228.01558,-115.49956,1082.19543,-151.62312,249.63966,1022.07758
77,0.633,-231.41566,76.14632,1115.02893,-227.98946,-116.84773,1081.55188,-151.6714,249.78502,1022.28467
78,0.642,-231.96642,75.73576,1115.19238,-227.83417,-117.06741,1081.29492,-151.6714,249.78502,1022.28467
79,0.65,-232.20074,75.82488,1114.9021,-227.8102,-116.995,1081.05029,-151.6714,249.78502,1022.28467
80,0.658,-232.20074,75.82488,1114.9021,-227.39583,-117.45453,1079.48584,-151.6714,249.78502,1022.28467
81,0.667,-232.35349,76.17724,1115.06055,-227.53284,-117.61121,1079.08142,-151.81406,250.17986,1022.45984
82,0.675,-232.35349,76.17724,1115.06055,-228.00623,-117.92849,1078.38855,-151.8909,250.27876,1022.67773
83,0.683,-232.35349,76.17724,1115.06055,-228.30597,-119.2616,1078.1228,-151.8909,250.27876,1022.67773
84,0.692,-232.35349,76.17724,1115.06055,-228.34416,-120.02981,1077.2533,-151.79962,250.14919,1022.76227
85,0.7,-232.35349,76.17724,1115.06055,-228.13605,-120.395,1076.52856,-151.79962,250.14919,1022.76227
86,0.708,-232.04602,77.06667,1115.31909,-228.25005,-120.53147,1076.22375,-151.44093,250.00703,1022.85156
87,0.717,-232.37312,76.2542,1115.20178,-228.41167,-120.48769,1075.0907,-151.37889,249.78131,1022.82532
88,0.725,-232.70282,75.57137,1115.24866,-228.84529,-120.67645,1074.54834,-151.32137,249.98958,1022.95679
89,0.733,-232.6006,76.00598,1114.96667,-228.7312,-121.16934,1074.25317,-151.31947,249.83864,1023.09882
90,0.742,-232.6006,76.00598,1114.96667,-228.50177,-122.73193,1073.40051,-150.99167,250.15665,1023.20905
91,0.75,-232.6006,76.00598,1114.96667,-228.82655,-122.69843,1073.17847,-151.0779,249.6808,1023.58093
92,0.758,-232.6006,76.00598,1114.96667,-228.66238,-123.16229,1072.54419,-150.64357,249.95972,1023.83221
93,0.767,-232.02489,76.7709,1115.48413,-228.66238,-123.16229,1072.54419,-150.64357,249.95972,1023.83221
94,0.775,-232.06981,76.9365,1115.0155,-228.59352,-122.98236,1072.13245,-150.54454,249.91396,1023.96008
95,0.783,-232.85107,76.91896,1114.35303,-228.60966,-123.46668,1071.42383,-150.33212,249.36279,1024.10193
96,0.792,-233.22881,76.3519,1114.21484,-228.62907,-124.22831,1070.56885,-150.05533,249.56108,1024.28845
97,0.8,-233.29663,75.59225,1114.52209,-228.72229,-124.69461,1070.46692,-149.50038,249.27275,1024.18958
98,0.808,-233.36404,75.30849,1114.71667,-228.94788,-125.75746,1070.06665,-149.27544,248.79134,1024.20984
99,0.817,-233.53308,75.25372,1114.84338,-228.78632,-125.91238,1069.62756,-149.2244,248.95497,1024.30566
100,0.825,-233.53308,75.25372,1114.84338,-228.67921,-126.12551,1069.1217,-149.2244,248.95497,1024.30566
101,0.833,-232.87462,75.0731,1114.91028,-228.67679,-125.80676,1068.66711,-148.70592,248.64519,1024.39026
102,0.842,-232.87462,75.0731,1114.91028,-228.83569,-126.19958,1068.67529,-148.48033,248.57413,1024.36914
103,0.85,-233.04364,75.01836,1115.03687,-228.67348,-126.06493,1068.1355,-148.13614,248.66426,1024.49451
104,0.858,-233.04364,75.01836,1115.03687,-228.54033,-126.36826,1067.82275,-148.25481,248.50319,1024.34814
105,0.867,-233.51527,74.07008,1115.06702,-229.04166,-126.7268,1067.7583,-148.13614,248.66426,1024.49451
106,0.875,-234.07623,73.79445,1115.19031,-229.34607,-127.123,1067.82483,-148.09268,248.50769,1024.62561
107,0.883,-234.07623,73.79445,1115.19031,-229.36049,-127.86815,1067.6084,-148.14366,248.34406,1024.52991
108,0.892,-234.07623,73.79445,1115.19031,-229.46716,-128.04916,1067.49829,-148.05093,248.4437,1024.7738
109,0.9,-234.01982,73.65021,1115.30969,-229.46716,-128.04916,1067.49829,-148.05093,248.4437,1024.7738
110,0.908,-234.01982,73.65021,1115.30969,-229.96175,-127.99767,1067.28894,-148.05093,248.4437,1024.7738
111,0.917,-234.01982,73.65021,1115.30969,-230.15939,-130.2787,1066.90613,-148.32715,248.12965,1024.86914
112,0.925,-234.01982,73.65021,1115.30969,-230.46294,-130.00406,1066.79028,-148.63741,247.81303,1024.82764
113,0.933,-234.01982,73.65021,1115.30969,-230.6256,-130.1698,1066.89722,-148.54495,247.64897,1024.86584
114,0.942,-234.04797,73.48534,1115.49817,-231.24985,-130.02731,1066.10779,-148.54495,247.64897,1024.86584
115,0.95,-233.91765,73.54691,1115.37964,-231.24405,-129.86761,1066.75195,-147.81061,247.7749,1024.93396
116,0.958,-233.91765,73.54691,1115.37964,-230.87712,-130.11554,1066.62646,-148.04434,247.32491,1024.9541
117,0.967,-234.04797,73.48534,1115.49817,-231.03076,-130.25768,1066.56482,-147.87546,247.24574,1024.974
118,0.975,-234.04797,73.48534,1115.49817,-231.48431,-130.28162,1066.46155,-147.8217,247.1774,1025.03955
119,0.983,-233.59932,72.51305,1115.67737,-231.51788,-130.10988,1066.4519,-147.74535,247.04398,1025.1012
120,0.992,-233.59932,72.51305,1115.67737,-231.12804,-130.57552,1066.30518,-147.86403,246.88287,1024.95483
121,1,-233.59932,72.51305,1115.67737,-231.12804,-130.57552,1066.30518,-147.87592,246.72789,1024.87866
