Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-124.36065,-46.55171,1068.38379,-102.79307,151.87251,1028.63708,-269.73419,-47.96926,1054.98413,-243.24182,144.0287,1050.84753,-312.09915,-68.70108,954.80841
2,0.008,-125.00748,-45.93126,1068.46338,-102.87666,151.78716,1028.45093,-269.77142,-47.74043,1054.9364,-243.33304,144.1347,1050.61316,-312.59961,-68.55795,954.80243
3,0.017,-125.00748,-45.93126,1068.46338,-102.99033,151.85968,1028.39551,-269.9277,-47.62316,1054.74072,-243.33304,144.1347,1050.61316,-312.59961,-68.55795,954.80243
4,0.025,-125.97967,-45.30909,1068.07227,-102.99033,151.85968,1028.39551,-270.51041,-47.37421,1055.06543,-243.44753,144.21329,1050.54993,-312.83133,-68.55341,954.95874
5,0.033,-125.97967,-45.30909,1068.07227,-102.99033,151.85968,1028.39551,-270.47672,-47.29558,1054.95776,-243.6239,144.24615,1050.47522,-312.83133,-68.55341,954.95874
6,0.042,-126.83759,-44.66725,1067.87988,-102.90565,151.64223,1027.94409,-270.6593,-47.33195,1055.15942,-243.61452,144.45592,1050.45032,-313.30341,-68.60561,954.74756
7,0.05,-126.83759,-44.66725,1067.87988,-102.90565,151.64223,1027.94409,-270.73807,-47.4283,1055.44568,-244.22166,144.63075,1050.38501,-313.94089,-68.37523,954.63275
8,0.058,-126.82414,-45.97847,1069.00317,-103.11776,151.3756,1027.84106,-270.94586,-47.21241,1055.39929,-244.63316,144.99171,1049.97876,-314.14685,-68.47005,954.68073
9,0.067,-127.60009,-44.00918,1067.85352,-103.44029,151.75488,1027.78284,-271.19617,-47.38906,1055.55188,-245.24815,145.46799,1049.76318,-314.28546,-68.31744,954.66254
10,0.075,-126.82414,-45.97847,1069.00317,-103.44029,151.75488,1027.78284,-271.19617,-47.38906,1055.55188,-245.24815,145.46799,1049.76318,-314.28546,-68.31744,954.66254
11,0.083,-127.58809,-45.59801,1068.51782,-104.04827,151.92354,1027.49475,-271.52789,-47.30465,1055.54431,-245.24815,145.46799,1049.76318,-314.56833,-67.81686,954.36432
12,0.092,-127.58809,-45.59801,1068.51782,-104.04827,151.92354,1027.49475,-271.85965,-47.22049,1055.53674,-245.54446,145.23068,1049.69604,-315.09421,-67.19485,954.36658
13,0.1,-127.58809,-45.59801,1068.51782,-104.04827,151.92354,1027.49475,-271.97501,-46.73831,1055.62024,-245.54446,145.23068,1049.69604,-315.22217,-67.08705,954.70111
14,0.108,-127.58809,-45.59801,1068.51782,-104.56757,152.5954,1027.60767,-272.21219,-46.62002,1055.47083,-245.54446,145.23068,1049.69604,-315.30392,-66.69938,954.80865
15,0.117,-127.58809,-45.59801,1068.51782,-104.56757,152.5954,1027.60767,-272.53003,-46.34537,1055.59277,-245.54446,145.23068,1049.69604,-315.38199,-66.90215,954.52216
16,0.125,-128.44722,-45.07167,1068.13428,-104.98821,152.91751,1027.61365,-272.64819,-46.44802,1055.53296,-245.54446,145.23068,1049.69604,-316.08749,-67.08786,955.15411
17,0.133,-128.44722,-45.07167,1068.13428,-105.40479,153.33907,1027.87341,-272.73584,-46.34747,1055.71484,-245.54446,145.23068,1049.69604,-315.83395,-66.68964,955.16602
18,0.142,-128.44722,-45.07167,1068.13428,-105.40479,153.33907,1027.87341,-272.85165,-46.27491,1055.65466,-245.54446,145.23068,1049.69604,-315.83395,-66.68964,955.16602
19,0.15,-129.42093,-44.3699,1067.8728,-105.57401,153.35956,1027.90247,-272.85165,-46.27491,1055.65466,-245.44698,146.53438,1049.73132,-316.8331,-66.50546,954.92633
20,0.158,-129.42093,-44.3699,1067.8728,-105.80116,153.12708,1027.88306,-273.05698,-46.28121,1055.79407,-245.68474,146.54402,1049.77393,-317.13028,-66.38079,955.17798
21,0.167,-129.42093,-44.3699,1067.8728,-105.85014,153.3013,1027.68579,-273.62595,-45.81689,1055.89819,-245.77962,147.07166,1049.85925,-317.25351,-65.75646,955.25006
22,0.175,-130.0717,-44.10781,1067.35742,-105.85014,153.3013,1027.68579,-274.103,-44.95759,1055.99072,-246.06766,147.29013,1050.24414,-317.26459,-65.35308,955.35077
23,0.183,-130.0717,-44.10781,1067.35742,-105.85014,153.3013,1027.68579,-274.39877,-44.51357,1056.23767,-246.15155,147.81779,1050.79468,-317.40033,-64.82313,955.26971
24,0.192,-130.0717,-44.10781,1067.35742,-105.91225,153.31363,1027.82935,-274.77341,-43.88488,1056.63184,-246.26416,148.25093,1050.89185,-318.10016,-64.36015,955.22284
25,0.2,-129.29495,-46.20613,1068.30945,-105.63739,153.79539,1027.79907,-275.72351,-43.72666,1056.776,-245.88509,148.95663,1051.23657,-318.69934,-63.93449,955.65411
26,0.208,-129.70113,-45.98645,1068.08057,-105.57281,153.73941,1027.64001,-276.03775,-42.89853,1056.5448,-245.88509,148.95663,1051.23657,-319.01593,-63.00164,955.81384
