Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,477.68448,7.66406,1457.93188,463.88229,258.9613,1431.39893,317.77344,16.06079,1484.00391,298.03867,230.92276,1468.83801,268.58109,5.20868,1396.06665
2,0.008,477.50806,7.61921,1457.83301,463.91434,258.53394,1431.78442,317.90482,15.83586,1483.82166,298.17313,229.99886,1468.78027,268.94525,5.36139,1396.13269
3,0.017,477.72482,7.82879,1457.82727,463.91434,258.53394,1431.78442,318.08057,16.11001,1483.69641,298.24921,230.06374,1468.72485,268.94525,5.36139,1396.13269
4,0.025,477.90125,7.87367,1457.92615,463.91434,258.53394,1431.78442,317.77344,16.06079,1484.00391,297.97177,231.56551,1468.79773,268.483,5.83243,1396.09595
5,0.033,477.68448,7.66406,1457.93188,463.91434,258.53394,1431.78442,317.84106,15.70305,1483.8114,297.832,231.65704,1468.92395,268.483,5.83243,1396.09595
6,0.042,477.68448,7.66406,1457.93188,463.91434,258.53394,1431.78442,317.77344,16.06079,1484.00391,297.97177,231.56551,1468.79773,268.06161,5.47625,1395.84216
7,0.05,477.72482,7.82879,1457.82727,463.91434,258.53394,1431.78442,317.90482,15.83586,1483.82166,297.832,231.65704,1468.92395,268.11884,5.67976,1396.02979
8,0.058,477.35553,7.6912,1457.92761,463.91434,258.53394,1431.78442,317.81387,16.12862,1483.98315,297.832,231.65704,1468.92395,268.11884,5.67976,1396.02979
9,0.067,477.35553,7.6912,1457.92761,463.91434,258.53394,1431.78442,317.81387,16.12862,1483.98315,297.832,231.65704,1468.92395,268.11884,5.67976,1396.02979
10,0.075,477.35553,7.6912,1457.92761,463.75604,258.31009,1431.78748,317.36209,15.58279,1483.95483,297.87381,231.5634,1468.77844,268.06161,5.47625,1395.84216
11,0.083,477.5723,7.90078,1457.92188,463.75604,258.31009,1431.78748,317.42969,15.22506,1483.76233,297.73407,231.65494,1468.90466,268.11884,5.67976,1396.02979
12,0.092,477.13589,8.11948,1457.8728,463.75604,258.31009,1431.78748,317.47556,15.80013,1483.94141,297.6915,230.20714,1469.00354,268.06161,5.47625,1395.84216
13,0.1,477.13589,8.11948,1457.8728,463.75604,258.31009,1431.78748,317.24838,16.18598,1483.96802,297.6915,230.20714,1469.00354,268.14804,6.20741,1396.0907
14,0.108,477.01746,8.16305,1457.98389,463.69205,258.26666,1431.8468,317.47556,15.80013,1483.94141,297.6915,230.20714,1469.00354,268.0853,5.59062,1395.69214
