Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,205.42226,53.91001,1039.00659,363.26828,-118.33649,1011.1217,396.01724,240.8718,976.28015
2,0.008,205.53568,53.61154,1039.02161,363.26828,-118.33649,1011.1217,396.01724,240.8718,976.28015
3,0.017,205.46327,53.60111,1038.90723,363.26828,-118.33649,1011.1217,396.01724,240.8718,976.28015
4,0.025,205.46327,53.60111,1038.90723,363.36673,-118.32299,1011.29071,396.01724,240.8718,976.28015
5,0.033,205.46327,53.60111,1038.90723,363.03851,-118.22221,1011.31659,396.01724,240.8718,976.28015
6,0.042,205.39622,53.74882,1038.88342,363.03851,-118.22221,1011.31659,396.01724,240.8718,976.28015
7,0.05,205.46327,53.60111,1038.90723,362.94009,-118.2357,1011.14764,395.76718,240.90211,976.46869
8,0.058,205.46327,53.60111,1038.90723,363.26828,-118.33649,1011.1217,396.01724,240.8718,976.28015
9,0.067,205.42226,53.91001,1039.00659,362.94009,-118.2357,1011.14764,396.01724,240.8718,976.28015
10,0.075,205.46327,53.60111,1038.90723,362.94009,-118.2357,1011.14764,396.01724,240.8718,976.28015
11,0.083,205.26509,53.32324,1038.75562,362.94009,-118.2357,1011.14764,396.01724,240.8718,976.28015
12,0.092,205.43553,53.492,1038.80884,362.73004,-118.48029,1011.3299,395.41257,240.60298,976.23438
13,0.1,205.2518,53.74117,1038.95325,362.73004,-118.48029,1011.3299,396.01724,240.8718,976.28015
14,0.108,205.2518,53.74117,1038.95325,362.63162,-118.49377,1011.16095,395.41257,240.60298,976.23438
15,0.117,205.10712,53.42467,1038.74084,362.33679,-118.42738,1011.27698,395.41257,240.60298,976.23438
16,0.125,205.13542,53.38736,1038.83093,362.14978,-118.30799,1011.04437,395.41257,240.60298,976.23438
17,0.133,205.26509,53.32324,1038.75562,362.63162,-118.49377,1011.16095,395.41257,240.60298,976.23438
18,0.142,205.22577,53.58002,1038.83008,362.63162,-118.49377,1011.16095,395.41257,240.60298,976.23438
19,0.15,205.10712,53.42467,1038.74084,362.50513,-118.2492,1011.06927,395.41257,240.60298,976.23438
20,0.158,204.92108,53.45185,1038.71289,362.2103,-118.18278,1011.1853,395.41257,240.60298,976.23438
21,0.167,204.97745,53.48882,1038.81616,362.2103,-118.18278,1011.1853,395.41257,240.60298,976.23438
22,0.175,205.04121,53.12923,1038.68884,362.27631,-118.5526,1011.13605,395.41257,240.60298,976.23438
23,0.183,204.79143,53.516,1038.78809,362.2103,-118.18278,1011.1853,395.41257,240.60298,976.23438
24,0.192,204.87225,53.45016,1038.83862,362.2103,-118.18278,1011.1853,395.41257,240.60298,976.23438
25,0.2,204.79143,53.516,1038.78809,362.2103,-118.18278,1011.1853,395.17694,240.65607,976.4104
26,0.208,204.91156,53.19336,1038.76404,362.2103,-118.18278,1011.1853,395.17694,240.65607,976.4104
27,0.217,204.83073,53.25921,1038.71362,362.27631,-118.5526,1011.13605,395.17694,240.65607,976.4104
28,0.225,204.87225,53.45016,1038.83862,362.2103,-118.18278,1011.1853,395.17694,240.65607,976.4104
29,0.233,204.87225,53.45016,1038.83862,362.2103,-118.18278,1011.1853,394.68451,240.9751,976.45599
30,0.242,204.79143,53.516,1038.78809,362.2103,-118.18278,1011.1853,395.17694,240.65607,976.4104
31,0.25,204.79143,53.516,1038.78809,362.37125,-117.98603,1011.25909,395.17694,240.65607,976.4104
32,0.258,204.79143,53.516,1038.78809,362.37125,-117.98603,1011.25909,395.17694,240.65607,976.4104
33,0.267,204.79143,53.516,1038.78809,362.37125,-117.98603,1011.25909,395.17694,240.65607,976.4104
34,0.275,204.79143,53.516,1038.78809,362.37613,-118.422,1011.19293,395.17694,240.65607,976.4104
