Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,464.46719,-274.85355,889.83435,440.7764,-206.23512,861.22314,449.09946,-205.93452,821.06805,412.92706,-235.13791,770.50372,490.92459,-286.72644,820.24902,475.30432,-296.68051,771.84851,440.77142,-303.29327,722.61969
2,0.008,464.31662,-274.80939,889.91089,440.76126,-206.42007,861.00891,449.38422,-206.55455,821.71985,412.92706,-235.13791,770.50372,489.82434,-286.85278,820.38849,474.80734,-296.84003,772.0061,441.16776,-303.92822,722.31421
3,0.017,464.03867,-274.99896,889.80658,440.76126,-206.42007,861.00891,450.07803,-206.22079,821.61139,412.92706,-235.13791,770.50372,489.82434,-286.85278,820.38849,474.80734,-296.84003,772.0061,441.04065,-304.46796,722.68347
4,0.025,463.83719,-275.22919,889.83496,440.76126,-206.42007,861.00891,450.07803,-206.22079,821.61139,413.17673,-234.98506,771.17035,489.82434,-286.85278,820.38849,474.70053,-296.7804,772.48486,440.83347,-304.45364,722.39996
5,0.033,463.72952,-275.43085,890.00879,440.76126,-206.42007,861.00891,450.07803,-206.22079,821.61139,410.71835,-236.66377,771.25696,489.6756,-286.72366,820.54901,474.89066,-297.18738,772.34601,440.92856,-304.71451,722.51453
6,0.042,463.79547,-275.28372,890.09546,440.76126,-206.42007,861.00891,449.95438,-206.31566,821.84686,417.92422,-234.01593,770.49261,489.55838,-286.81403,820.64783,474.76624,-297.39615,772.44482,440.82281,-305.22397,722.8844
7,0.05,463.5972,-275.35342,890.11121,440.76126,-206.42007,861.00891,450.28354,-206.20438,822.08124,420.00244,-232.61105,770.9527,489.55838,-286.81403,820.64783,474.76349,-297.87839,772.61572,440.82281,-305.22397,722.8844
8,0.058,463.79547,-275.28372,890.09546,440.76126,-206.42007,861.00891,451.51611,-206.53462,822.67365,421.63977,-232.15616,770.54163,489.55838,-286.81403,820.64783,474.87363,-298.21915,772.85474,441.224,-305.74411,723.07703
9,0.067,463.72952,-275.43085,890.00879,441.21469,-206.72179,861.45251,451.51611,-206.53462,822.67365,422.85745,-231.688,770.10101,489.38879,-287.06805,820.67194,474.97577,-298.63971,772.82544,442.06519,-306.36072,723.0119
10,0.075,463.51703,-275.30478,890.39496,441.21469,-206.72179,861.45251,451.60934,-206.54065,822.96722,422.85745,-231.688,770.10101,489.73322,-287.03491,820.83722,475.5885,-298.70435,773.24341,441.85822,-307.16592,723.50531
11,0.083,463.5033,-275.61322,890.39398,441.52008,-207.03955,861.73181,451.60934,-206.54065,822.96722,424.26407,-230.86089,768.84436,489.57864,-287.71188,821.48346,475.5083,-299.45306,773.36542,441.85822,-307.16592,723.50531
12,0.092,463.56924,-275.46606,890.48065,441.52008,-207.03955,861.73181,452.66983,-207.41302,823.02405,427.37476,-231.13179,767.92786,489.39984,-287.97665,821.49878,475.74765,-299.74536,773.7536,441.9935,-307.20801,723.26221
13,0.1,463.5033,-275.61322,890.39398,441.52008,-207.03955,861.73181,453.07751,-207.37161,822.85413,428.54858,-231.49681,767.78912,490.15958,-287.8049,821.52863,476.84039,-300.09402,773.99231,442.7019,-308.21414,723.3725
14,0.108,463.37048,-275.80331,890.62543,441.52008,-207.03955,861.73181,453.88248,-207.97057,823.13574,428.54858,-231.49681,767.78912,490.50574,-287.95532,821.78754,477.01355,-299.95856,774.22632,442.7019,-308.21414,723.3725
