Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,207.37633,240.64862,319.55362,125.25957,227.40733,90.32728,166.89859,139.15944,110.98917
2,0.008,206.51611,240.37402,317.98422,125.33738,227.36971,89.2142,164.98648,139.22388,109.34444
3,0.017,206.20598,240.01305,316.08051,124.88779,227.87245,87.83931,164.34123,138.66116,108.23627
4,0.025,206.23317,240.28189,314.02472,124.94513,227.90962,85.28233,163.39026,137.74269,105.55311
5,0.033,205.04578,240.14456,312.24829,121.54467,229.14986,83.53842,162.21584,137.30603,103.5869
6,0.042,204.06277,239.13397,309.00153,119.70624,224.52599,80.07091,161.28622,135.66396,101.2597
7,0.05,203.67963,239.12201,306.84598,119.57835,223.87773,78.54861,159.48964,134.99677,99.36047
8,0.058,203.29182,238.15834,303.93063,119.86291,223.99852,77.40259,159.453,133.42725,97.20757
9,0.067,203.57109,237.48712,303.23123,121.0129,223.39268,77.13544,159.87303,132.21671,96.31257
10,0.075,204.54335,237.3362,304.27542,122.16283,222.78922,76.86903,160.88724,131.98096,96.9799
11,0.083,205.14345,235.899,305.73959,121.87321,222.65863,79.00614,161.80702,132.26949,97.98926
12,0.092,206.16119,235.5063,307.82205,123.4722,220.60411,78.96046,162.60672,131.65019,99.71201
13,0.1,206.08522,235.55415,308.12924,124.28672,220.43118,80.33543,164.59686,132.18251,100.88421
14,0.108,206.22778,236.41315,309.59967,123.94209,220.68239,82.94592,165.98131,132.28978,103.28888
15,0.117,206.29306,236.92473,311.03967,124.46516,219.54495,84.20576,165.59314,132.71156,104.86724
16,0.125,206.60094,237.57881,313.68057,124.46516,219.54495,84.20576,165.95148,132.68736,106.46748
17,0.133,205.84944,238.2005,315.05331,124.21944,221.33055,87.60757,166.56532,133.20671,108.2141
18,0.142,206.16058,238.46333,316.84421,124.64996,222.39522,88.87036,166.72565,133.69736,109.1435
19,0.15,206.91396,239.30348,318.67941,125.33671,223.03973,90.79732,166.77466,134.18579,110.22746
20,0.158,207.03893,239.33932,319.29984,125.868,225.36896,92.22045,167.48859,134.46756,111.06773
21,0.167,206.7961,239.15843,319.67249,125.868,225.36896,92.22045,168.37173,135.52007,112.19633
22,0.175,207.30513,239.30241,319.82654,126.00855,225.71689,92.05172,168.87907,136.26747,112.67957
23,0.183,207.12639,239.61288,319.81177,125.75253,226.36467,92.26102,169.85008,136.70528,112.36562
24,0.192,206.8378,239.74118,319.6485,125.46724,226.90529,91.85019,167.5575,137.30371,111.3736
