Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,-8.6969,-210.936,539.96051,141.15964,-130.71048,591.745,165.16817,-205.38257,516.65985,185.30374,-93.79778,500.10507
2,0.008,-8.6969,-210.936,539.96051,141.40332,-130.92606,591.828,165.16817,-205.38257,516.65985,185.30374,-93.79778,500.10507
3,0.017,-8.6969,-210.936,539.96051,141.34781,-130.91791,591.84729,165.36572,-205.5264,516.53131,185.30374,-93.79778,500.10507
4,0.025,-9.1133,-211.57622,540.12659,141.29454,-131.34775,591.87592,165.63425,-205.3399,515.89142,185.30374,-93.79778,500.10507
5,0.033,-8.89941,-211.72244,539.95856,141.53931,-131.53554,591.97522,165.63425,-205.3399,515.89142,185.30374,-93.79778,500.10507
6,0.042,-8.73922,-211.85849,540.15588,141.65819,-131.67203,592.01337,165.63425,-205.3399,515.89142,185.57883,-93.93652,499.8537
7,0.05,-8.31344,-212.30269,540.68884,141.76341,-132.07922,591.99182,165.63425,-205.3399,515.89142,185.57883,-93.93652,499.8537
8,0.058,-8.09961,-212.44879,540.52087,141.55901,-132.64587,592.16028,165.63425,-205.3399,515.89142,185.57883,-93.93652,499.8537
9,0.067,-8.09961,-212.44879,540.52087,141.72598,-132.62575,592.1709,165.8936,-205.43672,515.78876,185.57883,-93.93652,499.8537
10,0.075,-8.09961,-212.44879,540.52087,141.55901,-132.64587,592.16028,165.41806,-205.50475,515.80096,185.73999,-93.92189,499.59
11,0.083,-8.17689,-212.1411,540.6546,141.78854,-132.05431,592.14478,165.63425,-205.3399,515.89142,185.73999,-93.92189,499.59
12,0.092,-8.2877,-212.29948,540.34143,141.66479,-131.75856,591.91632,165.63425,-205.3399,515.89142,185.73999,-93.92189,499.59
13,0.1,-8.31265,-210.85934,539.92383,141.54384,-131.66176,591.94049,165.63425,-205.3399,515.89142,185.57883,-93.93652,499.8537
14,0.108,-8.40386,-210.47664,540.16437,141.42445,-130.99704,591.77472,165.35825,-205.48569,516.21265,185.30374,-93.79778,500.10507
15,0.117,-8.51943,-210.46954,540.33167,141.42445,-130.99704,591.77472,165.35825,-205.48569,516.21265,185.30374,-93.79778,500.10507
16,0.125,-8.72767,-210.78969,540.41467,141.25888,-131.01137,591.80591,165.16817,-205.38257,516.65985,185.30374,-93.79778,500.10507
