Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,127.28491,221.56622,64.71578,360.06818,271.16977,50.16395,312.4679,215.33832,68.9905
2,0.008,127.28491,221.56622,64.71578,360.14243,271.12427,50.37533,312.4679,215.33832,68.9905
3,0.017,127.28491,221.56622,64.71578,359.98959,271.05106,50.45457,312.4679,215.33832,68.9905
4,0.025,127.16165,221.5778,64.64651,359.94116,271.36935,50.18256,312.4798,215.42363,68.77953
5,0.033,127.16165,221.5778,64.64651,360.0025,271.18747,50.42425,312.55399,215.3145,68.9049
6,0.042,127.28491,221.56622,64.71578,360.0025,271.18747,50.42425,312.4679,215.33832,68.9905
7,0.05,127.16165,221.5778,64.64651,360.12949,270.98785,50.40565,312.4679,215.33832,68.9905
8,0.058,127.28491,221.56622,64.71578,359.98959,271.05106,50.45457,312.4679,215.33832,68.9905
9,0.067,127.16165,221.5778,64.64651,359.98853,271.25626,50.27283,312.4679,215.33832,68.9905
10,0.075,127.16165,221.5778,64.64651,359.97562,271.11984,50.30315,312.4679,215.33832,68.9905
11,0.083,127.28491,221.56622,64.71578,359.98959,271.05106,50.45457,312.4679,215.33832,68.9905
12,0.092,127.16165,221.5778,64.64651,360.0025,271.18747,50.42425,312.4679,215.33832,68.9905
13,0.1,127.28491,221.56622,64.71578,359.95511,271.3006,50.33398,312.4679,215.33832,68.9905
14,0.108,127.16165,221.5778,64.64651,359.92825,271.23297,50.21288,312.4679,215.33832,68.9905
15,0.117,127.28491,221.56622,64.71578,360.0025,271.18747,50.42425,312.4679,215.33832,68.9905
16,0.125,127.16165,221.5778,64.64651,359.94116,271.36935,50.18256,312.59103,215.48349,68.99019
17,0.133,127.28491,221.56622,64.71578,359.92825,271.23297,50.21288,312.55399,215.3145,68.9049
18,0.142,127.16165,221.5778,64.64651,359.94116,271.36935,50.18256,312.4679,215.33832,68.9905
19,0.15,127.28491,221.56622,64.71578,359.98853,271.25626,50.27283,312.48151,215.27739,69.16711
20,0.158,127.28491,221.56622,64.71578,360.0025,271.18747,50.42425,312.4679,215.33832,68.9905
21,0.167,127.28491,221.56622,64.71578,360.0025,271.18747,50.42425,312.5676,215.25357,69.08152
22,0.175,127.28491,221.56622,64.71578,360.07489,271.17795,50.36535,312.48151,215.27739,69.16711
