Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-360.15292,119.47218,1158.26343,-307.24179,-88.1446,1105.92578,-294.40158,307.54062,1088.45215
2,0.008,-359.69046,118.08215,1158.61169,-307.24179,-88.1446,1105.92578,-294.22302,307.55807,1088.38013
3,0.017,-359.69046,118.08215,1158.61169,-307.11798,-88.10417,1106.12744,-294.40158,307.54062,1088.45215
4,0.025,-359.69046,118.08215,1158.61169,-307.43076,-88.05046,1105.79138,-294.10358,307.64407,1088.25684
5,0.033,-359.69046,118.08215,1158.61169,-307.24179,-88.1446,1105.92578,-294.30127,307.60739,1088.34033
6,0.042,-359.69046,118.08215,1158.61169,-307.32697,-87.89882,1105.87646,-294.30127,307.60739,1088.34033
7,0.05,-359.69046,118.08215,1158.61169,-307.39209,-87.7641,1105.9436,-294.30127,307.60739,1088.34033
8,0.058,-359.69046,118.08215,1158.61169,-307.30692,-88.00991,1105.99304,-294.30127,307.60739,1088.34033
9,0.067,-360.45102,118.58582,1158.68127,-307.20309,-87.85825,1106.07813,-294.30127,307.60739,1088.34033
10,0.075,-360.45102,118.58582,1158.68127,-307.49588,-87.91576,1105.85852,-294.30127,307.60739,1088.34033
11,0.083,-360.45102,118.58582,1158.68127,-307.49588,-87.91576,1105.85852,-294.30127,307.60739,1088.34033
12,0.092,-360.67786,118.80045,1158.68213,-307.49588,-87.91576,1105.85852,-294.30127,307.60739,1088.34033
13,0.1,-360.19,118.55648,1158.61914,-307.49588,-87.91576,1105.85852,-294.30127,307.60739,1088.34033
14,0.108,-360.45102,118.58582,1158.68127,-307.60312,-87.4039,1106.02405,-294.30127,307.60739,1088.34033
15,0.117,-360.45102,118.58582,1158.68127,-307.70694,-87.55556,1105.93896,-294.38168,307.37451,1088.58887
16,0.125,-360.19,118.55648,1158.61914,-307.70694,-87.55556,1105.93896,-294.50217,307.53741,1088.89905
17,0.133,-360.45102,118.58582,1158.68127,-307.70694,-87.55556,1105.93896,-294.50217,307.53741,1088.89905
18,0.142,-360.67786,118.80045,1158.68213,-307.60312,-87.4039,1106.02405,-294.50217,307.53741,1088.89905
19,0.15,-360.45102,118.58582,1158.68127,-307.70694,-87.55556,1105.93896,-294.50217,307.53741,1088.89905
20,0.158,-360.45102,118.58582,1158.68127,-307.49588,-87.91576,1105.85852,-294.50217,307.53741,1088.89905
21,0.167,-360.67786,118.80045,1158.68213,-307.49588,-87.91576,1105.85852,-294.50217,307.53741,1088.89905
