Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,117.18103,-29.52955,51.89104,335.65219,-122.92583,53.08969,290.25305,-71.78609,78.58343
2,0.008,117.17191,-29.76078,51.69598,335.42218,-122.87038,53.15916,290.25305,-71.78609,78.58343
3,0.017,117.21465,-29.67358,51.9457,335.46729,-122.94605,52.96244,290.25305,-71.78609,78.58343
4,0.025,117.17191,-29.76078,51.69598,335.42453,-122.77612,53.11419,290.25305,-71.78609,78.58343
5,0.033,117.27126,-29.7317,51.77391,335.44547,-122.92381,53.07649,290.25305,-71.78609,78.58343
6,0.042,117.0809,-29.55716,51.81414,335.42218,-122.87038,53.15916,290.25305,-71.78609,78.58343
7,0.05,117.0809,-29.55716,51.81414,335.44547,-122.92381,53.07649,290.22369,-71.6319,78.53576
8,0.058,117.0809,-29.55716,51.81414,335.42218,-122.87038,53.15916,290.25305,-71.78609,78.58343
9,0.067,117.17191,-29.76078,51.69598,335.44547,-122.92381,53.07649,290.25305,-71.78609,78.58343
10,0.075,117.27126,-29.7317,51.77391,335.39517,-122.94592,52.96427,290.22269,-72.0157,78.63155
11,0.083,117.0809,-29.55716,51.81414,335.29532,-122.71383,53.00365,290.25305,-71.78609,78.58343
12,0.092,117.27126,-29.7317,51.77391,335.42453,-122.77612,53.11419,290.19333,-71.8615,78.58388
13,0.1,117.27126,-29.7317,51.77391,335.42453,-122.77612,53.11419,290.25305,-71.78609,78.58343
14,0.108,117.20339,-29.9163,51.75376,335.37189,-122.89249,53.04695,290.22369,-71.6319,78.53576
15,0.117,117.0809,-29.55716,51.81414,335.44547,-122.92381,53.07649,290.19333,-71.8615,78.58388
16,0.125,117.27126,-29.7317,51.77391,335.44107,-122.96258,52.96743,290.29224,-71.5218,78.49748
17,0.133,117.27126,-29.7317,51.77391,335.59528,-122.9892,52.85962,290.26187,-71.75141,78.5456
18,0.142,117.27126,-29.7317,51.77391,335.65219,-122.92583,53.08969,290.26187,-71.75141,78.5456
19,0.15,117.0809,-29.55716,51.81414,335.42453,-122.77612,53.11419,290.32159,-71.67599,78.54515
20,0.158,117.18103,-29.52955,51.89104,335.42014,-122.8149,53.00513,290.25305,-71.78609,78.58343
21,0.167,117.17191,-29.76078,51.69598,335.44547,-122.92381,53.07649,290.29224,-71.5218,78.49748
22,0.175,117.27126,-29.7317,51.77391,335.44547,-122.92381,53.07649,290.32159,-71.67599,78.54515
23,0.183,117.0809,-29.55716,51.81414,335.6019,-122.94795,52.97748,290.28912,-71.54731,78.40675
24,0.192,117.31308,-29.55065,51.52858,335.5383,-122.89845,53.07427,290.44501,-71.6235,78.50133
25,0.2,117.18103,-29.52955,51.89104,335.42218,-122.87038,53.15916,290.44501,-71.6235,78.50133
26,0.208,117.18103,-29.52955,51.89104,335.62888,-122.8724,53.17237,290.44501,-71.6235,78.50133
27,0.217,117.27126,-29.7317,51.77391,335.55103,-122.7881,52.97998,290.44501,-71.6235,78.50133
28,0.225,117.17191,-29.76078,51.69598,335.6478,-122.96461,52.98063,290.54514,-72.07871,78.54889
29,0.233,117.27126,-29.7317,51.77391,335.60794,-122.7247,53.21008,290.57858,-71.82362,78.59147
30,0.242,117.17191,-29.76078,51.69598,335.63123,-122.77814,53.1274,290.44403,-72.00733,78.59713
31,0.25,117.41243,-29.52157,51.60651,335.60794,-122.7247,53.21008,290.54514,-72.07871,78.54889
32,0.258,117.41243,-29.52157,51.60651,335.65219,-122.92583,53.08969,290.54514,-72.07871,78.54889
33,0.267,117.17191,-29.76078,51.69598,335.71234,-122.98248,53.00009,290.63715,-71.91888,78.4043
34,0.275,117.11452,-29.7012,51.8688,335.65219,-122.92583,53.08969,290.54514,-72.07871,78.54889
35,0.283,117.17191,-29.76078,51.69598,335.65219,-122.92583,53.08969,290.57547,-71.84911,78.50076
36,0.292,117.27126,-29.7317,51.77391,335.65219,-122.92583,53.08969,290.57547,-71.84911,78.50076
