Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,287.56842,-107.93392,1072.23657,288.14166,-63.25568,1040.97083,317.98715,-33.522,1042.06885,358.58218,-13.18661,1033.56445,370.19565,-82.45187,1079.73486,424.56311,-74.43694,1056.55762,469.16357,-70.98351,1033.85815
2,0.008,287.56842,-107.93392,1072.23657,288.14166,-63.25568,1040.97083,317.7919,-33.57583,1042.16797,358.54086,-13.47206,1033.87366,370.19565,-82.45187,1079.73486,424.58725,-74.57701,1056.68274,469.16357,-70.98351,1033.85815
3,0.017,287.24249,-107.91433,1072.26147,288.14166,-63.25568,1040.97083,317.98715,-33.522,1042.06885,358.54086,-13.47206,1033.87366,370.19565,-82.45187,1079.73486,424.39886,-74.21603,1056.68616,469.09933,-71.00887,1033.90845
4,0.025,287.24249,-107.91433,1072.26147,288.14166,-63.25568,1040.97083,317.7919,-33.57583,1042.16797,358.54086,-13.47206,1033.87366,370.19565,-82.45187,1079.73486,424.56311,-74.43694,1056.55762,468.7457,-71.80901,1033.87073
5,0.033,287.45282,-107.88408,1072.40454,288.14166,-63.25568,1040.97083,317.7919,-33.57583,1042.16797,358.54086,-13.47206,1033.87366,370.19565,-82.45187,1079.73486,424.55457,-74.74465,1056.8479,468.6673,-71.75647,1033.96594
6,0.042,287.45282,-107.88408,1072.40454,288.14166,-63.25568,1040.97083,317.96506,-33.27282,1042.34497,358.54196,-13.55102,1033.79651,370.19565,-82.45187,1079.73486,424.55457,-74.74465,1056.8479,468.77509,-71.871,1034.05176
7,0.05,287.45282,-107.88408,1072.40454,288.14166,-63.25568,1040.97083,317.99936,-34.61409,1042.58997,358.54086,-13.47206,1033.87366,370.19565,-82.45187,1079.73486,424.23529,-74.57207,1057.05151,468.6673,-71.75647,1033.96594
8,0.058,287.61795,-107.61546,1072.43347,288.14166,-63.25568,1040.97083,318.18219,-34.32805,1042.76208,358.54086,-13.47206,1033.87366,370.19565,-82.45187,1079.73486,424.39029,-74.52374,1056.97656,468.6673,-71.75647,1033.96594
9,0.067,287.61795,-107.61546,1072.43347,288.14166,-63.25568,1040.97083,317.99936,-34.61409,1042.58997,358.54196,-13.55102,1033.79651,370.29706,-82.32858,1079.81738,424.43307,-74.90666,1057.1134,468.77509,-71.871,1034.05176
10,0.075,287.61795,-107.61546,1072.43347,288.14166,-63.25568,1040.97083,318.37057,-34.50386,1042.4801,358.70593,-13.27603,1033.67627,370.29706,-82.32858,1079.81738,424.23529,-74.57207,1057.05151,468.77509,-71.871,1034.05176
11,0.083,287.61795,-107.61546,1072.43347,288.14166,-63.25568,1040.97083,318.3696,-34.26963,1042.67395,358.58218,-13.18661,1033.56445,370.29706,-82.32858,1079.81738,424.39029,-74.52374,1056.97656,468.77509,-71.871,1034.05176
12,0.092,287.61795,-107.61546,1072.43347,288.14166,-63.25568,1040.97083,318.97452,-34.52012,1042.43921,358.26315,-13.22658,1033.37122,370.44836,-82.62035,1080.14063,424.39029,-74.52374,1056.97656,468.6673,-71.75647,1033.96594
13,0.1,287.61795,-107.61546,1072.43347,288.60074,-63.65939,1039.51758,318.78293,-30.46745,1042.20728,358.13708,-13.65144,1032.73523,370.44836,-82.62035,1080.14063,424.23529,-74.57207,1057.05151,468.6673,-71.75647,1033.96594
14,0.108,287.61795,-107.61546,1072.43347,288.14166,-63.25568,1040.97083,319.258,-34.76463,1042.65906,358.42813,-13.59194,1032.67444,370.44836,-82.62035,1080.14063,423.93076,-74.39484,1056.854,468.68604,-71.34704,1033.724
15,0.117,287.35422,-107.51405,1072.55029,288.35678,-63.78458,1040.2511,319.01398,-35.30716,1042.3457,358.55222,-13.47409,1032.54639,370.44836,-82.62035,1080.14063,423.9635,-74.22718,1056.68884,468.46133,-70.94168,1033.63782
16,0.125,287.35422,-107.51405,1072.55029,288.14166,-63.25568,1040.97083,319.29416,-34.96515,1042.44116,358.55222,-13.47409,1032.54639,370.37802,-82.42915,1080.20447,423.79633,-74.11851,1056.62036,468.66776,-70.97655,1033.76807
17,0.133,287.35422,-107.51405,1072.55029,288.14166,-63.25568,1040.97083,319.29416,-34.96515,1042.44116,359.93457,-11.05162,1033.96936,370.37802,-82.42915,1080.20447,424.03397,-74.10851,1056.6217,468.66776,-70.97655,1033.76807
18,0.142,287.35422,-107.51405,1072.55029,288.14166,-63.25568,1040.97083,319.61029,-34.53983,1042.13672,360.02768,-11.90677,1033.27368,370.37802,-82.42915,1080.20447,423.89032,-74.13792,1056.68567,468.39606,-70.50755,1033.73035
19,0.15,287.35422,-107.51405,1072.55029,288.14166,-63.25568,1040.97083,319.16849,-32.20791,1040.55371,359.98932,-10.08655,1033.72949,370.26855,-82.29739,1080.30396,423.86761,-73.99704,1056.55322,468.21527,-70.39794,1033.9115
20,0.158,287.3905,-107.34296,1072.651,288.14166,-63.25568,1040.97083,319.46732,-31.66327,1040.50476,359.79788,-9.8783,1033.60266,370.26855,-82.29739,1080.30396,424.03397,-74.10851,1056.6217,468.39606,-70.50755,1033.73035
21,0.167,287.3905,-107.34296,1072.651,288.14166,-63.25568,1040.97083,319.65652,-31.59335,1040.92444,359.98932,-10.08655,1033.72949,370.26855,-82.29739,1080.30396,423.84857,-74.14351,1056.70435,468.21527,-70.39794,1033.9115
22,0.175,287.3905,-107.34296,1072.651,288.49368,-63.09883,1039.21924,319.22943,-29.62155,1040.67065,359.98932,-10.08655,1033.72949,370.26855,-82.29739,1080.30396,424.004,-73.79335,1056.84412,467.95062,-70.03339,1033.93652
23,0.183,287.3905,-107.34296,1072.651,288.49368,-63.09883,1039.21924,319.47961,-33.58002,1041.76379,359.98932,-10.08655,1033.72949,370.29434,-82.14827,1080.42407,424.1756,-73.53956,1056.85815,468.27823,-69.99039,1033.77063
24,0.192,287.3905,-107.34296,1072.651,288.14166,-63.25568,1040.97083,319.40604,-34.09858,1042.49243,359.46216,-11.22131,1032.95789,370.43805,-81.91534,1080.41687,424.03198,-73.56895,1056.92212,468.26157,-69.39742,1033.84473
25,0.2,287.3905,-107.34296,1072.651,288.14166,-63.25568,1040.97083,319.30206,-34.62772,1042.65698,359.34918,-11.41337,1033.14294,370.41226,-82.06448,1080.29675,424.03198,-73.56895,1056.92212,468.38348,-69.79929,1034.05469
26,0.208,287.35422,-107.51405,1072.55029,288.14166,-63.25568,1040.97083,319.27097,-31.51591,1042.88354,359.55759,-11.44447,1033.53662,370.29434,-82.14827,1080.42407,423.8924,-73.48228,1057.00586,468.35767,-69.42291,1034.03186
