Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-1150.08423,107.59901,1408.32434,-1120.95471,-88.17646,1325.84814,-1097.52795,296.319,1341.54138
2,0.008,-1144.43408,108.08778,1408.38403,-1116.56445,-85.96643,1325.1947,-1091.86975,295.7691,1341.45251
3,0.017,-1138.65515,108.16685,1408.82544,-1111.651,-86.29645,1325.85144,-1085.31958,295.70532,1342.32825
4,0.025,-1133.17017,108.18871,1408.93738,-1106.75159,-85.55167,1325.22644,-1079.28271,295.80856,1342.12317
5,0.033,-1127.02808,107.75108,1409.05298,-1102.56543,-86.33201,1324.97217,-1072.10803,296.03055,1343.24377
6,0.042,-1120.87622,107.47328,1408.73914,-1097.1427,-85.56284,1324.30115,-1065.97351,296.56076,1342.75732
7,0.05,-1114.67517,107.6,1408.37988,-1090.94104,-86.53873,1325.39368,-1059.54675,295.65323,1342.89966
8,0.058,-1109.65466,107.75214,1408.82568,-1086.49451,-86.28111,1325.01416,-1053.02637,295.14844,1342.10645
9,0.067,-1102.76819,107.79315,1408.37476,-1080.87756,-85.67809,1323.34497,-1046.79578,295.26776,1342.26013
10,0.075,-1096.91003,107.47731,1408.48767,-1076.02136,-86.54885,1323.90967,-1039.76428,295.01071,1342.29724
11,0.083,-1091.74402,107.26633,1408.15601,-1069.2207,-86.87081,1323.62207,-1033.3927,294.68179,1341.82446
12,0.092,-1085.58142,106.10695,1408.20862,-1064.31348,-87.20019,1323.07178,-1026.90137,294.91098,1341.65161
13,0.1,-1078.73523,105.70747,1407.47314,-1059.52771,-87.7943,1323.08862,-1021.13025,293.55429,1341.81372
14,0.108,-1073.70215,105.60505,1407.71741,-1052.79785,-87.22052,1323.01721,-1014.56305,293.1236,1341.33643
15,0.117,-1066.45532,105.0197,1407.09802,-1046.91235,-88.22182,1321.81274,-1008.15649,293.09012,1341.04614
16,0.125,-1060.88477,104.87975,1406.7677,-1041.15405,-89.46694,1321.48389,-1001.47021,292.66769,1340.99927
17,0.133,-1054.34741,104.45858,1405.72253,-1034.9718,-89.12026,1320.16736,-995.64221,291.71851,1340.14014
18,0.142,-1048.38708,103.63297,1405.47461,-1028.58972,-90.22604,1320.37463,-990.92737,291.20193,1340.43921
19,0.15,-1041.72046,102.30048,1404.44922,-1022.01862,-90.91284,1319.03516,-984.67413,290.15054,1339.51404
20,0.158,-1036.71777,101.5731,1403.97778,-1017.18164,-91.16145,1318.29712,-977.76587,290.47971,1339.36108
21,0.167,-1029.9635,101.08204,1402.83606,-1009.76221,-91.39582,1317.32336,-972.95551,288.77432,1338.8363
22,0.175,-1023.51007,100.05137,1402.22827,-1004.55811,-93.53801,1315.85547,-966.75745,287.77521,1337.94116
23,0.183,-1017.92395,99.22086,1401.12024,-997.04999,-94.54911,1315.64685,-960.65399,287.33368,1337.63416
24,0.192,-1011.89703,97.85185,1400.31433,-991.66949,-95.23124,1313.09546,-954.40753,286.67801,1336.03809
25,0.2,-1005.39325,96.81608,1398.38232,-984.08911,-96.1638,1313.13806,-949.32635,285.48486,1335.77734
26,0.208,-1000.0199,95.18243,1398.01477,-977.8421,-96.18297,1311.52844,-943.6496,284.30316,1334.20374
27,0.217,-993.3175,94.49911,1396.75366,-971.07166,-98.09479,1309.98499,-937.78333,283.4465,1333.38818
28,0.225,-988.0473,93.23828,1395.63611,-966.51154,-100.75024,1309.39856,-931.44257,281.58893,1332.04797
29,0.233,-981.54004,91.6709,1394.32288,-958.21973,-101.15333,1306.36316,-925.75214,280.34418,1331.0697
30,0.242,-975.45282,90.94125,1392.70813,-953.4693,-101.20277,1306.3949,-920.06604,279.97708,1330.22266
31,0.25,-970.2135,90.35117,1391.2323,-946.04413,-102.19488,1304.1521,-913.93805,278.30563,1329.24658
32,0.258,-964.55316,87.72518,1390.08557,-940.79346,-104.88769,1302.89355,-908.1618,277.13858,1328.13696
33,0.267,-959.18726,86.3989,1388.95654,-934.11951,-105.80395,1301.33484,-902.5058,276.03195,1326.37158
34,0.275,-952.90662,85.83796,1388.28906,-928.08521,-107.28499,1299.9259,-896.63489,274.45627,1325.43066
35,0.283,-945.59125,84.45023,1388.22852,-920.58075,-108.09866,1299.70142,-891.12427,272.76074,1325.31165
36,0.292,-939.12122,82.23393,1388.8927,-915.42133,-110.32026,1299.84558,-885.31293,272.71402,1324.91064
37,0.3,-932.72717,81.56568,1389.35559,-908.89307,-111.4709,1299.52283,-878.72534,271.37027,1324.00818
38,0.308,-926.64771,80.99858,1389.83911,-903.91785,-113.21252,1298.83325,-872.55408,270.38138,1324.94678
39,0.317,-920.51807,80.59105,1389.87036,-897.31586,-113.0047,1300.21228,-866.66199,268.88446,1325.69043
40,0.325,-914.25671,79.04789,1390.63245,-891.45367,-113.27314,1301.78821,-858.30536,267.41016,1326.69006
41,0.333,-908.65417,78.42671,1390.88635,-885.59552,-115.75936,1302.48022,-851.75897,265.95517,1327.45825
42,0.342,-902.8222,77.49725,1393.48328,-880.27405,-117.85149,1303.06702,-844.67963,265.3754,1329.25012
43,0.35,-896.73706,76.67902,1393.79736,-874.28125,-117.70094,1304.85217,-838.27728,265.01596,1330.03638
44,0.358,-890.50464,75.31497,1394.46802,-867.60126,-118.19417,1305.9823,-832.02008,263.28833,1331.60388
45,0.367,-885.24548,74.21532,1396.79126,-862.81885,-119.56965,1307.75391,-825.67218,261.92044,1332.05103
46,0.375,-878.29871,73.5475,1397.46143,-856.52167,-120.66508,1308.94812,-819.79474,260.47791,1334.10718
47,0.383,-873.10309,70.69611,1397.92944,-849.87451,-122.2265,1309.49939,-814.34821,259.53625,1334.64233
48,0.392,-866.81128,69.12173,1398.91699,-843.5473,-122.5648,1311.44885,-809.37769,259.08731,1335.77271
49,0.4,-860.974,69.19347,1399.85681,-838.08203,-124.50072,1311.93665,-804.35333,258.18625,1336.66492
