Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,-1083.22595,154.20441,262.48145,-1170.82153,182.99834,47.207,-1144.14893,97.6301,70.03603
2,0.008,-1082.56628,153.85553,261.66675,-1170.95837,182.75209,47.22256,-1143.79333,97.60973,70.29956
3,0.017,-1080.4541,156.07411,261.79645,-1170.95837,182.75209,47.22256,-1141.09167,98.6386,69.70153
4,0.025,-1077.83032,155.20796,261.88434,-1170.68091,182.74393,47.20438,-1139.34033,99.22363,68.82784
5,0.033,-1079.37891,154.51132,260.68384,-1170.21484,182.24472,47.00769,-1143.52063,97.65232,69.5993
6,0.042,-1077.80139,153.75507,261.21674,-1170.34937,182.45804,47.4669,-1144.14758,97.84668,69.53432
7,0.05,-1075.51794,152.22533,261.47726,-1170.11365,182.12808,47.79969,-1143.42932,97.88463,69.6553
8,0.058,-1075.51794,152.22533,261.47726,-1169.96082,182.11497,47.93032,-1145.39636,97.62516,70.27297
9,0.067,-1073.97791,151.82738,261.78027,-1169.96899,181.90236,48.07991,-1146.1936,97.35484,70.04311
10,0.075,-1072.92273,151.87665,260.9585,-1169.88928,181.53323,47.80869,-1145.3468,97.37713,69.40737
11,0.083,-1072.83606,152.23003,260.39117,-1170.11572,181.29979,47.96611,-1143.01331,98.16471,68.41291
12,0.092,-1071.96692,152.96466,259.90833,-1170.11572,181.29979,47.96611,-1143.18335,98.2271,67.77276
13,0.1,-1071.06946,152.68573,258.45065,-1170.25049,181.42166,48.64436,-1143.01331,98.16471,68.41291
14,0.108,-1069.99146,153.59367,257.73215,-1170.19641,180.80565,48.5544,-1145.3468,97.37713,69.40737
15,0.117,-1068.96655,154.0372,257.68915,-1170.75757,180.52649,47.8199,-1145.3468,97.37713,69.40737
16,0.125,-1067.50073,153.16687,256.72076,-1170.45142,180.44283,47.77824,-1143.01563,95.16561,69.82328
17,0.133,-1066.44434,153.70724,256.85184,-1170.03357,180.79736,48.8362,-1142.23206,94.41856,69.87749
18,0.142,-1065.37573,151.95033,256.27911,-1169.9303,180.64636,49.14214,-1141.79883,94.23338,69.47841
19,0.15,-1064.16589,151.50421,255.98926,-1169.94165,180.59567,49.15015,-1141.49255,93.57782,69.89619
20,0.158,-1062.70215,152.10664,255.58018,-1170.31519,180.36858,49.14112,-1141.49255,93.57782,69.89619
21,0.167,-1062.09204,151.57924,255.32536,-1170.26465,180.34344,49.19453,-1141.49255,93.57782,69.89619
22,0.175,-1060.69763,151.29727,255.27992,-1170.177,180.28296,49.58359,-1141.49255,93.57782,69.89619
23,0.183,-1059.36292,151.67319,255.00627,-1170.00525,180.27757,49.79588,-1141.49255,93.57782,69.89619
24,0.192,-1057.68799,151.43448,254.55246,-1170.00525,180.27757,49.79588,-1141.49255,93.57782,69.89619
25,0.2,-1055.04382,150.53107,253.94751,-1169.98352,180.04477,50.15566,-1141.16431,93.41326,69.99831
26,0.208,-1054.21143,149.74178,252.81213,-1169.95337,179.54385,50.45271,-1140.69836,95.88515,68.62631
27,0.217,-1052.17676,149.11063,251.86412,-1169.63086,179.71928,50.57282,-1140.73975,95.9379,69.16398
28,0.225,-1051.18494,147.56067,251.46399,-1169.24658,179.04358,51.01261,-1140.39832,95.89119,69.1346
29,0.233,-1047.72339,148.7162,250.62556,-1168.70532,178.88542,51.891,-1139.33154,95.75161,69.11922
30,0.242,-1046.31982,148.9137,250.68074,-1168.61523,178.87053,52.08032,-1142.09302,96.14258,69.50895
31,0.25,-1042.40137,150.21259,249.39673,-1167.91052,178.66574,52.56543,-1137.73242,95.49414,70.12881
32,0.258,-1042.06055,150.19516,249.17865,-1167.70459,178.66852,53.73117,-1137.6228,95.01773,70.37345
33,0.267,-1036.62183,149.88939,249.64375,-1167.78027,178.77696,55.08463,-1136.01697,97.33447,70.45137
34,0.275,-1034.42297,147.22018,248.75388,-1166.51624,178.04683,56.09869,-1135.18994,96.94775,71.31033
35,0.283,-1031.28662,145.67374,248.52142,-1166.12854,177.53204,57.79665,-1133.43542,97.00708,72.84045
36,0.292,-1027.36646,147.18228,249.39534,-1164.47913,175.92819,59.20442,-1131.93091,96.23072,73.60777
37,0.3,-1022.26599,146.95453,249.24278,-1164.58679,176.25616,63.70135,-1131.05786,95.8027,76.35348
38,0.308,-1016.92987,146.32266,249.17715,-1162.80688,175.99945,67.15569,-1127.50085,95.18275,79.66214
39,0.317,-1012.43683,146.75133,250.33661,-1161.76465,175.54854,69.96194,-1125.96533,94.81789,82.76738
40,0.325,-1007.2807,144.87393,252.05116,-1160.66052,174.65849,74.30561,-1122.42578,93.85535,86.55225
41,0.333,-1001.36877,145.64244,252.05124,-1158.89929,175.67639,79.78244,-1117.39099,98.23017,88.16612
42,0.342,-992.01654,147.96666,253.43811,-1155.05896,175.03366,83.79252,-1113.4502,97.37611,92.30548
43,0.35,-984.69043,151.15347,253.57204,-1151.30872,175.25833,90.32607,-1109.62231,96.35928,96.67031
44,0.358,-977.45618,152.39105,254.91989,-1148.06689,174.91591,94.90779,-1104.47314,97.4686,99.57006
45,0.367,-967.72076,153.32965,256.54684,-1143.2959,175.80182,100.82997,-1099.1615,99.27351,104.61198
46,0.375,-959.04596,155.56564,257.3038,-1139.04688,176.2773,107.09957,-1094.45398,98.82491,108.15536
47,0.383,-948.22699,159.88257,259.1557,-1133.81738,176.57426,111.7001,-1086.1554,102.02454,112.91621
48,0.392,-938.56622,156.80272,260.10495,-1128.56006,177.78171,118.41619,-1080.14453,102.59246,115.45808
49,0.4,-931.1521,155.71091,259.44989,-1121.08228,177.84665,124.97165,-1071.37927,102.73711,119.5686
50,0.408,-919.87396,155.57422,262.09381,-1112.66101,178.6317,129.69688,-1062.26086,102.61948,124.20981
51,0.417,-908.35626,156.76593,265.06238,-1104.18005,178.08862,135.8689,-1055.3634,103.18865,127.12244
52,0.425,-895.53961,157.8167,267.11218,-1095.34521,177.89052,141.3777,-1046.25476,103.05553,131.76485
53,0.433,-883.88452,156.42462,267.72214,-1086.20337,177.53033,146.78285,-1037.15369,102.91469,136.40808
54,0.442,-873.56946,155.10277,269.75922,-1076.43738,176.80363,150.64661,-1027.60571,102.74255,140.51904
55,0.45,-861.72266,154.02881,269.98175,-1065.35913,175.34747,156.07443,-1017.29492,100.8041,145.33185
56,0.458,-847.38593,153.32539,272.42709,-1055.66138,174.20293,160.36688,-1003.47955,100.18892,147.90738
57,0.467,-836.50092,151.5894,274.39899,-1042.42603,172.18715,164.34262,-994.2381,97.12524,150.6761
58,0.475,-824.09222,150.9987,276.15048,-1031.7605,170.13145,167.34804,-980.36914,97.57007,151.23376
59,0.483,-810.42316,149.56323,278.84167,-1018.5979,168.00221,169.04465,-967.77545,94.31922,152.94569
60,0.492,-796.9386,148.58894,280.1593,-1005.39905,166.04431,170.34865,-953.86871,92.75473,154.70435
61,0.5,-784.94788,145.39726,281.11554,-991.42975,164.54643,172.09335,-941.44165,89.70378,158.99936
62,0.508,-774.06201,144.27409,282.36392,-977.29932,162.82089,172.09,-927.89349,87.2867,160.8853
63,0.517,-756.19867,144.30011,285.04807,-962.6015,161.08487,172.46349,-911.26025,87.25356,158.85751
64,0.525,-740.98334,143.30817,285.86966,-947.20441,160.47643,170.86571,-895.58881,86.55165,158.89561
65,0.533,-728.98596,142.78189,286.50943,-932.07312,159.78033,169.07115,-880.89056,85.40549,158.05865
66,0.542,-713.86102,142.31702,288.29388,-916.30731,158.23468,167.07495,-863.85413,84.77198,155.9097
67,0.55,-700.22095,141.93591,288.8338,-900.28534,158.05779,163.93478,-847.42181,84.78722,153.4529
68,0.558,-686.87463,142.12195,290.04456,-883.11487,158.15305,160.81377,-830.20648,84.77562,151.34354
69,0.567,-671.41748,141.63074,291.28162,-864.9892,157.18292,156.89214,-812.04608,83.6649,148.793
70,0.575,-656.92651,141.84521,291.88452,-847.44769,156.76575,152.17944,-793.24908,84.06615,145.03888
71,0.583,-642.29694,141.38853,292.6701,-828.16278,157.01453,146.97253,-778.97479,85.18896,142.32872
72,0.592,-630.49908,141.27774,293.52295,-810.40326,156.62383,142.21332,-760.58551,83.62633,140.27321
73,0.6,-617.2771,140.87158,293.44089,-791.90912,156.67464,136.37109,-741.55939,82.52673,136.59619
74,0.608,-601.97998,140.62494,293.52051,-772.19116,155.83412,130.97249,-720.53772,81.12729,133.67632
75,0.617,-588.21265,139.81551,293.67465,-753.96521,156.38644,125.40288,-701.43707,80.83589,129.57729
76,0.625,-575.0575,138.12706,293.84637,-734.20807,157.38274,119.81734,-682.87274,81.94954,124.73062
77,0.633,-561.20575,137.62477,293.73392,-714.02722,156.02045,113.60377,-663.92426,80.03793,121.64482
78,0.642,-547.9895,136.08344,293.52734,-694.33496,156.80128,108.90292,-645.11957,80.91479,116.58911
79,0.65,-535.19067,136.51883,291.90744,-672.8432,157.47673,103.81337,-623.9668,80.04475,112.26729
80,0.658,-521.12177,135.30991,293.34818,-652.09473,158.04228,97.97202,-604.7157,82.47348,110.22778
81,0.667,-508.85956,134.00525,293.32025,-631.00519,157.74989,92.90373,-585.10962,83.19292,105.98614
82,0.675,-496.13373,134.89369,293.22681,-611.06946,159.5593,88.3288,-567.11371,81.16048,104.85635
83,0.683,-483.9696,134.53703,293.4541,-589.3421,161.7468,83.40202,-546.87732,83.03044,102.06128
84,0.692,-470.96152,135.37149,293.5029,-567.93396,162.27621,79.80883,-526.61511,84.83673,99.28642
85,0.7,-459.84534,135.18614,293.9281,-546.93665,163.82542,75.73231,-508.73767,83.65143,97.78373
86,0.708,-447.53424,136.46904,295.08807,-526.46863,165.52673,73.59406,-489.42462,87.96902,95.60926
87,0.717,-436.14218,136.8593,295.05066,-506.81375,166.98543,70.85754,-471.24643,88.04353,95.49953
88,0.725,-424.88626,138.10884,295.91663,-485.103,167.92705,68.6006,-452.69952,90.42237,94.24078
89,0.733,-415.17108,138.09161,295.80148,-465.53366,169.74141,66.03226,-436.92087,91.21065,93.97397
90,0.742,-404.19235,139.27664,296.20926,-448.77887,171.06133,65.87261,-419.11963,93.62329,92.49052
91,0.75,-394.39075,141.67168,296.09683,-430.3385,172.97751,64.48647,-402.79831,93.78445,92.1325
