Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,-1221.86047,124.27779,27.21882,-1023.77649,167.59352,29.89415,-1084.56262,112.99379,54.80328
2,0.008,-1221.77209,124.10318,26.84653,-1023.77649,167.59352,29.89415,-1084.77625,113.59438,54.3577
3,0.017,-1221.46509,124.13614,27.07277,-1023.77649,167.59352,29.89415,-1084.97986,113.0949,54.59333
4,0.025,-1221.72424,124.1446,27.22124,-1023.2533,168.09892,29.14618,-1084.87061,113.1692,54.72131
5,0.033,-1221.72424,124.1446,27.22124,-1023.20923,168.20216,29.60201,-1083.54895,112.64728,54.78403
6,0.042,-1221.72424,124.1446,27.22124,-1023.16608,167.75812,29.48397,-1084.0061,113.68697,53.80283
7,0.05,-1221.71484,123.79652,27.24306,-1023.04736,167.9744,30.30247,-1084.0061,113.68697,53.80283
8,0.058,-1221.69861,123.37019,26.92225,-1022.83704,167.62097,29.4777,-1084.0061,113.68697,53.80283
9,0.067,-1221.69861,123.37019,26.92225,-1022.41992,168.06989,29.35459,-1083.54895,112.64728,54.78403
10,0.075,-1221.69861,123.37019,26.92225,-1022.98651,167.61734,29.92276,-1085.57971,113.9457,53.4865
11,0.083,-1221.69861,123.37019,26.92225,-1022.41992,168.06989,29.35459,-1083.14417,111.42715,49.54819
12,0.092,-1221.70557,123.44839,27.2649,-1022.78711,168.18628,29.33258,-1084.89233,112.8671,51.69968
13,0.1,-1221.70557,123.44839,27.2649,-1022.54541,168.19257,29.2404,-1084.99463,113.42734,52.45584
14,0.108,-1221.70557,123.44839,27.2649,-1022.24963,168.51707,28.98973,-1084.99463,113.42734,52.45584
15,0.117,-1221.79053,122.93806,27.54862,-1021.36292,168.59174,28.93541,-1084.99463,113.42734,52.45584
16,0.125,-1221.79053,122.93806,27.54862,-1022.66711,168.45534,29.29418,-1084.99463,113.42734,52.45584
17,0.133,-1221.69495,123.00085,27.64497,-1023.40057,167.84796,29.22698,-1084.99463,113.42734,52.45584
18,0.142,-1221.73364,122.91386,28.13227,-1022.87347,167.56308,29.01807,-1084.99463,113.42734,52.45584
19,0.15,-1221.84558,122.88475,28.46861,-1022.63971,167.54431,28.93941,-1084.46777,113.28191,51.92573
20,0.158,-1221.59216,122.35048,28.11655,-1023.40057,167.84796,29.22698,-1084.75659,111.59923,51.94865
21,0.167,-1221.50244,122.11713,28.36914,-1023.54364,167.52696,29.52032,-1084.49158,113.22033,51.99673
22,0.175,-1221.9906,121.8537,28.87806,-1023.08337,167.80083,29.1319,-1084.49158,113.22033,51.99673
23,0.183,-1221.82202,121.64861,29.17838,-1023.08337,167.80083,29.1319,-1084.49158,113.22033,51.99673
24,0.192,-1221.66504,121.56948,29.9139,-1022.6535,167.71979,29.24883,-1084.49158,113.22033,51.99673
25,0.2,-1221.22729,121.51296,30.45048,-1022.51691,167.70869,28.93846,-1084.75659,111.59923,51.94865
26,0.208,-1221.71716,121.43236,31.01296,-1022.47485,167.78639,28.85335,-1084.49158,113.22033,51.99673
27,0.217,-1221.39075,120.69811,31.77421,-1022.47485,167.78639,28.85335,-1084.16077,113.16674,52.3664
28,0.225,-1220.8446,120.59637,31.68986,-1022.5918,167.62822,28.86031,-1084.16077,113.16674,52.3664
29,0.233,-1220.83521,120.32417,31.81495,-1022.81708,167.66269,28.92736,-1084.16077,113.16674,52.3664
30,0.242,-1220.76917,119.50794,32.77045,-1022.73749,167.74095,29.00492,-1083.55603,112.94307,52.38237
31,0.25,-1220.52368,118.7319,33.92345,-1022.68726,167.83452,28.90824,-1083.26184,112.01455,52.97255
32,0.258,-1220.11267,118.81078,36.62138,-1022.47485,167.78639,28.85335,-1082.00488,114.00377,52.12063
33,0.267,-1219.34436,118.50308,37.27637,-1022.47485,167.78639,28.85335,-1081.94946,114.95493,52.68373
34,0.275,-1218.94446,118.08932,39.67164,-1022.68726,167.83452,28.90824,-1081.61877,114.90095,53.05354
35,0.283,-1219.06531,118.49937,41.98566,-1022.68726,167.83452,28.90824,-1079.93604,114.97726,53.78065
