Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,402.66904,254.98206,1448.21265,492.25653,299.98666,1428.54565,516.68317,203.23488,1431.37427
2,0.008,402.78317,255.66418,1448.62732,492.25653,299.98666,1428.54565,516.68317,203.23488,1431.37427
3,0.017,402.45728,254.95073,1447.40173,492.25653,299.98666,1428.54565,516.68317,203.23488,1431.37427
4,0.025,402.66904,254.98206,1448.21265,492.85593,299.91388,1428.724,516.68317,203.23488,1431.37427
5,0.033,402.43542,255.22549,1448.11145,492.25653,299.98666,1428.54565,516.68317,203.23488,1431.37427
6,0.042,402.78317,255.66418,1448.62732,493.23804,299.47995,1428.66333,516.68317,203.23488,1431.37427
7,0.05,402.66904,254.98206,1448.21265,493.23804,299.47995,1428.66333,516.68317,203.23488,1431.37427
8,0.058,402.70395,254.45859,1447.5564,493.44772,299.43118,1429.09741,516.68317,203.23488,1431.37427
9,0.067,402.66904,254.98206,1448.21265,493.44772,299.43118,1429.09741,516.68317,203.23488,1431.37427
10,0.075,403.07684,255.77243,1448.30042,493.44772,299.43118,1429.09741,516.68317,203.23488,1431.37427
11,0.083,402.66904,254.98206,1448.21265,493.57013,299.4902,1428.99634,516.68317,203.23488,1431.37427
12,0.092,402.78891,255.17973,1447.81116,493.57013,299.4902,1428.99634,516.68317,203.23488,1431.37427
13,0.1,402.66904,254.98206,1448.21265,493.57013,299.4902,1428.99634,516.68317,203.23488,1431.37427
14,0.108,402.78891,255.17973,1447.81116,493.57013,299.4902,1428.99634,516.68317,203.23488,1431.37427
15,0.117,403.21799,255.82462,1447.90588,493.57013,299.4902,1428.99634,516.68317,203.23488,1431.37427
16,0.125,403.21799,255.82462,1447.90588,493.57013,299.4902,1428.99634,516.68317,203.23488,1431.37427
17,0.133,403.21799,255.82462,1447.90588,493.57013,299.4902,1428.99634,516.81219,202.82437,1431.8772
18,0.142,403.29428,256.1626,1447.46143,493.93411,300.28738,1428.99829,516.81219,202.82437,1431.8772
19,0.15,403.71878,256.39505,1448.00208,493.93411,300.28738,1428.99829,516.81219,202.82437,1431.8772
20,0.158,403.71878,256.39505,1448.00208,493.57013,299.4902,1428.99634,516.81219,202.82437,1431.8772
21,0.167,403.92902,256.01886,1447.37,493.93411,300.28738,1428.99829,517.69482,202.52164,1432.1012
22,0.175,403.46228,256.32968,1447.84094,493.57013,299.4902,1428.99634,516.81219,202.82437,1431.8772
23,0.183,404.17905,256.95517,1447.98328,493.93411,300.28738,1428.99829,518.30908,202.12415,1431.96545
24,0.192,404.17905,256.95517,1447.98328,493.57013,299.4902,1428.99634,516.81219,202.82437,1431.8772
25,0.2,404.21582,257.11603,1447.83655,493.93411,300.28738,1428.99829,518.18054,202.5341,1431.46289
26,0.208,404.45554,257.38516,1448.34204,493.93411,300.28738,1428.99829,519.12469,201.79724,1432.09985
27,0.217,404.05884,256.74698,1447.57959,493.93411,300.28738,1428.99829,518.30908,202.12415,1431.96545
28,0.225,404.61157,256.8519,1448.1134,494.34406,299.45151,1429.01111,518.30908,202.12415,1431.96545
29,0.233,404.45554,257.38516,1448.34204,494.34406,299.45151,1429.01111,518.18054,202.5341,1431.46289
30,0.242,404.28003,256.62268,1447.7041,493.98001,298.6539,1429.00916,518.30908,202.12415,1431.96545
31,0.25,404.61157,256.8519,1448.1134,494.34406,299.45151,1429.01111,518.30908,202.12415,1431.96545
32,0.258,404.61157,256.8519,1448.1134,494.34406,299.45151,1429.01111,518.30908,202.12415,1431.96545
33,0.267,404.94354,256.51028,1447.71497,494.60187,299.43311,1428.9928,518.30908,202.12415,1431.96545
34,0.275,404.61157,256.8519,1448.1134,494.60187,299.43311,1428.9928,518.30908,202.12415,1431.96545
35,0.283,404.61157,256.8519,1448.1134,494.60187,299.43311,1428.9928,519.12469,201.79724,1432.09985
36,0.292,404.94354,256.51028,1447.71497,494.70029,299.34061,1429.10217,519.12469,201.79724,1432.09985
37,0.3,404.54141,256.69772,1448.20325,494.70029,299.34061,1429.10217,518.30908,202.12415,1431.96545
38,0.308,404.35855,256.88013,1448.53027,494.70029,299.34061,1429.10217,518.73315,202.08205,1432.69238
39,0.317,404.8862,256.33276,1447.85254,494.74768,299.24643,1429.22266,519.12469,201.79724,1432.09985
40,0.325,404.54141,256.69772,1448.20325,494.74768,299.24643,1429.22266,519.12469,201.79724,1432.09985
41,0.333,404.54141,256.69772,1448.20325,494.74768,299.24643,1429.22266,519.12469,201.79724,1432.09985
42,0.342,405.27649,256.56912,1448.50684,494.74768,299.24643,1429.22266,519.12469,201.79724,1432.09985
43,0.35,404.35855,256.88013,1448.53027,494.38367,298.4487,1429.2207,518.61078,201.95387,1432.40466
44,0.358,405.26196,257.10516,1448.88245,494.944,299.20135,1429.25122,519.03436,201.91235,1433.13135
45,0.367,404.73541,256.44171,1448.14697,494.944,299.20135,1429.25122,519.46533,200.66104,1433.49048
46,0.375,404.54141,256.69772,1448.20325,494.75912,299.35135,1429.65283,519.03436,201.91235,1433.13135
47,0.383,404.35855,256.88013,1448.53027,494.75912,299.35135,1429.65283,517.61957,203.4201,1433.49426
48,0.392,404.35855,256.88013,1448.53027,494.75912,299.35135,1429.65283,517.61957,203.4201,1433.49426
49,0.4,405.27649,256.56912,1448.50684,494.944,299.20135,1429.25122,517.86871,203.11542,1434.21521
50,0.408,404.85468,257.14127,1448.18274,495.35861,299.27866,1429.83105,517.86871,203.11542,1434.21521
51,0.417,404.65344,257.40915,1448.50232,495.35861,299.27866,1429.83105,517.86871,203.11542,1434.21521
52,0.425,405.19946,256.77625,1447.83203,494.99475,298.48108,1429.8291,517.86871,203.11542,1434.21521
53,0.433,405.82126,256.46204,1447.65344,495.54352,299.12869,1429.42944,517.86871,203.11542,1434.21521
54,0.442,405.57138,257.09824,1448.47888,495.35861,299.27866,1429.83105,517.86871,203.11542,1434.21521
55,0.45,405.26196,257.10516,1448.88245,495.35861,299.27866,1429.83105,517.86871,203.11542,1434.21521
56,0.458,406.24951,256.8573,1448.81262,495.35861,299.27866,1429.83105,517.86871,203.11542,1434.21521
57,0.467,405.57138,257.09824,1448.47888,495.35861,299.27866,1429.83105,518.13098,203.26698,1434.4071
58,0.475,405.57138,257.09824,1448.47888,495.35861,299.27866,1429.83105,518.13098,203.26698,1434.4071
59,0.483,405.57138,257.09824,1448.47888,495.35861,299.27866,1429.83105,518.13098,203.26698,1434.4071
60,0.492,405.83612,257.00571,1448.48572,495.38388,298.931,1429.92505,518.13098,203.26698,1434.4071
61,0.5,405.54535,257.03195,1448.87805,495.38388,298.931,1429.92505,518.13098,203.26698,1434.4071
62,0.508,406.1008,256.91339,1448.49255,496.08395,298.14462,1430.28772,518.13098,203.26698,1434.4071
63,0.517,406.1008,256.91339,1448.49255,496.08395,298.14462,1430.28772,518.40277,202.76564,1434.5387
64,0.525,407.17538,256.44601,1448.60229,496.08395,298.14462,1430.28772,518.40277,202.76564,1434.5387
65,0.533,406.25726,256.75784,1448.62549,496.53809,297.53091,1430.14429,518.40277,202.76564,1434.5387
66,0.542,406.25726,256.75784,1448.62549,496.53809,297.53091,1430.14429,518.40277,202.76564,1434.5387
67,0.55,406.96603,256.56198,1448.94934,496.53809,297.53091,1430.14429,518.40277,202.76564,1434.5387
68,0.558,405.97855,256.80991,1449.01941,496.53809,297.53091,1430.14429,518.40277,202.76564,1434.5387
69,0.567,406.85629,255.98871,1448.6637,496.53809,297.53091,1430.14429,518.40277,202.76564,1434.5387
70,0.575,407.27078,255.33339,1448.89038,496.17419,296.7326,1430.14258,518.40277,202.76564,1434.5387
71,0.583,407.5188,255.35495,1448.58508,496.17419,296.7326,1430.14258,518.40277,202.76564,1434.5387
