Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.50421,-201.30786,66.66511
2,0.008,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
3,0.017,562.53186,-152.73042,54.12521,736.72479,-271.9826,45.51503,705.44373,-200.96245,66.89761
4,0.025,562.37976,-152.5943,54.07863,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
5,0.033,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
6,0.042,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
7,0.05,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.50421,-201.30786,66.66511
8,0.058,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.50421,-201.30786,66.66511
9,0.067,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
10,0.075,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
11,0.083,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
12,0.092,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
13,0.1,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
14,0.108,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
15,0.117,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
16,0.125,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
17,0.133,562.62762,-152.38632,54.21645,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
18,0.142,562.62762,-152.38632,54.21645,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
19,0.15,562.62762,-152.38632,54.21645,736.86432,-271.85559,45.39318,705.50421,-201.30786,66.66511
20,0.158,562.59021,-152.6411,54.03295,736.83417,-271.90335,45.08998,705.44373,-200.96245,66.89761
21,0.167,562.58081,-152.84837,54.20517,736.83417,-271.90335,45.08998,705.44373,-200.96245,66.89761
22,0.175,562.62762,-152.38632,54.21645,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
23,0.183,562.56927,-152.47565,54.30869,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
24,0.192,562.62762,-152.38632,54.21645,736.86432,-271.85559,45.39318,705.50421,-201.30786,66.66511
25,0.2,562.62762,-152.38632,54.21645,736.86432,-271.85559,45.39318,705.50421,-201.30786,66.66511
26,0.208,562.62762,-152.38632,54.21645,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
27,0.217,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
28,0.225,562.59619,-152.39481,54.08482,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
29,0.233,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
30,0.242,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
31,0.25,562.62762,-152.38632,54.21645,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
32,0.258,562.62762,-152.38632,54.21645,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
33,0.267,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
34,0.275,562.37976,-152.5943,54.07863,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
35,0.283,562.61713,-152.56027,53.80905,736.86432,-271.85559,45.39318,705.50421,-201.30786,66.66511
36,0.292,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.50421,-201.30786,66.66511
37,0.3,562.75842,-152.43237,54.02933,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
38,0.308,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
39,0.317,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
40,0.325,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
41,0.333,562.40271,-152.68974,54.08717,736.86432,-271.85559,45.39318,705.50421,-201.30786,66.66511
42,0.342,562.37976,-152.5943,54.07863,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
43,0.35,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
44,0.358,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
45,0.367,562.75842,-152.43237,54.02933,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
46,0.375,562.75842,-152.43237,54.02933,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
47,0.383,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
48,0.392,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
49,0.4,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
50,0.408,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
51,0.417,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.50421,-201.30786,66.66511
52,0.425,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
53,0.433,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
54,0.442,562.70001,-152.52168,54.12159,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
55,0.45,562.59021,-152.6411,54.03295,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
56,0.458,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
57,0.467,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
58,0.475,562.53186,-152.73042,54.12521,736.86432,-271.85559,45.39318,705.44373,-200.96245,66.89761
