Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,546.10211,155.16563,59.00084,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
2,0.008,546.10211,155.16563,59.00084,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
3,0.017,546.28699,155.33492,58.87593,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
4,0.025,546.10211,155.16563,59.00084,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
5,0.033,546.0672,155.17538,59.0925,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
6,0.042,546.20612,155.15523,58.91419,733.50482,264.12949,40.03055,708.94257,200.90288,58.94541
7,0.05,546.13452,154.9325,58.67404,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
8,0.058,546.15887,155.25116,58.89393,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
9,0.067,546.17358,155.05708,58.92612,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
10,0.075,546.23193,154.97025,58.76422,733.7265,264.50949,40.25814,708.79608,200.72514,59.19871
11,0.083,546.2301,154.91811,58.66797,733.7265,264.50949,40.25814,709.65643,201.05908,58.73832
12,0.092,546.23853,154.9221,58.58739,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
13,0.1,546.10211,155.16563,59.00084,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
14,0.108,546.19806,154.8308,59.03852,733.50482,264.12949,40.03055,709.65643,201.05908,58.73832
15,0.117,546.18115,155.29315,58.86632,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
16,0.125,546.17181,155.00493,58.82986,733.7265,264.50949,40.25814,709.65643,201.05908,58.73832
17,0.133,546.25262,155.18462,58.7916,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
18,0.142,546.10028,155.11346,58.90458,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
19,0.15,546.15863,155.02663,58.74269,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
20,0.158,546.20557,155.06688,58.97873,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
21,0.167,546.20557,155.06688,58.97873,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
22,0.175,546.14447,154.89075,59.20383,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
23,0.183,546.18115,155.29315,58.86632,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
24,0.192,546.18115,155.29315,58.86632,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
25,0.2,546.18115,155.29315,58.86632,733.85358,264.49643,40.11029,709.65643,201.05908,58.73832
26,0.208,546.10028,155.11346,58.90458,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
27,0.217,546.27704,154.95834,58.90401,733.85358,264.49643,40.11029,708.94257,200.90288,58.94541
28,0.225,546.12469,154.88718,59.01698,734.00647,264.51691,39.99524,708.94257,200.90288,58.94541
29,0.233,546.18115,155.29315,58.86632,733.85358,264.49643,40.11029,708.94257,200.90288,58.94541
30,0.242,546.25262,155.18462,58.7916,733.85358,264.49643,40.11029,708.94257,200.90288,58.94541
31,0.25,546.25262,155.18462,58.7916,733.85358,264.49643,40.11029,708.94257,200.90288,58.94541
32,0.258,546.18115,155.29315,58.86632,733.63184,264.11642,39.88271,708.94257,200.90288,58.94541
33,0.267,546.25262,155.18462,58.7916,733.85358,264.49643,40.11029,708.94257,200.90288,58.94541
34,0.275,546.17181,155.00493,58.82986,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
35,0.283,546.28516,155.28276,58.77967,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
36,0.292,546.18115,155.29315,58.86632,733.85358,264.49643,40.11029,708.94257,200.90288,58.94541
37,0.3,546.18115,155.29315,58.86632,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
38,0.308,546.10028,155.11346,58.90458,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
39,0.317,546.25262,155.18462,58.7916,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
40,0.325,546.17181,155.00493,58.82986,733.85358,264.49643,40.11029,708.94257,200.90288,58.94541
41,0.333,546.18115,155.29315,58.86632,733.50482,264.12949,40.03055,708.94257,200.90288,58.94541
42,0.342,546.17358,155.05708,58.92612,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
43,0.35,546.10028,155.11346,58.90458,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
44,0.358,546.17181,155.00493,58.82986,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
45,0.367,546.23944,155.20633,58.70442,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
46,0.375,546.17358,155.05708,58.92612,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
47,0.383,546.17181,155.00493,58.82986,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
48,0.392,546.17181,155.00493,58.82986,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
49,0.4,546.17181,155.00493,58.82986,733.50482,264.12949,40.03055,708.94257,200.90288,58.94541
50,0.408,546.078,155.07147,58.93219,733.50482,264.12949,40.03055,708.94257,200.90288,58.94541
51,0.417,546.17358,155.05708,58.92612,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
52,0.425,546.27582,154.99454,58.74322,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
53,0.433,546.17358,155.05708,58.92612,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
54,0.442,546.17358,155.05708,58.92612,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
55,0.45,546.17181,155.00493,58.82986,733.7265,264.50949,40.25814,708.94257,200.90288,58.94541
