Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,554.32361,270.26926,497.70264,668.6463,277.40829,429.49524,722.69025,141.33057,431.31339
2,0.008,554.20081,270.04327,497.5433,668.6463,277.40829,429.49524,722.69025,141.33057,431.31339
3,0.017,554.32361,270.26926,497.70264,668.6463,277.40829,429.49524,722.69025,141.33057,431.31339
4,0.025,553.97833,270.0444,497.54837,669.07202,277.37936,429.48944,722.69025,141.33057,431.31339
5,0.033,554.32361,270.26926,497.70264,668.6463,277.40829,429.49524,722.69025,141.33057,431.31339
6,0.042,554.20081,270.04327,497.5433,668.6463,277.40829,429.49524,722.69025,141.33057,431.31339
7,0.05,553.86218,269.92017,497.70114,668.6463,277.40829,429.49524,722.69025,141.33057,431.31339
8,0.058,553.97833,270.0444,497.54837,668.6463,277.40829,429.49524,722.69025,141.33057,431.31339
9,0.067,553.97833,270.0444,497.54837,668.6463,277.40829,429.49524,722.69025,141.33057,431.31339
10,0.075,553.97833,270.0444,497.54837,668.6463,277.40829,429.49524,722.69025,141.33057,431.31339
11,0.083,554.20081,270.04327,497.5433,668.6463,277.40829,429.49524,722.69025,141.33057,431.31339
12,0.092,554.32361,270.26926,497.70264,668.6463,277.40829,429.49524,722.69025,141.33057,431.31339
13,0.1,554.32361,270.26926,497.70264,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
14,0.108,553.82837,270.20947,497.55362,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
15,0.117,553.82837,270.20947,497.55362,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
16,0.125,553.82837,270.20947,497.55362,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
17,0.133,553.82837,270.20947,497.55362,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
18,0.142,553.67767,270.46567,497.60059,668.6463,277.40829,429.49524,723.08826,141.66165,431.6925
19,0.15,553.67767,270.46567,497.60059,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
20,0.158,553.67767,270.46567,497.60059,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
21,0.167,553.67767,270.46567,497.60059,668.65088,277.79575,429.31369,722.77502,141.5045,431.42401
22,0.175,553.67767,270.46567,497.60059,668.65088,277.79575,429.31369,722.77502,141.5045,431.42401
23,0.183,553.67767,270.46567,497.60059,668.6463,277.40829,429.49524,723.08826,141.66165,431.6925
24,0.192,553.67767,270.46567,497.60059,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
25,0.2,553.67767,270.46567,497.60059,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
26,0.208,553.67767,270.46567,497.60059,668.65088,277.79575,429.31369,722.77502,141.5045,431.42401
27,0.217,553.67767,270.46567,497.60059,668.45001,277.7692,429.33136,722.77502,141.5045,431.42401
28,0.225,553.67767,270.46567,497.60059,668.6463,277.40829,429.49524,722.85413,141.69832,431.64413
29,0.233,553.67767,270.46567,497.60059,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
30,0.242,553.67767,270.46567,497.60059,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
31,0.25,553.52991,270.53577,497.53336,668.83862,277.1156,429.22473,722.77502,141.5045,431.42401
32,0.258,553.67767,270.46567,497.60059,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
33,0.267,553.67767,270.46567,497.60059,668.65088,277.79575,429.31369,722.77502,141.5045,431.42401
34,0.275,553.82837,270.20947,497.55362,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
35,0.283,553.82837,270.20947,497.55362,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
36,0.292,553.82837,270.20947,497.55362,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
37,0.3,553.82837,270.20947,497.55362,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
38,0.308,553.82837,270.20947,497.55362,668.6463,277.40829,429.49524,722.69025,141.33057,431.31339
39,0.317,553.82837,270.20947,497.55362,668.6463,277.40829,429.49524,722.69025,141.33057,431.31339
40,0.325,553.82837,270.20947,497.55362,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
41,0.333,553.82837,270.20947,497.55362,668.83862,277.1156,429.22473,722.77502,141.5045,431.42401
42,0.342,553.82837,270.20947,497.55362,668.6463,277.40829,429.49524,722.69025,141.33057,431.31339
43,0.35,554.0509,270.20834,497.54855,668.83862,277.1156,429.22473,722.69025,141.33057,431.31339
44,0.358,553.82837,270.20947,497.55362,669.07202,277.37936,429.48944,722.69025,141.33057,431.31339
45,0.367,553.82837,270.20947,497.55362,669.07202,277.37936,429.48944,722.69025,141.33057,431.31339
46,0.375,554.0509,270.20834,497.54855,669.2644,277.08664,429.21896,722.69025,141.33057,431.31339
47,0.383,553.97833,270.0444,497.54837,668.83862,277.1156,429.22473,722.69025,141.33057,431.31339
48,0.392,554.39618,270.43314,497.70282,669.07202,277.37936,429.48944,722.69025,141.33057,431.31339
49,0.4,553.97833,270.0444,497.54837,668.83862,277.1156,429.22473,722.69025,141.33057,431.31339
50,0.408,554.0509,270.20834,497.54855,669.2644,277.08664,429.21896,722.69025,141.33057,431.31339
51,0.417,554.0509,270.20834,497.54855,668.83862,277.1156,429.22473,722.69025,141.33057,431.31339
52,0.425,554.0509,270.20834,497.54855,669.2644,277.08664,429.21896,722.69025,141.33057,431.31339
53,0.433,554.0509,270.20834,497.54855,669.2644,277.08664,429.21896,722.69025,141.33057,431.31339
54,0.442,554.0509,270.20834,497.54855,669.2644,277.08664,429.21896,722.77502,141.5045,431.42401
55,0.45,554.0509,270.20834,497.54855,669.2644,277.08664,429.21896,722.69025,141.33057,431.31339
56,0.458,554.0509,270.20834,497.54855,668.83862,277.1156,429.22473,722.77502,141.5045,431.42401
57,0.467,553.82837,270.20947,497.55362,669.2644,277.08664,429.21896,723.2901,141.42378,431.53046
58,0.475,554.0509,270.20834,497.54855,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
59,0.483,553.82837,270.20947,497.55362,669.07202,277.37936,429.48944,722.77502,141.5045,431.42401
60,0.492,553.82837,270.20947,497.55362,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
61,0.5,553.82837,270.20947,497.55362,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
62,0.508,554.04291,270.48038,497.59747,668.6463,277.40829,429.49524,722.77502,141.5045,431.42401
63,0.517,554.38824,270.70514,497.75171,668.65088,277.79575,429.31369,722.85413,141.69832,431.64413
64,0.525,553.82837,270.20947,497.55362,668.65088,277.79575,429.31369,722.77502,141.5045,431.42401
65,0.533,553.67767,270.46567,497.60059,668.65088,277.79575,429.31369,722.77502,141.5045,431.42401
66,0.542,553.67767,270.46567,497.60059,668.65088,277.79575,429.31369,723.08826,141.66165,431.6925
67,0.55,553.67767,270.46567,497.60059,668.65088,277.79575,429.31369,722.77502,141.5045,431.42401
68,0.558,553.52991,270.53577,497.53336,668.8432,277.50308,429.04315,722.85413,141.69832,431.64413
69,0.567,553.52991,270.53577,497.53336,668.65088,277.79575,429.31369,723.1347,141.82613,431.87201
70,0.575,553.52991,270.53577,497.53336,668.59906,278.01776,429.25558,723.1347,141.82613,431.87201
71,0.583,553.74438,270.80661,497.57721,668.40668,278.31042,429.52609,723.1347,141.82613,431.87201
72,0.592,553.74438,270.80661,497.57721,668.40668,278.31042,429.52609,722.85413,141.69832,431.64413
73,0.6,553.52991,270.53577,497.53336,668.40668,278.31042,429.52609,722.85413,141.69832,431.64413
74,0.608,553.52991,270.53577,497.53336,668.40668,278.31042,429.52609,723.1347,141.82613,431.87201
75,0.617,553.52991,270.53577,497.53336,668.40668,278.31042,429.52609,723.1347,141.82613,431.87201
76,0.625,553.52991,270.53577,497.53336,668.40668,278.31042,429.52609,723.1347,141.82613,431.87201
77,0.633,553.52991,270.53577,497.53336,668.20575,278.28391,429.54379,723.1347,141.82613,431.87201
78,0.642,553.52991,270.53577,497.53336,668.20575,278.28391,429.54379,723.1347,141.82613,431.87201
79,0.65,553.52991,270.53577,497.53336,668.26294,278.61221,429.4982,723.1347,141.82613,431.87201
80,0.658,553.74438,270.80661,497.57721,668.20575,278.28391,429.54379,722.85413,141.69832,431.64413
81,0.667,553.52991,270.53577,497.53336,668.20575,278.28391,429.54379,722.85413,141.69832,431.64413
82,0.675,553.52991,270.53577,497.53336,668.40668,278.31042,429.52609,723.1347,141.82613,431.87201
83,0.683,553.52991,270.53577,497.53336,668.40668,278.31042,429.52609,723.1347,141.82613,431.87201
84,0.692,553.52991,270.53577,497.53336,668.40668,278.31042,429.52609,723.1347,141.82613,431.87201
85,0.7,553.2644,270.41858,497.37738,668.40668,278.31042,429.52609,723.1347,141.82613,431.87201
86,0.708,553.52991,270.53577,497.53336,668.20575,278.28391,429.54379,722.85413,141.69832,431.64413
87,0.717,553.52991,270.53577,497.53336,668.40668,278.31042,429.52609,723.32587,142.01427,431.78757
88,0.725,553.74438,270.80661,497.57721,668.40668,278.31042,429.52609,723.1347,141.82613,431.87201
89,0.733,553.74438,270.80661,497.57721,668.59906,278.01776,429.25558,723.1347,141.82613,431.87201
90,0.742,553.74438,270.80661,497.57721,668.40668,278.31042,429.52609,723.1347,141.82613,431.87201
91,0.75,553.52991,270.53577,497.53336,668.40668,278.31042,429.52609,723.04529,141.88643,431.55969
92,0.758,553.52991,270.53577,497.53336,668.56183,278.31131,429.31802,723.04529,141.88643,431.55969
93,0.767,553.52991,270.53577,497.53336,668.40668,278.31042,429.52609,723.32587,142.01427,431.78757
94,0.775,553.52991,270.53577,497.53336,668.40668,278.31042,429.52609,722.85413,141.69832,431.64413
95,0.783,553.38904,270.38647,497.5098,668.40668,278.31042,429.52609,723.1347,141.82613,431.87201
96,0.792,553.38904,270.38647,497.5098,668.20575,278.28391,429.54379,723.1347,141.82613,431.87201
97,0.8,553.65717,270.70651,497.56787,668.20575,278.28391,429.54379,723.1347,141.82613,431.87201
98,0.808,553.64966,271.72137,497.68466,668.26294,278.61221,429.4982,723.1347,141.82613,431.87201
99,0.817,553.52991,270.53577,497.53336,668.26294,278.61221,429.4982,723.32587,142.01427,431.78757
100,0.825,553.38904,270.38647,497.5098,668.06207,278.58572,429.51587,723.32587,142.01427,431.78757
101,0.833,553.38904,270.38647,497.5098,668.26294,278.61221,429.4982,723.1347,141.82613,431.87201
102,0.842,553.52991,270.53577,497.53336,668.06207,278.58572,429.51587,723.1347,141.82613,431.87201
103,0.85,553.52991,270.53577,497.53336,668.06207,278.58572,429.51587,723.1347,141.82613,431.87201
104,0.858,553.44257,271.44739,497.64966,668.06207,278.58572,429.51587,723.32587,142.01427,431.78757
105,0.867,553.44257,271.44739,497.64966,668.06207,278.58572,429.51587,723.32587,142.01427,431.78757
106,0.875,553.3916,271.60101,497.53757,668.06207,278.58572,429.51587,723.1347,141.82613,431.87201
107,0.883,553.47882,270.68945,497.42123,668.06207,278.58572,429.51587,723.1347,141.82613,431.87201
108,0.892,553.52991,270.53577,497.53336,668.06207,278.58572,429.51587,723.1347,141.82613,431.87201
109,0.9,553.52991,270.53577,497.53336,668.06207,278.58572,429.51587,723.1347,141.82613,431.87201
110,0.908,553.52991,270.53577,497.53336,668.26294,278.61221,429.4982,723.32587,142.01427,431.78757
111,0.917,553.44257,271.44739,497.64966,668.06207,278.58572,429.51587,723.1347,141.82613,431.87201
112,0.925,553.44257,271.44739,497.64966,668.26294,278.61221,429.4982,723.32587,142.01427,431.78757
113,0.933,553.52991,270.53577,497.53336,668.26294,278.61221,429.4982,723.1347,141.82613,431.87201
114,0.942,553.74438,270.80661,497.57721,668.06207,278.58572,429.51587,723.1347,141.82613,431.87201
115,0.95,553.74438,270.80661,497.57721,668.26294,278.61221,429.4982,723.1347,141.82613,431.87201
116,0.958,553.52991,270.53577,497.53336,668.26294,278.61221,429.4982,723.1347,141.82613,431.87201
117,0.967,553.52991,270.53577,497.53336,668.21722,278.58658,429.3078,723.32587,142.01427,431.78757
118,0.975,553.52991,270.53577,497.53336,668.06207,278.58572,429.51587,723.32587,142.01427,431.78757
119,0.983,553.52991,270.53577,497.53336,668.26294,278.61221,429.4982,723.32587,142.01427,431.78757
120,0.992,553.52991,270.53577,497.53336,668.26294,278.61221,429.4982,723.32587,142.01427,431.78757
121,1,553.52991,270.53577,497.53336,668.26294,278.61221,429.4982,723.1347,141.82613,431.87201
122,1.008,553.52991,270.53577,497.53336,668.41809,278.6131,429.2901,723.1347,141.82613,431.87201
123,1.017,553.74438,270.80661,497.57721,668.26294,278.61221,429.4982,723.32587,142.01427,431.78757
124,1.025,553.74438,270.80661,497.57721,668.55127,278.91974,429.69012,723.32587,142.01427,431.78757
125,1.033,553.74438,270.80661,497.57721,668.50574,279.1355,429.53302,723.32587,142.01427,431.78757
126,1.042,553.52991,270.53577,497.53336,668.26294,278.61221,429.4982,723.32587,142.01427,431.78757
127,1.05,553.52991,270.53577,497.53336,668.55127,278.91974,429.69012,723.32587,142.01427,431.78757
128,1.058,553.52991,270.53577,497.53336,668.41809,278.6131,429.2901,723.32587,142.01427,431.78757
129,1.067,553.52991,270.53577,497.53336,668.45538,278.31952,429.22766,723.3299,142.22449,431.56329
130,1.075,554.08972,271.03134,497.73145,668.41809,278.6131,429.2901,723.32587,142.01427,431.78757
131,1.083,553.74438,270.80661,497.57721,668.41809,278.6131,429.2901,723.3299,142.22449,431.56329
132,1.092,553.74438,270.80661,497.57721,668.84125,278.94153,429.07532,723.3299,142.22449,431.56329
133,1.1,553.74438,270.80661,497.57721,668.41809,278.6131,429.2901,723.3299,142.22449,431.56329
134,1.108,553.74438,270.80661,497.57721,668.45538,278.31952,429.22766,723.3299,142.22449,431.56329
