Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,727.81799,-205.67938,288.20334,605.94604,-227.56923,79.96449,662.09985,-146.84389,68.02617
2,0.008,727.86737,-205.73622,288.07535,605.94604,-227.56923,79.96449,662.70917,-146.66742,67.92532
3,0.017,727.9364,-205.24553,287.98822,605.94604,-227.56923,79.96449,662.70917,-146.66742,67.92532
4,0.025,727.93231,-205.51695,287.98438,605.69855,-227.33412,80.06553,662.70917,-146.66742,67.92532
5,0.033,727.93231,-205.51695,287.98438,605.94604,-227.56923,79.96449,662.70917,-146.66742,67.92532
6,0.042,728.24969,-205.61508,287.75366,605.94604,-227.56923,79.96449,662.70917,-146.66742,67.92532
7,0.05,727.91907,-205.56227,288.09183,605.69855,-227.33412,80.06553,662.70917,-146.66742,67.92532
8,0.058,727.90924,-205.38892,288.11304,605.69855,-227.33412,80.06553,662.70917,-146.66742,67.92532
9,0.067,727.81799,-205.67938,288.20334,605.69855,-227.33412,80.06553,662.45618,-146.27541,67.54077
10,0.075,727.81799,-205.67938,288.20334,605.69855,-227.33412,80.06553,662.70917,-146.66742,67.92532
11,0.083,728.03748,-205.12839,287.87671,605.69855,-227.33412,80.06553,662.45618,-146.27541,67.54077
12,0.092,728.20032,-205.55827,287.88165,605.94604,-227.56923,79.96449,662.45618,-146.27541,67.54077
13,0.1,727.98407,-205.34299,288.00085,605.94604,-227.56923,79.96449,662.45618,-146.27541,67.54077
14,0.108,727.90924,-205.38892,288.11304,605.94604,-227.56923,79.96449,662.70917,-146.66742,67.92532
15,0.117,727.90924,-205.38892,288.11304,605.69855,-227.33412,80.06553,662.45618,-146.27541,67.54077
16,0.125,727.90924,-205.38892,288.11304,605.69855,-227.33412,80.06553,662.45618,-146.27541,67.54077
17,0.133,727.98816,-205.07155,288.0047,605.69855,-227.33412,80.06553,662.45618,-146.27541,67.54077
18,0.142,727.98816,-205.07155,288.0047,605.94604,-227.56923,79.96449,662.45618,-146.27541,67.54077
19,0.15,727.98816,-205.07155,288.0047,605.69855,-227.33412,80.06553,662.45618,-146.27541,67.54077
20,0.158,727.98816,-205.07155,288.0047,605.69855,-227.33412,80.06553,662.70917,-146.66742,67.92532
21,0.167,727.98816,-205.07155,288.0047,605.69855,-227.33412,80.06553,662.45618,-146.27541,67.54077
22,0.175,727.98816,-205.07155,288.0047,605.69855,-227.33412,80.06553,662.45618,-146.27541,67.54077
23,0.183,727.98816,-205.07155,288.0047,605.94604,-227.56923,79.96449,662.45618,-146.27541,67.54077
24,0.192,727.98816,-205.07155,288.0047,605.94604,-227.56923,79.96449,662.45618,-146.27541,67.54077
25,0.2,727.98816,-205.07155,288.0047,605.69855,-227.33412,80.06553,662.45618,-146.27541,67.54077
26,0.208,727.98816,-205.07155,288.0047,605.69855,-227.33412,80.06553,662.45618,-146.27541,67.54077
27,0.217,727.86053,-205.19539,287.9321,605.69855,-227.33412,80.06553,662.45618,-146.27541,67.54077
28,0.225,727.98816,-205.07155,288.0047,605.69855,-227.33412,80.06553,662.70917,-146.66742,67.92532
29,0.233,727.98816,-205.07155,288.0047,605.94604,-227.56923,79.96449,662.45618,-146.27541,67.54077
30,0.242,727.98816,-205.07155,288.0047,605.69855,-227.33412,80.06553,662.70917,-146.66742,67.92532
31,0.25,727.86053,-205.19539,287.9321,605.94604,-227.56923,79.96449,662.45618,-146.27541,67.54077
32,0.258,727.86053,-205.19539,287.9321,605.94604,-227.56923,79.96449,662.45618,-146.27541,67.54077
33,0.267,727.78168,-205.51274,288.04044,605.69855,-227.33412,80.06553,662.45618,-146.27541,67.54077
34,0.275,727.98816,-205.07155,288.0047,605.69855,-227.33412,80.06553,662.45618,-146.27541,67.54077
35,0.283,727.78168,-205.51274,288.04044,605.94604,-227.56923,79.96449,662.70917,-146.66742,67.92532
